Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Ticker_5,Shares_5,Dividend_5,Price_5,Ticker_6,Shares_6,Dividend_6,Price_6,Ticker_7,Shares_7,Dividend_7,Price_7,Cash,Capital,InOutCash,Bench
2006-06-30,FBT,28.792026897214217,0.0,20.82,FDN,37.621176470588246,0.0,21.25,IGV,21.205570291777192,0.0,37.7,IHI,13.085570836061995,0.0,45.81,ITA,25.428238287046852,0.0,47.17,TLT,15.410934535104365,0.0,84.32,0,0.0,0.0,0.0,-300.0000000000003,4996,0,127.28
2006-07-03,FBT,28.792026897214217,0.0,20.85,FDN,37.621176470588246,0.0,21.3,IGV,21.205570291777192,0.0,38.04,IHI,13.085570836061995,0.0,46.06,ITA,25.428238287046852,0.0,47.37,TLT,15.410934535104365,0.327,83.91,0,0.0,0.0,0.0,-300.0000000000003,5008,0,127.8
2006-07-05,FBT,28.792026897214217,0.0,20.81,FDN,37.621176470588246,0.0,20.9,IGV,21.205570291777192,0.0,37.37,IHI,13.085570836061995,0.0,45.69,ITA,25.428238287046852,0.0,47.07,TLT,15.410934535104365,0.0,83.24,0,0.0,0.0,0.0,-300.0000000000003,4955,0,127.07
2006-07-06,FBT,28.792026897214217,0.0,20.76,FDN,37.621176470588246,0.0,20.76,IGV,21.205570291777192,0.0,36.99,IHI,13.085570836061995,0.0,45.78,ITA,25.428238287046852,0.0,47.31,TLT,15.410934535104365,0.0,83.75,0,0.0,0.0,0.0,-300.0000000000003,4955,0,127.44
2006-07-07,FBT,28.792026897214217,0.0,20.8,FDN,37.621176470588246,0.0,20.38,IGV,21.205570291777192,0.0,36.74,IHI,13.085570836061995,0.0,45.77,ITA,25.428238287046852,0.0,46.85,TLT,15.410934535104365,0.0,84.29,0,0.0,0.0,0.0,-300.0000000000003,4933,0,126.61
2006-07-10,FBT,28.792026897214217,0.0,20.48,FDN,37.621176470588246,0.0,20.54,IGV,21.205570291777192,0.0,36.26,IHI,13.085570836061995,0.0,45.85,ITA,25.428238287046852,0.0,47.0,TLT,15.410934535104365,0.0,84.37,0,0.0,0.0,0.0,-300.0000000000003,4926,0,126.85
2006-07-11,FBT,28.792026897214217,0.0,20.48,FDN,37.621176470588246,0.0,20.09,IGV,21.205570291777192,0.0,36.43,IHI,13.085570836061995,0.0,46.07,ITA,25.428238287046852,0.0,47.86,TLT,15.410934535104365,0.0,84.64,0,0.0,0.0,0.0,-300.0000000000003,4942,0,127.41
2006-07-12,FBT,28.792026897214217,0.0,20.48,FDN,37.621176470588246,0.0,20.09,IGV,21.205570291777192,0.0,35.89,IHI,13.085570836061995,0.0,45.5,ITA,25.428238287046852,0.0,47.45,TLT,15.410934535104365,0.0,84.66,0,0.0,0.0,0.0,-300.0000000000003,4913,0,126.05
2006-07-13,FBT,28.792026897214217,0.0,20.48,FDN,37.621176470588246,0.0,19.8,IGV,21.205570291777192,0.0,35.65,IHI,13.085570836061995,0.0,45.02,ITA,25.428238287046852,0.0,46.7,TLT,15.410934535104365,0.0,84.99,0,0.0,0.0,0.0,-300.0000000000003,4876,0,124.0
2006-07-14,FBT,28.792026897214217,0.0,19.81,FDN,37.621176470588246,0.0,19.39,IGV,21.205570291777192,0.0,35.65,IHI,13.085570836061995,0.0,44.65,ITA,25.428238287046852,0.0,46.01,TLT,15.410934535104365,0.0,85.04,0,0.0,0.0,0.0,-300.0000000000003,4820,0,123.52
2006-07-17,FBT,28.792026897214217,0.0,19.81,FDN,37.621176470588246,0.0,19.39,IGV,21.205570291777192,0.0,35.68,IHI,13.085570836061995,0.0,44.69,ITA,25.428238287046852,0.0,45.7,TLT,15.410934535104365,0.0,85.17,0,0.0,0.0,0.0,-300.0000000000003,4815,0,123.34
2006-07-18,FBT,28.792026897214217,0.0,19.81,FDN,37.621176470588246,0.0,19.37,IGV,21.205570291777192,0.0,35.7,IHI,13.085570836061995,0.0,44.63,ITA,25.428238287046852,0.0,45.83,TLT,15.410934535104365,0.0,84.44,0,0.0,0.0,0.0,-300.0000000000003,4806,0,123.97
2006-07-19,FBT,28.792026897214217,0.0,19.81,FDN,37.621176470588246,0.0,19.47,IGV,21.205570291777192,0.0,36.57,IHI,13.085570836061995,0.0,45.72,ITA,25.428238287046852,0.0,47.16,TLT,15.410934535104365,0.0,85.24,0,0.0,0.0,0.0,-300.0000000000003,4889,0,125.69
2006-07-20,FBT,28.792026897214217,0.0,19.84,FDN,37.621176470588246,0.0,19.27,IGV,21.205570291777192,0.0,36.12,IHI,13.085570836061995,0.0,45.27,ITA,25.428238287046852,0.0,46.5,TLT,15.410934535104365,0.0,85.49,0,0.0,0.0,0.0,-300.0000000000003,4854,0,124.83
2006-07-21,FBT,28.792026897214217,0.0,19.69,FDN,37.621176470588246,0.0,19.27,IGV,21.205570291777192,0.0,36.0,IHI,13.085570836061995,0.0,44.84,ITA,25.428238287046852,0.0,46.26,TLT,15.410934535104365,0.0,85.33,0,0.0,0.0,0.0,-300.0000000000003,4833,0,123.95
2006-07-24,FBT,28.792026897214217,0.0,19.69,FDN,37.621176470588246,0.0,19.25,IGV,21.205570291777192,0.0,36.56,IHI,13.085570836061995,0.0,45.34,ITA,25.428238287046852,0.0,47.09,TLT,15.410934535104365,0.0,85.28,0,0.0,0.0,0.0,-300.0000000000003,4871,0,126.21
2006-07-25,FBT,28.792026897214217,0.0,20.43,FDN,37.621176470588246,0.0,19.28,IGV,21.205570291777192,0.0,36.75,IHI,13.085570836061995,0.0,46.23,ITA,25.428238287046852,0.0,48.11,TLT,15.410934535104365,0.0,85.03,0,0.0,0.0,0.0,-300.0000000000003,4931,0,126.66
2006-07-26,FBT,28.792026897214217,0.0,20.63,FDN,37.621176470588246,0.0,19.28,IGV,21.205570291777192,0.0,37.14,IHI,13.085570836061995,0.0,46.54,ITA,25.428238287046852,0.0,47.69,TLT,15.410934535104365,0.0,85.34,0,0.0,0.0,0.0,-300.0000000000003,4943,0,126.83
2006-07-27,FBT,28.792026897214217,0.0,20.26,FDN,37.621176470588246,0.0,19.28,IGV,21.205570291777192,0.0,36.98,IHI,13.085570836061995,0.0,46.31,ITA,25.428238287046852,0.0,47.37,TLT,15.410934535104365,0.0,85.21,0,0.0,0.0,0.0,-300.0000000000003,4916,0,126.71
2006-07-28,FBT,28.792026897214217,0.0,20.48,FDN,37.621176470588246,0.0,19.03,IGV,21.205570291777192,0.0,37.45,IHI,13.085570836061995,0.0,47.06,ITA,25.428238287046852,0.0,47.61,TLT,15.410934535104365,0.0,85.7,0,0.0,0.0,0.0,-300.0000000000003,4946,0,127.98
2006-07-31,FBT,29.21208588627893,0.0,20.3,FDN,41.636323924273306,0.0,18.99,IGV,21.000631907621514,0.0,37.65,IHI,12.66023363559911,0.0,46.84,ITA,24.96864604174578,0.0,47.5,TLT,14.973137290504237,0.0,85.81,0,0.0,0.0,0.0,-296.50267174573145,4941,0,127.85
