Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
1940-09-30,Treasures,29.753572827289855,0.0,168.0285601,0,0.0,0.0,0.0,0.0,4999,0,346.49680133699974
1940-10-01,Treasures,29.753572827289855,0.294166667,168.09523810000005,0,0.0,0.0,0.0,0.0,5001,0,348.8494960039998
1940-10-02,Treasures,29.753572827289855,0.0,168.156834,0,0.0,0.0,0.0,0.0,5003,0,349.48949600399976
1940-10-03,Treasures,29.753572827289855,0.0,168.2184751,0,0.0,0.0,0.0,0.0,5005,0,349.60949600399977
1940-10-04,Treasures,29.753572827289855,0.0,168.2801613,0,0.0,0.0,0.0,0.0,5006,0,348.30949600399975
1940-10-05,Treasures,29.753572827289855,0.0,168.3418929,0,0.0,0.0,0.0,0.0,5008,0,348.41949600399977
1940-10-07,Treasures,29.753572827289855,0.0,168.4036697,0,0.0,0.0,0.0,0.0,5010,0,348.0294960039997
1940-10-08,Treasures,29.753572827289855,0.0,168.4654919,0,0.0,0.0,0.0,0.0,5012,0,345.8294960039998
1940-10-09,Treasures,29.753572827289855,0.0,168.5273595,0,0.0,0.0,0.0,0.0,5014,0,345.05949600399975
1940-10-10,Treasures,29.753572827289855,0.0,168.58927260000004,0,0.0,0.0,0.0,0.0,5016,0,344.9094960039997
1940-10-11,Treasures,29.753572827289855,0.0,168.65123119999996,0,0.0,0.0,0.0,0.0,5017,0,345.55949600399975
1940-10-14,Treasures,29.753572827289855,0.0,168.7132353,0,0.0,0.0,0.0,0.0,5019,0,345.24949600399975
1940-10-15,Treasures,29.753572827289855,0.0,168.775285,0,0.0,0.0,0.0,0.0,5021,0,345.99949600399975
1940-10-16,Treasures,29.753572827289855,0.0,168.8373804,0,0.0,0.0,0.0,0.0,5023,0,346.48949600399976
1940-10-17,Treasures,29.753572827289855,0.0,168.89952150000005,0,0.0,0.0,0.0,0.0,5025,0,347.00949600399974
1940-10-18,Treasures,29.753572827289855,0.0,168.9617084,0,0.0,0.0,0.0,0.0,5027,0,346.9694960039998
1940-10-19,Treasures,29.753572827289855,0.0,169.02394109999997,0,0.0,0.0,0.0,0.0,5029,0,346.6994960039998
1940-10-21,Treasures,29.753572827289855,0.0,169.0862196,0,0.0,0.0,0.0,0.0,5030,0,345.88949600399974
1940-10-22,Treasures,29.753572827289855,0.0,169.148544,0,0.0,0.0,0.0,0.0,5032,0,346.49949600399975
1940-10-23,Treasures,29.753572827289855,0.0,169.2109145,0,0.0,0.0,0.0,0.0,5034,0,346.91949600399977
