Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Ticker_5,Shares_5,Dividend_5,Price_5,Ticker_6,Shares_6,Dividend_6,Price_6,Ticker_7,Shares_7,Dividend_7,Price_7,Cash,Capital,InOutCash,Bench
2006-06-30,FBT,57.6104707012488,0.0,20.82,FDN,75.26823529411766,0.0,21.25,IGV,42.42572944297083,0.0,37.7,IHI,26.183147784326565,0.0,45.81,ITA,50.868136527453885,0.0,47.17,TLT,30.82839184060721,0.0,84.32,0,0.0,0.0,0.0,-600.0000000000006,9996,0,38.77
2006-07-03,FBT,57.6104707012488,0.0,20.85,FDN,75.26823529411766,0.0,21.3,IGV,42.42572944297083,0.0,38.04,IHI,26.183147784326565,0.0,46.06,ITA,50.868136527453885,0.0,47.37,TLT,30.82839184060721,0.327,83.91,0,0.0,0.0,0.0,-600.0000000000006,10020,0,39.0
2006-07-05,FBT,57.6104707012488,0.0,20.81,FDN,75.26823529411766,0.0,20.9,IGV,42.42572944297083,0.0,37.37,IHI,26.183147784326565,0.0,45.69,ITA,50.868136527453885,0.0,47.07,TLT,30.82839184060721,0.0,83.24,0,0.0,0.0,0.0,-600.0000000000006,9914,0,38.15
2006-07-06,FBT,57.6104707012488,0.0,20.76,FDN,75.26823529411766,0.0,20.76,IGV,42.42572944297083,0.0,36.99,IHI,26.183147784326565,0.0,45.78,ITA,50.868136527453885,0.0,47.31,TLT,30.82839184060721,0.0,83.75,0,0.0,0.0,0.0,-600.0000000000006,9915,0,38.11
2006-07-07,FBT,57.6104707012488,0.0,20.8,FDN,75.26823529411766,0.0,20.38,IGV,42.42572944297083,0.0,36.74,IHI,26.183147784326565,0.0,45.77,ITA,50.868136527453885,0.0,46.85,TLT,30.82839184060721,0.0,84.29,0,0.0,0.0,0.0,-600.0000000000006,9871,0,37.69
2006-07-10,FBT,57.6104707012488,0.0,20.48,FDN,75.26823529411766,0.0,20.54,IGV,42.42572944297083,0.0,36.26,IHI,26.183147784326565,0.0,45.85,ITA,50.868136527453885,0.0,47.0,TLT,30.82839184060721,0.0,84.37,0,0.0,0.0,0.0,-600.0000000000006,9856,0,37.36
2006-07-11,FBT,57.6104707012488,0.0,20.48,FDN,75.26823529411766,0.0,20.09,IGV,42.42572944297083,0.0,36.43,IHI,26.183147784326565,0.0,46.07,ITA,50.868136527453885,0.0,47.86,TLT,30.82839184060721,0.0,84.64,0,0.0,0.0,0.0,-600.0000000000006,9887,0,37.64
2006-07-12,FBT,57.6104707012488,0.0,20.48,FDN,75.26823529411766,0.0,20.09,IGV,42.42572944297083,0.0,35.89,IHI,26.183147784326565,0.0,45.5,ITA,50.868136527453885,0.0,47.45,TLT,30.82839184060721,0.0,84.66,0,0.0,0.0,0.0,-600.0000000000006,9829,0,36.93
2006-07-13,FBT,57.6104707012488,0.0,20.48,FDN,75.26823529411766,0.0,19.8,IGV,42.42572944297083,0.0,35.65,IHI,26.183147784326565,0.0,45.02,ITA,50.868136527453885,0.0,46.7,TLT,30.82839184060721,0.0,84.99,0,0.0,0.0,0.0,-600.0000000000006,9757,0,36.31
2006-07-14,FBT,57.6104707012488,0.0,19.81,FDN,75.26823529411766,0.0,19.39,IGV,42.42572944297083,0.0,35.65,IHI,26.183147784326565,0.0,44.65,ITA,50.868136527453885,0.0,46.01,TLT,30.82839184060721,0.0,85.04,0,0.0,0.0,0.0,-600.0000000000006,9644,0,35.94
2006-07-17,FBT,57.6104707012488,0.0,19.81,FDN,75.26823529411766,0.0,19.39,IGV,42.42572944297083,0.0,35.68,IHI,26.183147784326565,0.0,44.69,ITA,50.868136527453885,0.0,45.7,TLT,30.82839184060721,0.0,85.17,0,0.0,0.0,0.0,-600.0000000000006,9634,0,36.03
2006-07-18,FBT,57.6104707012488,0.0,19.81,FDN,75.26823529411766,0.0,19.37,IGV,42.42572944297083,0.0,35.7,IHI,26.183147784326565,0.0,44.63,ITA,50.868136527453885,0.0,45.83,TLT,30.82839184060721,0.0,84.44,0,0.0,0.0,0.0,-600.0000000000006,9616,0,36.15
2006-07-19,FBT,57.6104707012488,0.0,19.81,FDN,75.26823529411766,0.0,19.47,IGV,42.42572944297083,0.0,36.57,IHI,26.183147784326565,0.0,45.72,ITA,50.868136527453885,0.0,47.16,TLT,30.82839184060721,0.0,85.24,0,0.0,0.0,0.0,-600.0000000000006,9782,0,36.62
2006-07-20,FBT,57.6104707012488,0.0,19.84,FDN,75.26823529411766,0.0,19.27,IGV,42.42572944297083,0.0,36.12,IHI,26.183147784326565,0.0,45.27,ITA,50.868136527453885,0.0,46.5,TLT,30.82839184060721,0.0,85.49,0,0.0,0.0,0.0,-600.0000000000006,9712,0,36.08
2006-07-21,FBT,57.6104707012488,0.0,19.69,FDN,75.26823529411766,0.0,19.27,IGV,42.42572944297083,0.0,36.0,IHI,26.183147784326565,0.0,44.84,ITA,50.868136527453885,0.0,46.26,TLT,30.82839184060721,0.0,85.33,0,0.0,0.0,0.0,-600.0000000000006,9669,0,35.7
2006-07-24,FBT,57.6104707012488,0.0,19.69,FDN,75.26823529411766,0.0,19.25,IGV,42.42572944297083,0.0,36.56,IHI,26.183147784326565,0.0,45.34,ITA,50.868136527453885,0.0,47.09,TLT,30.82839184060721,0.0,85.28,0,0.0,0.0,0.0,-600.0000000000006,9745,0,36.41
2006-07-25,FBT,57.6104707012488,0.0,20.43,FDN,75.26823529411766,0.0,19.28,IGV,42.42572944297083,0.0,36.75,IHI,26.183147784326565,0.0,46.23,ITA,50.868136527453885,0.0,48.11,TLT,30.82839184060721,0.0,85.03,0,0.0,0.0,0.0,-600.0000000000006,9866,0,36.62
2006-07-26,FBT,57.6104707012488,0.0,20.63,FDN,75.26823529411766,0.0,19.28,IGV,42.42572944297083,0.0,37.14,IHI,26.183147784326565,0.0,46.54,ITA,50.868136527453885,0.0,47.69,TLT,30.82839184060721,0.0,85.34,0,0.0,0.0,0.0,-600.0000000000006,9890,0,36.59
2006-07-27,FBT,57.6104707012488,0.0,20.26,FDN,75.26823529411766,0.0,19.28,IGV,42.42572944297083,0.0,36.98,IHI,26.183147784326565,0.0,46.31,ITA,50.868136527453885,0.0,47.37,TLT,30.82839184060721,0.0,85.21,0,0.0,0.0,0.0,-600.0000000000006,9836,0,36.35
2006-07-28,FBT,57.6104707012488,0.0,20.48,FDN,75.26823529411766,0.0,19.03,IGV,42.42572944297083,0.0,37.45,IHI,26.183147784326565,0.0,47.06,ITA,50.868136527453885,0.0,47.61,TLT,30.82839184060721,0.0,85.7,0,0.0,0.0,0.0,-600.0000000000006,9897,0,37.11
2006-07-31,FBT,58.46291990442328,0.0,20.3,FDN,83.32787600911308,0.0,18.99,IGV,42.029119931289706,0.0,37.65,IHI,25.337260334325205,0.0,46.84,ITA,49.970411539359695,0.0,47.5,TLT,29.96613557622908,0.0,85.81,0,0.0,0.0,0.0,-593.3986370298969,9889,0,37.1
2006-08-01,FBT,58.46291990442328,0.0,19.94,FDN,83.32787600911308,0.0,18.8,IGV,42.029119931289706,0.0,37.18,IHI,25.337260334325205,0.0,46.81,ITA,49.970411539359695,0.0,47.24,TLT,29.96613557622908,0.342,85.46,0,0.0,0.0,0.0,-593.3986370298969,9809,0,36.48
2006-08-02,FBT,58.46291990442328,0.0,19.94,FDN,83.32787600911308,0.0,18.75,IGV,42.029119931289706,0.0,38.13,IHI,25.337260334325205,0.0,47.24,ITA,49.970411539359695,0.0,47.31,TLT,29.96613557622908,0.0,85.78,0,0.0,0.0,0.0,-593.3986370298969,9868,0,36.89
2006-08-03,FBT,58.46291990442328,0.0,19.94,FDN,83.32787600911308,0.0,18.75,IGV,42.029119931289706,0.0,38.16,IHI,25.337260334325205,0.0,45.65,ITA,49.970411539359695,0.0,47.37,TLT,29.96613557622908,0.0,85.8,0,0.0,0.0,0.0,-593.3986370298969,9833,0,37.12
