Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
2007-12-31,VUSTX,869.1493383742911,0.0,11.5,0.0,9995,0,151.48000000000002
2008-01-02,VUSTX,869.1493383742911,0.0,11.66,0.0,10134,0,149.55
2008-01-03,VUSTX,869.1493383742911,0.0,11.64,0.0,10116,0,149.55
2008-01-04,VUSTX,869.1493383742911,0.0,11.66,0.0,10134,0,146.27999999999997
2008-01-07,VUSTX,869.1493383742911,0.0,11.69,0.0,10160,0,146.7
2008-01-08,VUSTX,869.1493383742911,0.0,11.67,0.0,10142,0,144.35000000000002
2008-01-09,VUSTX,869.1493383742911,0.0,11.73,0.0,10195,0,146.10000000000002
2008-01-10,VUSTX,869.1493383742911,0.0,11.58,0.0,10064,0,147.13
2008-01-11,VUSTX,869.1493383742911,0.0,11.66,0.0,10134,0,145.37
2008-01-14,VUSTX,869.1493383742911,0.0,11.69,0.0,10160,0,146.76999999999998
2008-01-15,VUSTX,869.1493383742911,0.0,11.79,0.0,10247,0,143.51999999999998
2008-01-16,VUSTX,869.1493383742911,0.0,11.76,0.0,10221,0,142.81
2008-01-17,VUSTX,869.1493383742911,0.0,11.84,0.0,10290,0,139.14
2008-01-18,VUSTX,869.1493383742911,0.0,11.8,0.0,10255,0,138.39999999999998
2008-01-22,VUSTX,869.1493383742911,0.0,11.92,0.0,10360,0,137.04
2008-01-23,VUSTX,869.1493383742911,0.0,11.88,0.0,10325,0,139.63
2008-01-24,VUSTX,869.1493383742911,0.0,11.74,0.0,10203,0,140.87
2008-01-25,VUSTX,869.1493383742911,0.0,11.83,0.0,10282,0,138.89999999999998
2008-01-28,VUSTX,869.1493383742911,0.0,11.83,0.0,10282,0,141.05
2008-01-29,VUSTX,869.1493383742911,0.0,11.76,0.0,10221,0,141.82999999999998
2008-01-30,VUSTX,869.1493383742911,0.0,11.7,0.0,10169,0,141.24
2008-01-31,VUSTX,872.0292970307216,0.0,11.76,0.0,10255,0,143.35
2008-02-01,VUSTX,872.0292970307216,0.0,11.81,0.0,10298,0,144.91000000000003
2008-02-04,VUSTX,872.0292970307216,0.0,11.75,0.0,10246,0,143.56
2008-02-05,VUSTX,872.0292970307216,0.0,11.8,0.0,10289,0,139.5
2008-02-06,VUSTX,872.0292970307216,0.0,11.76,0.0,10255,0,138.61
2008-02-07,VUSTX,872.0292970307216,0.0,11.61,0.0,10124,0,139.61
2008-02-08,VUSTX,872.0292970307216,0.0,11.7,0.0,10202,0,139.09
2008-02-11,VUSTX,872.0292970307216,0.0,11.74,0.0,10237,0,139.82
2008-02-12,VUSTX,872.0292970307216,0.0,11.66,0.0,10167,0,140.72
2008-02-13,VUSTX,872.0292970307216,0.0,11.58,0.0,10098,0,142.45999999999998
2008-02-14,VUSTX,872.0292970307216,0.0,11.45,0.0,9984,0,140.76999999999998
2008-02-15,VUSTX,872.0292970307216,0.0,11.53,0.0,10054,0,140.88
2008-02-19,VUSTX,872.0292970307216,0.0,11.42,0.0,9958,0,140.78
2008-02-20,VUSTX,872.0292970307216,0.0,11.42,0.0,9958,0,141.82
2008-02-21,VUSTX,872.0292970307216,0.0,11.55,0.0,10071,0,140.25
2008-02-22,VUSTX,872.0292970307216,0.0,11.52,0.0,10045,0,141.24
2008-02-25,VUSTX,872.0292970307216,0.0,11.4,0.0,9941,0,142.97
2008-02-26,VUSTX,872.0292970307216,0.0,11.42,0.0,9958,0,143.85
2008-02-27,VUSTX,872.0292970307216,0.0,11.43,0.0,9967,0,143.76
2008-02-28,VUSTX,872.0292970307216,0.0,11.6,0.0,10115,0,142.63
2008-02-29,VUSTX,874.7187426991259,0.0,11.76,0.0,10286,0,139.22
2008-03-03,VUSTX,874.7187426991259,0.0,11.75,0.0,10277,0,139.28
2008-03-04,VUSTX,874.7187426991259,0.0,11.65,0.0,10190,0,138.86
2008-03-05,VUSTX,874.7187426991259,0.0,11.54,0.0,10094,0,139.56
2008-03-06,VUSTX,874.7187426991259,0.0,11.59,0.0,10137,0,136.87
2008-03-07,VUSTX,874.7187426991259,0.0,11.63,0.0,10172,0,135.85
2008-03-10,VUSTX,874.7187426991259,0.0,11.76,0.0,10286,0,134.01999999999998
2008-03-11,VUSTX,874.7187426991259,0.0,11.62,0.0,10164,0,138.39
2008-03-12,VUSTX,874.7187426991259,0.0,11.81,0.0,10330,0,137.32
2008-03-13,VUSTX,874.7187426991259,0.0,11.72,0.0,10251,0,137.95
2008-03-14,VUSTX,874.7187426991259,0.0,11.85,0.0,10365,0,135.42000000000002
2008-03-17,VUSTX,874.7187426991259,0.0,11.89,0.0,10400,0,134.37
2008-03-18,VUSTX,874.7187426991259,0.0,11.85,0.0,10365,0,139.38
2008-03-19,VUSTX,874.7187426991259,0.0,11.96,0.0,10461,0,136.39
2008-03-20,VUSTX,874.7187426991259,0.0,12.03,0.0,10522,0,139.26999999999998
2008-03-24,VUSTX,874.7187426991259,0.0,11.78,0.0,10304,0,141.14999999999998
2008-03-25,VUSTX,874.7187426991259,0.0,11.84,0.0,10356,0,141.44
