Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
2007-12-31,SCZ,196.1341927333714,0.0,50.98,0.0,9998,0,135.9
2008-01-02,SCZ,196.1341927333714,0.0,50.27,0.0,9859,0,133.97
2008-01-03,SCZ,196.1341927333714,0.0,50.23,0.0,9851,0,133.97
2008-01-04,SCZ,196.1341927333714,0.0,48.5,0.0,9512,0,130.7
2008-01-07,SCZ,196.1341927333714,0.0,47.68,0.0,9351,0,131.12
2008-01-08,SCZ,196.1341927333714,0.0,47.63,0.0,9341,0,128.77
2008-01-09,SCZ,196.1341927333714,0.0,47.25,0.0,9267,0,130.52
2008-01-10,SCZ,196.1341927333714,0.0,46.58,0.0,9135,0,131.55
2008-01-11,SCZ,196.1341927333714,0.0,46.24,0.0,9069,0,129.79
2008-01-14,SCZ,196.1341927333714,0.0,46.72,0.0,9163,0,131.19
2008-01-15,SCZ,196.1341927333714,0.0,45.55,0.0,8933,0,127.94
2008-01-16,SCZ,196.1341927333714,0.0,43.97,0.0,8624,0,127.23
2008-01-17,SCZ,196.1341927333714,0.0,44.1,0.0,8649,0,123.56
2008-01-18,SCZ,196.1341927333714,0.0,44.03,0.0,8635,0,122.82
2008-01-22,SCZ,196.1341927333714,0.0,45.38,0.0,8900,0,121.46
2008-01-23,SCZ,196.1341927333714,0.0,46.91,0.0,9200,0,124.05
2008-01-24,SCZ,196.1341927333714,0.0,44.48,0.0,8724,0,125.29
2008-01-25,SCZ,196.1341927333714,0.0,44.56,0.0,8739,0,123.32
2008-01-28,SCZ,196.1341927333714,0.0,44.36,0.0,8700,0,125.47
2008-01-29,SCZ,196.1341927333714,0.0,44.97,0.0,8820,0,126.25
2008-01-30,SCZ,196.1341927333714,0.0,45.27,0.0,8878,0,125.66
2008-01-31,VUSTX,761.0731408600898,0.0,11.76,0.0,8950,0,127.77
2008-02-01,VUSTX,761.0731408600898,0.0,11.81,0.0,8988,0,129.33
2008-02-04,VUSTX,761.0731408600898,0.0,11.75,0.0,8942,0,127.98
2008-02-05,VUSTX,761.0731408600898,0.0,11.8,0.0,8980,0,123.92
2008-02-06,VUSTX,761.0731408600898,0.0,11.76,0.0,8950,0,123.03
2008-02-07,VUSTX,761.0731408600898,0.0,11.61,0.0,8836,0,124.03
2008-02-08,VUSTX,761.0731408600898,0.0,11.7,0.0,8904,0,123.51
2008-02-11,VUSTX,761.0731408600898,0.0,11.74,0.0,8934,0,124.24
2008-02-12,VUSTX,761.0731408600898,0.0,11.66,0.0,8874,0,125.14
2008-02-13,VUSTX,761.0731408600898,0.0,11.58,0.0,8813,0,126.88
2008-02-14,VUSTX,761.0731408600898,0.0,11.45,0.0,8714,0,125.19
2008-02-15,VUSTX,761.0731408600898,0.0,11.53,0.0,8775,0,125.3
2008-02-19,VUSTX,761.0731408600898,0.0,11.42,0.0,8691,0,125.2
2008-02-20,VUSTX,761.0731408600898,0.0,11.42,0.0,8691,0,126.24
2008-02-21,VUSTX,761.0731408600898,0.0,11.55,0.0,8790,0,124.67
2008-02-22,VUSTX,761.0731408600898,0.0,11.52,0.0,8767,0,125.66
2008-02-25,VUSTX,761.0731408600898,0.0,11.4,0.0,8676,0,127.39
2008-02-26,VUSTX,761.0731408600898,0.0,11.42,0.0,8691,0,128.26999999999998
2008-02-27,VUSTX,761.0731408600898,0.0,11.43,0.0,8699,0,128.18
2008-02-28,VUSTX,761.0731408600898,0.0,11.6,0.0,8828,0,127.05
2008-02-29,SCZ,197.25285348642666,0.0,45.49,0.0,8973,0,123.64
2008-03-03,SCZ,197.25285348642666,0.0,45.12,0.0,8900,0,123.7
2008-03-04,SCZ,197.25285348642666,0.0,44.55,0.0,8787,0,123.28
2008-03-05,SCZ,197.25285348642666,0.0,45.07,0.0,8890,0,123.98
2008-03-06,SCZ,197.25285348642666,0.0,44.51,0.0,8779,0,121.29
2008-03-07,SCZ,197.25285348642666,0.0,43.79,0.0,8637,0,120.27
2008-03-10,SCZ,197.25285348642666,0.0,43.25,0.0,8531,0,118.44
2008-03-11,SCZ,197.25285348642666,0.0,44.81,0.0,8838,0,122.81
2008-03-12,SCZ,197.25285348642666,0.0,44.75,0.0,8827,0,121.74
2008-03-13,SCZ,197.25285348642666,0.0,45.27,0.0,8929,0,122.37
2008-03-14,SCZ,197.25285348642666,0.0,43.95,0.0,8669,0,119.84
2008-03-17,SCZ,197.25285348642666,0.0,43.18,0.0,8517,0,118.79
2008-03-18,SCZ,197.25285348642666,0.0,44.57,0.0,8791,0,123.8
2008-03-19,SCZ,197.25285348642666,0.0,42.97,0.0,8475,0,120.81
2008-03-20,SCZ,197.25285348642666,0.0,43.12,0.0,8505,0,123.69
2008-03-24,SCZ,197.25285348642666,0.0,43.47,0.0,8574,0,125.57
2008-03-25,SCZ,197.25285348642666,0.0,44.92,0.0,8860,0,125.86
2008-03-26,SCZ,197.25285348642666,0.0,45.29,0.0,8933,0,124.77
2008-03-27,SCZ,197.25285348642666,0.0,45.69,0.0,9012,0,123.36999999999999
2008-03-28,SCZ,197.25285348642666,0.0,45.61,0.0,8996,0,122.41
2008-03-31,VUSTX,773.2066223127526,0.0,11.82,0.0,9139,0,123.1
2008-04-01,VUSTX,773.2066223127526,0.0,11.67,0.0,9023,0,127.47
2008-04-02,VUSTX,773.2066223127526,0.0,11.68,0.0,9031,0,127.25
2008-04-03,VUSTX,773.2066223127526,0.0,11.68,0.0,9031,0,127.41
2008-04-04,VUSTX,773.2066223127526,0.0,11.81,0.0,9131,0,127.50999999999999
2008-04-07,VUSTX,773.2066223127526,0.0,11.74,0.0,9077,0,127.71
2008-04-08,VUSTX,773.2066223127526,0.0,11.73,0.0,9069,0,127.11
2008-04-09,VUSTX,773.2066223127526,0.0,11.84,0.0,9154,0,126.1
2008-04-10,VUSTX,773.2066223127526,0.0,11.79,0.0,9116,0,126.66
2008-04-11,VUSTX,773.2066223127526,0.0,11.85,0.0,9162,0,124.11999999999999
2008-04-14,VUSTX,773.2066223127526,0.0,11.8,0.0,9123,0,123.69999999999999
2008-04-15,VUSTX,773.2066223127526,0.0,11.73,0.0,9069,0,124.27
2008-04-16,VUSTX,773.2066223127526,0.0,11.59,0.0,8961,0,127.07
2008-04-17,VUSTX,773.2066223127526,0.0,11.54,0.0,8922,0,127.16
2008-04-18,VUSTX,773.2066223127526,0.0,11.53,0.0,8915,0,129.43
2008-04-21,VUSTX,773.2066223127526,0.0,11.58,0.0,8953,0,129.24
2008-04-22,VUSTX,773.2066223127526,0.0,11.59,0.0,8961,0,128.11
2008-04-23,VUSTX,773.2066223127526,0.0,11.57,0.0,8946,0,128.48
2008-04-24,VUSTX,773.2066223127526,0.0,11.48,0.0,8876,0,129.3
2008-04-25,VUSTX,773.2066223127526,0.0,11.43,0.0,8837,0,130.13
2008-04-28,VUSTX,773.2066223127526,0.0,11.46,0.0,8860,0,130.0
2008-04-29,VUSTX,773.2066223127526,0.0,11.5,0.0,8891,0,129.5
