Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Cash,Capital,InOutCash,Bench
2006-11-10,QQQ,77.12361738739752,0.0,43.03,DIA,20.400420121482142,0.0,121.11,XLV,110.9433658228171,0.0,32.49,VUSTX,237.17226204788898,0.0,11.27,-1847.207040949906,10219,0,43.637
2006-11-13,QQQ,77.12361738739752,0.0,43.47,DIA,20.400420121482142,0.0,121.35,XLV,110.9433658228171,0.0,32.55,VUSTX,237.17226204788898,0.0,11.26,-1847.207040949906,10262,0,44.077
2006-11-14,QQQ,77.12361738739752,0.0,43.93,DIA,20.400420121482142,0.0,122.32,XLV,110.9433658228171,0.0,32.82,VUSTX,237.17226204788898,0.0,11.31,-1847.207040949906,10359,0,44.537
2006-11-15,QQQ,77.12361738739752,0.0,44.11,DIA,20.400420121482142,0.0,122.69,XLV,110.9433658228171,0.0,32.98,VUSTX,237.17226204788898,0.0,11.25,-1847.207040949906,10384,0,44.717
2006-11-16,QQQ,77.12361738739752,0.0,44.3,DIA,20.400420121482142,0.0,123.36,XLV,110.9433658228171,0.0,33.12,VUSTX,237.17226204788898,0.0,11.2,-1847.207040949906,10416,0,44.907
2006-11-17,QQQ,77.12361738739752,0.0,44.3,DIA,20.400420121482142,0.319,123.26,XLV,110.9433658228171,0.0,33.22,VUSTX,237.17226204788898,0.0,11.26,-1847.207040949906,10440,0,44.907
2006-11-20,QQQ,77.12361738739752,0.0,44.39,DIA,20.400420121482142,0.0,123.13,XLV,110.9433658228171,0.0,33.14,VUSTX,237.17226204788898,0.0,11.27,-1847.207040949906,10437,0,44.997
2006-11-21,QQQ,77.12361738739752,0.0,44.45,DIA,20.400420121482142,0.0,123.15,XLV,110.9433658228171,0.0,33.09,VUSTX,237.17226204788898,0.0,11.29,-1847.207040949906,10442,0,45.057
2006-11-22,QQQ,77.12361738739752,0.0,44.73,DIA,20.400420121482142,0.0,123.25,XLV,110.9433658228171,0.0,33.16,VUSTX,237.17226204788898,0.0,11.3,-1847.207040949906,10475,0,45.336999999999996
2006-11-24,QQQ,77.12361738739752,0.0,44.65,DIA,20.400420121482142,0.0,122.68,XLV,110.9433658228171,0.0,33.02,VUSTX,237.17226204788898,0.0,11.32,-1847.207040949906,10447,0,45.257
2006-11-27,QQQ,77.12361738739752,0.0,43.64,DIA,20.400420121482142,0.0,121.11,XLV,110.9433658228171,0.0,32.8,VUSTX,237.17226204788898,0.0,11.34,-1847.207040949906,10317,0,44.247
2006-11-28,QQQ,77.12361738739752,0.0,43.77,DIA,20.400420121482142,0.0,121.26,XLV,110.9433658228171,0.0,32.87,VUSTX,237.17226204788898,0.0,11.37,-1847.207040949906,10345,0,44.377
2006-11-29,QQQ,77.12361738739752,0.0,44.07,DIA,20.400420121482142,0.0,122.33,XLV,110.9433658228171,0.0,33.1,VUSTX,237.17226204788898,0.0,11.35,-1847.207040949906,10411,0,44.677
2006-11-30,QQQ,75.97185437478309,0.0,44.04,DIA,20.521347317624187,0.0,122.28,XLV,113.16973917614636,0.0,33.26,VUSTX,238.04403495321156,0.0,11.42,-1882.0127624993158,10455,0,44.647
2006-12-01,QQQ,75.97185437478309,0.0,43.66,DIA,20.521347317624187,0.0,122.05,XLV,113.16973917614636,0.0,33.23,VUSTX,238.04403495321156,0.0,11.45,-1882.0127624993158,10425,0,44.266999999999996
2006-12-04,QQQ,75.97185437478309,0.0,44.26,DIA,20.521347317624187,0.0,122.8,XLV,113.16973917614636,0.0,33.07,VUSTX,238.04403495321156,0.0,11.44,-1882.0127624993158,10466,0,44.867
2006-12-05,QQQ,75.97185437478309,0.0,44.42,DIA,20.521347317624187,0.0,123.36,XLV,113.16973917614636,0.0,33.2,VUSTX,238.04403495321156,0.0,11.42,-1882.0127624993158,10499,0,45.027
2006-12-06,QQQ,75.97185437478309,0.0,44.26,DIA,20.521347317624187,0.0,123.15,XLV,113.16973917614636,0.0,33.25,VUSTX,238.04403495321156,0.0,11.38,-1882.0127624993158,10479,0,44.867
2006-12-07,QQQ,75.97185437478309,0.0,43.7,DIA,20.521347317624187,0.0,122.76,XLV,113.16973917614636,0.0,33.18,VUSTX,238.04403495321156,0.0,11.38,-1882.0127624993158,10421,0,44.307
2006-12-08,QQQ,75.97185437478309,0.0,43.9,DIA,20.521347317624187,0.0,123.0,XLV,113.16973917614636,0.0,33.24,VUSTX,238.04403495321156,0.0,11.3,-1882.0127624993158,10428,0,44.507
2006-12-11,QQQ,75.97185437478309,0.0,44.06,DIA,20.521347317624187,0.0,123.34,XLV,113.16973917614636,0.0,33.31,VUSTX,238.04403495321156,0.0,11.34,-1882.0127624993158,10465,0,44.667
2006-12-12,QQQ,75.97185437478309,0.0,43.8,DIA,20.521347317624187,0.0,123.19,XLV,113.16973917614636,0.0,33.32,VUSTX,238.04403495321156,0.0,11.37,-1882.0127624993158,10450,0,44.407
2006-12-13,QQQ,75.97185437478309,0.0,43.88,DIA,20.521347317624187,0.0,123.35,XLV,113.16973917614636,0.0,33.25,VUSTX,238.04403495321156,0.0,11.27,-1882.0127624993158,10428,0,44.487
2006-12-14,QQQ,75.97185437478309,0.0,44.37,DIA,20.521347317624187,0.0,124.23,XLV,113.16973917614636,0.0,33.42,VUSTX,238.04403495321156,0.0,11.24,-1882.0127624993158,10495,0,44.977
2006-12-15,QQQ,75.97185437478309,0.054000000000000006,44.43,DIA,20.521347317624187,0.33,124.15,XLV,113.16973917614636,0.11699999999999999,33.41,VUSTX,238.04403495321156,0.0,11.24,-1882.0127624993158,10497,0,45.091
2006-12-18,QQQ,75.97185437478309,0.0,43.99,DIA,20.521347317624187,0.0,124.22,XLV,113.16973917614636,0.0,33.48,VUSTX,238.04403495321156,0.0,11.25,-1882.0127624993158,10476,0,44.651
2006-12-19,QQQ,75.97185437478309,0.0,43.85,DIA,20.521347317624187,0.0,124.38,XLV,113.16973917614636,0.0,33.65,VUSTX,238.04403495321156,0.0,11.23,-1882.0127624993158,10483,0,44.511
2006-12-20,QQQ,75.97185437478309,0.0,43.69,DIA,20.521347317624187,0.0,124.42,XLV,113.16973917614636,0.0,33.67,VUSTX,238.04403495321156,0.0,11.24,-1882.0127624993158,10476,0,44.351
2006-12-21,QQQ,75.97185437478309,0.0,43.38,DIA,20.521347317624187,0.0,123.99,XLV,113.16973917614636,0.0,33.58,VUSTX,238.04403495321156,0.0,11.28,-1882.0127624993158,10443,0,44.041000000000004
2006-12-22,QQQ,75.97185437478309,0.0,42.93,DIA,20.521347317624187,0.0,123.18,XLV,113.16973917614636,0.0,33.44,VUSTX,238.04403495321156,0.0,11.2,-1882.0127624993158,10357,0,43.591
2006-12-26,QQQ,75.97185437478309,0.0,43.11,DIA,20.521347317624187,0.0,123.97,XLV,113.16973917614636,0.0,33.46,VUSTX,238.04403495321156,0.0,11.23,-1882.0127624993158,10397,0,43.771
2006-12-27,QQQ,75.97185437478309,0.0,43.33,DIA,20.521347317624187,0.0,124.93,XLV,113.16973917614636,0.0,33.62,VUSTX,238.04403495321156,0.0,11.17,-1882.0127624993158,10437,0,43.991
2006-12-28,QQQ,75.97185437478309,0.0,43.12,DIA,20.521347317624187,0.0,124.8,XLV,113.16973917614636,0.0,33.58,VUSTX,238.04403495321156,0.0,11.13,-1882.0127624993158,10404,0,43.781
2006-12-29,QQQ,77.24809516217678,0.0,43.16,DIA,20.099034164453517,0.0,124.41,XLV,111.99705167511176,0.0,33.49,VUSTX,243.38702399817015,0.0,11.13,-1875.3906302997482,10418,0,43.821
2007-01-03,QQQ,77.24809516217678,0.0,43.24,DIA,20.099034164453517,0.0,124.47,XLV,111.99705167511176,0.0,33.5,VUSTX,243.38702399817015,0.0,11.18,-1875.3906302997482,10439,0,43.901
2007-01-04,QQQ,77.24809516217678,0.0,44.06,DIA,20.099034164453517,0.0,124.68,XLV,111.99705167511176,0.0,33.88,VUSTX,243.38702399817015,0.0,11.23,-1875.3906302997482,10561,0,44.721000000000004
2007-01-05,QQQ,77.24809516217678,0.0,43.85,DIA,20.099034164453517,0.0,123.74,XLV,111.99705167511176,0.0,33.69,VUSTX,243.38702399817015,0.0,11.2,-1875.3906302997482,10498,0,44.511
2007-01-08,QQQ,77.24809516217678,0.0,43.88,DIA,20.099034164453517,0.0,124.14,XLV,111.99705167511176,0.0,33.73,VUSTX,243.38702399817015,0.0,11.2,-1875.3906302997482,10512,0,44.541000000000004
2007-01-09,QQQ,77.24809516217678,0.0,44.1,DIA,20.099034164453517,0.0,124.07,XLV,111.99705167511176,0.0,33.69,VUSTX,243.38702399817015,0.0,11.2,-1875.3906302997482,10524,0,44.761
2007-01-10,QQQ,77.24809516217678,0.0,44.62,DIA,20.099034164453517,0.0,124.43,XLV,111.99705167511176,0.0,33.75,VUSTX,243.38702399817015,0.0,11.17,-1875.3906302997482,10570,0,45.281
2007-01-11,QQQ,77.24809516217678,0.0,45.08,DIA,20.099034164453517,0.0,124.99,XLV,111.99705167511176,0.0,34.12,VUSTX,243.38702399817015,0.0,11.1,-1875.3906302997482,10642,0,45.741
2007-01-12,QQQ,77.24809516217678,0.0,45.31,DIA,20.099034164453517,0.0,125.66,XLV,111.99705167511176,0.0,34.28,VUSTX,243.38702399817015,0.0,11.06,-1875.3906302997482,10681,0,45.971000000000004
2007-01-16,QQQ,77.24809516217678,0.0,45.28,DIA,20.099034164453517,0.0,125.7,XLV,111.99705167511176,0.0,34.36,VUSTX,243.38702399817015,0.0,11.08,-1875.3906302997482,10693,0,45.941
2007-01-17,QQQ,77.24809516217678,0.0,44.91,DIA,20.099034164453517,0.0,125.75,XLV,111.99705167511176,0.0,34.56,VUSTX,243.38702399817015,0.0,11.04,-1875.3906302997482,10678,0,45.571
2007-01-18,QQQ,77.24809516217678,0.0,44.08,DIA,20.099034164453517,0.0,125.51,XLV,111.99705167511176,0.0,34.66,VUSTX,243.38702399817015,0.0,11.08,-1875.3906302997482,10630,0,44.741
2007-01-19,QQQ,77.24809516217678,0.0,44.17,DIA,20.099034164453517,0.08,125.55,XLV,111.99705167511176,0.0,34.67,VUSTX,243.38702399817015,0.0,11.06,-1875.3906302997482,10634,0,44.831
2007-01-22,QQQ,77.24809516217678,0.0,43.69,DIA,20.099034164453517,0.0,124.75,XLV,111.99705167511176,0.0,34.46,VUSTX,243.38702399817015,0.0,11.08,-1875.3906302997482,10563,0,44.351
2007-01-23,QQQ,77.24809516217678,0.0,43.58,DIA,20.099034164453517,0.0,125.33,XLV,111.99705167511176,0.0,34.28,VUSTX,243.38702399817015,0.0,11.02,-1875.3906302997482,10531,0,44.241
2007-01-24,QQQ,77.24809516217678,0.0,44.3,DIA,20.099034164453517,0.0,126.07,XLV,111.99705167511176,0.0,34.54,VUSTX,243.38702399817015,0.0,11.01,-1875.3906302997482,10628,0,44.961
2007-01-25,QQQ,77.24809516217678,0.0,43.73,DIA,20.099034164453517,0.0,124.97,XLV,111.99705167511176,0.0,34.42,VUSTX,243.38702399817015,0.0,10.95,-1875.3906302997482,10534,0,44.391
2007-01-26,QQQ,77.24809516217678,0.0,43.57,DIA,20.099034164453517,0.0,124.77,XLV,111.99705167511176,0.0,34.23,VUSTX,243.38702399817015,0.0,10.93,-1875.3906302997482,10491,0,44.231
2007-01-29,QQQ,77.24809516217678,0.0,43.61,DIA,20.099034164453517,0.0,124.82,XLV,111.99705167511176,0.0,34.18,VUSTX,243.38702399817015,0.0,10.91,-1875.3906302997482,10485,0,44.271
2007-01-30,QQQ,77.24809516217678,0.0,43.63,DIA,20.099034164453517,0.0,125.16,XLV,111.99705167511176,0.0,34.35,VUSTX,243.38702399817015,0.0,10.93,-1875.3906302997482,10517,0,44.291000000000004
2007-01-31,QQQ,77.08028134672554,0.0,44.07,DIA,20.181368815055812,0.0,126.24,XLV,110.73729350388203,0.0,34.51,VUSTX,251.13776152384287,0.0,10.99,-1910.7719994094862,10615,0,44.731
2007-02-01,QQQ,77.08028134672554,0.0,44.0,DIA,20.181368815055812,0.0,126.74,XLV,110.73729350388203,0.0,34.8,VUSTX,251.13776152384287,0.0,10.98,-1910.7719994094862,10649,0,44.661
2007-02-02,QQQ,77.08028134672554,0.0,44.16,DIA,20.181368815055812,0.0,126.53,XLV,110.73729350388203,0.0,34.73,VUSTX,251.13776152384287,0.0,10.99,-1910.7719994094862,10652,0,44.821
2007-02-05,QQQ,77.08028134672554,0.0,44.12,DIA,20.181368815055812,0.0,126.68,XLV,110.73729350388203,0.0,34.72,VUSTX,251.13776152384287,0.0,11.01,-1910.7719994094862,10656,0,44.781
2007-02-06,QQQ,77.08028134672554,0.0,44.06,DIA,20.181368815055812,0.0,126.65,XLV,110.73729350388203,0.0,34.62,VUSTX,251.13776152384287,0.0,11.06,-1910.7719994094862,10652,0,44.721000000000004
2007-02-07,QQQ,77.08028134672554,0.0,44.46,DIA,20.181368815055812,0.0,126.79,XLV,110.73729350388203,0.0,34.67,VUSTX,251.13776152384287,0.0,11.08,-1910.7719994094862,10696,0,45.121
2007-02-08,QQQ,77.08028134672554,0.0,44.45,DIA,20.181368815055812,0.0,126.47,XLV,110.73729350388203,0.0,34.64,VUSTX,251.13776152384287,0.0,11.09,-1910.7719994094862,10688,0,45.111000000000004
2007-02-09,QQQ,77.08028134672554,0.0,43.88,DIA,20.181368815055812,0.0,125.88,XLV,110.73729350388203,0.0,34.54,VUSTX,251.13776152384287,0.0,11.02,-1910.7719994094862,10604,0,44.541000000000004
2007-02-12,QQQ,77.08028134672554,0.0,43.71,DIA,20.181368815055812,0.0,125.59,XLV,110.73729350388203,0.0,34.39,VUSTX,251.13776152384287,0.0,11.0,-1910.7719994094862,10563,0,44.371
2007-02-13,QQQ,77.08028134672554,0.0,43.86,DIA,20.181368815055812,0.0,126.63,XLV,110.73729350388203,0.0,34.53,VUSTX,251.13776152384287,0.0,10.99,-1910.7719994094862,10609,0,44.521
2007-02-14,QQQ,77.08028134672554,0.0,44.6,DIA,20.181368815055812,0.0,127.48,XLV,110.73729350388203,0.0,34.71,VUSTX,251.13776152384287,0.0,11.08,-1910.7719994094862,10726,0,45.261
2007-02-15,QQQ,77.08028134672554,0.0,44.86,DIA,20.181368815055812,0.0,127.77,XLV,110.73729350388203,0.0,34.87,VUSTX,251.13776152384287,0.0,11.1,-1910.7719994094862,10774,0,45.521
2007-02-16,QQQ,77.08028134672554,0.0,44.71,DIA,20.181368815055812,0.23,127.57,XLV,110.73729350388203,0.0,34.73,VUSTX,251.13776152384287,0.0,11.12,-1910.7719994094862,10748,0,45.371
2007-02-20,QQQ,77.08028134672554,0.0,45.05,DIA,20.181368815055812,0.0,127.66,XLV,110.73729350388203,0.0,34.75,VUSTX,251.13776152384287,0.0,11.14,-1910.7719994094862,10783,0,45.711
2007-02-21,QQQ,77.08028134672554,0.0,45.19,DIA,20.181368815055812,0.0,127.37,XLV,110.73729350388203,0.0,34.59,VUSTX,251.13776152384287,0.0,11.13,-1910.7719994094862,10768,0,45.851
2007-02-22,QQQ,77.08028134672554,0.0,45.42,DIA,20.181368815055812,0.0,126.79,XLV,110.73729350388203,0.0,34.54,VUSTX,251.13776152384287,0.0,11.08,-1910.7719994094862,10756,0,46.081
2007-02-23,QQQ,77.08028134672554,0.0,45.26,DIA,20.181368815055812,0.0,126.41,XLV,110.73729350388203,0.0,34.39,VUSTX,251.13776152384287,0.0,11.13,-1910.7719994094862,10732,0,45.921
2007-02-26,QQQ,77.08028134672554,0.0,45.04,DIA,20.181368815055812,0.0,126.34,XLV,110.73729350388203,0.0,34.53,VUSTX,251.13776152384287,0.0,11.19,-1910.7719994094862,10744,0,45.701
2007-02-27,QQQ,77.08028134672554,0.0,43.19,DIA,20.181368815055812,0.0,121.6,XLV,110.73729350388203,0.0,33.48,VUSTX,251.13776152384287,0.0,11.32,-1910.7719994094862,10422,0,43.851
2007-02-28,QQQ,77.3916313118395,0.0,43.33,DIA,20.504113309607895,0.0,122.66,XLV,111.91194920898118,0.0,33.71,VUSTX,241.7587178440887,0.0,11.27,-1886.2759039173798,10479,0,43.991
2007-03-01,QQQ,77.3916313118395,0.0,43.13,DIA,20.504113309607895,0.0,122.44,XLV,111.91194920898118,0.0,33.56,VUSTX,241.7587178440887,0.0,11.26,-1886.2759039173798,10440,0,43.791000000000004
2007-03-02,QQQ,77.3916313118395,0.0,42.48,DIA,20.504113309607895,0.0,120.96,XLV,111.91194920898118,0.0,33.26,VUSTX,241.7587178440887,0.0,11.3,-1886.2759039173798,10335,0,43.141
2007-03-05,QQQ,77.3916313118395,0.0,42.15,DIA,20.504113309607895,0.0,120.3,XLV,111.91194920898118,0.0,33.09,VUSTX,241.7587178440887,0.0,11.29,-1886.2759039173798,10275,0,42.811
2007-03-06,QQQ,77.3916313118395,0.0,42.85,DIA,20.504113309607895,0.0,122.06,XLV,111.91194920898118,0.0,33.44,VUSTX,241.7587178440887,0.0,11.29,-1886.2759039173798,10404,0,43.511
2007-03-07,QQQ,77.3916313118395,0.0,42.68,DIA,20.504113309607895,0.0,122.0,XLV,111.91194920898118,0.0,33.45,VUSTX,241.7587178440887,0.0,11.32,-1886.2759039173798,10398,0,43.341
2007-03-08,QQQ,77.3916313118395,0.0,42.97,DIA,20.504113309607895,0.0,122.8,XLV,111.91194920898118,0.0,33.56,VUSTX,241.7587178440887,0.0,11.31,-1886.2759039173798,10447,0,43.631
2007-03-09,QQQ,77.3916313118395,0.0,42.93,DIA,20.504113309607895,0.0,122.99,XLV,111.91194920898118,0.0,33.63,VUSTX,241.7587178440887,0.0,11.22,-1886.2759039173798,10434,0,43.591
2007-03-12,QQQ,77.3916313118395,0.0,43.21,DIA,20.504113309607895,0.0,123.15,XLV,111.91194920898118,0.0,33.63,VUSTX,241.7587178440887,0.0,11.26,-1886.2759039173798,10468,0,43.871
2007-03-13,QQQ,77.3916313118395,0.0,42.37,DIA,20.504113309607895,0.0,121.02,XLV,111.91194920898118,0.0,33.08,VUSTX,241.7587178440887,0.0,11.31,-1886.2759039173798,10310,0,43.031
2007-03-14,QQQ,77.3916313118395,0.0,42.99,DIA,20.504113309607895,0.0,121.66,XLV,111.91194920898118,0.0,33.21,VUSTX,241.7587178440887,0.0,11.26,-1886.2759039173798,10374,0,43.651
2007-03-15,QQQ,77.3916313118395,0.0,42.89,DIA,20.504113309607895,0.0,121.79,XLV,111.91194920898118,0.0,33.29,VUSTX,241.7587178440887,0.0,11.26,-1886.2759039173798,10377,0,43.551
2007-03-16,QQQ,77.3916313118395,0.027000000000000003,42.83,DIA,20.504113309607895,0.27699999999999997,121.05,XLV,111.91194920898118,0.124,33.2,VUSTX,241.7587178440887,0.0,11.26,-1886.2759039173798,10348,0,43.518
2007-03-19,QQQ,77.3916313118395,0.0,43.27,DIA,20.504113309607895,0.0,122.28,XLV,111.91194920898118,0.0,33.46,VUSTX,241.7587178440887,0.0,11.23,-1886.2759039173798,10429,0,43.958000000000006
2007-03-20,QQQ,77.3916313118395,0.0,43.58,DIA,20.504113309607895,0.0,122.82,XLV,111.91194920898118,0.0,33.63,VUSTX,241.7587178440887,0.0,11.25,-1886.2759039173798,10488,0,44.268
2007-03-21,QQQ,77.3916313118395,0.0,44.42,DIA,20.504113309607895,0.0,124.29,XLV,111.91194920898118,0.0,33.97,VUSTX,241.7587178440887,0.0,11.27,-1886.2759039173798,10626,0,45.108000000000004
2007-03-22,QQQ,77.3916313118395,0.0,44.26,DIA,20.504113309607895,0.0,124.45,XLV,111.91194920898118,0.0,34.09,VUSTX,241.7587178440887,0.0,11.18,-1886.2759039173798,10608,0,44.948
2007-03-23,QQQ,77.3916313118395,0.0,44.12,DIA,20.504113309607895,0.0,124.69,XLV,111.91194920898118,0.0,33.92,VUSTX,241.7587178440887,0.0,11.15,-1886.2759039173798,10576,0,44.808
2007-03-26,QQQ,77.3916313118395,0.0,44.3,DIA,20.504113309607895,0.0,124.36,XLV,111.91194920898118,0.0,33.97,VUSTX,241.7587178440887,0.0,11.17,-1886.2759039173798,10594,0,44.988
2007-03-27,QQQ,77.3916313118395,0.0,43.99,DIA,20.504113309607895,0.0,123.89,XLV,111.91194920898118,0.0,33.73,VUSTX,241.7587178440887,0.0,11.14,-1886.2759039173798,10526,0,44.678000000000004
2007-03-28,QQQ,77.3916313118395,0.0,43.52,DIA,20.504113309607895,0.0,123.0,XLV,111.91194920898118,0.0,33.5,VUSTX,241.7587178440887,0.0,11.12,-1886.2759039173798,10441,0,44.208000000000006
2007-03-29,QQQ,77.3916313118395,0.0,43.57,DIA,20.504113309607895,0.0,123.3,XLV,111.91194920898118,0.0,33.66,VUSTX,241.7587178440887,0.046,11.08,-1886.2759039173798,10459,0,44.258
2007-03-30,QQQ,77.12546171842915,0.0,43.53,DIA,20.37344050046456,0.0,123.59,XLV,112.24161269475849,0.0,33.65,VUSTX,246.85818739729564,0.0,11.05,-1888.4651335893132,10491,0,44.218
