Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Ticker_5,Shares_5,Dividend_5,Price_5,Ticker_6,Shares_6,Dividend_6,Price_6,Ticker_7,Shares_7,Dividend_7,Price_7,Cash,Capital,InOutCash,Bench
2006-07-31,TLT,22.718214660296002,0.0,85.81,GLD,30.86526282457252,0.0,63.16,FBT,14.751231527093594,0.0,20.3,FDN,21.034755134281205,0.0,18.99,IGV,10.60956175298805,0.0,37.65,IHI,6.393040136635354,0.0,46.84,ITA,12.620000000000001,0.0,47.5,-900.0000000000008,4996,0,10799.23
2006-08-01,TLT,22.718214660296002,0.342,85.46,GLD,30.86526282457252,0.0,64.32,FBT,14.751231527093594,0.0,19.94,FDN,21.034755134281205,0.0,18.8,IGV,10.60956175298805,0.0,37.18,IHI,6.393040136635354,0.0,46.81,ITA,12.620000000000001,0.0,47.24,-900.0000000000008,5006,0,11011.42
2006-08-02,TLT,22.718214660296002,0.0,85.78,GLD,30.86526282457252,0.0,64.75,FBT,14.751231527093594,0.0,19.94,FDN,21.034755134281205,0.0,18.75,IGV,10.60956175298805,0.0,38.13,IHI,6.393040136635354,0.0,47.24,ITA,12.620000000000001,0.0,47.31,-900.0000000000008,5039,0,10928.1
2006-08-03,TLT,22.718214660296002,0.0,85.8,GLD,30.86526282457252,0.0,64.12,FBT,14.751231527093594,0.0,19.94,FDN,21.034755134281205,0.0,18.75,IGV,10.60956175298805,0.0,38.16,IHI,6.393040136635354,0.0,45.65,ITA,12.620000000000001,0.0,47.37,-900.0000000000008,5011,0,10883.29699198
2006-08-04,TLT,22.718214660296002,0.0,86.32,GLD,30.86526282457252,0.0,64.28,FBT,14.751231527093594,0.0,19.94,FDN,21.034755134281205,0.0,18.75,IGV,10.60956175298805,0.0,37.88,IHI,6.393040136635354,0.0,45.22,ITA,12.620000000000001,0.0,47.17,-900.0000000000008,5019,0,10883.29699198
2006-08-07,TLT,22.718214660296002,0.0,86.37,GLD,30.86526282457252,0.0,64.5,FBT,14.751231527093594,0.0,19.86,FDN,21.034755134281205,0.0,19.0,IGV,10.60956175298805,0.0,37.63,IHI,6.393040136635354,0.0,44.9,ITA,12.620000000000001,0.0,46.97,-900.0000000000008,5024,0,10883.29699198
2006-08-08,TLT,22.718214660296002,0.0,86.18,GLD,30.86526282457252,0.0,63.97,FBT,14.751231527093594,0.0,19.81,FDN,21.034755134281205,0.0,19.11,IGV,10.60956175298805,0.0,37.48,IHI,6.393040136635354,0.0,44.8,ITA,12.620000000000001,0.0,46.4,-900.0000000000008,4996,0,11065.96699198
2006-08-09,TLT,22.718214660296002,0.0,85.9,GLD,30.86526282457252,0.0,64.63,FBT,14.751231527093594,0.0,19.76,FDN,21.034755134281205,0.0,19.11,IGV,10.60956175298805,0.0,37.52,IHI,6.393040136635354,0.0,44.87,ITA,12.620000000000001,0.0,45.72,-900.0000000000008,5001,0,11118.62699198
2006-08-10,TLT,22.718214660296002,0.0,85.77,GLD,30.86526282457252,0.0,63.25,FBT,14.751231527093594,0.0,19.55,FDN,21.034755134281205,0.0,19.03,IGV,10.60956175298805,0.0,37.9,IHI,6.393040136635354,0.0,45.01,ITA,12.620000000000001,0.0,46.13,-900.0000000000008,4961,0,11117.42699198
2006-08-11,TLT,22.718214660296002,0.0,85.4,GLD,30.86526282457252,0.0,62.71,FBT,14.751231527093594,0.0,19.42,FDN,21.034755134281205,0.0,18.81,IGV,10.60956175298805,0.0,37.84,IHI,6.393040136635354,0.0,45.01,ITA,12.620000000000001,0.0,45.78,-900.0000000000008,4924,0,11115.34699198
