Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
2007-12-31,VUSTX,869.1493383742911,0.0,11.5,0.0,9995,0,154.29000000000002
2008-01-02,VUSTX,869.1493383742911,0.0,11.66,0.0,10134,0,152.36
2008-01-03,VUSTX,869.1493383742911,0.0,11.64,0.0,10116,0,152.36
2008-01-04,VUSTX,869.1493383742911,0.0,11.66,0.0,10134,0,149.08999999999997
2008-01-07,VUSTX,869.1493383742911,0.0,11.69,0.0,10160,0,149.51
2008-01-08,VUSTX,869.1493383742911,0.0,11.67,0.0,10142,0,147.16000000000003
2008-01-09,VUSTX,869.1493383742911,0.0,11.73,0.0,10195,0,148.91000000000003
2008-01-10,VUSTX,869.1493383742911,0.0,11.58,0.0,10064,0,149.94
2008-01-11,VUSTX,869.1493383742911,0.0,11.66,0.0,10134,0,148.18
2008-01-14,VUSTX,869.1493383742911,0.0,11.69,0.0,10160,0,149.57999999999998
2008-01-15,VUSTX,869.1493383742911,0.0,11.79,0.0,10247,0,146.32999999999998
2008-01-16,VUSTX,869.1493383742911,0.0,11.76,0.0,10221,0,145.62
2008-01-17,VUSTX,869.1493383742911,0.0,11.84,0.0,10290,0,141.95
2008-01-18,VUSTX,869.1493383742911,0.0,11.8,0.0,10255,0,141.20999999999998
2008-01-22,VUSTX,869.1493383742911,0.0,11.92,0.0,10360,0,139.85
2008-01-23,VUSTX,869.1493383742911,0.0,11.88,0.0,10325,0,142.44
2008-01-24,VUSTX,869.1493383742911,0.0,11.74,0.0,10203,0,143.68
2008-01-25,VUSTX,869.1493383742911,0.0,11.83,0.0,10282,0,141.70999999999998
2008-01-28,VUSTX,869.1493383742911,0.0,11.83,0.0,10282,0,143.86
2008-01-29,VUSTX,869.1493383742911,0.0,11.76,0.0,10221,0,144.64
2008-01-30,VUSTX,869.1493383742911,0.0,11.7,0.0,10169,0,144.05
2008-01-31,VUSTX,872.0292970307216,0.0,11.76,0.0,10255,0,146.16
2008-02-01,VUSTX,872.0292970307216,0.0,11.81,0.0,10298,0,147.72000000000003
2008-02-04,VUSTX,872.0292970307216,0.0,11.75,0.0,10246,0,146.37
2008-02-05,VUSTX,872.0292970307216,0.0,11.8,0.0,10289,0,142.31
2008-02-06,VUSTX,872.0292970307216,0.0,11.76,0.0,10255,0,141.42000000000002
2008-02-07,VUSTX,872.0292970307216,0.0,11.61,0.0,10124,0,142.42000000000002
2008-02-08,VUSTX,872.0292970307216,0.0,11.7,0.0,10202,0,141.9
2008-02-11,VUSTX,872.0292970307216,0.0,11.74,0.0,10237,0,142.63
2008-02-12,VUSTX,872.0292970307216,0.0,11.66,0.0,10167,0,143.53
2008-02-13,VUSTX,872.0292970307216,0.0,11.58,0.0,10098,0,145.26999999999998
2008-02-14,VUSTX,872.0292970307216,0.0,11.45,0.0,9984,0,143.57999999999998
2008-02-15,VUSTX,872.0292970307216,0.0,11.53,0.0,10054,0,143.69
2008-02-19,VUSTX,872.0292970307216,0.0,11.42,0.0,9958,0,143.59
2008-02-20,VUSTX,872.0292970307216,0.0,11.42,0.0,9958,0,144.63
2008-02-21,VUSTX,872.0292970307216,0.0,11.55,0.0,10071,0,143.06
2008-02-22,VUSTX,872.0292970307216,0.0,11.52,0.0,10045,0,144.05
2008-02-25,VUSTX,872.0292970307216,0.0,11.4,0.0,9941,0,145.78
2008-02-26,VUSTX,872.0292970307216,0.0,11.42,0.0,9958,0,146.66
2008-02-27,VUSTX,872.0292970307216,0.0,11.43,0.0,9967,0,146.57
2008-02-28,VUSTX,872.0292970307216,0.0,11.6,0.0,10115,0,145.44
2008-02-29,VUSTX,874.7187426991259,0.0,11.76,0.0,10286,0,142.03
2008-03-03,VUSTX,874.7187426991259,0.0,11.75,0.0,10277,0,142.09
2008-03-04,VUSTX,874.7187426991259,0.0,11.65,0.0,10190,0,141.67000000000002
2008-03-05,VUSTX,874.7187426991259,0.0,11.54,0.0,10094,0,142.37
2008-03-06,VUSTX,874.7187426991259,0.0,11.59,0.0,10137,0,139.68
2008-03-07,VUSTX,874.7187426991259,0.0,11.63,0.0,10172,0,138.66
2008-03-10,VUSTX,874.7187426991259,0.0,11.76,0.0,10286,0,136.82999999999998
2008-03-11,VUSTX,874.7187426991259,0.0,11.62,0.0,10164,0,141.2
2008-03-12,VUSTX,874.7187426991259,0.0,11.81,0.0,10330,0,140.13
2008-03-13,VUSTX,874.7187426991259,0.0,11.72,0.0,10251,0,140.76
2008-03-14,VUSTX,874.7187426991259,0.0,11.85,0.0,10365,0,138.23000000000002
2008-03-17,VUSTX,874.7187426991259,0.0,11.89,0.0,10400,0,137.18
2008-03-18,VUSTX,874.7187426991259,0.0,11.85,0.0,10365,0,142.19
2008-03-19,VUSTX,874.7187426991259,0.0,11.96,0.0,10461,0,139.2
2008-03-20,VUSTX,874.7187426991259,0.0,12.03,0.0,10522,0,142.07999999999998
2008-03-24,VUSTX,874.7187426991259,0.0,11.78,0.0,10304,0,143.95999999999998
2008-03-25,VUSTX,874.7187426991259,0.0,11.84,0.0,10356,0,144.25
2008-03-26,VUSTX,874.7187426991259,0.0,11.81,0.0,10330,0,143.16
2008-03-27,VUSTX,874.7187426991259,0.016,11.73,0.0,10260,0,141.76
2008-03-28,VUSTX,874.7187426991259,0.0,11.78,0.0,10304,0,140.8
2008-03-31,VUSTX,878.6683883933521,0.0,11.82,0.0,10385,0,141.49
2008-04-01,VUSTX,878.6683883933521,0.0,11.67,0.0,10254,0,145.86
2008-04-02,VUSTX,878.6683883933521,0.0,11.68,0.0,10262,0,145.64000000000001
2008-04-03,VUSTX,878.6683883933521,0.0,11.68,0.0,10262,0,145.8
2008-04-04,VUSTX,878.6683883933521,0.0,11.81,0.0,10377,0,145.9
2008-04-07,VUSTX,878.6683883933521,0.0,11.74,0.0,10315,0,146.1
2008-04-08,VUSTX,878.6683883933521,0.0,11.73,0.0,10306,0,145.5
2008-04-09,VUSTX,878.6683883933521,0.0,11.84,0.0,10403,0,144.49
2008-04-10,VUSTX,878.6683883933521,0.0,11.79,0.0,10359,0,145.05
2008-04-11,VUSTX,878.6683883933521,0.0,11.85,0.0,10412,0,142.51
2008-04-14,VUSTX,878.6683883933521,0.0,11.8,0.0,10368,0,142.09
2008-04-15,VUSTX,878.6683883933521,0.0,11.73,0.0,10306,0,142.66
2008-04-16,VUSTX,878.6683883933521,0.0,11.59,0.0,10183,0,145.46
2008-04-17,VUSTX,878.6683883933521,0.0,11.54,0.0,10139,0,145.55
2008-04-18,VUSTX,878.6683883933521,0.0,11.53,0.0,10131,0,147.82000000000002
2008-04-21,VUSTX,878.6683883933521,0.0,11.58,0.0,10174,0,147.63
2008-04-22,VUSTX,878.6683883933521,0.0,11.59,0.0,10183,0,146.5
2008-04-23,VUSTX,878.6683883933521,0.0,11.57,0.0,10166,0,146.87
2008-04-24,VUSTX,878.6683883933521,0.0,11.48,0.0,10087,0,147.69
2008-04-25,VUSTX,878.6683883933521,0.0,11.43,0.0,10043,0,148.52
2008-04-28,VUSTX,878.6683883933521,0.0,11.46,0.0,10069,0,148.39000000000001
2008-04-29,VUSTX,878.6683883933521,0.0,11.5,0.0,10104,0,147.89000000000001
2008-04-30,VUSTX,881.5623733960183,0.0,11.56,0.0,10190,0,147.41
2008-05-01,VUSTX,881.5623733960183,0.0,11.57,0.0,10199,0,149.62
2008-05-02,VUSTX,881.5623733960183,0.0,11.44,0.0,10085,0,150.04000000000002
2008-05-05,VUSTX,881.5623733960183,0.0,11.45,0.0,10093,0,149.46
2008-05-06,VUSTX,881.5623733960183,0.0,11.38,0.0,10032,0,150.45000000000002
2008-05-07,VUSTX,881.5623733960183,0.0,11.43,0.0,10076,0,148.14000000000001
2008-05-08,VUSTX,881.5623733960183,0.0,11.52,0.0,10155,0,148.61
2008-05-09,VUSTX,881.5623733960183,0.0,11.54,0.0,10173,0,147.77
2008-05-12,VUSTX,881.5623733960183,0.0,11.54,0.0,10173,0,149.19
2008-05-13,VUSTX,881.5623733960183,0.0,11.41,0.0,10058,0,149.17000000000002
2008-05-14,VUSTX,881.5623733960183,0.0,11.41,0.0,10058,0,149.71
2008-05-15,VUSTX,881.5623733960183,0.0,11.51,0.0,10146,0,151.11
2008-05-16,VUSTX,881.5623733960183,0.0,11.47,0.0,10111,0,151.28
2008-05-19,VUSTX,881.5623733960183,0.0,11.48,0.0,10120,0,151.41
2008-05-20,VUSTX,881.5623733960183,0.0,11.54,0.0,10173,0,150.19
2008-05-21,VUSTX,881.5623733960183,0.0,11.52,0.0,10155,0,148.10000000000002
2008-05-22,VUSTX,881.5623733960183,0.0,11.4,0.0,10049,0,148.46
2008-05-23,VUSTX,881.5623733960183,0.0,11.48,0.0,10120,0,146.76
2008-05-27,VUSTX,881.5623733960183,0.0,11.38,0.0,10032,0,147.63
2008-05-28,VUSTX,881.5623733960183,0.0,11.3,0.0,9961,0,148.16
2008-05-29,VUSTX,881.5623733960183,0.0,11.21,0.0,9882,0,148.86
2008-05-30,VFINX,77.06070083602141,0.0,129.31,0.0,9964,0,149.05
2008-06-02,VFINX,77.06070083602141,0.0,127.96,0.0,9860,0,147.7
2008-06-03,VFINX,77.06070083602141,0.0,127.22,0.0,9803,0,146.96
2008-06-04,VFINX,77.06070083602141,0.0,127.24,0.0,9805,0,146.98
2008-06-05,VFINX,77.06070083602141,0.0,129.73,0.0,9997,0,149.47
2008-06-06,VFINX,77.06070083602141,0.0,125.74,0.0,9689,0,145.48
2008-06-09,VFINX,77.06070083602141,0.0,125.84,0.0,9697,0,145.58
2008-06-10,VFINX,77.06070083602141,0.0,125.54,0.0,9674,0,145.28
2008-06-11,VFINX,77.06070083602141,0.0,123.44,0.0,9512,0,143.18
2008-06-12,VFINX,77.06070083602141,0.0,123.86,0.0,9544,0,143.6
2008-06-13,VFINX,77.06070083602141,0.0,125.72,0.0,9688,0,145.46
2008-06-16,VFINX,77.06070083602141,0.0,125.73,0.0,9688,0,145.47
2008-06-17,VFINX,77.06070083602141,0.0,124.88,0.0,9623,0,144.62
2008-06-18,VFINX,77.06070083602141,0.0,123.67,0.0,9530,0,143.41
2008-06-19,VFINX,77.06070083602141,0.0,124.17,0.0,9568,0,143.91
2008-06-20,VFINX,77.06070083602141,0.0,121.87,0.0,9391,0,141.61
2008-06-23,VFINX,77.06070083602141,0.0,121.87,0.0,9391,0,141.61
2008-06-24,VFINX,77.06070083602141,0.0,121.53,0.0,9365,0,141.27
2008-06-25,VFINX,77.06070083602141,0.0,122.25,0.0,9420,0,141.99
2008-06-26,VFINX,77.06070083602141,0.57,118.12,0.0,9102,0,138.43
2008-06-27,VFINX,77.06070083602141,0.0,117.68,0.0,9068,0,137.99
2008-06-30,VUSTX,797.432743893879,0.0,11.43,0.0,9114,0,138.14
2008-07-01,VUSTX,797.432743893879,0.0,11.42,0.0,9106,0,138.62
2008-07-02,VUSTX,797.432743893879,0.0,11.47,0.0,9146,0,136.47
2008-07-03,VUSTX,797.432743893879,0.0,11.44,0.0,9122,0,136.60000000000002
2008-07-07,VUSTX,797.432743893879,0.0,11.48,0.0,9154,0,135.63
2008-07-08,VUSTX,797.432743893879,0.0,11.54,0.0,9202,0,137.64
2008-07-09,VUSTX,797.432743893879,0.0,11.57,0.0,9226,0,134.98000000000002
2008-07-10,VUSTX,797.432743893879,0.0,11.58,0.0,9234,0,135.78
2008-07-11,VUSTX,797.432743893879,0.0,11.45,0.0,9130,0,134.51
2008-07-14,VUSTX,797.432743893879,0.0,11.52,0.0,9186,0,133.48000000000002
2008-07-15,VUSTX,797.432743893879,0.0,11.53,0.0,9194,0,132.25
2008-07-16,VUSTX,797.432743893879,0.0,11.37,0.0,9066,0,135.07
2008-07-17,VUSTX,797.432743893879,0.0,11.31,0.0,9018,0,136.45
2008-07-18,VUSTX,797.432743893879,0.0,11.28,0.0,8995,0,136.49
2008-07-21,VUSTX,797.432743893879,0.0,11.3,0.0,9010,0,136.43
2008-07-22,VUSTX,797.432743893879,0.0,11.27,0.0,8987,0,138.0
2008-07-23,VUSTX,797.432743893879,0.0,11.24,0.0,8963,0,138.47
2008-07-24,VUSTX,797.432743893879,0.0,11.35,0.0,9050,0,135.74
2008-07-25,VUSTX,797.432743893879,0.0,11.23,0.0,8955,0,136.23000000000002
2008-07-28,VUSTX,797.432743893879,0.0,11.34,0.0,9042,0,134.07
2008-07-29,VUSTX,797.432743893879,0.0,11.3,0.0,9010,0,136.74
2008-07-30,VUSTX,797.432743893879,0.0,11.32,0.0,9026,0,138.69
2008-07-31,VUSTX,800.1497611143867,0.0,11.42,0.0,9137,0,137.16
2008-08-01,VUSTX,800.1497611143867,0.0,11.41,0.0,9129,0,136.51
2008-08-04,VUSTX,800.1497611143867,0.0,11.39,0.0,9113,0,135.47
2008-08-05,VUSTX,800.1497611143867,0.0,11.34,0.0,9073,0,138.78
2008-08-06,VUSTX,800.1497611143867,0.0,11.28,0.0,9025,0,139.24
2008-08-07,VUSTX,800.1497611143867,0.0,11.44,0.0,9153,0,137.12
2008-08-08,VUSTX,800.1497611143867,0.0,11.46,0.0,9169,0,139.91
2008-08-11,VUSTX,800.1497611143867,0.0,11.36,0.0,9089,0,140.76999999999998
2008-08-12,VUSTX,800.1497611143867,0.0,11.45,0.0,9161,0,139.32
2008-08-13,VUSTX,800.1497611143867,0.0,11.42,0.0,9137,0,139.01999999999998
2008-08-14,VUSTX,800.1497611143867,0.0,11.49,0.0,9193,0,139.68
2008-08-15,VUSTX,800.1497611143867,0.0,11.54,0.0,9233,0,140.18
2008-08-18,VUSTX,800.1497611143867,0.0,11.57,0.0,9257,0,138.38
2008-08-19,VUSTX,800.1497611143867,0.0,11.54,0.0,9233,0,137.29000000000002
2008-08-20,VUSTX,800.1497611143867,0.0,11.59,0.0,9273,0,138.01999999999998
2008-08-21,VUSTX,800.1497611143867,0.0,11.56,0.0,9249,0,138.32
2008-08-22,VUSTX,800.1497611143867,0.0,11.55,0.0,9241,0,139.67000000000002
2008-08-25,VUSTX,800.1497611143867,0.0,11.63,0.0,9305,0,137.32999999999998
2008-08-26,VUSTX,800.1497611143867,0.0,11.63,0.0,9305,0,137.76
2008-08-27,VUSTX,800.1497611143867,0.0,11.65,0.0,9321,0,138.72
2008-08-28,VUSTX,800.1497611143867,0.0,11.64,0.0,9313,0,140.49
2008-08-29,VUSTX,802.962904474502,0.0,11.58,0.0,9298,0,138.85000000000002
2008-09-02,VUSTX,802.962904474502,0.0,11.66,0.0,9362,0,138.36
2008-09-03,VUSTX,802.962904474502,0.0,11.71,0.0,9402,0,138.18
2008-09-04,VUSTX,802.962904474502,0.0,11.76,0.0,9442,0,134.66
2008-09-05,VUSTX,802.962904474502,0.0,11.75,0.0,9434,0,135.17000000000002
2008-09-08,VUSTX,802.962904474502,0.0,11.81,0.0,9482,0,137.54000000000002
2008-09-09,VUSTX,802.962904474502,0.0,11.87,0.0,9531,0,133.54000000000002
2008-09-10,VUSTX,802.962904474502,0.0,11.82,0.0,9491,0,134.24
2008-09-11,VUSTX,802.962904474502,0.0,11.83,0.0,9499,0,135.85000000000002
2008-09-12,VUSTX,802.962904474502,0.0,11.71,0.0,9402,0,136.10000000000002
2008-09-15,VUSTX,802.962904474502,0.0,12.01,0.0,9643,0,130.67000000000002
2008-09-16,VUSTX,802.962904474502,0.0,11.98,0.0,9619,0,132.57999999999998
2008-09-17,VUSTX,802.962904474502,0.0,12.04,0.0,9667,0,127.29
2008-09-18,VUSTX,802.962904474502,0.0,11.89,0.0,9547,0,131.95
2008-09-19,VUSTX,802.962904474502,0.0,11.61,0.0,9322,0,136.45
2008-09-22,VUSTX,802.962904474502,0.0,11.57,0.0,9290,0,132.01999999999998
2008-09-23,VUSTX,802.962904474502,0.0,11.55,0.0,9274,0,130.26999999999998
2008-09-24,VUSTX,802.962904474502,0.0,11.58,0.0,9298,0,130.06
2008-09-25,VUSTX,802.962904474502,0.0,11.55,0.0,9274,0,132.215
2008-09-26,VUSTX,802.962904474502,0.0,11.57,0.0,9290,0,132.595
2008-09-29,VUSTX,802.962904474502,0.0,11.82,0.0,9491,0,122.795
2008-09-30,VUSTX,805.6011641463399,0.0,11.57,0.0,9320,0,128.315
2008-10-01,VUSTX,805.6011641463399,0.0,11.69,0.0,9417,0,127.84500000000001
2008-10-02,VUSTX,805.6011641463399,0.0,11.77,0.0,9481,0,123.555
2008-10-03,VUSTX,805.6011641463399,0.0,11.82,0.0,9522,0,122.17500000000001
2008-10-06,VUSTX,805.6011641463399,0.0,11.97,0.0,9643,0,118.275
2008-10-07,VUSTX,805.6011641463399,0.0,11.88,0.0,9570,0,112.685
2008-10-08,VUSTX,805.6011641463399,0.0,11.72,0.0,9441,0,111.69500000000001
2008-10-09,VUSTX,805.6011641463399,0.0,11.57,0.0,9320,0,104.78500000000001
2008-10-10,VUSTX,805.6011641463399,0.0,11.5,0.0,9264,0,103.81500000000001
2008-10-13,VUSTX,805.6011641463399,0.0,11.29,0.0,9095,0,113.405
2008-10-14,VUSTX,805.6011641463399,0.0,11.29,0.0,9095,0,112.915
2008-10-15,VUSTX,805.6011641463399,0.0,11.34,0.0,9135,0,104.61500000000001
2008-10-16,VUSTX,805.6011641463399,0.0,11.29,0.0,9095,0,108.17500000000001
2008-10-17,VUSTX,805.6011641463399,0.0,11.23,0.0,9046,0,107.635
2008-10-20,VUSTX,805.6011641463399,0.0,11.32,0.0,9119,0,111.765
2008-10-21,VUSTX,805.6011641463399,0.0,11.42,0.0,9199,0,108.97500000000001
2008-10-22,VUSTX,805.6011641463399,0.0,11.54,0.0,9296,0,103.61500000000001
2008-10-23,VUSTX,805.6011641463399,0.0,11.6,0.0,9344,0,104.665
2008-10-24,VUSTX,805.6011641463399,0.0,11.49,0.0,9256,0,101.765
2008-10-27,VUSTX,805.6011641463399,0.0,11.49,0.0,9256,0,99.19500000000001
2008-10-28,VUSTX,805.6011641463399,0.0,11.34,0.0,9135,0,107.64500000000001
2008-10-29,VUSTX,805.6011641463399,0.0,11.31,0.0,9111,0,106.69500000000001
2008-10-30,VUSTX,805.6011641463399,0.0,11.2,0.0,9022,0,108.935
2008-10-31,VUSTX,808.1620680085604,0.0,11.11,0.0,8978,0,110.28500000000001
2008-11-03,VUSTX,808.1620680085604,0.0,11.15,0.0,9011,0,110.06500000000001
2008-11-04,VUSTX,808.1620680085604,0.0,11.35,0.0,9172,0,113.69500000000001
2008-11-05,VUSTX,808.1620680085604,0.0,11.47,0.0,9269,0,108.86500000000001
2008-11-06,VUSTX,808.1620680085604,0.0,11.43,0.0,9237,0,104.465
2008-11-07,VUSTX,808.1620680085604,0.0,11.38,0.0,9196,0,106.905
2008-11-10,VUSTX,808.1620680085604,0.0,11.47,0.0,9269,0,105.83500000000001
2008-11-11,VUSTX,808.1620680085604,0.0,11.5,0.0,9293,0,103.95500000000001
2008-11-12,VUSTX,808.1620680085604,0.0,11.53,0.0,9318,0,99.69500000000001
2008-11-13,VUSTX,808.1620680085604,0.0,11.38,0.0,9196,0,105.14500000000001
2008-11-14,VUSTX,808.1620680085604,0.0,11.57,0.0,9350,0,101.64500000000001
2008-11-17,VUSTX,808.1620680085604,0.0,11.59,0.0,9366,0,99.575
2008-11-18,VUSTX,808.1620680085604,0.0,11.73,0.0,9479,0,100.37500000000001
2008-11-19,VUSTX,808.1620680085604,0.0,11.91,0.0,9625,0,95.525
2008-11-20,VUSTX,808.1620680085604,0.0,12.29,0.0,9932,0,90.515
2008-11-21,VUSTX,808.1620680085604,0.0,12.16,0.0,9827,0,94.935
2008-11-24,VUSTX,808.1620680085604,0.0,12.0,0.0,9697,0,99.72500000000001
2008-11-25,VUSTX,808.1620680085604,0.0,12.3,0.0,9940,0,100.245
2008-11-26,VUSTX,808.1620680085604,0.0,12.32,0.0,9956,0,103.08500000000001
2008-11-28,VUSTX,810.5207449069903,0.0,12.41,0.0,10058,0,103.87500000000001
2008-12-01,VUSTX,810.5207449069903,0.0,12.7,0.0,10293,0,96.48500000000001
2008-12-02,VUSTX,810.5207449069903,0.0,12.76,0.0,10342,0,99.50500000000001
2008-12-03,VUSTX,810.5207449069903,0.0,12.79,0.0,10366,0,101.575
2008-12-04,VUSTX,810.5207449069903,0.0,12.96,0.0,10504,0,99.215
2008-12-05,VUSTX,810.5207449069903,0.0,12.81,0.0,10382,0,102.06500000000001
2008-12-08,VUSTX,810.5207449069903,0.0,12.78,0.0,10358,0,105.19500000000001
2008-12-09,VUSTX,810.5207449069903,0.0,12.94,0.0,10488,0,103.25500000000001
2008-12-10,VUSTX,810.5207449069903,0.0,12.92,0.0,10471,0,104.23500000000001
2008-12-11,VUSTX,810.5207449069903,0.0,12.95,0.0,10496,0,101.885
2008-12-12,VUSTX,810.5207449069903,0.0,12.96,0.0,10504,0,102.45500000000001
2008-12-15,VUSTX,810.5207449069903,0.0,13.06,0.0,10585,0,101.435
2008-12-16,VUSTX,810.5207449069903,0.0,13.31,0.0,10788,0,105.56500000000001
2008-12-17,VUSTX,810.5207449069903,0.0,13.55,0.0,10982,0,104.75500000000001
2008-12-18,VUSTX,810.5207449069903,0.0,13.74,0.0,11136,0,102.995
2008-12-19,VUSTX,810.5207449069903,0.0,13.71,0.0,11112,0,103.215
2008-12-22,VUSTX,810.5207449069903,0.0,13.65,0.0,11063,0,101.72500000000001
2008-12-23,VUSTX,810.5207449069903,0.0,13.66,0.0,11071,0,100.94500000000001
2008-12-24,VUSTX,810.5207449069903,0.0,13.63,0.0,11047,0,101.44500000000001
2008-12-26,VUSTX,810.5207449069903,0.0,13.69,0.0,11096,0,101.875
2008-12-29,VUSTX,810.5207449069903,0.0,13.64,0.0,11055,0,101.61500000000001
2008-12-30,VUSTX,810.5207449069903,0.094,13.64,0.0,11055,0,103.57500000000002
2008-12-31,VUSTX,817.6761906838925,0.0,13.38,0.0,10940,0,104.73500000000001
2009-01-02,VUSTX,817.6761906838925,0.0,13.12,0.0,10727,0,107.39500000000001
2009-01-05,VUSTX,817.6761906838925,0.0,12.9,0.0,10548,0,106.995
2009-01-06,VUSTX,817.6761906838925,0.0,12.86,0.0,10515,0,107.66499999999999
2009-01-07,VUSTX,817.6761906838925,0.0,12.88,0.0,10531,0,105.125
2009-01-08,VUSTX,817.6761906838925,0.0,12.9,0.0,10548,0,105.41499999999999
2009-01-09,VUSTX,817.6761906838925,0.0,12.93,0.0,10572,0,103.625
2009-01-12,VUSTX,817.6761906838925,0.0,13.05,0.0,10670,0,101.785
2009-01-13,VUSTX,817.6761906838925,0.0,13.07,0.0,10687,0,101.92500000000001
2009-01-14,VUSTX,817.6761906838925,0.0,13.23,0.0,10817,0,99.245
2009-01-15,VUSTX,817.6761906838925,0.0,13.21,0.0,10801,0,99.35499999999999
2009-01-16,VUSTX,817.6761906838925,0.0,13.13,0.0,10736,0,99.945
2009-01-20,VUSTX,817.6761906838925,0.0,13.01,0.0,10637,0,95.815
2009-01-21,VUSTX,817.6761906838925,0.0,12.71,0.0,10392,0,99.04500000000002
2009-01-22,VUSTX,817.6761906838925,0.0,12.56,0.0,10270,0,97.875
2009-01-23,VUSTX,817.6761906838925,0.0,12.5,0.0,10220,0,98.285
2009-01-26,VUSTX,817.6761906838925,0.0,12.46,0.0,10188,0,98.70500000000001
2009-01-27,VUSTX,817.6761906838925,0.0,12.64,0.0,10335,0,99.555
2009-01-28,VUSTX,817.6761906838925,0.0,12.44,0.0,10171,0,102.17500000000001
2009-01-29,VUSTX,817.6761906838925,0.0,12.22,0.0,9992,0,99.51500000000001
2009-01-30,VUSTX,819.86117161344,0.0,12.21,0.0,10010,0,97.745
2009-02-02,VUSTX,819.86117161344,0.0,12.41,0.0,10174,0,97.695
2009-02-03,VUSTX,819.86117161344,0.0,12.2,0.0,10002,0,98.905
2009-02-04,VUSTX,819.86117161344,0.0,12.19,0.0,9994,0,98.38499999999999
2009-02-05,VUSTX,819.86117161344,0.0,12.21,0.0,10010,0,99.64500000000001
2009-02-06,VUSTX,819.86117161344,0.0,12.15,0.0,9961,0,101.775
2009-02-09,VUSTX,819.86117161344,0.0,12.17,0.0,9977,0,101.89500000000001
2009-02-10,VUSTX,819.86117161344,0.0,12.37,0.0,10141,0,97.95500000000001
2009-02-11,VUSTX,819.86117161344,0.0,12.46,0.0,10215,0,98.595
2009-02-12,VUSTX,819.86117161344,0.0,12.41,0.0,10174,0,98.745
2009-02-13,VUSTX,819.86117161344,0.0,12.19,0.0,9994,0,97.975
2009-02-17,VUSTX,819.86117161344,0.0,12.49,0.0,10240,0,94.51500000000001
2009-02-18,VUSTX,819.86117161344,0.0,12.39,0.0,10158,0,94.45500000000001
2009-02-19,VUSTX,819.86117161344,0.0,12.23,0.0,10026,0,93.63499999999999
2009-02-20,VUSTX,819.86117161344,0.0,12.31,0.0,10092,0,92.83500000000001
2009-02-23,VUSTX,819.86117161344,0.0,12.36,0.0,10133,0,90.36500000000001
2009-02-24,VUSTX,819.86117161344,0.0,12.38,0.0,10149,0,93.11500000000001
2009-02-25,VUSTX,819.86117161344,0.0,12.21,0.0,10010,0,92.375
2009-02-26,VUSTX,819.86117161344,0.0,12.13,0.0,9944,0,91.275
2009-02-27,VUSTX,822.0812029009693,0.0,12.05,0.0,9906,0,89.63499999999999
2009-03-02,VUSTX,822.0812029009693,0.0,12.23,0.0,10054,0,86.475
2009-03-03,VUSTX,822.0812029009693,0.0,12.2,0.0,10029,0,86.04500000000002
2009-03-04,VUSTX,822.0812029009693,0.0,12.13,0.0,9971,0,87.60499999999999
2009-03-05,VUSTX,822.0812029009693,0.0,12.38,0.0,10177,0,84.805
2009-03-06,VUSTX,822.0812029009693,0.0,12.33,0.0,10136,0,84.905
2009-03-09,VUSTX,822.0812029009693,0.0,12.27,0.0,10086,0,84.295
2009-03-10,VUSTX,822.0812029009693,0.0,12.1,0.0,9947,0,88.275
2009-03-11,VUSTX,822.0812029009693,0.0,12.22,0.0,10045,0,88.465
2009-03-12,VUSTX,822.0812029009693,0.0,12.29,0.0,10103,0,91.195
2009-03-13,VUSTX,822.0812029009693,0.0,12.26,0.0,10078,0,91.73500000000001
2009-03-16,VUSTX,822.0812029009693,0.0,12.15,0.0,9988,0,91.48500000000001
2009-03-17,VUSTX,822.0812029009693,0.0,12.07,0.0,9922,0,93.725
2009-03-18,VUSTX,822.0812029009693,0.0,12.61,0.0,10366,0,95.215
2009-03-19,VUSTX,822.0812029009693,0.0,12.59,0.0,10350,0,94.275
2009-03-20,VUSTX,822.0812029009693,0.0,12.53,0.0,10300,0,92.845
2009-03-23,VUSTX,822.0812029009693,0.0,12.47,0.0,10251,0,97.88499999999999
2009-03-24,VUSTX,822.0812029009693,0.0,12.5,0.0,10276,0,96.33500000000001
2009-03-25,VUSTX,822.0812029009693,0.0,12.4,0.0,10193,0,97.055
2009-03-26,VUSTX,822.0812029009693,0.388,12.13,0.0,9971,0,98.813
2009-03-27,VUSTX,822.0812029009693,0.0,12.15,0.0,9988,0,97.283
2009-03-30,VUSTX,822.0812029009693,0.0,12.18,0.0,10012,0,94.663
2009-03-31,VUSTX,847.9469622838317,0.0,12.25,0.0,10387,0,95.613
2009-04-01,VUSTX,847.9469622838317,0.0,12.33,0.0,10455,0,96.843
2009-04-02,VUSTX,847.9469622838317,0.0,12.21,0.0,10353,0,98.993
2009-04-03,VUSTX,847.9469622838317,0.0,12.0,0.0,10175,0,99.743
2009-04-06,VUSTX,847.9469622838317,0.0,11.95,0.0,10132,0,99.093
2009-04-07,VUSTX,847.9469622838317,0.0,11.99,0.0,10166,0,97.313
2009-04-08,VUSTX,847.9469622838317,0.0,12.06,0.0,10226,0,98.203
