Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
1940-09-30,DJIndex,30.152668878166466,0.0,132.64,Treasures,7.733506727824421,0.0,168.0285601,-300.0000000000003,4998,0,346.49680133699974
1940-10-01,DJIndex,30.152668878166466,0.662694667,134.33,Treasures,7.733506727824421,0.294166667,168.09523810000005,-300.0000000000003,5050,0,348.8494960039998
1940-10-02,DJIndex,30.152668878166466,0.0,134.97,Treasures,7.733506727824421,0.0,168.156834,-300.0000000000003,5070,0,349.48949600399976
1940-10-03,DJIndex,30.152668878166466,0.0,135.09,Treasures,7.733506727824421,0.0,168.2184751,-300.0000000000003,5074,0,349.60949600399977
1940-10-04,DJIndex,30.152668878166466,0.0,133.79,Treasures,7.733506727824421,0.0,168.2801613,-300.0000000000003,5035,0,348.30949600399975
1940-10-05,DJIndex,30.152668878166466,0.0,133.9,Treasures,7.733506727824421,0.0,168.3418929,-300.0000000000003,5039,0,348.41949600399977
1940-10-07,DJIndex,30.152668878166466,0.0,133.51,Treasures,7.733506727824421,0.0,168.4036697,-300.0000000000003,5028,0,348.0294960039997
1940-10-08,DJIndex,30.152668878166466,0.0,131.31,Treasures,7.733506727824421,0.0,168.4654919,-300.0000000000003,4962,0,345.8294960039998
1940-10-09,DJIndex,30.152668878166466,0.0,130.54,Treasures,7.733506727824421,0.0,168.5273595,-300.0000000000003,4939,0,345.05949600399975
1940-10-10,DJIndex,30.152668878166466,0.0,130.39,Treasures,7.733506727824421,0.0,168.58927260000004,-300.0000000000003,4935,0,344.9094960039997
1940-10-11,DJIndex,30.152668878166466,0.0,131.04,Treasures,7.733506727824421,0.0,168.65123119999996,-300.0000000000003,4955,0,345.55949600399975
1940-10-14,DJIndex,30.152668878166466,0.0,130.73,Treasures,7.733506727824421,0.0,168.7132353,-300.0000000000003,4946,0,345.24949600399975
1940-10-15,DJIndex,30.152668878166466,0.0,131.48,Treasures,7.733506727824421,0.0,168.775285,-300.0000000000003,4969,0,345.99949600399975
1940-10-16,DJIndex,30.152668878166466,0.0,131.97,Treasures,7.733506727824421,0.0,168.8373804,-300.0000000000003,4984,0,346.48949600399976
1940-10-17,DJIndex,30.152668878166466,0.0,132.49,Treasures,7.733506727824421,0.0,168.89952150000005,-300.0000000000003,5001,0,347.00949600399974
1940-10-18,DJIndex,30.152668878166466,0.0,132.45,Treasures,7.733506727824421,0.0,168.9617084,-300.0000000000003,5000,0,346.9694960039998
1940-10-19,DJIndex,30.152668878166466,0.0,132.18,Treasures,7.733506727824421,0.0,169.02394109999997,-300.0000000000003,4992,0,346.6994960039998
1940-10-21,DJIndex,30.152668878166466,0.0,131.37,Treasures,7.733506727824421,0.0,169.0862196,-300.0000000000003,4968,0,345.88949600399974
1940-10-22,DJIndex,30.152668878166466,0.0,131.98,Treasures,7.733506727824421,0.0,169.148544,-300.0000000000003,4987,0,346.49949600399975
1940-10-23,DJIndex,30.152668878166466,0.0,132.4,Treasures,7.733506727824421,0.0,169.2109145,-300.0000000000003,5000,0,346.91949600399977
1940-10-24,DJIndex,30.152668878166466,0.0,131.36,Treasures,7.733506727824421,0.0,169.27333090000005,-300.0000000000003,4969,0,345.87949600399975
1940-10-25,DJIndex,30.152668878166466,0.0,131.16,Treasures,7.733506727824421,0.0,169.3357934,-300.0000000000003,4964,0,345.67949600399976
1940-10-26,DJIndex,30.152668878166466,0.0,132.26,Treasures,7.733506727824421,0.0,169.398302,-300.0000000000003,4998,0,346.7794960039997
1940-10-28,DJIndex,30.152668878166466,0.0,131.77,Treasures,7.733506727824421,0.0,169.4608567,-300.0000000000003,4983,0,346.2894960039998
1940-10-29,DJIndex,30.152668878166466,0.0,132.19,Treasures,7.733506727824421,0.0,169.5234577,-300.0000000000003,4996,0,346.7094960039998
1940-10-30,DJIndex,30.152668878166466,0.0,132.98,Treasures,7.733506727824421,0.0,169.586105,-300.0000000000003,5021,0,347.49949600399975
1940-10-31,DJIndex,30.248939245172384,0.0,134.61,Treasures,7.800456991345052,0.0,169.6487985,-305.38572838444935,5089,0,349.12949600399975
1940-11-01,DJIndex,30.248939245172384,0.669809833,134.41,Treasures,7.800456991345052,0.294166667,169.7115385,-305.38572838444935,5084,0,349.59930583699975
1940-11-02,DJIndex,30.248939245172384,0.0,134.85,Treasures,7.800456991345052,0.0,169.7825178,-305.38572838444935,5098,0,350.03930583699974
1940-11-04,DJIndex,30.248939245172384,0.0,135.21,Treasures,7.800456991345052,0.0,169.8535565,-305.38572838444935,5109,0,350.39930583699976
1940-11-06,DJIndex,30.248939245172384,0.0,131.98,Treasures,7.800456991345052,0.0,169.9246547,-305.38572838444935,5012,0,347.16930583699974
1940-11-07,DJIndex,30.248939245172384,0.0,137.75,Treasures,7.800456991345052,0.0,169.9958124,-305.38572838444935,5187,0,352.9393058369998
1940-11-08,DJIndex,30.248939245172384,0.0,136.64,Treasures,7.800456991345052,0.0,170.06702969999995,-305.38572838444935,5154,0,351.82930583699977
1940-11-09,DJIndex,30.248939245172384,0.0,138.12,Treasures,7.800456991345052,0.0,170.1383068,-305.38572838444935,5199,0,353.3093058369998
1940-11-12,DJIndex,30.248939245172384,0.0,137.41,Treasures,7.800456991345052,0.0,170.2096436,-305.38572838444935,5178,0,352.59930583699975
1940-11-13,DJIndex,30.248939245172384,0.0,136.61,Treasures,7.800456991345052,0.0,170.28104030000003,-305.38572838444935,5155,0,351.7993058369998
1940-11-14,DJIndex,30.248939245172384,0.0,136.97,Treasures,7.800456991345052,0.0,170.3524969,-305.38572838444935,5166,0,352.15930583699975
1940-11-15,DJIndex,30.248939245172384,0.0,135.59,Treasures,7.800456991345052,0.0,170.4240134,-305.38572838444935,5125,0,350.77930583699975
1940-11-16,DJIndex,30.248939245172384,0.0,134.73,Treasures,7.800456991345052,0.0,170.4955901,-305.38572838444935,5099,0,349.91930583699974
1940-11-18,DJIndex,30.248939245172384,0.0,134.74,Treasures,7.800456991345052,0.0,170.5672269,-305.38572838444935,5100,0,349.9293058369998
1940-11-19,DJIndex,30.248939245172384,0.0,134.48,Treasures,7.800456991345052,0.0,170.6389239,-305.38572838444935,5093,0,349.66930583699974
1940-11-20,DJIndex,30.248939245172384,0.0,132.22,Treasures,7.800456991345052,0.0,170.71068119999995,-305.38572838444935,5025,0,347.40930583699975
1940-11-22,DJIndex,30.248939245172384,0.0,131.74,Treasures,7.800456991345052,0.0,170.7824989,-305.38572838444935,5011,0,346.9293058369998
1940-11-23,DJIndex,30.248939245172384,0.0,131.47,Treasures,7.800456991345052,0.0,170.8543771,-305.38572838444935,5004,0,346.65930583699975
1940-11-25,DJIndex,30.248939245172384,0.0,131.96,Treasures,7.800456991345052,0.0,170.9263158,-305.38572838444935,5019,0,347.14930583699976
1940-11-26,DJIndex,30.248939245172384,0.0,131.94,Treasures,7.800456991345052,0.0,170.9983151,-305.38572838444935,5019,0,347.1293058369997
1940-11-27,DJIndex,30.248939245172384,0.0,129.78,Treasures,7.800456991345052,0.0,171.0703751,-305.38572838444935,4954,0,344.96930583699975
1940-11-28,DJIndex,30.248939245172384,0.0,130.14,Treasures,7.800456991345052,0.0,171.1424958,-305.38572838444935,4966,0,345.32930583699977
1940-11-29,DJIndex,30.248939245172384,0.0,130.03,Treasures,7.800456991345052,0.0,171.2146774,-305.38572838444935,4963,0,345.21930583699975
1940-11-30,DJIndex,30.610941484296877,0.0,131.0,Treasures,7.608641892887487,0.0,171.28691980000005,-300.75250008321706,5012,0,346.1893058369998
1940-12-02,DJIndex,30.610941484296877,0.695020083,130.93,Treasures,7.608641892887487,0.294166667,171.3592233,-300.75250008321706,5010,0,346.81432591999976
