Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
2008-04-17,VUSTX,878.6683883933521,0.0,11.54,0.0,10139,0,147.23
2008-04-18,VUSTX,878.6683883933521,0.0,11.53,0.0,10131,0,149.5
2008-04-21,VUSTX,878.6683883933521,0.0,11.58,0.0,10174,0,149.31
2008-04-22,VUSTX,878.6683883933521,0.0,11.59,0.0,10183,0,148.18
2008-04-23,VUSTX,878.6683883933521,0.0,11.57,0.0,10166,0,148.54999999999998
2008-04-24,VUSTX,878.6683883933521,0.0,11.48,0.0,10087,0,149.37
2008-04-25,VUSTX,878.6683883933521,0.0,11.43,0.0,10043,0,150.2
2008-04-28,VUSTX,878.6683883933521,0.0,11.46,0.0,10069,0,150.07
2008-04-29,VUSTX,878.6683883933521,0.0,11.5,0.0,10104,0,149.57
2008-04-30,VUSTX,881.5623733960183,0.0,11.56,0.0,10190,0,149.09
2008-05-01,VUSTX,881.5623733960183,0.0,11.57,0.0,10199,0,151.29999999999998
2008-05-02,VUSTX,881.5623733960183,0.0,11.44,0.0,10085,0,151.72
2008-05-05,VUSTX,881.5623733960183,0.0,11.45,0.0,10093,0,151.14
2008-05-06,VUSTX,881.5623733960183,0.0,11.38,0.0,10032,0,152.13
2008-05-07,VUSTX,881.5623733960183,0.0,11.43,0.0,10076,0,149.82
2008-05-08,VUSTX,881.5623733960183,0.0,11.52,0.0,10155,0,150.29
2008-05-09,VUSTX,881.5623733960183,0.0,11.54,0.0,10173,0,149.45
2008-05-12,VUSTX,881.5623733960183,0.0,11.54,0.0,10173,0,150.86999999999998
2008-05-13,VUSTX,881.5623733960183,0.0,11.41,0.0,10058,0,150.85
2008-05-14,VUSTX,881.5623733960183,0.0,11.41,0.0,10058,0,151.39
2008-05-15,VUSTX,881.5623733960183,0.0,11.51,0.0,10146,0,152.79
2008-05-16,VUSTX,881.5623733960183,0.0,11.47,0.0,10111,0,152.95999999999998
2008-05-19,VUSTX,881.5623733960183,0.0,11.48,0.0,10120,0,153.08999999999997
2008-05-20,VUSTX,881.5623733960183,0.0,11.54,0.0,10173,0,151.86999999999998
2008-05-21,VUSTX,881.5623733960183,0.0,11.52,0.0,10155,0,149.78
2008-05-22,VUSTX,881.5623733960183,0.0,11.4,0.0,10049,0,150.14
2008-05-23,VUSTX,881.5623733960183,0.0,11.48,0.0,10120,0,148.44
2008-05-27,VUSTX,881.5623733960183,0.0,11.38,0.0,10032,0,149.31
2008-05-28,VUSTX,881.5623733960183,0.0,11.3,0.0,9961,0,149.83999999999997
2008-05-29,VUSTX,881.5623733960183,0.0,11.21,0.0,9882,0,150.54
2008-05-30,VFINX,77.06070083602141,0.0,129.31,0.0,9964,0,150.73
2008-06-02,VFINX,77.06070083602141,0.0,127.96,0.0,9860,0,149.38
2008-06-03,VFINX,77.06070083602141,0.0,127.22,0.0,9803,0,148.64
2008-06-04,VFINX,77.06070083602141,0.0,127.24,0.0,9805,0,148.66
2008-06-05,VFINX,77.06070083602141,0.0,129.73,0.0,9997,0,151.14999999999998
2008-06-06,VFINX,77.06070083602141,0.0,125.74,0.0,9689,0,147.16
2008-06-09,VFINX,77.06070083602141,0.0,125.84,0.0,9697,0,147.26
2008-06-10,VFINX,77.06070083602141,0.0,125.54,0.0,9674,0,146.96
2008-06-11,VFINX,77.06070083602141,0.0,123.44,0.0,9512,0,144.85999999999999
2008-06-12,VFINX,77.06070083602141,0.0,123.86,0.0,9544,0,145.28
2008-06-13,VFINX,77.06070083602141,0.0,125.72,0.0,9688,0,147.14
2008-06-16,VFINX,77.06070083602141,0.0,125.73,0.0,9688,0,147.15
2008-06-17,VFINX,77.06070083602141,0.0,124.88,0.0,9623,0,146.29999999999998
2008-06-18,VFINX,77.06070083602141,0.0,123.67,0.0,9530,0,145.09
2008-06-19,VFINX,77.06070083602141,0.0,124.17,0.0,9568,0,145.59
2008-06-20,VFINX,77.06070083602141,0.0,121.87,0.0,9391,0,143.29
2008-06-23,VFINX,77.06070083602141,0.0,121.87,0.0,9391,0,143.29
2008-06-24,VFINX,77.06070083602141,0.0,121.53,0.0,9365,0,142.95
2008-06-25,VFINX,77.06070083602141,0.0,122.25,0.0,9420,0,143.67
2008-06-26,VFINX,77.06070083602141,0.57,118.12,0.0,9102,0,140.11
2008-06-27,VFINX,77.06070083602141,0.0,117.68,0.0,9068,0,139.67000000000002
2008-06-30,VUSTX,797.432743893879,0.0,11.43,0.0,9114,0,139.82
2008-07-01,VUSTX,797.432743893879,0.0,11.42,0.0,9106,0,140.3
2008-07-02,VUSTX,797.432743893879,0.0,11.47,0.0,9146,0,138.15
2008-07-03,VUSTX,797.432743893879,0.0,11.44,0.0,9122,0,138.28
2008-07-07,VUSTX,797.432743893879,0.0,11.48,0.0,9154,0,137.31
2008-07-08,VUSTX,797.432743893879,0.0,11.54,0.0,9202,0,139.32
2008-07-09,VUSTX,797.432743893879,0.0,11.57,0.0,9226,0,136.66
2008-07-10,VUSTX,797.432743893879,0.0,11.58,0.0,9234,0,137.46
2008-07-11,VUSTX,797.432743893879,0.0,11.45,0.0,9130,0,136.19
2008-07-14,VUSTX,797.432743893879,0.0,11.52,0.0,9186,0,135.16
2008-07-15,VUSTX,797.432743893879,0.0,11.53,0.0,9194,0,133.93
2008-07-16,VUSTX,797.432743893879,0.0,11.37,0.0,9066,0,136.75
2008-07-17,VUSTX,797.432743893879,0.0,11.31,0.0,9018,0,138.13
2008-07-18,VUSTX,797.432743893879,0.0,11.28,0.0,8995,0,138.17000000000002
2008-07-21,VUSTX,797.432743893879,0.0,11.3,0.0,9010,0,138.11
2008-07-22,VUSTX,797.432743893879,0.0,11.27,0.0,8987,0,139.68
2008-07-23,VUSTX,797.432743893879,0.0,11.24,0.0,8963,0,140.15
2008-07-24,VUSTX,797.432743893879,0.0,11.35,0.0,9050,0,137.42000000000002
2008-07-25,VUSTX,797.432743893879,0.0,11.23,0.0,8955,0,137.91
2008-07-28,VUSTX,797.432743893879,0.0,11.34,0.0,9042,0,135.75
2008-07-29,VUSTX,797.432743893879,0.0,11.3,0.0,9010,0,138.42000000000002
2008-07-30,VUSTX,797.432743893879,0.0,11.32,0.0,9026,0,140.37
2008-07-31,VUSTX,800.1497611143867,0.0,11.42,0.0,9137,0,138.84
2008-08-01,VUSTX,800.1497611143867,0.0,11.41,0.0,9129,0,138.19
2008-08-04,VUSTX,800.1497611143867,0.0,11.39,0.0,9113,0,137.15
2008-08-05,VUSTX,800.1497611143867,0.0,11.34,0.0,9073,0,140.46
2008-08-06,VUSTX,800.1497611143867,0.0,11.28,0.0,9025,0,140.92000000000002
2008-08-07,VUSTX,800.1497611143867,0.0,11.44,0.0,9153,0,138.8
2008-08-08,VUSTX,800.1497611143867,0.0,11.46,0.0,9169,0,141.59
2008-08-11,VUSTX,800.1497611143867,0.0,11.36,0.0,9089,0,142.45
2008-08-12,VUSTX,800.1497611143867,0.0,11.45,0.0,9161,0,141.0
2008-08-13,VUSTX,800.1497611143867,0.0,11.42,0.0,9137,0,140.7
2008-08-14,VUSTX,800.1497611143867,0.0,11.49,0.0,9193,0,141.36
2008-08-15,VUSTX,800.1497611143867,0.0,11.54,0.0,9233,0,141.86
2008-08-18,VUSTX,800.1497611143867,0.0,11.57,0.0,9257,0,140.06
2008-08-19,VUSTX,800.1497611143867,0.0,11.54,0.0,9233,0,138.97
2008-08-20,VUSTX,800.1497611143867,0.0,11.59,0.0,9273,0,139.7
2008-08-21,VUSTX,800.1497611143867,0.0,11.56,0.0,9249,0,140.0
2008-08-22,VUSTX,800.1497611143867,0.0,11.55,0.0,9241,0,141.35
2008-08-25,VUSTX,800.1497611143867,0.0,11.63,0.0,9305,0,139.01
2008-08-26,VUSTX,800.1497611143867,0.0,11.63,0.0,9305,0,139.44
2008-08-27,VUSTX,800.1497611143867,0.0,11.65,0.0,9321,0,140.4
2008-08-28,VUSTX,800.1497611143867,0.0,11.64,0.0,9313,0,142.17000000000002
2008-08-29,VUSTX,802.962904474502,0.0,11.58,0.0,9298,0,140.53
2008-09-02,VUSTX,802.962904474502,0.0,11.66,0.0,9362,0,140.04
2008-09-03,VUSTX,802.962904474502,0.0,11.71,0.0,9402,0,139.86
2008-09-04,VUSTX,802.962904474502,0.0,11.76,0.0,9442,0,136.34
2008-09-05,VUSTX,802.962904474502,0.0,11.75,0.0,9434,0,136.85
2008-09-08,VUSTX,802.962904474502,0.0,11.81,0.0,9482,0,139.22
2008-09-09,VUSTX,802.962904474502,0.0,11.87,0.0,9531,0,135.22
2008-09-10,VUSTX,802.962904474502,0.0,11.82,0.0,9491,0,135.92000000000002
2008-09-11,VUSTX,802.962904474502,0.0,11.83,0.0,9499,0,137.53
2008-09-12,VUSTX,802.962904474502,0.0,11.71,0.0,9402,0,137.78
2008-09-15,VUSTX,802.962904474502,0.0,12.01,0.0,9643,0,132.35
2008-09-16,VUSTX,802.962904474502,0.0,11.98,0.0,9619,0,134.26
2008-09-17,VUSTX,802.962904474502,0.0,12.04,0.0,9667,0,128.97
2008-09-18,VUSTX,802.962904474502,0.0,11.89,0.0,9547,0,133.63
2008-09-19,VUSTX,802.962904474502,0.0,11.61,0.0,9322,0,138.13
2008-09-22,VUSTX,802.962904474502,0.0,11.57,0.0,9290,0,133.7
2008-09-23,VUSTX,802.962904474502,0.0,11.55,0.0,9274,0,131.95
2008-09-24,VUSTX,802.962904474502,0.0,11.58,0.0,9298,0,131.74
2008-09-25,VUSTX,802.962904474502,0.0,11.55,0.0,9274,0,133.89499999999998
2008-09-26,VUSTX,802.962904474502,0.0,11.57,0.0,9290,0,134.275
2008-09-29,VUSTX,802.962904474502,0.0,11.82,0.0,9491,0,124.475
2008-09-30,VUSTX,805.6011641463399,0.0,11.57,0.0,9320,0,129.995
2008-10-01,VUSTX,805.6011641463399,0.0,11.69,0.0,9417,0,129.525
2008-10-02,VUSTX,805.6011641463399,0.0,11.77,0.0,9481,0,125.235
2008-10-03,VUSTX,805.6011641463399,0.0,11.82,0.0,9522,0,123.855
2008-10-06,VUSTX,805.6011641463399,0.0,11.97,0.0,9643,0,119.955
2008-10-07,VUSTX,805.6011641463399,0.0,11.88,0.0,9570,0,114.365
2008-10-08,VUSTX,805.6011641463399,0.0,11.72,0.0,9441,0,113.375
2008-10-09,VUSTX,805.6011641463399,0.0,11.57,0.0,9320,0,106.465
2008-10-10,VUSTX,805.6011641463399,0.0,11.5,0.0,9264,0,105.495
2008-10-13,VUSTX,805.6011641463399,0.0,11.29,0.0,9095,0,115.085
2008-10-14,VUSTX,805.6011641463399,0.0,11.29,0.0,9095,0,114.595
2008-10-15,VUSTX,805.6011641463399,0.0,11.34,0.0,9135,0,106.295
2008-10-16,VUSTX,805.6011641463399,0.0,11.29,0.0,9095,0,109.855
2008-10-17,VUSTX,805.6011641463399,0.0,11.23,0.0,9046,0,109.315
2008-10-20,VUSTX,805.6011641463399,0.0,11.32,0.0,9119,0,113.445
2008-10-21,VUSTX,805.6011641463399,0.0,11.42,0.0,9199,0,110.655
2008-10-22,VUSTX,805.6011641463399,0.0,11.54,0.0,9296,0,105.295
2008-10-23,VUSTX,805.6011641463399,0.0,11.6,0.0,9344,0,106.345
2008-10-24,VUSTX,805.6011641463399,0.0,11.49,0.0,9256,0,103.445
2008-10-27,VUSTX,805.6011641463399,0.0,11.49,0.0,9256,0,100.875
2008-10-28,VUSTX,805.6011641463399,0.0,11.34,0.0,9135,0,109.325
2008-10-29,VUSTX,805.6011641463399,0.0,11.31,0.0,9111,0,108.375
2008-10-30,VUSTX,805.6011641463399,0.0,11.2,0.0,9022,0,110.615
2008-10-31,VUSTX,808.1620680085604,0.0,11.11,0.0,8978,0,111.965
2008-11-03,VUSTX,808.1620680085604,0.0,11.15,0.0,9011,0,111.745
2008-11-04,VUSTX,808.1620680085604,0.0,11.35,0.0,9172,0,115.375
2008-11-05,VUSTX,808.1620680085604,0.0,11.47,0.0,9269,0,110.545
2008-11-06,VUSTX,808.1620680085604,0.0,11.43,0.0,9237,0,106.145
2008-11-07,VUSTX,808.1620680085604,0.0,11.38,0.0,9196,0,108.585
2008-11-10,VUSTX,808.1620680085604,0.0,11.47,0.0,9269,0,107.515
2008-11-11,VUSTX,808.1620680085604,0.0,11.5,0.0,9293,0,105.635
2008-11-12,VUSTX,808.1620680085604,0.0,11.53,0.0,9318,0,101.375
2008-11-13,VUSTX,808.1620680085604,0.0,11.38,0.0,9196,0,106.825
2008-11-14,VUSTX,808.1620680085604,0.0,11.57,0.0,9350,0,103.325
2008-11-17,VUSTX,808.1620680085604,0.0,11.59,0.0,9366,0,101.255
2008-11-18,VUSTX,808.1620680085604,0.0,11.73,0.0,9479,0,102.055
2008-11-19,VUSTX,808.1620680085604,0.0,11.91,0.0,9625,0,97.205
2008-11-20,VUSTX,808.1620680085604,0.0,12.29,0.0,9932,0,92.195
2008-11-21,VUSTX,808.1620680085604,0.0,12.16,0.0,9827,0,96.615
2008-11-24,VUSTX,808.1620680085604,0.0,12.0,0.0,9697,0,101.405
2008-11-25,VUSTX,808.1620680085604,0.0,12.3,0.0,9940,0,101.925
2008-11-26,VUSTX,808.1620680085604,0.0,12.32,0.0,9956,0,104.765
2008-11-28,VUSTX,810.5207449069903,0.0,12.41,0.0,10058,0,105.555
2008-12-01,VUSTX,810.5207449069903,0.0,12.7,0.0,10293,0,98.165
2008-12-02,VUSTX,810.5207449069903,0.0,12.76,0.0,10342,0,101.185
2008-12-03,VUSTX,810.5207449069903,0.0,12.79,0.0,10366,0,103.255
2008-12-04,VUSTX,810.5207449069903,0.0,12.96,0.0,10504,0,100.895
2008-12-05,VUSTX,810.5207449069903,0.0,12.81,0.0,10382,0,103.745
2008-12-08,VUSTX,810.5207449069903,0.0,12.78,0.0,10358,0,106.875
2008-12-09,VUSTX,810.5207449069903,0.0,12.94,0.0,10488,0,104.935
2008-12-10,VUSTX,810.5207449069903,0.0,12.92,0.0,10471,0,105.915
2008-12-11,VUSTX,810.5207449069903,0.0,12.95,0.0,10496,0,103.565
2008-12-12,VUSTX,810.5207449069903,0.0,12.96,0.0,10504,0,104.135
2008-12-15,VUSTX,810.5207449069903,0.0,13.06,0.0,10585,0,103.115
2008-12-16,VUSTX,810.5207449069903,0.0,13.31,0.0,10788,0,107.245
2008-12-17,VUSTX,810.5207449069903,0.0,13.55,0.0,10982,0,106.435
2008-12-18,VUSTX,810.5207449069903,0.0,13.74,0.0,11136,0,104.675
2008-12-19,VUSTX,810.5207449069903,0.0,13.71,0.0,11112,0,104.895
2008-12-22,VUSTX,810.5207449069903,0.0,13.65,0.0,11063,0,103.405
2008-12-23,VUSTX,810.5207449069903,0.0,13.66,0.0,11071,0,102.625
2008-12-24,VUSTX,810.5207449069903,0.0,13.63,0.0,11047,0,103.125
2008-12-26,VUSTX,810.5207449069903,0.0,13.69,0.0,11096,0,103.555
2008-12-29,VUSTX,810.5207449069903,0.0,13.64,0.0,11055,0,103.295
2008-12-30,VUSTX,810.5207449069903,0.094,13.64,0.0,11055,0,105.25500000000001
2008-12-31,VUSTX,817.6761906838925,0.0,13.38,0.0,10940,0,106.415
2009-01-02,VUSTX,817.6761906838925,0.0,13.12,0.0,10727,0,109.075
2009-01-05,VUSTX,817.6761906838925,0.0,12.9,0.0,10548,0,108.675
2009-01-06,VUSTX,817.6761906838925,0.0,12.86,0.0,10515,0,109.345
2009-01-07,VUSTX,817.6761906838925,0.0,12.88,0.0,10531,0,106.805
2009-01-08,VUSTX,817.6761906838925,0.0,12.9,0.0,10548,0,107.095
2009-01-09,VUSTX,817.6761906838925,0.0,12.93,0.0,10572,0,105.305
2009-01-12,VUSTX,817.6761906838925,0.0,13.05,0.0,10670,0,103.465
2009-01-13,VUSTX,817.6761906838925,0.0,13.07,0.0,10687,0,103.605
2009-01-14,VUSTX,817.6761906838925,0.0,13.23,0.0,10817,0,100.925
2009-01-15,VUSTX,817.6761906838925,0.0,13.21,0.0,10801,0,101.035
2009-01-16,VUSTX,817.6761906838925,0.0,13.13,0.0,10736,0,101.625
2009-01-20,VUSTX,817.6761906838925,0.0,13.01,0.0,10637,0,97.495
2009-01-21,VUSTX,817.6761906838925,0.0,12.71,0.0,10392,0,100.72500000000001
2009-01-22,VUSTX,817.6761906838925,0.0,12.56,0.0,10270,0,99.555
2009-01-23,VUSTX,817.6761906838925,0.0,12.5,0.0,10220,0,99.965
2009-01-26,VUSTX,817.6761906838925,0.0,12.46,0.0,10188,0,100.385
2009-01-27,VUSTX,817.6761906838925,0.0,12.64,0.0,10335,0,101.235
2009-01-28,VUSTX,817.6761906838925,0.0,12.44,0.0,10171,0,103.855
2009-01-29,VUSTX,817.6761906838925,0.0,12.22,0.0,9992,0,101.19500000000001
2009-01-30,VUSTX,819.86117161344,0.0,12.21,0.0,10010,0,99.425
2009-02-02,VUSTX,819.86117161344,0.0,12.41,0.0,10174,0,99.375
2009-02-03,VUSTX,819.86117161344,0.0,12.2,0.0,10002,0,100.58500000000001
2009-02-04,VUSTX,819.86117161344,0.0,12.19,0.0,9994,0,100.065
2009-02-05,VUSTX,819.86117161344,0.0,12.21,0.0,10010,0,101.325
2009-02-06,VUSTX,819.86117161344,0.0,12.15,0.0,9961,0,103.455
2009-02-09,VUSTX,819.86117161344,0.0,12.17,0.0,9977,0,103.575
2009-02-10,VUSTX,819.86117161344,0.0,12.37,0.0,10141,0,99.635
2009-02-11,VUSTX,819.86117161344,0.0,12.46,0.0,10215,0,100.275
2009-02-12,VUSTX,819.86117161344,0.0,12.41,0.0,10174,0,100.425
2009-02-13,VUSTX,819.86117161344,0.0,12.19,0.0,9994,0,99.655
2009-02-17,VUSTX,819.86117161344,0.0,12.49,0.0,10240,0,96.19500000000001
2009-02-18,VUSTX,819.86117161344,0.0,12.39,0.0,10158,0,96.135
2009-02-19,VUSTX,819.86117161344,0.0,12.23,0.0,10026,0,95.315
2009-02-20,VUSTX,819.86117161344,0.0,12.31,0.0,10092,0,94.515
2009-02-23,VUSTX,819.86117161344,0.0,12.36,0.0,10133,0,92.045
2009-02-24,VUSTX,819.86117161344,0.0,12.38,0.0,10149,0,94.795
2009-02-25,VUSTX,819.86117161344,0.0,12.21,0.0,10010,0,94.055
2009-02-26,VUSTX,819.86117161344,0.0,12.13,0.0,9944,0,92.955
2009-02-27,VUSTX,822.0812029009693,0.0,12.05,0.0,9906,0,91.315
2009-03-02,VUSTX,822.0812029009693,0.0,12.23,0.0,10054,0,88.155
2009-03-03,VUSTX,822.0812029009693,0.0,12.2,0.0,10029,0,87.72500000000001
2009-03-04,VUSTX,822.0812029009693,0.0,12.13,0.0,9971,0,89.285
2009-03-05,VUSTX,822.0812029009693,0.0,12.38,0.0,10177,0,86.485
2009-03-06,VUSTX,822.0812029009693,0.0,12.33,0.0,10136,0,86.585
2009-03-09,VUSTX,822.0812029009693,0.0,12.27,0.0,10086,0,85.975
2009-03-10,VUSTX,822.0812029009693,0.0,12.1,0.0,9947,0,89.955
2009-03-11,VUSTX,822.0812029009693,0.0,12.22,0.0,10045,0,90.145
2009-03-12,VUSTX,822.0812029009693,0.0,12.29,0.0,10103,0,92.875
2009-03-13,VUSTX,822.0812029009693,0.0,12.26,0.0,10078,0,93.415
2009-03-16,VUSTX,822.0812029009693,0.0,12.15,0.0,9988,0,93.165
2009-03-17,VUSTX,822.0812029009693,0.0,12.07,0.0,9922,0,95.405
2009-03-18,VUSTX,822.0812029009693,0.0,12.61,0.0,10366,0,96.895
2009-03-19,VUSTX,822.0812029009693,0.0,12.59,0.0,10350,0,95.955
2009-03-20,VUSTX,822.0812029009693,0.0,12.53,0.0,10300,0,94.525
2009-03-23,VUSTX,822.0812029009693,0.0,12.47,0.0,10251,0,99.565
2009-03-24,VUSTX,822.0812029009693,0.0,12.5,0.0,10276,0,98.015
2009-03-25,VUSTX,822.0812029009693,0.0,12.4,0.0,10193,0,98.735
2009-03-26,VUSTX,822.0812029009693,0.38799999999999996,12.13,0.0,9971,0,100.493
2009-03-27,VUSTX,822.0812029009693,0.0,12.15,0.0,9988,0,98.963
2009-03-30,VUSTX,822.0812029009693,0.0,12.18,0.0,10012,0,96.34299999999999
2009-03-31,VUSTX,847.9469622838317,0.0,12.25,0.0,10387,0,97.29299999999999
2009-04-01,VUSTX,847.9469622838317,0.0,12.33,0.0,10455,0,98.523
2009-04-02,VUSTX,847.9469622838317,0.0,12.21,0.0,10353,0,100.67299999999999
2009-04-03,VUSTX,847.9469622838317,0.0,12.0,0.0,10175,0,101.42299999999999
2009-04-06,VUSTX,847.9469622838317,0.0,11.95,0.0,10132,0,100.773
2009-04-07,VUSTX,847.9469622838317,0.0,11.99,0.0,10166,0,98.993
2009-04-08,VUSTX,847.9469622838317,0.0,12.06,0.0,10226,0,99.883
2009-04-09,VUSTX,847.9469622838317,0.0,11.92,0.0,10107,0,102.773
2009-04-13,VUSTX,847.9469622838317,0.0,12.03,0.0,10200,0,102.963
2009-04-14,VUSTX,847.9469622838317,0.0,12.08,0.0,10243,0,101.37299999999999
2009-04-15,VUSTX,847.9469622838317,0.0,12.07,0.0,10234,0,102.353
2009-04-16,VUSTX,847.9469622838317,0.0,11.98,0.0,10158,0,103.573
2009-04-17,VUSTX,847.9469622838317,0.0,11.86,0.0,10056,0,103.973
2009-04-20,VUSTX,847.9469622838317,0.0,12.0,0.0,10175,0,100.56299999999999
2009-04-21,VUSTX,847.9469622838317,0.0,11.92,0.0,10107,0,102.18299999999999
