Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
2008-02-04,SPY,356.7700463290959,0.0,137.82,TLT,515.943796865227,0.0,94.25,0.0,97797,0,45.754000000000005
2008-02-05,SPY,356.7700463290959,0.0,134.13,TLT,515.943796865227,0.0,94.97,0.0,96852,0,44.474000000000004
2008-02-06,SPY,356.7700463290959,0.0,133.05,TLT,515.943796865227,0.0,94.68,0.0,96317,0,43.614000000000004
2008-02-07,SPY,356.7700463290959,0.0,133.93,TLT,515.943796865227,0.0,92.64,0.0,95579,0,43.914
2008-02-08,SPY,356.7700463290959,0.0,133.07,TLT,515.943796865227,0.0,93.7,0.0,95819,0,44.404
2008-02-11,SPY,356.7700463290959,0.0,133.75,TLT,515.943796865227,0.0,94.09,0.0,96263,0,44.874
2008-02-12,SPY,356.7700463290959,0.0,134.99,TLT,515.943796865227,0.0,93.53,0.0,96416,0,44.624
2008-02-13,SPY,356.7700463290959,0.0,136.37,TLT,515.943796865227,0.0,92.54,0.0,96398,0,45.584
2008-02-14,SPY,356.7700463290959,0.0,135.17,TLT,515.943796865227,0.0,91.18,0.0,95268,0,44.774
2008-02-15,SPY,356.7700463290959,0.0,135.14,TLT,515.943796865227,0.0,91.88,0.0,95618,0,44.624
2008-02-19,SPY,356.7700463290959,0.0,135.52,TLT,515.943796865227,0.0,90.95,0.0,95274,0,44.544000000000004
2008-02-20,SPY,356.7700463290959,0.0,135.92,TLT,515.943796865227,0.0,91.58,0.0,95742,0,44.744
2008-02-21,SPY,356.7700463290959,0.0,134.79,TLT,515.943796865227,0.0,92.55,0.0,95839,0,44.324000000000005
2008-02-22,SPY,356.7700463290959,0.0,135.62,TLT,515.943796865227,0.0,92.02,0.0,95862,0,44.484
2008-02-25,SPY,356.7700463290959,0.0,137.33,TLT,515.943796865227,0.0,91.08,0.0,95987,0,44.704
2008-02-26,SPY,356.7700463290959,0.0,138.36,TLT,515.943796865227,0.0,91.11,0.0,96370,0,44.874
2008-02-27,SPY,356.7700463290959,0.0,138.22,TLT,515.943796865227,0.0,91.19,0.0,96361,0,45.094
2008-02-28,SPY,356.7700463290959,0.0,136.87,TLT,515.943796865227,0.0,92.81,0.0,96715,0,44.924
2008-02-29,SPY,360.60388034905753,0.0,133.82,TLT,512.1087898579101,0.0,94.23,0.0,96512,0,43.754000000000005
2008-03-03,SPY,360.60388034905753,0.0,133.5,TLT,512.1087898579101,0.348,93.64,0.0,96094,0,43.474000000000004
2008-03-04,SPY,360.60388034905753,0.0,132.99,TLT,512.1087898579101,0.0,92.73,0.0,95444,0,43.714
2008-03-05,SPY,360.60388034905753,0.0,133.83,TLT,512.1087898579101,0.0,91.62,0.0,95179,0,43.924
2008-03-06,SPY,360.60388034905753,0.0,131.06,TLT,512.1087898579101,0.0,92.11,0.0,94431,0,42.974000000000004
2008-03-07,SPY,360.60388034905753,0.0,129.71,TLT,512.1087898579101,0.0,92.23,0.0,94005,0,42.874
2008-03-10,SPY,360.60388034905753,0.0,128.0,TLT,512.1087898579101,0.0,93.59,0.0,94085,0,42.064
2008-03-11,SPY,360.60388034905753,0.0,132.6,TLT,512.1087898579101,0.0,92.79,0.0,95334,0,43.634
2008-03-12,SPY,360.60388034905753,0.0,131.36,TLT,512.1087898579101,0.0,94.58,0.0,95804,0,43.514
2008-03-13,SPY,360.60388034905753,0.0,131.65,TLT,512.1087898579101,0.0,93.84,0.0,95529,0,43.844
2008-03-14,SPY,360.60388034905753,0.0,129.61,TLT,512.1087898579101,0.0,95.0,0.0,95388,0,43.054
2008-03-17,SPY,360.60388034905753,0.0,128.3,TLT,512.1087898579101,0.0,95.73,0.0,95289,0,42.284
2008-03-18,SPY,360.60388034905753,0.0,133.63,TLT,512.1087898579101,0.0,95.36,0.0,97022,0,44.134
2008-03-19,SPY,360.60388034905753,0.0,130.32,TLT,512.1087898579101,0.0,96.94,0.0,96637,0,43.064
2008-03-20,SPY,360.60388034905753,0.642,132.08,TLT,512.1087898579101,0.0,97.18,0.0,97395,0,43.92700000000001
2008-03-24,SPY,360.60388034905753,0.0,134.72,TLT,512.1087898579101,0.0,95.3,0.0,97384,0,45.417
2008-03-25,SPY,360.60388034905753,0.0,134.85,TLT,512.1087898579101,0.0,95.7,0.0,97636,0,45.667
2008-03-26,SPY,360.60388034905753,0.0,133.2,TLT,512.1087898579101,0.0,95.3,0.0,96836,0,45.537000000000006
2008-03-27,SPY,360.60388034905753,0.0,132.78,TLT,512.1087898579101,0.0,94.63,0.0,96341,0,44.547000000000004
2008-03-28,SPY,360.60388034905753,0.0,131.51,TLT,512.1087898579101,0.0,95.55,0.0,96355,0,44.327000000000005
2008-03-31,SPY,367.7451517170163,0.0,131.97,TLT,506.1145862143565,0.0,95.89,0.0,97062,0,44.557
2008-04-01,SPY,367.7451517170163,0.0,136.61,TLT,506.1145862143565,0.406,93.93,0.0,97777,0,46.42700000000001
2008-04-02,SPY,367.7451517170163,0.0,136.7,TLT,506.1145862143565,0.0,94.13,0.0,97911,0,46.327000000000005
2008-04-03,SPY,367.7451517170163,0.0,137.04,TLT,506.1145862143565,0.0,94.34,0.0,98142,0,46.42700000000001
2008-04-04,SPY,367.7451517170163,0.0,136.89,TLT,506.1145862143565,0.0,95.2,0.0,98522,0,46.697
2008-04-07,SPY,367.7451517170163,0.0,136.96,TLT,506.1145862143565,0.0,94.7,0.0,98295,0,46.597
2008-04-08,SPY,367.7451517170163,0.0,136.82,TLT,506.1145862143565,0.0,94.37,0.0,98076,0,46.247
2008-04-09,SPY,367.7451517170163,0.0,135.83,TLT,506.1145862143565,0.0,95.35,0.0,98208,0,45.737
2008-04-10,SPY,367.7451517170163,0.0,136.02,TLT,506.1145862143565,0.0,95.03,0.0,98116,0,46.377
2008-04-11,SPY,367.7451517170163,0.0,133.38,TLT,506.1145862143565,0.0,95.67,0.0,97469,0,45.117000000000004
2008-04-14,SPY,367.7451517170163,0.0,132.93,TLT,506.1145862143565,0.0,95.11,0.0,97020,0,44.917
2008-04-15,SPY,367.7451517170163,0.0,133.24,TLT,506.1145862143565,0.0,93.93,0.0,96537,0,44.977000000000004
2008-04-16,SPY,367.7451517170163,0.0,136.85,TLT,506.1145862143565,0.0,93.01,0.0,97399,0,46.207
2008-04-17,SPY,367.7451517170163,0.0,137.05,TLT,506.1145862143565,0.0,92.85,0.0,97392,0,46.107000000000006
2008-04-18,SPY,367.7451517170163,0.0,138.48,TLT,506.1145862143565,0.0,92.77,0.0,97877,0,47.547000000000004
2008-04-21,SPY,367.7451517170163,0.0,138.55,TLT,506.1145862143565,0.0,93.14,0.0,98090,0,47.877
2008-04-22,SPY,367.7451517170163,0.0,137.94,TLT,506.1145862143565,0.0,93.46,0.0,98028,0,47.17700000000001
2008-04-23,SPY,367.7451517170163,0.0,137.72,TLT,506.1145862143565,0.0,93.15,0.0,97790,0,47.687000000000005
2008-04-24,SPY,367.7451517170163,0.0,138.32,TLT,506.1145862143565,0.0,92.36,0.0,97611,0,48.107000000000006
2008-04-25,SPY,367.7451517170163,0.0,139.6,TLT,506.1145862143565,0.0,91.82,0.0,97808,0,47.987
2008-04-28,SPY,367.7451517170163,0.0,139.63,TLT,506.1145862143565,0.0,92.1,0.0,97961,0,48.077000000000005
2008-04-29,SPY,367.7451517170163,0.0,139.08,TLT,506.1145862143565,0.0,92.45,0.0,97936,0,48.437000000000005
2008-04-30,SPY,354.95663267979216,0.0,138.26,TLT,527.0787674181943,0.0,93.11,0.0,98152,0,48.047000000000004
2008-05-01,SPY,354.95663267979216,0.0,141.12,TLT,527.0787674181943,0.336,92.78,0.0,98993,0,49.537000000000006
2008-05-02,SPY,354.95663267979216,0.0,141.51,TLT,527.0787674181943,0.0,91.61,0.0,98515,0,49.607000000000006
2008-05-05,SPY,354.95663267979216,0.0,140.83,TLT,527.0787674181943,0.0,91.61,0.0,98274,0,49.467000000000006
2008-05-06,SPY,354.95663267979216,0.0,142.05,TLT,527.0787674181943,0.0,90.95,0.0,98359,0,49.767
2008-05-07,SPY,354.95663267979216,0.0,139.52,TLT,527.0787674181943,0.0,91.34,0.0,97666,0,48.877
2008-05-08,SPY,354.95663267979216,0.0,139.16,TLT,527.0787674181943,0.0,92.16,0.0,97971,0,49.237
2008-05-09,SPY,354.95663267979216,0.0,138.9,TLT,527.0787674181943,0.0,92.5,0.0,98058,0,49.047000000000004
2008-05-12,SPY,354.95663267979216,0.0,140.46,TLT,527.0787674181943,0.0,92.36,0.0,98538,0,49.92700000000001
2008-05-13,SPY,354.95663267979216,0.0,140.48,TLT,527.0787674181943,0.0,91.35,0.0,98012,0,50.057
2008-05-14,SPY,354.95663267979216,0.0,140.77,TLT,527.0787674181943,0.0,91.39,0.0,98136,0,49.947
2008-05-15,SPY,354.95663267979216,0.0,142.53,TLT,527.0787674181943,0.0,92.22,0.0,99199,0,50.807
2008-05-16,SPY,354.95663267979216,0.0,142.66,TLT,527.0787674181943,0.0,91.84,0.0,99045,0,50.847
2008-05-19,SPY,354.95663267979216,0.0,143.05,TLT,527.0787674181943,0.0,91.96,0.0,99246,0,50.487
2008-05-20,SPY,354.95663267979216,0.0,141.89,TLT,527.0787674181943,0.0,92.44,0.0,99087,0,50.107000000000006
2008-05-21,SPY,354.95663267979216,0.0,139.49,TLT,527.0787674181943,0.0,92.46,0.0,98246,0,49.017
2008-05-22,SPY,354.95663267979216,0.0,139.51,TLT,527.0787674181943,0.0,91.37,0.0,97679,0,49.187000000000005
2008-05-23,SPY,354.95663267979216,0.0,137.64,TLT,527.0787674181943,0.0,91.77,0.0,97226,0,49.037000000000006
2008-05-27,SPY,354.95663267979216,0.0,138.66,TLT,527.0787674181943,0.0,91.15,0.0,97261,0,49.887
2008-05-28,SPY,354.95663267979216,0.0,139.3,TLT,527.0787674181943,0.0,90.34,0.0,97061,0,50.087
2008-05-29,SPY,354.95663267979216,0.0,140.0,TLT,527.0787674181943,0.0,89.69,0.0,96967,0,50.527
2008-05-30,SPY,347.5636734534758,0.0,140.35,TLT,540.3252278377861,0.0,90.28,0.0,97561,0,50.847
2008-06-02,SPY,347.5636734534758,0.0,138.9,TLT,540.3252278377861,0.327,90.3,0.0,97067,0,50.237
2008-06-03,SPY,347.5636734534758,0.0,138.09,TLT,540.3252278377861,0.0,90.95,0.0,97137,0,49.967000000000006
2008-06-04,SPY,347.5636734534758,0.0,138.02,TLT,540.3252278377861,0.0,90.14,0.0,96675,0,50.597
2008-06-05,SPY,347.5636734534758,0.0,140.78,TLT,540.3252278377861,0.0,89.6,0.0,97343,0,51.387
2008-06-06,SPY,347.5636734534758,0.0,136.29,TLT,540.3252278377861,0.0,90.76,0.0,96409,0,49.867000000000004
2008-06-09,SPY,347.5636734534758,0.0,136.62,TLT,540.3252278377861,0.0,90.76,0.0,96524,0,49.607000000000006
2008-06-10,SPY,347.5636734534758,0.0,135.94,TLT,540.3252278377861,0.0,90.17,0.0,95968,0,49.377
2008-06-11,SPY,347.5636734534758,0.0,133.94,TLT,540.3252278377861,0.0,89.96,0.0,95160,0,48.207
2008-06-12,SPY,347.5636734534758,0.0,134.45,TLT,540.3252278377861,0.0,89.06,0.0,94851,0,48.257000000000005
2008-06-13,SPY,347.5636734534758,0.0,136.15,TLT,540.3252278377861,0.0,88.87,0.0,95339,0,49.207
2008-06-16,SPY,347.5636734534758,0.0,136.23,TLT,540.3252278377861,0.0,88.89,0.0,95378,0,49.637
2008-06-17,SPY,347.5636734534758,0.0,135.57,TLT,540.3252278377861,0.0,89.07,0.0,95245,0,49.377
2008-06-18,SPY,347.5636734534758,0.0,134.25,TLT,540.3252278377861,0.0,89.82,0.0,95192,0,48.857000000000006
2008-06-19,SPY,347.5636734534758,0.0,134.42,TLT,540.3252278377861,0.0,89.29,0.0,94965,0,49.607000000000006
2008-06-20,SPY,347.5636734534758,0.669,131.58,TLT,540.3252278377861,0.0,89.81,0.0,94259,0,48.291000000000004
2008-06-23,SPY,347.5636734534758,0.0,131.45,TLT,540.3252278377861,0.0,90.0,0.0,94316,0,47.921
2008-06-24,SPY,347.5636734534758,0.0,131.19,TLT,540.3252278377861,0.0,90.6,0.0,94550,0,47.681000000000004
2008-06-25,SPY,347.5636734534758,0.0,131.81,TLT,540.3252278377861,0.0,90.64,0.0,94787,0,48.441
2008-06-26,SPY,347.5636734534758,0.0,128.23,TLT,540.3252278377861,0.0,91.25,0.0,93872,0,46.521
2008-06-27,SPY,347.5636734534758,0.0,127.53,TLT,540.3252278377861,0.0,92.32,0.0,94207,0,46.521
2008-06-30,SPY,370.14383602694176,0.0,127.98,TLT,513.0063692303228,0.0,92.34,0.0,94742,0,46.041000000000004
2008-07-01,SPY,370.14383602694176,0.0,128.38,TLT,513.0063692303228,0.332,91.79,0.0,94607,0,46.681000000000004
2008-07-02,SPY,370.14383602694176,0.0,126.18,TLT,513.0063692303228,0.0,92.27,0.0,94039,0,45.581
2008-07-03,SPY,370.14383602694176,0.0,126.31,TLT,513.0063692303228,0.0,92.07,0.0,93985,0,45.501000000000005
2008-07-07,SPY,370.14383602694176,0.0,125.02,TLT,513.0063692303228,0.0,92.49,0.0,93723,0,45.771
2008-07-08,SPY,370.14383602694176,0.0,127.24,TLT,513.0063692303228,0.0,93.09,0.0,94852,0,46.841
2008-07-09,SPY,370.14383602694176,0.0,124.79,TLT,513.0063692303228,0.0,93.5,0.0,94156,0,45.621
2008-07-10,SPY,370.14383602694176,0.0,125.3,TLT,513.0063692303228,0.0,93.49,0.0,94339,0,46.151
2008-07-11,SPY,370.14383602694176,0.0,123.84,TLT,513.0063692303228,0.0,92.16,0.0,93117,0,45.431000000000004
2008-07-14,SPY,370.14383602694176,0.0,122.72,TLT,513.0063692303228,0.0,92.97,0.0,93118,0,45.101
2008-07-15,SPY,370.14383602694176,0.0,120.99,TLT,513.0063692303228,0.0,92.94,0.0,92462,0,45.111000000000004
2008-07-16,SPY,370.14383602694176,0.0,123.96,TLT,513.0063692303228,0.0,91.26,0.0,92699,0,46.211000000000006
2008-07-17,SPY,370.14383602694176,0.0,125.2,TLT,513.0063692303228,0.0,90.79,0.0,92917,0,46.511
2008-07-18,SPY,370.14383602694176,0.0,125.98,TLT,513.0063692303228,0.0,90.45,0.0,93032,0,45.461000000000006
2008-07-21,SPY,370.14383602694176,0.0,126.05,TLT,513.0063692303228,0.0,90.8,0.0,93237,0,45.651
2008-07-22,SPY,370.14383602694176,0.0,127.48,TLT,513.0063692303228,0.0,90.35,0.0,93536,0,45.651
2008-07-23,SPY,370.14383602694176,0.0,128.17,TLT,513.0063692303228,0.0,90.17,0.0,93699,0,46.241
2008-07-24,SPY,370.14383602694176,0.0,125.51,TLT,513.0063692303228,0.0,91.05,0.0,93165,0,45.561
2008-07-25,SPY,370.14383602694176,0.0,125.48,TLT,513.0063692303228,0.0,90.14,0.0,92688,0,46.141000000000005
2008-07-28,SPY,370.14383602694176,0.0,123.64,TLT,513.0063692303228,0.0,91.05,0.0,92473,0,45.291000000000004
2008-07-29,SPY,370.14383602694176,0.0,126.28,TLT,513.0063692303228,0.0,90.68,0.0,93261,0,46.211000000000006
2008-07-30,SPY,370.14383602694176,0.0,128.53,TLT,513.0063692303228,0.0,90.77,0.0,94140,0,46.441
2008-07-31,SPY,371.0668725607771,0.0,126.83,TLT,513.3894561675942,0.0,91.67,0.0,94124,0,46.331
2008-08-01,SPY,371.0668725607771,0.0,126.16,TLT,513.3894561675942,0.332,91.54,0.0,93809,0,45.751000000000005
2008-08-04,SPY,371.0668725607771,0.0,124.99,TLT,513.3894561675942,0.0,91.33,0.0,93267,0,45.301
2008-08-05,SPY,371.0668725607771,0.0,128.36,TLT,513.3894561675942,0.0,90.65,0.0,94168,0,46.801
2008-08-06,SPY,371.0668725607771,0.0,128.93,TLT,513.3894561675942,0.0,90.28,0.0,94190,0,47.501000000000005
2008-08-07,SPY,371.0668725607771,0.0,127.01,TLT,513.3894561675942,0.0,91.75,0.0,94232,0,47.141000000000005
2008-08-08,SPY,371.0668725607771,0.0,129.37,TLT,513.3894561675942,0.0,92.0,0.0,95236,0,48.191
2008-08-11,SPY,371.0668725607771,0.0,130.71,TLT,513.3894561675942,0.0,91.12,0.0,95282,0,48.621
2008-08-12,SPY,371.0668725607771,0.0,129.35,TLT,513.3894561675942,0.0,91.97,0.0,95213,0,48.671
2008-08-13,SPY,371.0668725607771,0.0,128.57,TLT,513.3894561675942,0.0,91.65,0.0,94760,0,48.571000000000005
2008-08-14,SPY,371.0668725607771,0.0,129.54,TLT,513.3894561675942,0.0,92.24,0.0,95423,0,49.121
2008-08-15,SPY,371.0668725607771,0.0,130.17,TLT,513.3894561675942,0.0,93.04,0.0,96067,0,49.031
2008-08-18,SPY,371.0668725607771,0.0,128.39,TLT,513.3894561675942,0.0,93.41,0.0,95596,0,48.471000000000004
2008-08-19,SPY,371.0668725607771,0.0,126.99,TLT,513.3894561675942,0.0,93.05,0.0,94892,0,47.881
2008-08-20,SPY,371.0668725607771,0.0,127.58,TLT,513.3894561675942,0.0,93.31,0.0,95245,0,47.961000000000006
2008-08-21,SPY,371.0668725607771,0.0,127.8,TLT,513.3894561675942,0.0,93.14,0.0,95239,0,47.741
2008-08-22,SPY,371.0668725607771,0.0,129.65,TLT,513.3894561675942,0.0,93.08,0.0,95895,0,48.361000000000004
2008-08-25,SPY,371.0668725607771,0.0,127.02,TLT,513.3894561675942,0.0,94.01,0.0,95396,0,47.361000000000004
2008-08-26,SPY,371.0668725607771,0.0,127.39,TLT,513.3894561675942,0.0,94.09,0.0,95575,0,47.301
2008-08-27,SPY,371.0668725607771,0.0,128.63,TLT,513.3894561675942,0.0,94.25,0.0,96117,0,47.601
2008-08-28,SPY,371.0668725607771,0.0,130.19,TLT,513.3894561675942,0.0,94.26,0.0,96701,0,47.981
2008-08-29,SPY,373.15967797722027,0.0,128.79,TLT,512.1401846407309,0.0,93.84,0.0,96118,0,46.991
2008-09-02,SPY,373.15967797722027,0.0,127.99,TLT,512.1401846407309,0.34,94.37,0.0,96091,0,46.421
2008-09-03,SPY,373.15967797722027,0.0,127.88,TLT,512.1401846407309,0.0,94.77,0.0,96255,0,45.991
2008-09-04,SPY,373.15967797722027,0.0,124.03,TLT,512.1401846407309,0.0,95.53,0.0,95207,0,44.531
2008-09-05,SPY,373.15967797722027,0.0,124.42,TLT,512.1401846407309,0.0,95.48,0.0,95327,0,44.321000000000005
2008-09-08,SPY,373.15967797722027,0.0,126.99,TLT,512.1401846407309,0.0,95.88,0.0,96491,0,44.241
2008-09-09,SPY,373.15967797722027,0.0,123.22,TLT,512.1401846407309,0.0,96.83,0.0,95571,0,43.321000000000005
2008-09-10,SPY,373.15967797722027,0.0,123.72,TLT,512.1401846407309,0.0,96.23,0.0,95450,0,43.671
2008-09-11,SPY,373.15967797722027,0.0,125.51,TLT,512.1401846407309,0.0,96.18,0.0,96092,0,44.471000000000004
2008-09-12,SPY,373.15967797722027,0.0,126.09,TLT,512.1401846407309,0.0,94.94,0.0,95674,0,44.301
2008-09-15,SPY,373.15967797722027,0.0,120.09,TLT,512.1401846407309,0.0,98.02,0.0,95012,0,42.951
2008-09-16,SPY,373.15967797722027,0.0,122.1,TLT,512.1401846407309,0.0,98.0,0.0,95752,0,43.281
2008-09-17,SPY,373.15967797722027,0.0,116.61,TLT,512.1401846407309,0.0,98.49,0.0,93954,0,41.081
2008-09-18,SPY,373.15967797722027,0.0,120.07,TLT,512.1401846407309,0.0,97.05,0.0,94508,0,42.441
2008-09-19,SPY,373.15967797722027,0.691,124.12,TLT,512.1401846407309,0.0,93.97,0.0,94442,0,43.799
2008-09-22,SPY,373.15967797722027,0.0,121.31,TLT,512.1401846407309,0.0,93.96,0.0,93388,0,41.779
2008-09-23,SPY,373.15967797722027,0.0,118.55,TLT,512.1401846407309,0.0,93.6,0.0,92174,0,41.469
2008-09-24,SPY,373.15967797722027,0.0,118.93,TLT,512.1401846407309,0.0,94.01,0.0,92526,0,41.749
2008-09-25,SPY,373.15967797722027,0.0,120.79,TLT,512.1401846407309,0.0,93.82,0.0,93122,0,42.399
2008-09-26,SPY,373.15967797722027,0.0,120.85,TLT,512.1401846407309,0.0,94.5,0.0,93493,0,41.979
2008-09-29,SPY,373.15967797722027,0.0,111.38,TLT,512.1401846407309,0.0,97.25,0.0,91368,0,38.719
2008-09-30,SPY,397.71676294303137,0.0,115.99,TLT,486.2053892681514,0.0,94.88,0.0,92262,0,39.809
2008-10-01,SPY,397.71676294303137,0.0,116.06,TLT,486.2053892681514,0.29,95.78,0.0,92727,0,39.399
2008-10-02,SPY,397.71676294303137,0.0,111.85,TLT,486.2053892681514,0.0,96.55,0.0,91427,0,37.649
2008-10-03,SPY,397.71676294303137,0.0,110.34,TLT,486.2053892681514,0.0,97.4,0.0,91240,0,37.079
2008-10-06,SPY,397.71676294303137,0.0,104.72,TLT,486.2053892681514,0.0,99.17,0.0,89865,0,35.759
2008-10-07,SPY,397.71676294303137,0.0,100.03,TLT,486.2053892681514,0.0,98.87,0.0,87854,0,33.549
2008-10-08,SPY,397.71676294303137,0.0,97.51,TLT,486.2053892681514,0.0,97.45,0.0,86162,0,33.289
2008-10-09,SPY,397.71676294303137,0.0,90.7,TLT,486.2053892681514,0.0,96.63,0.0,83054,0,32.419
2008-10-10,SPY,397.71676294303137,0.0,88.5,TLT,486.2053892681514,0.0,95.95,0.0,81849,0,32.219
2008-10-13,SPY,397.71676294303137,0.0,101.35,TLT,486.2053892681514,0.0,94.72,0.0,86361,0,36.029
2008-10-14,SPY,397.71676294303137,0.0,99.85,TLT,486.2053892681514,0.0,94.11,0.0,85468,0,34.509
2008-10-15,SPY,397.71676294303137,0.0,90.02,TLT,486.2053892681514,0.0,95.01,0.0,81996,0,31.499000000000002
2008-10-16,SPY,397.71676294303137,0.0,93.77,TLT,486.2053892681514,0.0,94.52,0.0,83250,0,33.159
2008-10-17,SPY,397.71676294303137,0.0,93.21,TLT,486.2053892681514,0.0,93.87,0.0,82711,0,33.199
2008-10-20,SPY,397.71676294303137,0.0,98.81,TLT,486.2053892681514,0.0,94.62,0.0,85303,0,34.099000000000004
2008-10-21,SPY,397.71676294303137,0.0,95.86,TLT,486.2053892681514,0.0,95.12,0.0,84372,0,32.379
2008-10-22,SPY,397.71676294303137,0.0,90.64,TLT,486.2053892681514,0.0,97.05,0.0,83235,0,31.509
2008-10-23,SPY,397.71676294303137,0.0,91.69,TLT,486.2053892681514,0.0,97.77,0.0,84002,0,31.389
2008-10-24,SPY,397.71676294303137,0.0,87.04,TLT,486.2053892681514,0.0,96.73,0.0,81647,0,30.409000000000002
2008-10-27,SPY,397.71676294303137,0.0,83.95,TLT,486.2053892681514,0.0,96.8,0.0,80453,0,29.589000000000002
2008-10-28,SPY,397.71676294303137,0.0,93.76,TLT,486.2053892681514,0.0,95.39,0.0,83669,0,32.759
2008-10-29,SPY,397.71676294303137,0.0,93.08,TLT,486.2053892681514,0.0,94.91,0.0,83165,0,32.679
2008-10-30,SPY,397.71676294303137,0.0,96.3,TLT,486.2053892681514,0.0,94.05,0.0,84027,0,33.739000000000004
2008-10-31,SPY,432.56821257944443,0.0,96.83,TLT,451.2073685669245,0.0,92.83,0.0,83771,0,33.789
2008-11-03,SPY,432.56821257944443,0.0,97.11,TLT,451.2073685669245,0.37,92.71,0.0,83838,0,33.719
2008-11-04,SPY,432.56821257944443,0.0,100.41,TLT,451.2073685669245,0.0,94.45,0.0,86050,0,34.649
2008-11-05,SPY,432.56821257944443,0.0,96.19,TLT,451.2073685669245,0.0,95.57,0.0,84730,0,32.888999999999996
2008-11-06,SPY,432.56821257944443,0.0,90.86,TLT,451.2073685669245,0.0,94.88,0.0,82113,0,31.459
2008-11-07,SPY,432.56821257944443,0.0,93.86,TLT,451.2073685669245,0.0,94.26,0.0,83131,0,32.089
2008-11-10,SPY,432.56821257944443,0.0,92.63,TLT,451.2073685669245,0.0,94.72,0.0,82807,0,31.669
2008-11-11,SPY,432.56821257944443,0.0,89.77,TLT,451.2073685669245,0.0,95.0,0.0,81696,0,30.999000000000002
2008-11-12,SPY,432.56821257944443,0.0,85.82,TLT,451.2073685669245,0.0,95.61,0.0,80262,0,29.609
2008-11-13,SPY,432.56821257944443,0.0,91.17,TLT,451.2073685669245,0.0,93.32,0.0,81543,0,31.359
2008-11-14,SPY,432.56821257944443,0.0,86.62,TLT,451.2073685669245,0.0,95.17,0.0,80410,0,29.879
2008-11-17,SPY,432.56821257944443,0.0,85.47,TLT,451.2073685669245,0.0,95.59,0.0,80102,0,29.269000000000002
2008-11-18,SPY,432.56821257944443,0.0,87.08,TLT,451.2073685669245,0.0,96.82,0.0,81353,0,29.239
2008-11-19,SPY,432.56821257944443,0.0,81.5,TLT,451.2073685669245,0.0,99.3,0.0,80059,0,27.759
