Date,On_Price_DJIndex,On_Shares_DJIndex,On_Dividend_DJIndex,Off_Price_Treasures,Off_Shares_Treasures,Off_Dividend_Treasures,Cash,Capital,InOutCash,Bench
1915-03-09,56.88,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9968,0,112.887819251
1915-03-10,56.66,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9956,0,112.667819251
1915-03-11,56.86,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9967,0,112.86781925099999
1915-03-12,56.66,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9956,0,112.667819251
1915-03-13,56.35,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9938,0,112.357819251
1915-03-15,56.7,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9958,0,112.70781925099999
1915-03-16,56.59,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9952,0,112.597819251
1915-03-17,56.67,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9956,0,112.67781925099999
1915-03-18,56.57,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9951,0,112.577819251
1915-03-19,56.98,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9974,0,112.98781925099999
1915-03-20,57.4,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,9998,0,113.40781925099999
1915-03-22,58.1,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10039,0,114.107819251
1915-03-23,59.1,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10096,0,115.107819251
1915-03-24,59.26,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10105,0,115.26781925099999
1915-03-25,59.25,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10105,0,115.257819251
1915-03-26,59.51,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10120,0,115.51781925099999
1915-03-27,59.6,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10125,0,115.607819251
1915-03-29,60.13,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10155,0,116.137819251
1915-03-30,61.3,57.5528728644748,0.0,83.45153664,80.22996708787353,0.0,0.0,10223,0,117.30781925099998
1915-03-31,60.83,96.95577509083026,0.0,83.45153664,51.9056598182507,0.0,0.0,10229,0,116.83781925099998
1915-04-01,61.05,96.95577509083026,0.2798125,83.45153664,51.9056598182507,0.294166667,0.0,10250,0,117.33763175099999
1915-04-03,61.49,96.95577509083026,0.0,83.44364599,51.9056598182507,0.0,0.0,10293,0,117.777631751
1915-04-05,62.29,96.95577509083026,0.0,83.43575683,51.9056598182507,0.0,0.0,10370,0,118.57763175099998
1915-04-06,62.78,96.95577509083026,0.0,83.42786916,51.9056598182507,0.0,0.0,10417,0,119.067631751
1915-04-07,62.55,96.95577509083026,0.0,83.41998299,51.9056598182507,0.0,0.0,10394,0,118.83763175099999
1915-04-08,63.15,96.95577509083026,0.0,83.4120983,51.9056598182507,0.0,0.0,10452,0,119.437631751
1915-04-09,65.02,96.95577509083026,0.0,83.4042151,51.9056598182507,0.0,0.0,10633,0,121.30763175099999
1915-04-10,65.15,96.95577509083026,0.0,83.3963334,51.9056598182507,0.0,0.0,10645,0,121.437631751
1915-04-12,64.66,96.95577509083026,0.0,83.38845318,51.9056598182507,0.0,0.0,10597,0,120.94763175099999
1915-04-13,65.54,96.95577509083026,0.0,83.38057445,51.9056598182507,0.0,0.0,10682,0,121.827631751
1915-04-14,66.14,96.95577509083026,0.0,83.37269721,51.9056598182507,0.0,0.0,10740,0,122.42763175099999
1915-04-15,67.42,96.95577509083026,0.0,83.36482146,51.9056598182507,0.0,0.0,10863,0,123.707631751
1915-04-16,69.36,96.95577509083026,0.0,83.35694720000002,51.9056598182507,0.0,0.0,11051,0,125.64763175099999
1915-04-17,69.6,96.95577509083026,0.0,83.34907442,51.9056598182507,0.0,0.0,11074,0,125.88763175099999
1915-04-19,67.86,96.95577509083026,0.0,83.34120314,51.9056598182507,0.0,0.0,10905,0,124.14763175099999
1915-04-20,68.64,96.95577509083026,0.0,83.33333333,51.9056598182507,0.0,0.0,10980,0,124.92763175099999
1915-04-21,68.43,96.95577509083026,0.0,83.32546502,51.9056598182507,0.0,0.0,10959,0,124.717631751
1915-04-22,68.2,96.95577509083026,0.0,83.31759819,51.9056598182507,0.0,0.0,10937,0,124.487631751
1915-04-23,68.65,96.95577509083026,0.0,83.30973284,51.9056598182507,0.0,0.0,10980,0,124.937631751
1915-04-24,69.64,96.95577509083026,0.0,83.30186898,51.9056598182507,0.0,0.0,11075,0,125.92763175099999
1915-04-26,68.97,96.95577509083026,0.0,83.29400661,51.9056598182507,0.0,0.0,11010,0,125.25763175099999
1915-04-27,68.9,96.95577509083026,0.0,83.28614572,51.9056598182507,0.0,0.0,11003,0,125.187631751
1915-04-28,70.22,96.95577509083026,0.0,83.27828631,51.9056598182507,0.0,0.0,11130,0,126.50763175099999
1915-04-29,70.95,96.95577509083026,0.0,83.27042838,51.9056598182507,0.0,0.0,11201,0,127.237631751
1915-04-30,71.78,49.84269947658835,0.0,83.26257194,92.96654714637977,0.0,0.0,11318,0,128.067631751
1915-05-01,71.51,49.84269947658835,0.33311741699999997,83.25471698,92.96654714637977,0.294166667,0.0,11304,0,128.130749168
1915-05-03,69.54,49.84269947658835,0.0,83.27042838,92.96654714637977,0.0,0.0,11207,0,126.160749168
1915-05-04,69.58,49.84269947658835,0.0,83.28614572,92.96654714637977,0.0,0.0,11210,0,126.20074916799999
1915-05-05,67.53,49.84269947658835,0.0,83.30186898,92.96654714637977,0.0,0.0,11110,0,124.15074916799999
1915-05-06,68.23,49.84269947658835,0.0,83.31759819,92.96654714637977,0.0,0.0,11146,0,124.850749168
1915-05-07,65.13,49.84269947658835,0.0,83.33333333,92.96654714637977,0.0,0.0,10993,0,121.75074916799998
1915-05-08,62.77,49.84269947658835,0.0,83.34907442,92.96654714637977,0.0,0.0,10877,0,119.39074916799999
1915-05-10,62.06,49.84269947658835,0.0,83.36482146,92.96654714637977,0.0,0.0,10843,0,118.68074916799999
1915-05-11,64.64,49.84269947658835,0.0,83.38057445,92.96654714637977,0.0,0.0,10973,0,121.26074916799999
1915-05-12,64.46,49.84269947658835,0.0,83.3963334,92.96654714637977,0.0,0.0,10965,0,121.08074916799998
1915-05-13,63.01,49.84269947658835,0.0,83.4120983,92.96654714637977,0.0,0.0,10895,0,119.630749168
1915-05-14,60.38,49.84269947658835,0.0,83.42786916,92.96654714637977,0.0,0.0,10765,0,117.000749168
1915-05-15,61.93,49.84269947658835,0.0,83.44364599,92.96654714637977,0.0,0.0,10844,0,118.55074916799998
1915-05-17,63.41,49.84269947658835,0.0,83.45942879,92.96654714637977,0.0,0.0,10919,0,120.03074916799999
1915-05-18,62.7,49.84269947658835,0.0,83.47521756,92.96654714637977,0.0,0.0,10885,0,119.32074916799999
1915-05-19,63.08,49.84269947658835,0.0,83.49101230000002,92.96654714637977,0.0,0.0,10905,0,119.70074916799999
1915-05-20,63.68,49.84269947658835,0.0,83.50681302,92.96654714637977,0.0,0.0,10937,0,120.30074916799998
1915-05-21,64.88,49.84269947658835,0.0,83.52261972,92.96654714637977,0.0,0.0,10998,0,121.50074916799998
1915-05-22,65.5,49.84269947658835,0.0,83.53843241,92.96654714637977,0.0,0.0,11030,0,122.12074916799999
1915-05-24,65.46,49.84269947658835,0.0,83.55425109,92.96654714637977,0.0,0.0,11030,0,122.08074916799998
1915-05-25,64.79,49.84269947658835,0.0,83.57007576,92.96654714637977,0.0,0.0,10998,0,121.410749168
1915-05-26,64.42,49.84269947658835,0.0,83.58590642,92.96654714637977,0.0,0.0,10981,0,121.04074916799999
1915-05-27,64.95,49.84269947658835,0.0,83.60174308,92.96654714637977,0.0,0.0,11009,0,121.57074916799999
1915-05-28,65.01,49.84269947658835,0.0,83.61758575,92.96654714637977,0.0,0.0,11013,0,121.630749168
1915-05-29,64.67,30.113108011872406,0.0,83.63343442,108.68237547148215,0.0,0.0,11036,0,121.29074916799999
1915-06-01,64.86,30.113108011872406,0.3064635,83.64928909999998,108.68237547148215,0.294166667,0.0,11044,0,121.787212668
1915-06-02,65.72,30.113108011872406,0.0,83.65691368,108.68237547148215,0.0,0.0,11071,0,122.64721266799998
1915-06-03,67.75,30.113108011872406,0.0,83.66453965,108.68237547148215,0.0,0.0,11133,0,124.67721266799998
1915-06-04,67.71,30.113108011872406,0.0,83.67216702,108.68237547148215,0.0,0.0,11132,0,124.63721266799999
1915-06-05,68.56,30.113108011872406,0.0,83.67979577,108.68237547148215,0.0,0.0,11159,0,125.48721266799998
1915-06-07,69.21,30.113108011872406,0.0,83.68742591,108.68237547148215,0.0,0.0,11179,0,126.13721266799999
1915-06-08,68.92,30.113108011872406,0.0,83.69505745,108.68237547148215,0.0,0.0,11171,0,125.847212668
1915-06-09,67.27,30.113108011872406,0.0,83.70269038,108.68237547148215,0.0,0.0,11122,0,124.19721266799999
1915-06-10,69.02,30.113108011872406,0.0,83.7103247,108.68237547148215,0.0,0.0,11176,0,125.94721266799999
1915-06-11,70.55,30.113108011872406,0.0,83.71796041,108.68237547148215,0.0,0.0,11223,0,127.47721266799999
1915-06-12,71.12,30.113108011872406,0.0,83.72559752,108.68237547148215,0.0,0.0,11241,0,128.047212668
1915-06-14,70.93,30.113108011872406,0.0,83.73323602,108.68237547148215,0.0,0.0,11236,0,127.85721266799999
1915-06-15,71.05,30.113108011872406,0.0,83.74087591,108.68237547148215,0.0,0.0,11240,0,127.97721266799999
1915-06-16,71.3,30.113108011872406,0.0,83.74851720000002,108.68237547148215,0.0,0.0,11249,0,128.227212668
1915-06-17,71.16,30.113108011872406,0.0,83.75615988,108.68237547148215,0.0,0.0,11245,0,128.08721266799998
1915-06-18,70.98,30.113108011872406,0.0,83.76380396,108.68237547148215,0.0,0.0,11241,0,127.907212668
1915-06-19,71.16,30.113108011872406,0.0,83.77144943,108.68237547148215,0.0,0.0,11247,0,128.08721266799998
1915-06-21,71.83,30.113108011872406,0.0,83.77909629999998,108.68237547148215,0.0,0.0,11268,0,128.757212668
1915-06-22,71.9,30.113108011872406,0.0,83.78674457,108.68237547148215,0.0,0.0,11271,0,128.827212668
1915-06-23,71.28,30.113108011872406,0.0,83.79439423,108.68237547148215,0.0,0.0,11253,0,128.20721266799998
1915-06-24,69.78,30.113108011872406,0.0,83.80204529,108.68237547148215,0.0,0.0,11209,0,126.70721266799998
1915-06-25,70.23,30.113108011872406,0.0,83.80969774,108.68237547148215,0.0,0.0,11223,0,127.157212668
1915-06-26,70.71,30.113108011872406,0.0,83.8173516,108.68237547148215,0.0,0.0,11238,0,127.63721266799999
1915-06-28,70.74,30.113108011872406,0.0,83.82500685,108.68237547148215,0.0,0.0,11240,0,127.66721266799999
1915-06-29,70.08,30.113108011872406,0.0,83.8326635,108.68237547148215,0.0,0.0,11221,0,127.007212668
1915-06-30,70.06,49.437324586325246,0.0,83.84032155,92.96350395150513,0.0,0.0,11257,0,126.98721266799998
1915-07-01,69.85,49.437324586325246,0.314325,83.847981,92.96350395150513,0.294166667,0.0,11247,0,127.09153766799997
1915-07-02,69.98,49.437324586325246,0.0,83.86330409,92.96350395150513,0.0,0.0,11255,0,127.221537668
1915-07-03,69.56,49.437324586325246,0.0,83.87863279,92.96350395150513,0.0,0.0,11236,0,126.80153766799998
1915-07-06,69.87,49.437324586325246,0.0,83.89396709,92.96350395150513,0.0,0.0,11253,0,127.11153766799998
1915-07-07,68.85,49.437324586325246,0.0,83.909307,92.96350395150513,0.0,0.0,11204,0,126.09153766799997
1915-07-08,68.65,49.437324586325246,0.0,83.92465252,92.96350395150513,0.0,0.0,11195,0,125.89153766799998
1915-07-09,67.88,49.437324586325246,0.0,83.94000366,92.96350395150513,0.0,0.0,11159,0,125.12153766799997
1915-07-10,68.38,49.437324586325246,0.0,83.95536041,92.96350395150513,0.0,0.0,11185,0,125.62153766799997
1915-07-12,70.05,49.437324586325246,0.0,83.97072278,92.96350395150513,0.0,0.0,11269,0,127.29153766799999
1915-07-13,70.26,49.437324586325246,0.0,83.98609078,92.96350395150513,0.0,0.0,11281,0,127.501537668
1915-07-14,70.8,49.437324586325246,0.0,84.0014644,92.96350395150513,0.0,0.0,11309,0,128.041537668
1915-07-15,71.5,49.437324586325246,0.0,84.01684365,92.96350395150513,0.0,0.0,11345,0,128.74153766799998
1915-07-16,71.78,49.437324586325246,0.0,84.03222853,92.96350395150513,0.0,0.0,11360,0,129.02153766799998
1915-07-17,71.85,49.437324586325246,0.0,84.04761905,92.96350395150513,0.0,0.0,11365,0,129.09153766799997
1915-07-19,70.84,49.437324586325246,0.0,84.0630152,92.96350395150513,0.0,0.0,11316,0,128.08153766799998
1915-07-20,71.0,49.437324586325246,0.0,84.078417,92.96350395150513,0.0,0.0,11326,0,128.24153766799998
1915-07-21,72.05,49.437324586325246,0.0,84.09382445,92.96350395150513,0.0,0.0,11379,0,129.291537668
1915-07-22,73.82,49.437324586325246,0.0,84.10923754,92.96350395150513,0.0,0.0,11468,0,131.06153766799997
1915-07-23,74.1,49.437324586325246,0.0,84.12465628,92.96350395150513,0.0,0.0,11483,0,131.34153766799997
1915-07-24,74.18,49.437324586325246,0.0,84.14008067,92.96350395150513,0.0,0.0,11489,0,131.42153766799998
1915-07-26,74.6,49.437324586325246,0.0,84.15551073,92.96350395150513,0.0,0.0,11511,0,131.84153766799997
1915-07-27,74.83,49.437324586325246,0.0,84.17094644,92.96350395150513,0.0,0.0,11524,0,132.071537668
1915-07-28,75.53,49.437324586325246,0.0,84.18638782,92.96350395150513,0.0,0.0,11560,0,132.77153766799998
1915-07-29,75.79,49.437324586325246,0.0,84.20183486,92.96350395150513,0.0,0.0,11574,0,133.031537668
1915-07-30,75.53,49.437324586325246,0.0,84.21728758,92.96350395150513,0.0,0.0,11563,0,132.77153766799998
1915-07-31,75.34,61.46692996709566,0.0,84.23274596,82.6490719163055,0.0,0.0,11592,0,132.58153766799998
1915-08-02,76.46,61.46692996709566,0.32049483300000003,84.24821002,82.6490719163055,0.294166667,0.0,11662,0,134.02203250099998
1915-08-03,76.71,61.46692996709566,0.0,84.25594418,82.6490719163055,0.0,0.0,11678,0,134.27203250099998
1915-08-04,77.33,61.46692996709566,0.0,84.26367976,82.6490719163055,0.0,0.0,11717,0,134.892032501
1915-08-05,77.21,61.46692996709566,0.0,84.27141677,82.6490719163055,0.0,0.0,11710,0,134.77203250099998
1915-08-06,77.21,61.46692996709566,0.0,84.27915519,82.6490719163055,0.0,0.0,11711,0,134.77203250099998
1915-08-07,76.71,61.46692996709566,0.0,84.28689503,82.6490719163055,0.0,0.0,11681,0,134.27203250099998
1915-08-09,77.7,61.46692996709566,0.0,84.29463630000002,82.6490719163055,0.0,0.0,11742,0,135.262032501
1915-08-10,77.86,61.46692996709566,0.0,84.30237898,82.6490719163055,0.0,0.0,11753,0,135.422032501
1915-08-11,77.45,61.46692996709566,0.0,84.31012309,82.6490719163055,0.0,0.0,11728,0,135.012032501
1915-08-12,78.14,61.46692996709566,0.0,84.31786863,82.6490719163055,0.0,0.0,11771,0,135.702032501
1915-08-13,78.38,61.46692996709566,0.0,84.32561558,82.6490719163055,0.0,0.0,11787,0,135.94203250099997
1915-08-14,78.82,61.46692996709566,0.0,84.33336396,82.6490719163055,0.0,0.0,11814,0,136.38203250099997
1915-08-16,81.28,61.46692996709566,0.0,84.34111377,82.6490719163055,0.0,0.0,11966,0,138.84203250099998
1915-08-17,81.78,61.46692996709566,0.0,84.34886499,82.6490719163055,0.0,0.0,11998,0,139.34203250099998
1915-08-18,81.86,61.46692996709566,0.0,84.35661765,82.6490719163055,0.0,0.0,12003,0,139.422032501
1915-08-19,80.31,61.46692996709566,0.0,84.36437173,82.6490719163055,0.0,0.0,11909,0,137.87203250099998
1915-08-20,79.31,61.46692996709566,0.0,84.37212723,82.6490719163055,0.0,0.0,11848,0,136.87203250099998
1915-08-21,76.76,61.46692996709566,0.0,84.37988416,82.6490719163055,0.0,0.0,11692,0,134.322032501
1915-08-23,76.88,61.46692996709566,0.0,84.38764252,82.6490719163055,0.0,0.0,11700,0,134.44203250099997
1915-08-24,79.07,61.46692996709566,0.0,84.39540229999999,82.6490719163055,0.0,0.0,11835,0,136.63203250099997
1915-08-25,80.65,61.46692996709566,0.0,84.40316351,82.6490719163055,0.0,0.0,11933,0,138.21203250099998
1915-08-26,81.12,61.46692996709566,0.0,84.41092615,82.6490719163055,0.0,0.0,11962,0,138.68203250099998
1915-08-27,81.88,61.46692996709566,0.0,84.41869021,82.6490719163055,0.0,0.0,12010,0,139.44203250099997
1915-08-28,81.95,61.46692996709566,0.0,84.42645571,82.6490719163055,0.0,0.0,12014,0,139.512032501
1915-08-30,81.7,61.46692996709566,0.0,84.43422263,82.6490719163055,0.0,0.0,12000,0,139.262032501
1915-08-31,81.2,42.26091887341566,0.0,84.44199098,101.57377127718733,0.0,0.0,12008,0,138.762032501
1915-09-01,81.79,42.26091887341566,0.351697,84.44976077,101.57377127718733,0.294166667,0.0,12034,0,139.703729501
1915-09-02,81.03,42.26091887341566,0.0,84.46592649,101.57377127718733,0.0,0.0,12003,0,138.94372950099998
1915-09-03,80.7,42.26091887341566,0.0,84.48209841,101.57377127718733,0.0,0.0,11991,0,138.613729501
1915-09-04,80.9,42.26091887341566,0.0,84.49827652,101.57377127718733,0.0,0.0,12001,0,138.81372950099998
1915-09-07,81.02,42.26091887341566,0.0,84.51446083,101.57377127718733,0.0,0.0,12008,0,138.933729501
1915-09-08,81.16,42.26091887341566,0.0,84.53065134,101.57377127718733,0.0,0.0,12015,0,139.07372950099997
1915-09-09,81.88,42.26091887341566,0.0,84.54684806,101.57377127718733,0.0,0.0,12048,0,139.79372950099997
1915-09-10,80.96,42.26091887341566,0.0,84.56305098,101.57377127718733,0.0,0.0,12010,0,138.87372950099999
1915-09-11,80.4,42.26091887341566,0.0,84.57926011,101.57377127718733,0.0,0.0,11988,0,138.31372950099998
1915-09-13,81.4,42.26091887341566,0.0,84.59547546,101.57377127718733,0.0,0.0,12032,0,139.31372950099998
1915-09-14,81.51,42.26091887341566,0.0,84.61169703,101.57377127718733,0.0,0.0,12039,0,139.423729501
1915-09-15,81.91,42.26091887341566,0.0,84.62792482,101.57377127718733,0.0,0.0,12057,0,139.82372950099997
1915-09-16,81.71,42.26091887341566,0.0,84.64415883,101.57377127718733,0.0,0.0,12050,0,139.62372950099999
1915-09-17,82.54,42.26091887341566,0.0,84.66039908,101.57377127718733,0.0,0.0,12087,0,140.453729501
1915-09-18,83.27,42.26091887341566,0.0,84.67664556,101.57377127718733,0.0,0.0,12119,0,141.183729501
1915-09-20,84.26,42.26091887341566,0.0,84.69289827,101.57377127718733,0.0,0.0,12163,0,142.173729501
1915-09-21,84.83,42.26091887341566,0.0,84.70915723,101.57377127718733,0.0,0.0,12189,0,142.743729501
1915-09-22,85.88,42.26091887341566,0.0,84.72542243,101.57377127718733,0.0,0.0,12235,0,143.79372950099997
1915-09-23,85.55,42.26091887341566,0.0,84.74169387,101.57377127718733,0.0,0.0,12222,0,143.463729501
1915-09-24,86.48,42.26091887341566,0.0,84.75797157,101.57377127718733,0.0,0.0,12263,0,144.393729501
1915-09-25,86.81,42.26091887341566,0.0,84.77425552,101.57377127718733,0.0,0.0,12279,0,144.72372950099998
1915-09-27,89.2,42.26091887341566,0.0,84.79054573,101.57377127718733,0.0,0.0,12382,0,147.113729501
1915-09-28,89.73,42.26091887341566,0.0,84.80684221,101.57377127718733,0.0,0.0,12406,0,147.643729501
1915-09-29,89.9,42.26091887341566,0.0,84.82314494,101.57377127718733,0.0,0.0,12415,0,147.81372950099998
1915-09-30,90.58,62.97333462733984,0.0,84.83945395,79.92155473238928,0.0,0.0,12484,0,148.493729501
1915-10-01,90.88,62.97333462733984,0.3854826670000001,84.85576923,79.92155473238928,0.294166667,0.0,12504,0,149.179212168
1915-10-02,91.98,62.97333462733984,0.0,84.87209079,79.92155473238928,0.0,0.0,12575,0,150.279212168
1915-10-04,90.98,62.97333462733984,0.0,84.88841862,79.92155473238928,0.0,0.0,12513,0,149.279212168
1915-10-05,89.16,62.97333462733984,0.0,84.90475274,79.92155473238928,0.0,0.0,12400,0,147.45921216799997
1915-10-06,88.23,62.97333462733984,0.0,84.92109315,79.92155473238928,0.0,0.0,12343,0,146.529212168
1915-10-07,90.2,62.97333462733984,0.0,84.93743985,79.92155473238928,0.0,0.0,12468,0,148.49921216799999
1915-10-08,90.5,62.97333462733984,0.0,84.95379284,79.92155473238928,0.0,0.0,12488,0,148.799212168
1915-10-09,90.63,62.97333462733984,0.0,84.97015213,79.92155473238928,0.0,0.0,12498,0,148.929212168
1915-10-11,92.37,62.97333462733984,0.0,84.98651772,79.92155473238928,0.0,0.0,12609,0,150.669212168
1915-10-13,93.63,62.97333462733984,0.0,85.00288962,79.92155473238928,0.0,0.0,12689,0,151.929212168
1915-10-14,92.76,62.97333462733984,0.0,85.01926782,79.92155473238928,0.0,0.0,12636,0,151.059212168
1915-10-15,92.56,62.97333462733984,0.0,85.03565234,79.92155473238928,0.0,0.0,12624,0,150.859212168
1915-10-16,93.34,62.97333462733984,0.0,85.05204318,79.92155473238928,0.0,0.0,12675,0,151.63921216799997
1915-10-18,94.61,62.97333462733984,0.0,85.06844033,79.92155473238928,0.0,0.0,12756,0,152.90921216799998
1915-10-19,93.38,62.97333462733984,0.0,85.08484381,79.92155473238928,0.0,0.0,12680,0,151.679212168
1915-10-20,94.61,62.97333462733984,0.0,85.10125362,79.92155473238928,0.0,0.0,12759,0,152.90921216799998
1915-10-21,95.35,62.97333462733984,0.0,85.11766975,79.92155473238928,0.0,0.0,12807,0,153.64921216799996
1915-10-22,96.46,62.97333462733984,0.0,85.13409222,79.92155473238928,0.0,0.0,12878,0,154.75921216799998
1915-10-23,96.11,62.97333462733984,0.0,85.15052103,79.92155473238928,0.0,0.0,12857,0,154.40921216799998
1915-10-25,95.88,62.97333462733984,0.0,85.16695619,79.92155473238928,0.0,0.0,12844,0,154.179212168
1915-10-26,95.81,62.97333462733984,0.0,85.18339768,79.92155473238928,0.0,0.0,12841,0,154.109212168
1915-10-27,94.72,62.97333462733984,0.0,85.19984553,79.92155473238928,0.0,0.0,12774,0,153.01921216799997
1915-10-28,93.34,62.97333462733984,0.0,85.21629973,79.92155473238928,0.0,0.0,12688,0,151.63921216799997
1915-10-29,95.34,62.97333462733984,0.0,85.23276029,79.92155473238928,0.0,0.0,12815,0,153.63921216799997
1915-10-30,96.02,42.273381840230435,0.0,85.24922719999998,103.72841352748519,0.0,0.0,12901,0,154.31921216799998
1915-11-01,95.16,42.273381840230435,0.397293,85.26570048,103.72841352748519,0.294166667,0.0,12867,0,153.85650516799998
1915-11-03,94.76,42.273381840230435,0.0,85.27428284,103.72841352748519,0.0,0.0,12851,0,153.45650516799998
1915-11-04,96.06,42.273381840230435,0.0,85.28286692,103.72841352748519,0.0,0.0,12907,0,154.756505168
1915-11-05,94.81,42.273381840230435,0.0,85.29145273,103.72841352748519,0.0,0.0,12855,0,153.506505168
1915-11-06,94.18,42.273381840230435,0.0,85.30004027,103.72841352748519,0.0,0.0,12829,0,152.876505168
1915-11-08,92.8,42.273381840230435,0.0,85.30862954,103.72841352748519,0.0,0.0,12771,0,151.49650516799997
1915-11-09,91.08,42.273381840230435,0.0,85.31722054,103.72841352748519,0.0,0.0,12700,0,149.77650516799997
1915-11-10,92.18,42.273381840230435,0.0,85.32581327,103.72841352748519,0.0,0.0,12747,0,150.876505168
1915-11-11,93.64,42.273381840230435,0.0,85.33440774,103.72841352748519,0.0,0.0,12810,0,152.33650516799997
1915-11-12,94.71,42.273381840230435,0.0,85.34300393,103.72841352748519,0.0,0.0,12856,0,153.40650516799997
1915-11-13,95.33,42.273381840230435,0.0,85.35160185,103.72841352748519,0.0,0.0,12883,0,154.02650516799997
1915-11-15,95.05,42.273381840230435,0.0,85.36020151,103.72841352748519,0.0,0.0,12872,0,153.74650516799997
