Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
2008-01-02,TLT,85.78498659517426,0.0,93.25,GLD,23.92831498324557,0.0,83.56,0.0,9998,0,51.49
2008-01-03,TLT,85.78498659517426,0.0,94.0,GLD,23.92831498324557,0.0,84.87,0.0,10094,0,50.629999999999995
2008-01-04,TLT,85.78498659517426,0.0,94.5,GLD,23.92831498324557,0.0,85.34,0.0,10148,0,50.03
2008-01-07,TLT,85.78498659517426,0.0,94.18,GLD,23.92831498324557,0.0,85.24,0.0,10118,0,48.62
2008-01-08,TLT,85.78498659517426,0.0,94.44,GLD,23.92831498324557,0.0,86.28,0.0,10166,0,48.49
2008-01-09,TLT,85.78498659517426,0.0,94.79,GLD,23.92831498324557,0.0,86.56,0.0,10202,0,47.33
2008-01-10,TLT,85.78498659517426,0.0,94.87,GLD,23.92831498324557,0.0,86.42,0.0,10206,0,47.65
2008-01-11,TLT,85.78498659517426,0.0,93.52,GLD,23.92831498324557,0.0,88.04,0.0,10129,0,47.949999999999996
2008-01-14,TLT,85.78498659517426,0.0,94.2,GLD,23.92831498324557,0.0,89.45,0.0,10221,0,47.91
2008-01-15,TLT,85.78498659517426,0.0,95.16,GLD,23.92831498324557,0.0,89.6,0.0,10307,0,47.589999999999996
2008-01-16,TLT,85.78498659517426,0.0,95.68,GLD,23.92831498324557,0.0,88.17,0.0,10317,0,46.41
2008-01-17,TLT,85.78498659517426,0.0,94.96,GLD,23.92831498324557,0.0,87.5,0.0,10239,0,46.46
2008-01-18,TLT,85.78498659517426,0.0,95.55,GLD,23.92831498324557,0.0,87.17,0.0,10282,0,45.86
2008-01-22,TLT,85.78498659517426,0.0,96.41,GLD,23.92831498324557,0.0,86.14,0.0,10331,0,43.05
2008-01-23,TLT,85.78498659517426,0.0,97.98,GLD,23.92831498324557,0.0,87.16,0.0,10490,0,42.76
2008-01-24,TLT,85.78498659517426,0.0,95.55,GLD,23.92831498324557,0.0,89.72,0.0,10343,0,44.41
2008-01-25,TLT,85.78498659517426,0.0,94.19,GLD,23.92831498324557,0.0,90.93,0.0,10255,0,46.089999999999996
2008-01-28,TLT,85.78498659517426,0.0,95.68,GLD,23.92831498324557,0.0,90.96,0.0,10384,0,44.24
2008-01-29,TLT,85.78498659517426,0.0,95.28,GLD,23.92831498324557,0.0,91.36,0.0,10359,0,44.78
2008-01-30,TLT,85.78498659517426,0.0,94.69,GLD,23.92831498324557,0.0,90.71,0.0,10293,0,44.47
2008-01-31,TLT,85.78498659517426,0.0,95.3,GLD,23.92831498324557,0.0,90.92,0.0,10350,0,44.089999999999996
2008-02-01,TLT,87.32040051187509,0.0,95.0,GLD,22.60337342950445,0.0,91.75,0.0,10369,0,45.72
2008-02-04,TLT,87.32040051187509,0.0,94.39,GLD,22.60337342950445,0.0,88.51,0.0,10242,0,45.8
2008-02-05,TLT,87.32040051187509,0.0,95.41,GLD,22.60337342950445,0.0,87.9,0.0,10318,0,44.39
2008-02-06,TLT,87.32040051187509,0.0,94.63,GLD,22.60337342950445,0.0,89.0,0.0,10274,0,44.14
2008-02-07,TLT,87.32040051187509,0.0,94.53,GLD,22.60337342950445,0.0,88.95,0.0,10264,0,42.55
2008-02-08,TLT,87.32040051187509,0.0,93.25,GLD,22.60337342950445,0.0,90.0,0.0,10176,0,43.42
2008-02-11,TLT,87.32040051187509,0.0,94.28,GLD,22.60337342950445,0.0,91.04,0.0,10290,0,43.99
2008-02-12,TLT,87.32040051187509,0.0,93.32,GLD,22.60337342950445,0.0,90.83,0.0,10201,0,44.56
2008-02-13,TLT,87.32040051187509,0.0,92.93,GLD,22.60337342950445,0.0,88.88,0.0,10123,0,44.61
2008-02-14,TLT,87.32040051187509,0.0,91.8,GLD,22.60337342950445,0.0,89.37,0.0,10036,0,45.07
2008-02-15,TLT,87.32040051187509,0.0,91.61,GLD,22.60337342950445,0.0,90.3,0.0,10040,0,43.949999999999996
2008-02-19,TLT,87.32040051187509,0.0,91.14,GLD,22.60337342950445,0.0,91.23,0.0,10020,0,44.62
2008-02-20,TLT,87.32040051187509,0.0,90.62,GLD,22.60337342950445,0.0,90.84,0.0,9966,0,43.48
2008-02-21,TLT,87.32040051187509,0.0,92.08,GLD,22.60337342950445,0.0,93.44,0.0,10152,0,44.58
2008-02-22,TLT,87.32040051187509,0.0,92.49,GLD,22.60337342950445,0.0,93.56,0.0,10191,0,43.89
2008-02-25,TLT,87.32040051187509,0.0,91.95,GLD,22.60337342950445,0.0,93.71,0.0,10147,0,43.85
2008-02-26,TLT,87.32040051187509,0.0,90.96,GLD,22.60337342950445,0.0,92.43,0.0,10031,0,43.87
2008-02-27,TLT,87.32040051187509,0.0,91.43,GLD,22.60337342950445,0.0,94.56,0.0,10121,0,43.99
2008-02-28,TLT,87.32040051187509,0.0,92.34,GLD,22.60337342950445,0.0,94.92,0.0,10208,0,44.339999999999996
2008-02-29,TLT,87.32040051187509,0.0,93.65,GLD,22.60337342950445,0.0,95.82,0.0,10343,0,43.87
2008-03-03,TLT,88.90643016746394,0.0,93.67,GLD,21.34912149760651,0.0,97.52,0.0,10409,0,43.14
2008-03-04,TLT,88.90643016746394,0.0,93.94,GLD,21.34912149760651,0.0,97.28,0.0,10428,0,42.62
2008-03-05,TLT,88.90643016746394,0.0,93.06,GLD,21.34912149760651,0.0,96.1,0.0,10325,0,43.21
2008-03-06,TLT,88.90643016746394,0.0,91.82,GLD,21.34912149760651,0.0,96.98,0.0,10233,0,43.31
2008-03-07,TLT,88.90643016746394,0.0,93.29,GLD,21.34912149760651,0.0,96.6,0.0,10356,0,42.14
2008-03-10,TLT,88.90643016746394,0.0,92.71,GLD,21.34912149760651,0.0,95.0,0.0,10270,0,42.23
