Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Ticker_5,Shares_5,Dividend_5,Price_5,Cash,Capital,InOutCash,Bench
2008-04-09,TLT,115.90359639454078,0.0,95.35,GLD,30.732208434555126,0.0,92.29,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13887,0,45.723
2008-04-10,TLT,115.90359639454078,0.0,95.03,GLD,30.732208434555126,0.0,91.77,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13834,0,46.363
2008-04-11,TLT,115.90359639454078,0.0,95.67,GLD,30.732208434555126,0.0,91.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13894,0,45.103
2008-04-14,TLT,115.90359639454078,0.0,95.11,GLD,30.732208434555126,0.0,91.11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13823,0,44.903
2008-04-15,TLT,115.90359639454078,0.0,93.93,GLD,30.732208434555126,0.0,91.66,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13703,0,44.963
2008-04-16,TLT,115.90359639454078,0.0,93.01,GLD,30.732208434555126,0.0,93.27,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13646,0,46.193
2008-04-17,TLT,115.90359639454078,0.0,92.85,GLD,30.732208434555126,0.0,92.56,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13606,0,46.093
2008-04-18,TLT,115.90359639454078,0.0,92.77,GLD,30.732208434555126,0.0,90.62,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13537,0,47.533
2008-04-21,TLT,115.90359639454078,0.0,93.14,GLD,30.732208434555126,0.0,90.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13568,0,47.863
2008-04-22,TLT,115.90359639454078,0.0,93.46,GLD,30.732208434555126,0.0,90.27,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13606,0,47.163000000000004
2008-04-23,TLT,115.90359639454078,0.0,93.15,GLD,30.732208434555126,0.0,89.22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13538,0,47.673
2008-04-24,TLT,115.90359639454078,0.0,92.36,GLD,30.732208434555126,0.0,87.22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13385,0,48.093
2008-04-25,TLT,115.90359639454078,0.0,91.82,GLD,30.732208434555126,0.0,87.27,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13324,0,47.973
2008-04-28,TLT,115.90359639454078,0.0,92.1,GLD,30.732208434555126,0.0,87.69,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13369,0,48.063
2008-04-29,TLT,115.90359639454078,0.0,92.45,GLD,30.732208434555126,0.0,85.81,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13352,0,48.423
2008-04-30,QQQ,50.307185714212096,0.0,47.21,XLU,25.716377834521243,0.0,39.88,EEM,40.850091480882064,0.0,48.89,TLT,43.47867327442528,0.0,93.11,GLD,46.72013004710603,0,86.65,0.0,13494,0,48.033
2008-05-01,QQQ,50.307185714212096,0.0,48.7,XLU,25.716377834521243,0.0,40.35,EEM,40.850091480882064,0.0,49.41,TLT,43.47867327442528,0.336,92.78,GLD,46.72013004710603,0,83.99,0.0,13463,0,49.523
2008-05-02,QQQ,50.307185714212096,0.0,48.77,XLU,25.716377834521243,0.0,41.02,EEM,40.850091480882064,0.0,49.88,TLT,43.47867327442528,0.0,91.61,GLD,46.72013004710603,0,84.58,0.0,13480,0,49.593
2008-05-05,QQQ,50.307185714212096,0.0,48.63,XLU,25.716377834521243,0.0,40.43,EEM,40.850091480882064,0.0,49.84,TLT,43.47867327442528,0.0,91.61,GLD,46.72013004710603,0,86.27,0.0,13535,0,49.453
2008-05-06,QQQ,50.307185714212096,0.0,48.93,XLU,25.716377834521243,0.0,40.42,EEM,40.850091480882064,0.0,50.4,TLT,43.47867327442528,0.0,90.95,GLD,46.72013004710603,0,86.63,0.0,13561,0,49.753
2008-05-07,QQQ,50.307185714212096,0.0,48.04,XLU,25.716377834521243,0.0,39.81,EEM,40.850091480882064,0.0,48.9,TLT,43.47867327442528,0.0,91.34,GLD,46.72013004710603,0,85.82,0.0,13418,0,48.863
2008-05-08,QQQ,50.307185714212096,0.0,48.4,XLU,25.716377834521243,0.0,39.91,EEM,40.850091480882064,0.0,49.4,TLT,43.47867327442528,0.0,92.16,GLD,46.72013004710603,0,87.24,0.0,13562,0,49.223
2008-05-09,QQQ,50.307185714212096,0.0,48.21,XLU,25.716377834521243,0.0,40.04,EEM,40.850091480882064,0.0,49.0,TLT,43.47867327442528,0.0,92.5,GLD,46.72013004710603,0,87.42,0.0,13562,0,49.033
2008-05-12,QQQ,50.307185714212096,0.0,49.09,XLU,25.716377834521243,0.0,40.43,EEM,40.850091480882064,0.0,49.63,TLT,43.47867327442528,0.0,92.36,GLD,46.72013004710603,0,86.99,0.0,13616,0,49.913000000000004
2008-05-13,QQQ,50.307185714212096,0.0,49.22,XLU,25.716377834521243,0.0,40.37,EEM,40.850091480882064,0.0,49.87,TLT,43.47867327442528,0.0,91.35,GLD,46.72013004710603,0,85.39,0.0,13512,0,50.043
2008-05-14,QQQ,50.307185714212096,0.0,49.11,XLU,25.716377834521243,0.0,40.52,EEM,40.850091480882064,0.0,49.99,TLT,43.47867327442528,0.0,91.39,GLD,46.72013004710603,0,85.2,0.0,13508,0,49.933
2008-05-15,QQQ,50.307185714212096,0.0,49.97,XLU,25.716377834521243,0.0,40.48,EEM,40.850091480882064,0.0,51.05,TLT,43.47867327442528,0.0,92.22,GLD,46.72013004710603,0,87.0,0.0,13714,0,50.793
2008-05-16,QQQ,50.307185714212096,0.0,50.01,XLU,25.716377834521243,0.0,40.78,EEM,40.850091480882064,0.0,51.7,TLT,43.47867327442528,0.0,91.84,GLD,46.72013004710603,0,89.1,0.0,13832,0,50.833
2008-05-19,QQQ,50.307185714212096,0.0,49.65,XLU,25.716377834521243,0.0,41.24,EEM,40.850091480882064,0.0,51.71,TLT,43.47867327442528,0.0,91.96,GLD,46.72013004710603,0,89.39,0.0,13845,0,50.473
2008-05-20,QQQ,50.307185714212096,0.0,49.27,XLU,25.716377834521243,0.0,41.52,EEM,40.850091480882064,0.0,50.81,TLT,43.47867327442528,0.0,92.44,GLD,46.72013004710603,0,90.9,0.0,13888,0,50.093
2008-05-21,QQQ,50.307185714212096,0.0,48.18,XLU,25.716377834521243,0.0,41.31,EEM,40.850091480882064,0.0,50.3,TLT,43.47867327442528,0.0,92.46,GLD,46.72013004710603,0,91.96,0.0,13857,0,49.003
2008-05-22,QQQ,50.307185714212096,0.0,48.35,XLU,25.716377834521243,0.0,41.55,EEM,40.850091480882064,0.0,50.44,TLT,43.47867327442528,0.0,91.37,GLD,46.72013004710603,0,90.98,0.0,13784,0,49.173
2008-05-23,QQQ,50.307185714212096,0.0,48.2,XLU,25.716377834521243,0.0,40.91,EEM,40.850091480882064,0.0,49.56,TLT,43.47867327442528,0.0,91.77,GLD,46.72013004710603,0,91.23,0.0,13753,0,49.023
2008-05-27,QQQ,50.307185714212096,0.0,49.05,XLU,25.716377834521243,0.0,41.12,EEM,40.850091480882064,0.0,49.48,TLT,43.47867327442528,0.0,91.15,GLD,46.72013004710603,0,89.36,0.0,13684,0,49.873
2008-05-28,QQQ,50.307185714212096,0.0,49.25,XLU,25.716377834521243,0.0,41.15,EEM,40.850091480882064,0.0,50.15,TLT,43.47867327442528,0.0,90.34,GLD,46.72013004710603,0,89.14,0.0,13676,0,50.073
2008-05-29,QQQ,50.307185714212096,0.0,49.69,XLU,25.716377834521243,0.0,41.59,EEM,40.850091480882064,0.0,50.26,TLT,43.47867327442528,0.0,89.69,GLD,46.72013004710603,0,86.51,0.0,13563,0,50.513
2008-05-30,QQQ,48.07219159213906,0.0,50.01,XLU,25.130232460187177,0.0,41.31,EEM,40.08767380362805,0.0,50.43,TLT,45.390797472060555,0.0,90.28,GLD,46.85970492598773,0,87.45,0.0,13659,0,50.833
2008-06-02,QQQ,48.07219159213906,0.0,49.4,XLU,25.130232460187177,0.0,41.01,EEM,40.08767380362805,0.0,49.83,TLT,45.390797472060555,0.327,90.3,GLD,46.85970492598773,0,87.96,0.0,13623,0,50.223
2008-06-03,QQQ,48.07219159213906,0.0,49.13,XLU,25.130232460187177,0.0,40.65,EEM,40.08767380362805,0.0,48.93,TLT,45.390797472060555,0.0,90.95,GLD,46.85970492598773,0,86.88,0.0,13544,0,49.953
2008-06-04,QQQ,48.07219159213906,0.0,49.76,XLU,25.130232460187177,0.0,41.14,EEM,40.08767380362805,0.0,48.51,TLT,45.390797472060555,0.0,90.14,GLD,46.85970492598773,0,86.65,0.0,13522,0,50.583
2008-06-05,QQQ,48.07219159213906,0.0,50.55,XLU,25.130232460187177,0.0,41.63,EEM,40.08767380362805,0.0,50.05,TLT,45.390797472060555,0.0,89.6,GLD,46.85970492598773,0,86.45,0.0,13600,0,51.373
2008-06-06,QQQ,48.07219159213906,0.0,49.03,XLU,25.130232460187177,0.0,40.54,EEM,40.08767380362805,0.0,48.24,TLT,45.390797472060555,0.0,90.76,GLD,46.85970492598773,0,89.06,0.0,13602,0,49.853
2008-06-09,QQQ,48.07219159213906,0.0,48.77,XLU,25.130232460187177,0.0,41.17,EEM,40.08767380362805,0.0,48.11,TLT,45.390797472060555,0.0,90.76,GLD,46.85970492598773,0,87.99,0.0,13550,0,49.593
2008-06-10,QQQ,48.07219159213906,0.0,48.54,XLU,25.130232460187177,0.0,41.13,EEM,40.08767380362805,0.0,47.0,TLT,45.390797472060555,0.0,90.17,GLD,46.85970492598773,0,85.55,0.0,13352,0,49.363
2008-06-11,QQQ,48.07219159213906,0.0,47.37,XLU,25.130232460187177,0.0,41.09,EEM,40.08767380362805,0.0,46.3,TLT,45.390797472060555,0.0,89.96,GLD,46.85970492598773,0,87.02,0.0,13326,0,48.193
2008-06-12,QQQ,48.07219159213906,0.0,47.42,XLU,25.130232460187177,0.0,40.92,EEM,40.08767380362805,0.0,46.57,TLT,45.390797472060555,0.0,89.06,GLD,46.85970492598773,0,85.6,0.0,13228,0,48.243
2008-06-13,QQQ,48.07219159213906,0.0,48.37,XLU,25.130232460187177,0.0,41.29,EEM,40.08767380362805,0.0,47.07,TLT,45.390797472060555,0.0,88.87,GLD,46.85970492598773,0,85.83,0.0,13305,0,49.193
2008-06-16,QQQ,48.07219159213906,0.0,48.8,XLU,25.130232460187177,0.0,41.33,EEM,40.08767380362805,0.0,47.23,TLT,45.390797472060555,0.0,88.89,GLD,46.85970492598773,0,87.01,0.0,13389,0,49.623
2008-06-17,QQQ,48.07219159213906,0.0,48.54,XLU,25.130232460187177,0.0,41.56,EEM,40.08767380362805,0.0,47.43,TLT,45.390797472060555,0.0,89.07,GLD,46.85970492598773,0,87.25,0.0,13410,0,49.363
2008-06-18,QQQ,48.07219159213906,0.0,48.02,XLU,25.130232460187177,0.0,41.4,EEM,40.08767380362805,0.0,47.2,TLT,45.390797472060555,0.0,89.82,GLD,46.85970492598773,0,88.28,0.0,13454,0,48.843
2008-06-19,QQQ,48.07219159213906,0.0,48.77,XLU,25.130232460187177,0.0,41.45,EEM,40.08767380362805,0.0,47.28,TLT,45.390797472060555,0.0,89.29,GLD,46.85970492598773,0,88.42,0.0,13477,0,49.593
2008-06-20,QQQ,48.07219159213906,0.034,47.42,XLU,25.130232460187177,0.305,40.67,EEM,40.08767380362805,0.0,45.73,TLT,45.390797472060555,0.0,89.81,GLD,46.85970492598773,0,88.95,0.0,13379,0,48.277
2008-06-23,QQQ,48.07219159213906,0.0,47.05,XLU,25.130232460187177,0.0,41.16,EEM,40.08767380362805,0.0,45.87,TLT,45.390797472060555,0.0,90.0,GLD,46.85970492598773,0,87.09,0.0,13301,0,47.907
2008-06-24,QQQ,48.07219159213906,0.0,46.81,XLU,25.130232460187177,0.0,40.82,EEM,40.08767380362805,0.0,45.66,TLT,45.390797472060555,0.0,90.6,GLD,46.85970492598773,0,87.47,0.0,13317,0,47.667
2008-06-25,QQQ,48.07219159213906,0.0,47.57,XLU,25.130232460187177,0.0,41.3,EEM,40.08767380362805,0.5173300000000001,46.05,TLT,45.390797472060555,0.0,90.64,GLD,46.85970492598773,0,87.42,0.0,13381,0,48.427
2008-06-26,QQQ,48.07219159213906,0.0,45.65,XLU,25.130232460187177,0.0,40.07,EEM,40.08767380362805,0.0,44.47,TLT,45.390797472060555,0.0,91.25,GLD,46.85970492598773,0,90.61,0.0,13372,0,46.507
2008-06-27,QQQ,48.07219159213906,0.0,45.65,XLU,25.130232460187177,0.0,39.73,EEM,40.08767380362805,0.0,44.9,TLT,45.390797472060555,0.0,92.32,GLD,46.85970492598773,0,91.47,0.0,13469,0,46.507
2008-06-30,QQQ,52.678407094913425,0.0,45.17,XLU,25.245805964411186,0.0,40.7,EEM,44.22920936503187,0.0,45.24,TLT,43.92395535171228,0.0,92.34,GLD,44.375689684651114,0,91.4,0.0,13519,0,46.027
2008-07-01,QQQ,52.678407094913425,0.0,45.81,XLU,25.245805964411186,0.0,40.91,EEM,44.22920936503187,0.0,44.43,TLT,43.92395535171228,0.332,91.79,GLD,44.375689684651114,0,92.66,0.0,13554,0,46.667
2008-07-02,QQQ,52.678407094913425,0.0,44.71,XLU,25.245805964411186,0.0,40.8,EEM,44.22920936503187,0.0,43.17,TLT,43.92395535171228,0.0,92.27,GLD,44.375689684651114,0,93.17,0.0,13482,0,45.567
2008-07-03,QQQ,52.678407094913425,0.0,44.63,XLU,25.245805964411186,0.0,40.38,EEM,44.22920936503187,0.0,43.04,TLT,43.92395535171228,0.0,92.07,GLD,44.375689684651114,0,92.06,0.0,13403,0,45.487
2008-07-07,QQQ,52.678407094913425,0.0,44.9,XLU,25.245805964411186,0.0,39.98,EEM,44.22920936503187,0.0,42.89,TLT,43.92395535171228,0.0,92.49,GLD,44.375689684651114,0,91.23,0.0,13382,0,45.757
2008-07-08,QQQ,52.678407094913425,0.0,45.97,XLU,25.245805964411186,0.0,40.19,EEM,44.22920936503187,0.0,43.42,TLT,43.92395535171228,0.0,93.09,GLD,44.375689684651114,0,90.86,0.0,13477,0,46.827
2008-07-09,QQQ,52.678407094913425,0.0,44.75,XLU,25.245805964411186,0.0,40.67,EEM,44.22920936503187,0.0,42.54,TLT,43.92395535171228,0.0,93.5,GLD,44.375689684651114,0,91.5,0.0,13432,0,45.607
2008-07-10,QQQ,52.678407094913425,0.0,45.28,XLU,25.245805964411186,0.0,40.77,EEM,44.22920936503187,0.0,43.31,TLT,43.92395535171228,0.0,93.49,GLD,44.375689684651114,0,93.53,0.0,13587,0,46.137
2008-07-11,QQQ,52.678407094913425,0.0,44.56,XLU,25.245805964411186,0.0,40.46,EEM,44.22920936503187,0.0,43.02,TLT,43.92395535171228,0.0,92.16,GLD,44.375689684651114,0,95.16,0.0,13542,0,45.417
2008-07-14,QQQ,52.678407094913425,0.0,44.23,XLU,25.245805964411186,0.0,40.18,EEM,44.22920936503187,0.0,42.97,TLT,43.92395535171228,0.0,92.97,GLD,44.375689684651114,0,95.91,0.0,13584,0,45.086999999999996
2008-07-15,QQQ,52.678407094913425,0.0,44.24,XLU,25.245805964411186,0.0,39.9,EEM,44.22920936503187,0.0,42.25,TLT,43.92395535171228,0.0,92.94,GLD,44.375689684651114,0,96.17,0.0,13556,0,45.097
2008-07-16,QQQ,52.678407094913425,0.0,45.34,XLU,25.245805964411186,0.0,39.11,EEM,44.22920936503187,0.0,43.47,TLT,43.92395535171228,0.0,91.26,GLD,44.375689684651114,0,94.44,0.0,13497,0,46.197
2008-07-17,QQQ,52.678407094913425,0.0,45.64,XLU,25.245805964411186,0.0,38.49,EEM,44.22920936503187,0.0,43.67,TLT,43.92395535171228,0.0,90.79,GLD,44.375689684651114,0,94.22,0.0,13476,0,46.497
2008-07-18,QQQ,52.678407094913425,0.0,44.59,XLU,25.245805964411186,0.0,38.53,EEM,44.22920936503187,0.0,43.3,TLT,43.92395535171228,0.0,90.45,GLD,44.375689684651114,0,94.17,0.0,13388,0,45.447
2008-07-21,QQQ,52.678407094913425,0.0,44.78,XLU,25.245805964411186,0.0,39.21,EEM,44.22920936503187,0.0,43.83,TLT,43.92395535171228,0.0,90.8,GLD,44.375689684651114,0,95.12,0.0,13496,0,45.637
2008-07-22,QQQ,52.678407094913425,0.0,44.78,XLU,25.245805964411186,0.0,39.08,EEM,44.22920936503187,0.0,43.86,TLT,43.92395535171228,0.0,90.35,GLD,44.375689684651114,0,93.06,0.0,13383,0,45.637
2008-07-23,QQQ,52.678407094913425,0.0,45.37,XLU,25.245805964411186,0.0,38.13,EEM,44.22920936503187,0.0,43.92,TLT,43.92395535171228,0.0,90.17,GLD,44.375689684651114,0,90.57,0.0,13274,0,46.227
2008-07-24,QQQ,52.678407094913425,0.0,44.69,XLU,25.245805964411186,0.0,38.07,EEM,44.22920936503187,0.0,42.3,TLT,43.92395535171228,0.0,91.05,GLD,44.375689684651114,0,91.33,0.0,13238,0,45.547
2008-07-25,QQQ,52.678407094913425,0.0,45.27,XLU,25.245805964411186,0.0,37.61,EEM,44.22920936503187,0.0,42.59,TLT,43.92395535171228,0.0,90.14,GLD,44.375689684651114,0,91.69,0.0,13246,0,46.127
2008-07-28,QQQ,52.678407094913425,0.0,44.42,XLU,25.245805964411186,0.0,37.7,EEM,44.22920936503187,0.0,41.87,TLT,43.92395535171228,0.0,91.05,GLD,44.375689684651114,0,91.73,0.0,13213,0,45.277
2008-07-29,QQQ,52.678407094913425,0.0,45.34,XLU,25.245805964411186,0.0,37.75,EEM,44.22920936503187,0.0,44.19,TLT,43.92395535171228,0.0,90.68,GLD,44.375689684651114,0,90.59,0.0,13298,0,46.197
2008-07-30,QQQ,52.678407094913425,0.0,45.57,XLU,25.245805964411186,0.0,38.49,EEM,44.22920936503187,0.0,43.73,TLT,43.92395535171228,0.0,90.77,GLD,44.375689684651114,0,89.52,0.0,13265,0,46.427
2008-07-31,TLT,115.90413413119741,0.0,91.67,GLD,29.487488831613195,0.0,90.08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13281,0,46.317
2008-08-01,TLT,115.90413413119741,0.332,91.54,GLD,29.487488831613195,0.0,89.57,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13251,0,45.737
2008-08-04,TLT,115.90413413119741,0.0,91.33,GLD,29.487488831613195,0.0,88.14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13184,0,45.287
2008-08-05,TLT,115.90413413119741,0.0,90.65,GLD,29.487488831613195,0.0,86.08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13044,0,46.787
2008-08-06,TLT,115.90413413119741,0.0,90.28,GLD,29.487488831613195,0.0,86.64,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13018,0,47.487
2008-08-07,TLT,115.90413413119741,0.0,91.75,GLD,29.487488831613195,0.0,86.09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13172,0,47.127
2008-08-08,TLT,115.90413413119741,0.0,92.0,GLD,29.487488831613195,0.0,84.43,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13152,0,48.177
2008-08-11,TLT,115.90413413119741,0.0,91.12,GLD,29.487488831613195,0.0,81.13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,12953,0,48.607
2008-08-12,TLT,115.90413413119741,0.0,91.97,GLD,29.487488831613195,0.0,80.52,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13034,0,48.657
2008-08-13,TLT,115.90413413119741,0.0,91.65,GLD,29.487488831613195,0.0,81.56,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13027,0,48.557
2008-08-14,TLT,115.90413413119741,0.0,92.24,GLD,29.487488831613195,0.0,79.35,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13030,0,49.107
2008-08-15,TLT,115.90413413119741,0.0,93.04,GLD,29.487488831613195,0.0,77.63,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13072,0,49.016999999999996
2008-08-18,TLT,115.90413413119741,0.0,93.41,GLD,29.487488831613195,0.0,78.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13150,0,48.457
2008-08-19,TLT,115.90413413119741,0.0,93.05,GLD,29.487488831613195,0.0,80.43,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13156,0,47.867
2008-08-20,TLT,115.90413413119741,0.0,93.31,GLD,29.487488831613195,0.0,80.06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13175,0,47.947
2008-08-21,TLT,115.90413413119741,0.0,93.14,GLD,29.487488831613195,0.0,82.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13222,0,47.727
2008-08-22,TLT,115.90413413119741,0.0,93.08,GLD,29.487488831613195,0.0,81.08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13179,0,48.347
2008-08-25,TLT,115.90413413119741,0.0,94.01,GLD,29.487488831613195,0.0,80.93,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13282,0,47.347
2008-08-26,TLT,115.90413413119741,0.0,94.09,GLD,29.487488831613195,0.0,81.23,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13300,0,47.287
2008-08-27,TLT,115.90413413119741,0.0,94.25,GLD,29.487488831613195,0.0,81.36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13323,0,47.586999999999996
2008-08-28,TLT,115.90413413119741,0.0,94.26,GLD,29.487488831613195,0.0,82.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13348,0,47.967
2008-08-29,TLT,113.54986201688901,0.0,93.84,GLD,32.60163704462387,0.0,81.71,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13319,0,46.977
2008-09-02,TLT,113.54986201688901,0.34,94.37,GLD,32.60163704462387,0.0,79.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13297,0,46.407
2008-09-03,TLT,113.54986201688901,0.0,94.77,GLD,32.60163704462387,0.0,78.89,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13333,0,45.977
2008-09-04,TLT,113.54986201688901,0.0,95.53,GLD,32.60163704462387,0.0,78.39,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13403,0,44.516999999999996
2008-09-05,TLT,113.54986201688901,0.0,95.48,GLD,32.60163704462387,0.0,78.98,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13416,0,44.307
2008-09-08,TLT,113.54986201688901,0.0,95.88,GLD,32.60163704462387,0.0,78.86,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13458,0,44.227
2008-09-09,TLT,113.54986201688901,0.0,96.83,GLD,32.60163704462387,0.0,76.49,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13488,0,43.307
2008-09-10,TLT,113.54986201688901,0.0,96.23,GLD,32.60163704462387,0.0,74.22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13346,0,43.657
2008-09-11,TLT,113.54986201688901,0.0,96.18,GLD,32.60163704462387,0.0,73.08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13303,0,44.457
2008-09-12,TLT,113.54986201688901,0.0,94.94,GLD,32.60163704462387,0.0,75.55,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13243,0,44.287
2008-09-15,TLT,113.54986201688901,0.0,98.02,GLD,32.60163704462387,0.0,77.56,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13658,0,42.937
2008-09-16,TLT,113.54986201688901,0.0,98.0,GLD,32.60163704462387,0.0,76.79,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13631,0,43.266999999999996
2008-09-17,TLT,113.54986201688901,0.0,98.49,GLD,32.60163704462387,0.0,85.46,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13969,0,41.067
2008-09-18,TLT,113.54986201688901,0.0,97.05,GLD,32.60163704462387,0.0,82.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13719,0,42.427
2008-09-19,TLT,113.54986201688901,0.0,93.97,GLD,32.60163704462387,0.0,85.98,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13473,0,43.785
2008-09-22,TLT,113.54986201688901,0.0,93.96,GLD,32.60163704462387,0.0,89.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13576,0,41.765
2008-09-23,TLT,113.54986201688901,0.0,93.6,GLD,32.60163704462387,0.0,88.32,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13507,0,41.455
2008-09-24,TLT,113.54986201688901,0.0,94.01,GLD,32.60163704462387,0.0,86.71,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13501,0,41.735
2008-09-25,TLT,113.54986201688901,0.0,93.82,GLD,32.60163704462387,0.0,86.45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13471,0,42.385
2008-09-26,TLT,113.54986201688901,0.0,94.5,GLD,32.60163704462387,0.0,86.64,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13555,0,41.964999999999996
2008-09-29,TLT,113.54986201688901,0.0,97.25,GLD,32.60163704462387,0.0,89.57,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13962,0,38.705
2008-09-30,TLT,114.50824982568085,0.0,94.88,GLD,31.92824363306865,0.0,85.07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13580,0,39.794999999999995
2008-10-01,TLT,114.50824982568085,0.29,95.78,GLD,31.92824363306865,0.0,85.97,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13712,0,39.385
2008-10-02,TLT,114.50824982568085,0.0,96.55,GLD,31.92824363306865,0.0,82.33,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13684,0,37.635
2008-10-03,TLT,114.50824982568085,0.0,97.4,GLD,31.92824363306865,0.0,82.59,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13790,0,37.065
