Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
2007-12-31,TLT,85.978611349957,0.0,93.04,GLD,24.247513946155713,0.0,82.46,0.0,9998,0,142.59
2008-01-02,TLT,85.978611349957,0.0,94.38,GLD,24.247513946155713,0.0,84.86,0.0,10172,0,140.66
2008-01-03,TLT,85.978611349957,0.0,94.25,GLD,24.247513946155713,0.0,85.57,0.0,10178,0,140.66
2008-01-04,TLT,85.978611349957,0.0,94.27,GLD,24.247513946155713,0.0,85.13,0.0,10169,0,137.39
2008-01-07,TLT,85.978611349957,0.0,94.68,GLD,24.247513946155713,0.0,84.77,0.0,10195,0,137.81
2008-01-08,TLT,85.978611349957,0.0,94.57,GLD,24.247513946155713,0.0,86.78,0.0,10235,0,135.46
2008-01-09,TLT,85.978611349957,0.0,94.75,GLD,24.247513946155713,0.0,86.55,0.0,10245,0,137.21
2008-01-10,TLT,85.978611349957,0.0,93.47,GLD,24.247513946155713,0.0,88.25,0.0,10176,0,138.24
2008-01-11,TLT,85.978611349957,0.0,94.2,GLD,24.247513946155713,0.0,88.58,0.0,10247,0,136.48
2008-01-14,TLT,85.978611349957,0.0,94.55,GLD,24.247513946155713,0.0,89.54,0.0,10300,0,137.88
2008-01-15,TLT,85.978611349957,0.0,95.61,GLD,24.247513946155713,0.0,87.99,0.0,10353,0,134.63
2008-01-16,TLT,85.978611349957,0.0,94.92,GLD,24.247513946155713,0.0,86.7,0.0,10263,0,133.92000000000002
2008-01-17,TLT,85.978611349957,0.0,96.15,GLD,24.247513946155713,0.0,86.5,0.0,10364,0,130.25
2008-01-18,TLT,85.978611349957,0.0,95.49,GLD,24.247513946155713,0.0,87.42,0.0,10329,0,129.51
2008-01-22,TLT,85.978611349957,0.0,96.51,GLD,24.247513946155713,0.0,88.17,0.0,10435,0,128.15
2008-01-23,TLT,85.978611349957,0.0,96.29,GLD,24.247513946155713,0.0,87.89,0.0,10409,0,130.74
2008-01-24,TLT,85.978611349957,0.0,94.36,GLD,24.247513946155713,0.0,90.08,0.0,10297,0,131.98000000000002
2008-01-25,TLT,85.978611349957,0.0,95.95,GLD,24.247513946155713,0.0,90.3,0.0,10439,0,130.01
2008-01-28,TLT,85.978611349957,0.0,95.59,GLD,24.247513946155713,0.0,91.75,0.0,10443,0,132.16
2008-01-29,TLT,85.978611349957,0.0,94.94,GLD,24.247513946155713,0.0,91.15,0.0,10372,0,132.94
2008-01-30,TLT,85.978611349957,0.0,94.32,GLD,24.247513946155713,0.0,92.06,0.0,10341,0,132.35
2008-01-31,TLT,87.43851830138793,0.0,94.99,GLD,22.718229905494635,0.0,91.4,0.0,10382,0,134.46
2008-02-01,TLT,87.43851830138793,0.329,95.23,GLD,22.718229905494635,0.0,89.35,0.0,10356,0,136.02
2008-02-04,TLT,87.43851830138793,0.0,94.25,GLD,22.718229905494635,0.0,89.1,0.0,10265,0,134.67000000000002
2008-02-05,TLT,87.43851830138793,0.0,94.97,GLD,22.718229905494635,0.0,87.68,0.0,10295,0,130.61
2008-02-06,TLT,87.43851830138793,0.0,94.68,GLD,22.718229905494635,0.0,88.95,0.0,10299,0,129.72
2008-02-07,TLT,87.43851830138793,0.0,92.64,GLD,22.718229905494635,0.0,89.85,0.0,10141,0,130.72
2008-02-08,TLT,87.43851830138793,0.0,93.7,GLD,22.718229905494635,0.0,91.0,0.0,10260,0,130.20000000000002
2008-02-11,TLT,87.43851830138793,0.0,94.09,GLD,22.718229905494635,0.0,91.33,0.0,10301,0,130.93
2008-02-12,TLT,87.43851830138793,0.0,93.53,GLD,22.718229905494635,0.0,89.33,0.0,10207,0,131.83
2008-02-13,TLT,87.43851830138793,0.0,92.54,GLD,22.718229905494635,0.0,89.44,0.0,10123,0,133.57
2008-02-14,TLT,87.43851830138793,0.0,91.18,GLD,22.718229905494635,0.0,89.71,0.0,10010,0,131.88
2008-02-15,TLT,87.43851830138793,0.0,91.88,GLD,22.718229905494635,0.0,89.15,0.0,10059,0,131.99
2008-02-19,TLT,87.43851830138793,0.0,90.95,GLD,22.718229905494635,0.0,91.58,0.0,10033,0,131.89000000000001
2008-02-20,TLT,87.43851830138793,0.0,91.58,GLD,22.718229905494635,0.0,93.24,0.0,10125,0,132.93
2008-02-21,TLT,87.43851830138793,0.0,92.55,GLD,22.718229905494635,0.0,93.25,0.0,10210,0,131.36
2008-02-22,TLT,87.43851830138793,0.0,92.02,GLD,22.718229905494635,0.0,93.39,0.0,10167,0,132.35
2008-02-25,TLT,87.43851830138793,0.0,91.08,GLD,22.718229905494635,0.0,92.74,0.0,10070,0,134.08
2008-02-26,TLT,87.43851830138793,0.0,91.11,GLD,22.718229905494635,0.0,93.71,0.0,10095,0,134.96
2008-02-27,TLT,87.43851830138793,0.0,91.19,GLD,22.718229905494635,0.0,94.78,0.0,10126,0,134.87
2008-02-28,TLT,87.43851830138793,0.0,92.81,GLD,22.718229905494635,0.0,95.99,0.0,10295,0,133.74
2008-02-29,TLT,88.71197263817723,0.0,94.23,GLD,21.72834576236078,0.0,96.18,0.0,10449,0,130.33
2008-03-03,TLT,88.71197263817723,0.348,93.64,GLD,21.72834576236078,0.0,97.24,0.0,10419,0,130.39000000000001
2008-03-04,TLT,88.71197263817723,0.0,92.73,GLD,21.72834576236078,0.0,95.18,0.0,10294,0,129.97
2008-03-05,TLT,88.71197263817723,0.0,91.62,GLD,21.72834576236078,0.0,97.72,0.0,10251,0,130.67000000000002
2008-03-06,TLT,88.71197263817723,0.0,92.11,GLD,21.72834576236078,0.0,96.5,0.0,10268,0,127.98
2008-03-07,TLT,88.71197263817723,0.0,92.23,GLD,21.72834576236078,0.0,96.09,0.0,10269,0,126.96
2008-03-10,TLT,88.71197263817723,0.0,93.59,GLD,21.72834576236078,0.0,95.87,0.0,10385,0,125.13
2008-03-11,TLT,88.71197263817723,0.0,92.79,GLD,21.72834576236078,0.0,95.99,0.0,10317,0,129.5
2008-03-12,TLT,88.71197263817723,0.0,94.58,GLD,21.72834576236078,0.0,97.01,0.0,10498,0,128.43
2008-03-13,TLT,88.71197263817723,0.0,93.84,GLD,21.72834576236078,0.0,98.34,0.0,10461,0,129.06
2008-03-14,TLT,88.71197263817723,0.0,95.0,GLD,21.72834576236078,0.0,98.71,0.0,10572,0,126.53
