Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
1998-12-31,VPACX,1274.6153946272389,0.0,7.84,0.0,9992,0,126.55
1999-01-04,VPACX,1274.6153946272389,0.0,7.71,0.0,9827,0,126.47999999999999
1999-01-05,VPACX,1274.6153946272389,0.0,7.67,0.0,9776,0,128.03
1999-01-06,VPACX,1274.6153946272389,0.0,7.73,0.0,9852,0,130.6
1999-01-07,VPACX,1274.6153946272389,0.0,7.92,0.0,10094,0,130.37
1999-01-08,VPACX,1274.6153946272389,0.0,7.83,0.0,9980,0,130.87
1999-01-11,VPACX,1274.6153946272389,0.0,7.94,0.0,10120,0,129.83
1999-01-12,VPACX,1274.6153946272389,0.0,7.81,0.0,9954,0,127.57
1999-01-13,VPACX,1274.6153946272389,0.0,7.66,0.0,9763,0,127.1
1999-01-14,VPACX,1274.6153946272389,0.0,7.75,0.0,9878,0,125.03999999999999
1999-01-15,VPACX,1274.6153946272389,0.0,7.73,0.0,9852,0,127.91999999999999
1999-01-19,VPACX,1274.6153946272389,0.0,7.79,0.0,9929,0,128.73
1999-01-20,VPACX,1274.6153946272389,0.0,7.9,0.0,10069,0,129.18
1999-01-21,VPACX,1274.6153946272389,0.0,7.98,0.0,10171,0,127.17999999999999
1999-01-22,VPACX,1274.6153946272389,0.0,7.84,0.0,9992,0,126.25999999999999
1999-01-25,VPACX,1274.6153946272389,0.0,7.83,0.0,9980,0,127.08
1999-01-26,VPACX,1274.6153946272389,0.0,7.9,0.0,10069,0,128.78
1999-01-27,VPACX,1274.6153946272389,0.0,7.89,0.0,10056,0,127.94
1999-01-28,VPACX,1274.6153946272389,0.0,7.78,0.0,9916,0,130.01
1999-01-29,VFINX,84.63159069343494,0.0,118.74,0.0,10049,0,131.34
1999-02-01,VFINX,84.63159069343494,0.0,118.12,0.0,9996,0,130.72
1999-02-02,VFINX,84.63159069343494,0.0,117.1,0.0,9910,0,129.7
1999-02-03,VFINX,84.63159069343494,0.0,118.05,0.0,9990,0,130.65
1999-02-04,VFINX,84.63159069343494,0.0,115.88,0.0,9807,0,128.48
1999-02-05,VFINX,84.63159069343494,0.0,115.03,0.0,9735,0,127.63
1999-02-08,VFINX,84.63159069343494,0.0,115.45,0.0,9770,0,128.05
1999-02-09,VFINX,84.63159069343494,0.0,112.89,0.0,9554,0,125.49
1999-02-10,VFINX,84.63159069343494,0.0,113.6,0.0,9614,0,126.19999999999999
1999-02-11,VFINX,84.63159069343494,0.0,116.44,0.0,9854,0,129.04
1999-02-12,VFINX,84.63159069343494,0.0,114.22,0.0,9666,0,126.82
1999-02-16,VFINX,84.63159069343494,0.0,115.31,0.0,9758,0,127.91
1999-02-17,VFINX,84.63159069343494,0.0,113.66,0.0,9619,0,126.25999999999999
1999-02-18,VFINX,84.63159069343494,0.0,114.9,0.0,9724,0,127.5
1999-02-19,VFINX,84.63159069343494,0.0,115.08,0.0,9739,0,127.67999999999999
1999-02-22,VFINX,84.63159069343494,0.0,118.14,0.0,9998,0,130.74
1999-02-23,VFINX,84.63159069343494,0.0,118.05,0.0,9990,0,130.65
1999-02-24,VFINX,84.63159069343494,0.0,116.41,0.0,9851,0,129.01
1999-02-25,VFINX,84.63159069343494,0.0,115.65,0.0,9787,0,128.25
1999-02-26,VFINX,84.62680933205097,0.0,115.03,0.0,9734,0,127.63
1999-03-01,VFINX,84.62680933205097,0.0,114.84,0.0,9718,0,127.44
1999-03-02,VFINX,84.62680933205097,0.0,113.85,0.0,9634,0,126.44999999999999
