Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
2008-06-30,VUSTX,874.4696501738683,0.0,11.43,0.0,9995,0,119.75
2008-07-01,VUSTX,874.4696501738683,0.0,11.42,0.0,9986,0,120.23
2008-07-02,VUSTX,874.4696501738683,0.0,11.47,0.0,10030,0,118.08
2008-07-03,VUSTX,874.4696501738683,0.0,11.44,0.0,10003,0,118.21000000000001
2008-07-07,VUSTX,874.4696501738683,0.0,11.48,0.0,10038,0,117.24
2008-07-08,VUSTX,874.4696501738683,0.0,11.54,0.0,10091,0,119.25
2008-07-09,VUSTX,874.4696501738683,0.0,11.57,0.0,10117,0,116.59
2008-07-10,VUSTX,874.4696501738683,0.0,11.58,0.0,10126,0,117.39
2008-07-11,VUSTX,874.4696501738683,0.0,11.45,0.0,10012,0,116.12
2008-07-14,VUSTX,874.4696501738683,0.0,11.52,0.0,10073,0,115.09
2008-07-15,VUSTX,874.4696501738683,0.0,11.53,0.0,10082,0,113.86
2008-07-16,VUSTX,874.4696501738683,0.0,11.37,0.0,9942,0,116.68
2008-07-17,VUSTX,874.4696501738683,0.0,11.31,0.0,9890,0,118.06
2008-07-18,VUSTX,874.4696501738683,0.0,11.28,0.0,9864,0,118.10000000000001
2008-07-21,VUSTX,874.4696501738683,0.0,11.3,0.0,9881,0,118.04
2008-07-22,VUSTX,874.4696501738683,0.0,11.27,0.0,9855,0,119.61
2008-07-23,VUSTX,874.4696501738683,0.0,11.24,0.0,9829,0,120.08
2008-07-24,VUSTX,874.4696501738683,0.0,11.35,0.0,9925,0,117.35000000000001
2008-07-25,VUSTX,874.4696501738683,0.0,11.23,0.0,9820,0,117.84
2008-07-28,VUSTX,874.4696501738683,0.0,11.34,0.0,9916,0,115.68
2008-07-29,VUSTX,874.4696501738683,0.0,11.3,0.0,9881,0,118.35000000000001
2008-07-30,VUSTX,874.4696501738683,0.0,11.32,0.0,9898,0,120.3
2008-07-31,VUSTX,877.4538006245588,0.0,11.42,0.0,10020,0,118.77
2008-08-01,VUSTX,877.4538006245588,0.0,11.41,0.0,10011,0,118.12
2008-08-04,VUSTX,877.4538006245588,0.0,11.39,0.0,9994,0,117.08
2008-08-05,VUSTX,877.4538006245588,0.0,11.34,0.0,9950,0,120.39
