Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
2007-12-31,TLT,85.978611349957,0.0,93.04,GLD,24.247513946155713,0.0,82.46,0.0,9998,0,135.9
2008-01-02,TLT,85.978611349957,0.0,94.38,GLD,24.247513946155713,0.0,84.86,0.0,10172,0,133.97
2008-01-03,TLT,85.978611349957,0.0,94.25,GLD,24.247513946155713,0.0,85.57,0.0,10178,0,133.97
2008-01-04,TLT,85.978611349957,0.0,94.27,GLD,24.247513946155713,0.0,85.13,0.0,10169,0,130.7
2008-01-07,TLT,85.978611349957,0.0,94.68,GLD,24.247513946155713,0.0,84.77,0.0,10195,0,131.12
2008-01-08,TLT,85.978611349957,0.0,94.57,GLD,24.247513946155713,0.0,86.78,0.0,10235,0,128.77
2008-01-09,TLT,85.978611349957,0.0,94.75,GLD,24.247513946155713,0.0,86.55,0.0,10245,0,130.52
2008-01-10,TLT,85.978611349957,0.0,93.47,GLD,24.247513946155713,0.0,88.25,0.0,10176,0,131.55
2008-01-11,TLT,85.978611349957,0.0,94.2,GLD,24.247513946155713,0.0,88.58,0.0,10247,0,129.79
2008-01-14,TLT,85.978611349957,0.0,94.55,GLD,24.247513946155713,0.0,89.54,0.0,10300,0,131.19
2008-01-15,TLT,85.978611349957,0.0,95.61,GLD,24.247513946155713,0.0,87.99,0.0,10353,0,127.94
2008-01-16,TLT,85.978611349957,0.0,94.92,GLD,24.247513946155713,0.0,86.7,0.0,10263,0,127.23
2008-01-17,TLT,85.978611349957,0.0,96.15,GLD,24.247513946155713,0.0,86.5,0.0,10364,0,123.56
2008-01-18,TLT,85.978611349957,0.0,95.49,GLD,24.247513946155713,0.0,87.42,0.0,10329,0,122.82
2008-01-22,TLT,85.978611349957,0.0,96.51,GLD,24.247513946155713,0.0,88.17,0.0,10435,0,121.46
2008-01-23,TLT,85.978611349957,0.0,96.29,GLD,24.247513946155713,0.0,87.89,0.0,10409,0,124.05
2008-01-24,TLT,85.978611349957,0.0,94.36,GLD,24.247513946155713,0.0,90.08,0.0,10297,0,125.29
