Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Cash,Capital,InOutCash,Bench
1999-05-13,QQQ,62.223430942095156,0.0,54.44,DIA,23.294759641860374,0.0,111.25,XLV,129.67148444777655,0.0,29.78,VUSTX,256.45865930548615,0.0,10.53,-1880.2365244927619,10660,0,54.44
1999-05-14,QQQ,62.223430942095156,0.0,53.41,DIA,23.294759641860374,0.0,109.12,XLV,129.67148444777655,0.0,29.25,VUSTX,256.45865930548615,0.0,10.35,-1880.2365244927619,10432,0,53.41
1999-05-17,QQQ,62.223430942095156,0.0,54.37,DIA,23.294759641860374,0.0,108.75,XLV,129.67148444777655,0.0,29.06,VUSTX,256.45865930548615,0.0,10.36,-1880.2365244927619,10461,0,54.37
1999-05-18,QQQ,62.223430942095156,0.0,54.12,DIA,23.294759641860374,0.0,108.83,XLV,129.67148444777655,0.0,28.75,VUSTX,256.45865930548615,0.0,10.36,-1880.2365244927619,10407,0,54.12
1999-05-19,QQQ,62.223430942095156,0.0,54.88,DIA,23.294759641860374,0.0,109.06,XLV,129.67148444777655,0.0,29.09,VUSTX,256.45865930548615,0.0,10.43,-1880.2365244927619,10522,0,54.88
1999-05-20,QQQ,62.223430942095156,0.0,53.37,DIA,23.294759641860374,0.0,108.81,XLV,129.67148444777655,0.0,29.48,VUSTX,256.45865930548615,0.0,10.39,-1880.2365244927619,10462,0,53.37
1999-05-21,QQQ,62.223430942095156,0.0,52.88,DIA,23.294759641860374,0.22899999999999998,108.25,XLV,129.67148444777655,0.0,29.16,VUSTX,256.45865930548615,0.0,10.44,-1880.2365244927619,10390,0,52.88
1999-05-24,QQQ,62.223430942095156,0.0,51.53,DIA,23.294759641860374,0.0,106.38,XLV,129.67148444777655,0.0,28.47,VUSTX,256.45865930548615,0.0,10.44,-1880.2365244927619,10173,0,51.53
1999-05-25,QQQ,62.223430942095156,0.0,49.84,DIA,23.294759641860374,0.0,105.06,XLV,129.67148444777655,0.0,28.19,VUSTX,256.45865930548615,0.0,10.45,-1880.2365244927619,10003,0,49.84
1999-05-26,QQQ,62.223430942095156,0.0,51.23,DIA,23.294759641860374,0.0,107.0,XLV,129.67148444777655,0.0,28.22,VUSTX,256.45865930548615,0.0,10.4,-1880.2365244927619,10126,0,51.23
1999-05-27,QQQ,62.223430942095156,0.0,51.19,DIA,23.294759641860374,0.0,104.88,XLV,129.67148444777655,0.0,27.91,VUSTX,256.45865930548615,0.0,10.35,-1880.2365244927619,10021,0,51.19
1999-05-28,QQQ,62.259712132964324,0.0,52.03,DIA,23.107567212370174,0.0,105.14,XLV,129.64405638786553,0.0,28.11,VUSTX,254.05312916032665,0.0,10.36,-1822.147212531452,10123,0,52.03
1999-06-01,QQQ,62.259712132964324,0.0,50.88,DIA,23.107567212370174,0.0,106.09,XLV,129.64405638786553,0.0,28.19,VUSTX,254.05312916032665,0.0,10.25,-1822.147212531452,10055,0,50.88
1999-06-02,QQQ,62.259712132964324,0.0,51.73,DIA,23.107567212370174,0.0,105.92,XLV,129.64405638786553,0.0,28.09,VUSTX,254.05312916032665,0.0,10.25,-1822.147212531452,10091,0,51.73
1999-06-03,QQQ,62.259712132964324,0.0,51.0,DIA,23.107567212370174,0.0,106.75,XLV,129.64405638786553,0.0,28.31,VUSTX,254.05312916032665,0.0,10.24,-1822.147212531452,10091,0,51.0
1999-06-04,QQQ,62.259712132964324,0.0,52.56,DIA,23.107567212370174,0.0,108.22,XLV,129.64405638786553,0.0,29.0,VUSTX,254.05312916032665,0.0,10.23,-1822.147212531452,10309,0,52.56
1999-06-07,QQQ,62.259712132964324,0.0,53.66,DIA,23.107567212370174,0.0,108.97,XLV,129.64405638786553,0.0,28.75,VUSTX,254.05312916032665,0.0,10.23,-1822.147212531452,10362,0,53.66
1999-06-08,QQQ,62.259712132964324,0.0,52.31,DIA,23.107567212370174,0.0,107.75,XLV,129.64405638786553,0.0,28.52,VUSTX,254.05312916032665,0.0,10.19,-1822.147212531452,10210,0,52.31
1999-06-09,QQQ,62.259712132964324,0.0,53.19,DIA,23.107567212370174,0.0,107.12,XLV,129.64405638786553,0.0,28.53,VUSTX,254.05312916032665,0.0,10.17,-1822.147212531452,10247,0,53.19
1999-06-10,QQQ,62.259712132964324,0.0,52.58,DIA,23.107567212370174,0.0,106.22,XLV,129.64405638786553,0.0,28.3,VUSTX,254.05312916032665,0.0,10.13,-1822.147212531452,10148,0,52.58
1999-06-11,QQQ,62.259712132964324,0.0,51.78,DIA,23.107567212370174,0.0,104.97,XLV,129.64405638786553,0.0,27.97,VUSTX,254.05312916032665,0.0,10.02,-1822.147212531452,9999,0,51.78
1999-06-14,QQQ,62.259712132964324,0.0,50.8,DIA,23.107567212370174,0.0,105.69,XLV,129.64405638786553,0.0,28.12,VUSTX,254.05312916032665,0.0,10.07,-1822.147212531452,9986,0,50.8
1999-06-15,QQQ,62.259712132964324,0.0,51.56,DIA,23.107567212370174,0.0,106.34,XLV,129.64405638786553,0.0,28.44,VUSTX,254.05312916032665,0.0,10.07,-1822.147212531452,10090,0,51.56
1999-06-16,QQQ,62.259712132964324,0.0,54.21,DIA,23.107567212370174,0.0,107.78,XLV,129.64405638786553,0.0,29.0,VUSTX,254.05312916032665,0.0,10.09,-1822.147212531452,10366,0,54.21
1999-06-17,QQQ,62.259712132964324,0.0,54.81,DIA,23.107567212370174,0.0,108.72,XLV,129.64405638786553,0.0,29.14,VUSTX,254.05312916032665,0.0,10.22,-1822.147212531452,10476,0,54.81
1999-06-18,QQQ,62.259712132964324,0.0,55.06,DIA,23.107567212370174,0.11699999999999999,108.47,XLV,129.64405638786553,0.0,29.0,VUSTX,254.05312916032665,0.0,10.19,-1822.147212531452,10460,0,55.06
1999-06-21,QQQ,62.259712132964324,0.0,56.71,DIA,23.107567212370174,0.0,108.12,XLV,129.64405638786553,0.0,28.86,VUSTX,254.05312916032665,0.0,10.13,-1822.147212531452,10522,0,56.71
1999-06-22,QQQ,62.259712132964324,0.0,55.0,DIA,23.107567212370174,0.0,107.16,XLV,129.64405638786553,0.0,28.81,VUSTX,254.05312916032665,0.0,10.09,-1822.147212531452,10376,0,55.0
1999-06-23,QQQ,62.259712132964324,0.0,55.87,DIA,23.107567212370174,0.0,106.5,XLV,129.64405638786553,0.0,28.88,VUSTX,254.05312916032665,0.0,10.03,-1822.147212531452,10409,0,55.87
1999-06-24,QQQ,62.259712132964324,0.0,54.76,DIA,23.107567212370174,0.0,105.62,XLV,129.64405638786553,0.0,28.34,VUSTX,254.05312916032665,0.0,9.98,-1822.147212531452,10237,0,54.76
1999-06-25,QQQ,62.259712132964324,0.0,54.69,DIA,23.107567212370174,0.0,105.73,XLV,129.64405638786553,0.0,28.38,VUSTX,254.05312916032665,0.0,10.0,-1822.147212531452,10245,0,54.69
1999-06-28,QQQ,62.259712132964324,0.0,55.98,DIA,23.107567212370174,0.0,106.69,XLV,129.64405638786553,0.0,28.69,VUSTX,254.05312916032665,0.0,10.07,-1822.147212531452,10406,0,55.98
1999-06-29,QQQ,62.259712132964324,0.0,56.75,DIA,23.107567212370174,0.0,107.62,XLV,129.64405638786553,0.0,28.97,VUSTX,254.05312916032665,0.0,10.11,-1822.147212531452,10522,0,56.75
1999-06-30,QQQ,59.42245553388534,0.0,57.62,DIA,23.47724827113599,0.0,109.38,XLV,131.2853484609844,0.0,29.34,VUSTX,272.738875871398,0.0,10.2,-1925.956061922643,10699,0,57.62
1999-07-01,QQQ,59.42245553388534,0.0,58.02,DIA,23.47724827113599,0.0,110.72,XLV,131.2853484609844,0.0,29.44,VUSTX,272.738875871398,0.0,10.17,-1925.956061922643,10759,0,58.02
1999-07-02,QQQ,59.42245553388534,0.0,58.75,DIA,23.47724827113599,0.0,111.66,XLV,131.2853484609844,0.0,29.44,VUSTX,272.738875871398,0.0,10.2,-1925.956061922643,10833,0,58.75
1999-07-06,QQQ,59.42245553388534,0.0,58.38,DIA,23.47724827113599,0.0,111.41,XLV,131.2853484609844,0.0,29.38,VUSTX,272.738875871398,0.0,10.16,-1925.956061922643,10786,0,58.38
1999-07-07,QQQ,59.42245553388534,0.0,58.47,DIA,23.47724827113599,0.0,111.56,XLV,131.2853484609844,0.0,29.56,VUSTX,272.738875871398,0.0,10.14,-1925.956061922643,10813,0,58.47
1999-07-08,QQQ,59.42245553388534,0.0,59.25,DIA,23.47724827113599,0.0,111.16,XLV,131.2853484609844,0.0,29.5,VUSTX,272.738875871398,0.0,10.2,-1925.956061922643,10859,0,59.25
1999-07-09,QQQ,59.42245553388534,0.0,59.84,DIA,23.47724827113599,0.0,112.06,XLV,131.2853484609844,0.0,29.62,VUSTX,272.738875871398,0.0,10.19,-1925.956061922643,10928,0,59.84
1999-07-12,QQQ,59.42245553388534,0.0,59.53,DIA,23.47724827113599,0.0,111.84,XLV,131.2853484609844,0.0,29.69,VUSTX,272.738875871398,0.0,10.3,-1925.956061922643,10944,0,59.53
1999-07-13,QQQ,59.42245553388534,0.0,59.25,DIA,23.47724827113599,0.0,111.91,XLV,131.2853484609844,0.0,29.62,VUSTX,272.738875871398,0.0,10.32,-1925.956061922643,10925,0,59.25
1999-07-14,QQQ,59.42245553388534,0.0,60.26,DIA,23.47724827113599,0.0,111.66,XLV,131.2853484609844,0.0,29.69,VUSTX,272.738875871398,0.0,10.29,-1925.956061922643,10980,0,60.26
1999-07-15,QQQ,59.42245553388534,0.0,60.81,DIA,23.47724827113599,0.0,111.7,XLV,131.2853484609844,0.0,29.83,VUSTX,272.738875871398,0.0,10.3,-1925.956061922643,11035,0,60.81
1999-07-16,QQQ,59.42245553388534,0.0,61.38,DIA,23.47724827113599,0.033,112.03,XLV,131.2853484609844,0.0,29.84,VUSTX,272.738875871398,0.0,10.32,-1925.956061922643,11083,0,61.38
1999-07-19,QQQ,59.42245553388534,0.0,60.75,DIA,23.47724827113599,0.0,111.77,XLV,131.2853484609844,0.0,29.72,VUSTX,272.738875871398,0.0,10.32,-1925.956061922643,11024,0,60.75
1999-07-20,QQQ,59.42245553388534,0.0,58.41,DIA,23.47724827113599,0.0,109.66,XLV,131.2853484609844,0.0,29.59,VUSTX,272.738875871398,0.0,10.32,-1925.956061922643,10818,0,58.41
1999-07-21,QQQ,59.42245553388534,0.0,58.69,DIA,23.47724827113599,0.0,109.94,XLV,131.2853484609844,0.0,29.53,VUSTX,272.738875871398,0.0,10.3,-1925.956061922643,10828,0,58.69
1999-07-22,QQQ,59.42245553388534,0.0,57.2,DIA,23.47724827113599,0.0,109.44,XLV,131.2853484609844,0.0,29.06,VUSTX,272.738875871398,0.0,10.22,-1925.956061922643,10644,0,57.2
1999-07-23,QQQ,59.42245553388534,0.0,57.28,DIA,23.47724827113599,0.0,109.06,XLV,131.2853484609844,0.0,28.81,VUSTX,272.738875871398,0.0,10.16,-1925.956061922643,10591,0,57.28
1999-07-26,QQQ,59.42245553388534,0.0,55.88,DIA,23.47724827113599,0.0,108.44,XLV,131.2853484609844,0.0,28.84,VUSTX,272.738875871398,0.0,10.15,-1925.956061922643,10495,0,55.88
1999-07-27,QQQ,59.42245553388534,0.0,57.0,DIA,23.47724827113599,0.0,109.62,XLV,131.2853484609844,0.0,29.38,VUSTX,272.738875871398,0.0,10.19,-1925.956061922643,10671,0,57.0
1999-07-28,QQQ,59.42245553388534,0.0,58.12,DIA,23.47724827113599,0.0,109.44,XLV,131.2853484609844,0.0,29.16,VUSTX,272.738875871398,0.0,10.19,-1925.956061922643,10704,0,58.12
1999-07-29,QQQ,59.42245553388534,0.0,56.88,DIA,23.47724827113599,0.0,107.78,XLV,131.2853484609844,0.0,28.66,VUSTX,272.738875871398,0.0,10.13,-1925.956061922643,10509,0,56.88
1999-07-30,QQQ,59.00110348709134,0.0,56.59,DIA,23.54856436666235,0.0,106.34,XLV,131.93647706801235,0.0,28.47,VUSTX,268.863613741009,0.0,10.09,-1878.1157510631576,10433,0,56.59
1999-08-02,QQQ,59.00110348709134,0.0,56.44,DIA,23.54856436666235,0.0,106.56,XLV,131.93647706801235,0.0,28.28,VUSTX,268.863613741009,0.0,10.09,-1878.1157510631576,10405,0,56.44
1999-08-03,QQQ,59.00110348709134,0.0,56.07,DIA,23.54856436666235,0.0,106.72,XLV,131.93647706801235,0.0,28.16,VUSTX,268.863613741009,0.0,10.06,-1878.1157510631576,10363,0,56.07
1999-08-04,QQQ,59.00110348709134,0.0,55.05,DIA,23.54856436666235,0.0,106.66,XLV,131.93647706801235,0.0,27.75,VUSTX,268.863613741009,0.0,10.07,-1878.1157510631576,10250,0,55.05
1999-08-05,QQQ,59.00110348709134,0.0,55.93,DIA,23.54856436666235,0.0,108.34,XLV,131.93647706801235,0.0,27.67,VUSTX,268.863613741009,0.0,10.11,-1878.1157510631576,10341,0,55.93
1999-08-06,QQQ,59.00110348709134,0.0,55.33,DIA,23.54856436666235,0.0,107.09,XLV,131.93647706801235,0.0,27.38,VUSTX,268.863613741009,0.0,10.01,-1878.1157510631576,10211,0,55.33
1999-08-09,QQQ,59.00110348709134,0.0,54.62,DIA,23.54856436666235,0.0,107.12,XLV,131.93647706801235,0.0,27.41,VUSTX,268.863613741009,0.0,9.94,-1878.1157510631576,10155,0,54.62
1999-08-10,QQQ,59.00110348709134,0.0,54.12,DIA,23.54856436666235,0.0,106.75,XLV,131.93647706801235,0.0,26.86,VUSTX,268.863613741009,0.0,9.93,-1878.1157510631576,10042,0,54.12
1999-08-11,QQQ,59.00110348709134,0.0,55.91,DIA,23.54856436666235,0.0,108.0,XLV,131.93647706801235,0.0,27.12,VUSTX,268.863613741009,0.0,9.96,-1878.1157510631576,10219,0,55.91
1999-08-12,QQQ,59.00110348709134,0.0,55.25,DIA,23.54856436666235,0.0,107.91,XLV,131.93647706801235,0.0,27.12,VUSTX,268.863613741009,0.0,9.94,-1878.1157510631576,10173,0,55.25
1999-08-13,QQQ,59.00110348709134,0.0,57.66,DIA,23.54856436666235,0.0,110.0,XLV,131.93647706801235,0.0,27.59,VUSTX,268.863613741009,0.0,10.01,-1878.1157510631576,10445,0,57.66
1999-08-16,QQQ,59.00110348709134,0.0,58.12,DIA,23.54856436666235,0.0,110.66,XLV,131.93647706801235,0.0,27.59,VUSTX,268.863613741009,0.0,10.01,-1878.1157510631576,10488,0,58.12
1999-08-17,QQQ,59.00110348709134,0.0,58.41,DIA,23.54856436666235,0.0,111.25,XLV,131.93647706801235,0.0,27.94,VUSTX,268.863613741009,0.0,10.09,-1878.1157510631576,10587,0,58.41
1999-08-18,QQQ,59.00110348709134,0.0,57.75,DIA,23.54856436666235,0.0,109.89,XLV,131.93647706801235,0.0,28.12,VUSTX,268.863613741009,0.0,10.09,-1878.1157510631576,10539,0,57.75
1999-08-19,QQQ,59.00110348709134,0.0,57.06,DIA,23.54856436666235,0.0,109.75,XLV,131.93647706801235,0.0,28.0,VUSTX,268.863613741009,0.0,10.07,-1878.1157510631576,10474,0,57.06
1999-08-20,QQQ,59.00110348709134,0.0,57.97,DIA,23.54856436666235,0.22899999999999998,111.16,XLV,131.93647706801235,0.0,27.94,VUSTX,268.863613741009,0.0,10.08,-1878.1157510631576,10556,0,57.97
1999-08-23,QQQ,59.00110348709134,0.0,59.81,DIA,23.54856436666235,0.0,113.3,XLV,131.93647706801235,0.0,28.2,VUSTX,268.863613741009,0.0,10.08,-1878.1157510631576,10749,0,59.81
1999-08-24,QQQ,59.00110348709134,0.0,60.22,DIA,23.54856436666235,0.0,112.94,XLV,131.93647706801235,0.0,27.81,VUSTX,268.863613741009,0.0,10.12,-1878.1157510631576,10724,0,60.22
1999-08-25,QQQ,59.00110348709134,0.0,61.5,DIA,23.54856436666235,0.0,113.62,XLV,131.93647706801235,0.0,28.38,VUSTX,268.863613741009,0.0,10.21,-1878.1157510631576,10915,0,61.5
1999-08-26,QQQ,59.00110348709134,0.0,60.48,DIA,23.54856436666235,0.0,112.06,XLV,131.93647706801235,0.0,28.16,VUSTX,268.863613741009,0.0,10.21,-1878.1157510631576,10789,0,60.48
1999-08-27,QQQ,59.00110348709134,0.0,59.88,DIA,23.54856436666235,0.0,111.0,XLV,131.93647706801235,0.0,27.95,VUSTX,268.863613741009,0.0,10.11,-1878.1157510631576,10674,0,59.88
1999-08-30,QQQ,59.00110348709134,0.0,59.03,DIA,23.54856436666235,0.0,109.06,XLV,131.93647706801235,0.0,27.28,VUSTX,268.863613741009,0.0,10.01,-1878.1157510631576,10463,0,59.03
1999-08-31,QQQ,56.18944128938792,0.0,59.69,DIA,23.23751328335033,0.0,108.25,XLV,138.77128427304194,0.0,27.19,VUSTX,272.78103576905875,0.0,9.99,-1886.595609692007,10481,0,59.69
1999-09-01,QQQ,56.18944128938792,0.0,60.12,DIA,23.23751328335033,0.0,109.56,XLV,138.77128427304194,0.0,27.22,VUSTX,272.78103576905875,0.0,9.98,-1886.595609692007,10537,0,60.12
1999-09-02,QQQ,56.18944128938792,0.0,59.91,DIA,23.23751328335033,0.0,108.41,XLV,138.77128427304194,0.0,26.94,VUSTX,272.78103576905875,0.0,9.92,-1886.595609692007,10443,0,59.91
1999-09-03,QQQ,56.18944128938792,0.0,62.66,DIA,23.23751328335033,0.0,111.31,XLV,138.77128427304194,0.0,27.8,VUSTX,272.78103576905875,0.0,10.04,-1886.595609692007,10817,0,62.66
1999-09-07,QQQ,56.18944128938792,0.0,62.38,DIA,23.23751328335033,0.0,110.25,XLV,138.77128427304194,0.0,28.12,VUSTX,272.78103576905875,0.0,9.97,-1886.595609692007,10802,0,62.38
1999-09-08,QQQ,56.18944128938792,0.0,61.53,DIA,23.23751328335033,0.0,110.31,XLV,138.77128427304194,0.0,28.0,VUSTX,272.78103576905875,0.0,9.99,-1886.595609692007,10744,0,61.53
1999-09-09,QQQ,56.18944128938792,0.0,62.41,DIA,23.23751328335033,0.0,110.56,XLV,138.77128427304194,0.0,27.81,VUSTX,272.78103576905875,0.0,9.95,-1886.595609692007,10762,0,62.41
1999-09-10,QQQ,56.18944128938792,0.0,63.12,DIA,23.23751328335033,0.0,110.31,XLV,138.77128427304194,0.0,27.97,VUSTX,272.78103576905875,0.0,10.03,-1886.595609692007,10840,0,63.12
1999-09-13,QQQ,56.18944128938792,0.0,62.37,DIA,23.23751328335033,0.0,110.31,XLV,138.77128427304194,0.0,27.92,VUSTX,272.78103576905875,0.0,9.99,-1886.595609692007,10780,0,62.37
1999-09-14,QQQ,56.18944128938792,0.0,62.71,DIA,23.23751328335033,0.0,109.34,XLV,138.77128427304194,0.0,27.64,VUSTX,272.78103576905875,0.0,9.93,-1886.595609692007,10722,0,62.71
1999-09-15,QQQ,56.18944128938792,0.0,61.5,DIA,23.23751328335033,0.0,107.88,XLV,138.77128427304194,0.0,27.38,VUSTX,272.78103576905875,0.0,9.95,-1886.595609692007,10589,0,61.5
1999-09-16,QQQ,56.18944128938792,0.0,61.47,DIA,23.23751328335033,0.0,107.53,XLV,138.77128427304194,0.0,27.39,VUSTX,272.78103576905875,0.0,9.99,-1886.595609692007,10592,0,61.47
1999-09-17,QQQ,56.18944128938792,0.0,63.31,DIA,23.23751328335033,0.131,108.38,XLV,138.77128427304194,0.0,28.17,VUSTX,272.78103576905875,0.0,10.03,-1886.595609692007,10834,0,63.31
1999-09-20,QQQ,56.18944128938792,0.0,63.46,DIA,23.23751328335033,0.0,108.03,XLV,138.77128427304194,0.0,27.83,VUSTX,272.78103576905875,0.0,10.0,-1886.595609692007,10779,0,63.46
1999-09-21,QQQ,56.18944128938792,0.0,61.94,DIA,23.23751328335033,0.0,105.84,XLV,138.77128427304194,0.0,27.33,VUSTX,272.78103576905875,0.0,9.98,-1886.595609692007,10568,0,61.94
1999-09-22,QQQ,56.18944128938792,0.0,62.59,DIA,23.23751328335033,0.0,105.14,XLV,138.77128427304194,0.0,27.27,VUSTX,272.78103576905875,0.0,10.0,-1886.595609692007,10585,0,62.59
1999-09-23,QQQ,56.18944128938792,0.0,60.0,DIA,23.23751328335033,0.0,102.69,XLV,138.77128427304194,0.0,26.97,VUSTX,272.78103576905875,0.0,10.07,-1886.595609692007,10360,0,60.0
1999-09-24,QQQ,56.18944128938792,0.0,60.08,DIA,23.23751328335033,0.0,102.64,XLV,138.77128427304194,0.0,26.55,VUSTX,272.78103576905875,0.0,10.15,-1886.595609692007,10327,0,60.08
1999-09-27,QQQ,56.18944128938792,0.0,60.5,DIA,23.23751328335033,0.0,103.09,XLV,138.77128427304194,0.0,26.75,VUSTX,272.78103576905875,0.0,10.08,-1886.595609692007,10370,0,60.5
1999-09-28,QQQ,56.18944128938792,0.0,60.78,DIA,23.23751328335033,0.0,102.75,XLV,138.77128427304194,0.0,26.5,VUSTX,272.78103576905875,0.0,10.03,-1886.595609692007,10329,0,60.78
1999-09-29,QQQ,56.18944128938792,0.0,59.56,DIA,23.23751328335033,0.0,102.0,XLV,138.77128427304194,0.0,26.58,VUSTX,272.78103576905875,0.0,9.95,-1886.595609692007,10232,0,59.56
