Date,On_Price_DJIndex,On_Shares_DJIndex,On_Dividend_DJIndex,Off_Price_Treasures,Off_Shares_Treasures,Off_Dividend_Treasures,Cash,Capital,InOutCash,Bench
1916-03-08,92.58,197.79736363837534,0.0,86.56675749,55.27750730672791,0.0,0.0,23097,0,152.705294752
1916-03-09,93.5,197.79736363837534,0.0,86.57462076,55.27750730672791,0.0,0.0,23279,0,153.62529475199997
1916-03-10,93.11,197.79736363837534,0.0,86.58248547,55.27750730672791,0.0,0.0,23202,0,153.235294752
1916-03-11,92.9,197.79736363837534,0.0,86.59035159,55.27750730672791,0.0,0.0,23161,0,153.02529475199998
1916-03-13,94.75,197.79736363837534,0.0,86.59821915,55.27750730672791,0.0,0.0,23528,0,154.87529475199997
1916-03-14,95.4,197.79736363837534,0.0,86.60608814,55.27750730672791,0.0,0.0,23657,0,155.52529475199998
1916-03-15,95.76,197.79736363837534,0.0,86.61395856,55.27750730672791,0.0,0.0,23728,0,155.885294752
1916-03-16,96.08,197.79736363837534,0.0,86.62183041,55.27750730672791,0.0,0.0,23792,0,156.205294752
1916-03-17,96.0,197.79736363837534,0.0,86.62970369,55.27750730672791,0.0,0.0,23777,0,156.12529475199997
1916-03-18,95.76,197.79736363837534,0.0,86.63757840000002,55.27750730672791,0.0,0.0,23730,0,155.885294752
1916-03-20,93.6,197.79736363837534,0.0,86.64545455,55.27750730672791,0.0,0.0,23303,0,153.72529475199997
1916-03-21,93.58,197.79736363837534,0.0,86.65333212,55.27750730672791,0.0,0.0,23299,0,153.705294752
1916-03-22,93.97,197.79736363837534,0.0,86.66121113,55.27750730672791,0.0,0.0,23377,0,154.09529475199997
1916-03-23,93.76,197.79736363837534,0.0,86.66909157,55.27750730672791,0.0,0.0,23336,0,153.885294752
1916-03-24,93.65,197.79736363837534,0.0,86.67697344,55.27750730672791,0.0,0.0,23315,0,153.77529475199998
1916-03-25,93.23,197.79736363837534,0.0,86.68485675,55.27750730672791,0.0,0.0,23232,0,153.355294752
1916-03-27,93.57,197.79736363837534,0.0,86.6927415,55.27750730672791,0.0,0.0,23300,0,153.69529475199997
1916-03-28,93.81,197.79736363837534,0.0,86.70062767,55.27750730672791,0.0,0.0,23347,0,153.93529475199998
1916-03-29,93.36,197.79736363837534,0.0,86.70851528,55.27750730672791,0.0,0.0,23259,0,153.485294752
1916-03-30,92.73,197.79736363837534,0.0,86.71640433,55.27750730672791,0.0,0.0,23135,0,152.855294752
1916-03-31,93.25,204.64891215233288,0.0,86.72429481,48.72422754069437,0.0,0.0,23309,0,153.37529475199997
1916-04-01,93.69,204.64891215233288,0.33728400000000003,86.73218673,48.72422754069437,0.294166667,0.0,23399,0,154.15257875199998
1916-04-03,94.13,204.64891215233288,0.0,86.7499488,48.72422754069437,0.0,0.0,23490,0,154.59257875199998
1916-04-04,93.97,204.64891215233288,0.0,86.76771815,48.72422754069437,0.0,0.0,23458,0,154.43257875199998
1916-04-05,94.12,204.64891215233288,0.0,86.78549478,48.72422754069437,0.0,0.0,23490,0,154.582578752
1916-04-06,94.46,204.64891215233288,0.0,86.80327869,48.72422754069437,0.0,0.0,23560,0,154.92257875199996
1916-04-07,93.38,204.64891215233288,0.0,86.82106989,48.72422754069437,0.0,0.0,23340,0,153.84257875199998
1916-04-08,93.31,204.64891215233288,0.0,86.83886839,48.72422754069437,0.0,0.0,23326,0,153.772578752
1916-04-10,94.22,204.64891215233288,0.0,86.85667418,48.72422754069437,0.0,0.0,23514,0,154.68257875199998
1916-04-11,93.77,204.64891215233288,0.0,86.87448728,48.72422754069437,0.0,0.0,23422,0,154.23257875199997
1916-04-12,93.28,204.64891215233288,0.0,86.89230769,48.72422754069437,0.0,0.0,23323,0,153.742578752
1916-04-13,91.28,204.64891215233288,0.0,86.91013541,48.72422754069437,0.0,0.0,22914,0,151.742578752
1916-04-14,91.63,204.64891215233288,0.0,86.92797045,48.72422754069437,0.0,0.0,22987,0,152.09257875199998
1916-04-15,91.48,204.64891215233288,0.0,86.94581281,48.72422754069437,0.0,0.0,22957,0,151.94257875199997
1916-04-17,91.08,204.64891215233288,0.0,86.96366249,48.72422754069437,0.0,0.0,22876,0,151.54257875199997
1916-04-18,90.65,204.64891215233288,0.0,86.98151951,48.72422754069437,0.0,0.0,22789,0,151.112578752
1916-04-19,88.46,204.64891215233288,0.0,86.99938386,48.72422754069437,0.0,0.0,22342,0,148.92257875199996
1916-04-20,88.11,204.64891215233288,0.0,87.01725555,48.72422754069437,0.0,0.0,22271,0,148.57257875199997
1916-04-22,84.96,204.64891215233288,0.0,87.03513458,48.72422754069437,0.0,0.0,21627,0,145.42257875199996
1916-04-24,87.0,204.64891215233288,0.0,87.05302096,48.72422754069437,0.0,0.0,22046,0,147.46257875199998
1916-04-25,88.12,204.64891215233288,0.0,87.0709147,48.72422754069437,0.0,0.0,22276,0,148.582578752
1916-04-26,87.23,204.64891215233288,0.0,87.08881579,48.72422754069437,0.0,0.0,22094,0,147.69257875199997
1916-04-27,88.78,204.64891215233288,0.0,87.10672424,48.72422754069437,0.0,0.0,22412,0,149.242578752
1916-04-28,89.65,204.64891215233288,0.0,87.12464007,48.72422754069437,0.0,0.0,22591,0,150.112578752
1916-04-29,89.78,89.79189253111196,0.0,87.14256326,167.90362358995927,0.0,0.0,22693,0,150.242578752
1916-05-01,90.3,89.79189253111196,0.33712,87.16049383,167.90362358995927,0.294166667,0.0,22742,0,151.09969875199997
1916-05-02,89.02,89.79189253111196,0.0,87.15221726,167.90362358995927,0.0,0.0,22626,0,149.81969875199997
1916-05-03,88.61,89.79189253111196,0.0,87.14394227,167.90362358995927,0.0,0.0,22588,0,149.40969875199997
1916-05-04,87.71,89.79189253111196,0.0,87.13566885,167.90362358995927,0.0,0.0,22506,0,148.50969875199996
1916-05-05,88.51,89.79189253111196,0.0,87.127397,167.90362358995927,0.0,0.0,22576,0,149.30969875199997
1916-05-06,90.51,89.79189253111196,0.0,87.11912672,167.90362358995927,0.0,0.0,22754,0,151.30969875199997
1916-05-08,90.36,89.79189253111196,0.0,87.11085801,167.90362358995927,0.0,0.0,22739,0,151.15969875199997
1916-05-09,89.71,89.79189253111196,0.0,87.10259087,167.90362358995927,0.0,0.0,22680,0,150.50969875199996
1916-05-10,89.78,89.79189253111196,0.0,87.09432530000002,167.90362358995927,0.0,0.0,22684,0,150.57969875199998
1916-05-11,90.08,89.79189253111196,0.0,87.0860613,167.90362358995927,0.0,0.0,22710,0,150.87969875199997
1916-05-12,90.94,89.79189253111196,0.0,87.07779886,167.90362358995927,0.0,0.0,22786,0,151.73969875199998
1916-05-13,91.71,89.79189253111196,0.0,87.06953799,167.90362358995927,0.0,0.0,22854,0,152.50969875199996
1916-05-15,92.43,89.79189253111196,0.0,87.06127869,167.90362358995927,0.0,0.0,22917,0,153.229698752
1916-05-16,92.01,89.79189253111196,0.0,87.05302096,167.90362358995927,0.0,0.0,22878,0,152.80969875199997
1916-05-17,91.51,89.79189253111196,0.0,87.0447648,167.90362358995927,0.0,0.0,22831,0,152.30969875199997
1916-05-18,92.05,89.79189253111196,0.0,87.03651019,167.90362358995927,0.0,0.0,22879,0,152.84969875199997
1916-05-19,91.76,89.79189253111196,0.0,87.02825716,167.90362358995927,0.0,0.0,22851,0,152.55969875199997
1916-05-20,91.81,89.79189253111196,0.0,87.02000569,167.90362358995927,0.0,0.0,22854,0,152.60969875199999
1916-05-22,92.06,89.79189253111196,0.0,87.01175578,167.90362358995927,0.0,0.0,22875,0,152.85969875199999
1916-05-23,92.1,89.79189253111196,0.0,87.00350744,167.90362358995927,0.0,0.0,22878,0,152.89969875199998
1916-05-24,92.37,89.79189253111196,0.0,86.99526066,167.90362358995927,0.0,0.0,22900,0,153.169698752
1916-05-25,92.62,89.79189253111196,0.0,86.98701545,167.90362358995927,0.0,0.0,22921,0,153.419698752
1916-05-26,92.29,89.79189253111196,0.0,86.9787718,167.90362358995927,0.0,0.0,22890,0,153.08969875199998
1916-05-27,91.62,89.79189253111196,0.0,86.97052971,167.90362358995927,0.0,0.0,22829,0,152.419698752
1916-05-29,91.95,89.79189253111196,0.0,86.96228918,167.90362358995927,0.0,0.0,22857,0,152.74969875199997
1916-05-31,91.8,249.59356673456665,0.0,86.95405021,0.0,0.0,0.0,22912,0,152.59969875199997
1916-06-01,91.87,249.59356673456665,0.34757483299999997,86.94581281,0.0,0.294166667,0.0,22930,0,153.017273585
1916-06-02,91.22,249.59356673456665,0.0,86.92934268,0.0,0.0,0.0,22767,0,152.36727358499996
1916-06-03,91.53,249.59356673456665,0.0,86.91287879,0.0,0.0,0.0,22845,0,152.67727358499997
1916-06-05,92.19,249.59356673456665,0.0,86.89642113,0.0,0.0,0.0,23010,0,153.337273585
1916-06-06,91.73,249.59356673456665,0.0,86.87996971,0.0,0.0,0.0,22895,0,152.87727358499998
1916-06-07,91.84,249.59356673456665,0.0,86.86352451,0.0,0.0,0.0,22922,0,152.98727358499997
1916-06-08,92.01,249.59356673456665,0.0,86.84708554,0.0,0.0,0.0,22965,0,153.15727358499998
1916-06-09,92.78,249.59356673456665,0.0,86.83065279,0.0,0.0,0.0,23157,0,153.92727358499997
1916-06-10,92.7,249.59356673456665,0.0,86.81422626,0.0,0.0,0.0,23137,0,153.84727358499998
1916-06-12,93.61,249.59356673456665,0.0,86.79780594,0.0,0.0,0.0,23364,0,154.75727358499998
1916-06-13,93.19,249.59356673456665,0.0,86.78139183,0.0,0.0,0.0,23259,0,154.337273585
1916-06-14,93.33,249.59356673456665,0.0,86.76498393,0.0,0.0,0.0,23294,0,154.47727358499998
1916-06-15,93.33,249.59356673456665,0.0,86.74858223,0.0,0.0,0.0,23294,0,154.47727358499998
1916-06-16,92.49,249.59356673456665,0.0,86.73218673,0.0,0.0,0.0,23084,0,153.63727358499997
1916-06-17,91.9,249.59356673456665,0.0,86.71579743,0.0,0.0,0.0,22937,0,153.04727358499997
1916-06-19,90.0,249.59356673456665,0.0,86.69941432,0.0,0.0,0.0,22463,0,151.147273585
1916-06-20,90.57,249.59356673456665,0.0,86.6830374,0.0,0.0,0.0,22605,0,151.717273585
1916-06-21,90.03,249.59356673456665,0.0,86.66666667,0.0,0.0,0.0,22470,0,151.17727358499997
1916-06-22,89.54,249.59356673456665,0.0,86.65030211,0.0,0.0,0.0,22348,0,150.68727358499999
1916-06-23,88.88,249.59356673456665,0.0,86.63394374,0.0,0.0,0.0,22183,0,150.027273585
1916-06-24,89.26,249.59356673456665,0.0,86.61759154,0.0,0.0,0.0,22278,0,150.40727358499998
1916-06-26,87.68,249.59356673456665,0.0,86.60124552,0.0,0.0,0.0,21884,0,148.827273585
1916-06-27,88.43,249.59356673456665,0.0,86.58490566,0.0,0.0,0.0,22071,0,149.577273585
1916-06-28,88.29,249.59356673456665,0.0,86.56857197,0.0,0.0,0.0,22036,0,149.43727358499999
1916-06-29,89.51,249.59356673456665,0.0,86.55224444,0.0,0.0,0.0,22341,0,150.65727358499998
1916-06-30,89.58,152.78415693604586,0.0,86.53592306,101.10434738654772,0.0,0.0,22435,0,150.72727358499998
1916-07-01,88.93,152.78415693604586,0.381657917,86.51960784,101.10434738654772,0.294166667,0.0,22334,0,150.45893150199998
1916-07-03,89.37,152.78415693604586,0.0,86.51112636,101.10434738654772,0.0,0.0,22400,0,150.89893150199998
1916-07-05,90.53,152.78415693604586,0.0,86.50264654,101.10434738654772,0.0,0.0,22577,0,152.05893150199998
1916-07-06,90.4,152.78415693604586,0.0,86.49416838,101.10434738654772,0.0,0.0,22556,0,151.92893150199998
1916-07-07,89.71,152.78415693604586,0.0,86.48569189,101.10434738654772,0.0,0.0,22450,0,151.23893150199996
1916-07-08,89.51,152.78415693604586,0.0,86.47721705,101.10434738654772,0.0,0.0,22418,0,151.03893150199997
1916-07-10,88.6,152.78415693604586,0.0,86.46874388,101.10434738654772,0.0,0.0,22279,0,150.12893150199997
1916-07-11,87.63,152.78415693604586,0.0,86.46027236,101.10434738654772,0.0,0.0,22129,0,149.15893150199997
1916-07-12,87.63,152.78415693604586,0.0,86.45180251,101.10434738654772,0.0,0.0,22129,0,149.15893150199997
1916-07-13,86.4,152.78415693604586,0.0,86.44333431,101.10434738654772,0.0,0.0,21940,0,147.92893150199998
1916-07-14,86.95,152.78415693604586,0.0,86.43486778,101.10434738654772,0.0,0.0,22023,0,148.47893150199997
1916-07-15,87.36,152.78415693604586,0.0,86.42640290000001,101.10434738654772,0.0,0.0,22085,0,148.888931502
1916-07-17,87.15,152.78415693604586,0.0,86.41793968,101.10434738654772,0.0,0.0,22052,0,148.67893150199998
1916-07-18,87.25,152.78415693604586,0.0,86.40947812,101.10434738654772,0.0,0.0,22066,0,148.77893150199998
1916-07-19,88.1,152.78415693604586,0.0,86.40101821,101.10434738654772,0.0,0.0,22195,0,149.62893150199997
1916-07-20,89.0,152.78415693604586,0.0,86.39255996,101.10434738654772,0.0,0.0,22332,0,150.52893150199998
1916-07-21,89.03,152.78415693604586,0.0,86.38410337,101.10434738654772,0.0,0.0,22336,0,150.55893150199998
1916-07-22,89.75,152.78415693604586,0.0,86.37564843,101.10434738654772,0.0,0.0,22445,0,151.27893150199998
1916-07-24,89.1,152.78415693604586,0.0,86.36719515,101.10434738654772,0.0,0.0,22345,0,150.62893150199997
1916-07-25,88.83,152.78415693604586,0.0,86.35874352,101.10434738654772,0.0,0.0,22303,0,150.35893150199996
1916-07-26,88.13,152.78415693604586,0.0,86.35029354,101.10434738654772,0.0,0.0,22195,0,149.65893150199997
1916-07-27,88.0,152.78415693604586,0.0,86.34184522,101.10434738654772,0.0,0.0,22174,0,149.52893150199998
1916-07-28,88.35,152.78415693604586,0.0,86.33339855,101.10434738654772,0.0,0.0,22227,0,149.87893150199997
1916-07-29,88.79,152.78415693604586,0.0,86.32495354,101.10434738654772,0.0,0.0,22293,0,150.318931502
1916-07-31,89.25,249.604534745125,0.0,86.31651017,1.8988631539677723,0.0,0.0,22441,0,150.77893150199998
1916-08-01,89.05,249.604534745125,0.385883333,86.30806846,1.8988631539677723,0.294166667,0.0,22391,0,150.96481483499997
1916-08-02,88.34,249.604534745125,0.0,86.29244002,1.8988631539677723,0.0,0.0,22213,0,150.254814835
1916-08-03,88.83,249.604534745125,0.0,86.27681724,1.8988631539677723,0.0,0.0,22336,0,150.74481483499997
1916-08-04,88.41,249.604534745125,0.0,86.26120011,1.8988631539677723,0.0,0.0,22231,0,150.32481483499998
1916-08-05,88.55,249.604534745125,0.0,86.24558863,1.8988631539677723,0.0,0.0,22266,0,150.46481483499997
1916-08-07,88.88,249.604534745125,0.0,86.22998281,1.8988631539677723,0.0,0.0,22348,0,150.79481483499998
1916-08-08,88.15,249.604534745125,0.0,86.21438263,1.8988631539677723,0.0,0.0,22166,0,150.064814835
1916-08-09,90.26,249.604534745125,0.0,86.19878809999999,1.8988631539677723,0.0,0.0,22692,0,152.17481483499998
1916-08-10,90.05,249.604534745125,0.0,86.1831992,1.8988631539677723,0.0,0.0,22640,0,151.96481483499997
1916-08-11,90.32,249.604534745125,0.0,86.16761595,1.8988631539677723,0.0,0.0,22707,0,152.23481483499998
1916-08-12,90.5,249.604534745125,0.0,86.15203833,1.8988631539677723,0.0,0.0,22752,0,152.414814835
1916-08-14,90.75,249.604534745125,0.0,86.13646634,1.8988631539677723,0.0,0.0,22815,0,152.664814835
1916-08-15,91.48,249.604534745125,0.0,86.12089997,1.8988631539677723,0.0,0.0,22997,0,153.39481483499998
1916-08-16,91.91,249.604534745125,0.0,86.10533924,1.8988631539677723,0.0,0.0,23104,0,153.82481483499998
1916-08-17,92.08,249.604534745125,0.0,86.08978412,1.8988631539677723,0.0,0.0,23147,0,153.99481483499997
1916-08-18,92.08,249.604534745125,0.0,86.07423462,1.8988631539677723,0.0,0.0,23147,0,153.99481483499997
1916-08-19,91.93,249.604534745125,0.0,86.05869074,1.8988631539677723,0.0,0.0,23109,0,153.844814835
1916-08-21,93.25,249.604534745125,0.0,86.04315248,1.8988631539677723,0.0,0.0,23439,0,155.164814835
1916-08-22,93.83,249.604534745125,0.0,86.02761982,1.8988631539677723,0.0,0.0,23583,0,155.74481483499997
1916-08-23,93.61,249.604534745125,0.0,86.01209277,1.8988631539677723,0.0,0.0,23528,0,155.52481483499997
1916-08-24,93.66,249.604534745125,0.0,85.99657133,1.8988631539677723,0.0,0.0,23541,0,155.57481483499998
1916-08-25,92.9,249.604534745125,0.0,85.98105548,1.8988631539677723,0.0,0.0,23351,0,154.814814835
1916-08-26,92.91,249.604534745125,0.0,85.96554523,1.8988631539677723,0.0,0.0,23353,0,154.82481483499998
1916-08-28,92.49,249.604534745125,0.0,85.95004058,1.8988631539677723,0.0,0.0,23249,0,154.40481483499997
1916-08-29,91.63,249.604534745125,0.0,85.93454152,1.8988631539677723,0.0,0.0,23034,0,153.54481483499998
1916-08-30,91.32,249.604534745125,0.0,85.91904805,1.8988631539677723,0.0,0.0,22957,0,153.23481483499998
1916-08-31,92.25,216.20641679856521,0.0,85.90356016,38.76654949329204,0.0,0.0,23275,0,154.164814835
1916-09-01,91.19,216.20641679856521,0.3875575,85.88807786,38.76654949329204,0.294166667,0.0,23045,0,153.49237233499997
1916-09-02,92.29,216.20641679856521,0.0,85.87136324,38.76654949329204,0.0,0.0,23282,0,154.592372335
1916-09-05,93.36,216.20641679856521,0.0,85.85465512,38.76654949329204,0.0,0.0,23513,0,155.662372335
1916-09-06,94.51,216.20641679856521,0.0,85.83795351,38.76654949329204,0.0,0.0,23761,0,156.812372335
1916-09-07,94.59,216.20641679856521,0.0,85.82125839,38.76654949329204,0.0,0.0,23777,0,156.89237233499998
1916-09-08,94.63,216.20641679856521,0.0,85.80456976,38.76654949329204,0.0,0.0,23785,0,156.93237233499997
1916-09-09,95.53,216.20641679856521,0.0,85.78788763,38.76654949329204,0.0,0.0,23979,0,157.83237233499997
1916-09-11,95.74,216.20641679856521,0.0,85.77121197,38.76654949329204,0.0,0.0,24024,0,158.04237233499998
1916-09-12,96.65,216.20641679856521,0.0,85.7545428,38.76654949329204,0.0,0.0,24220,0,158.95237233499998
1916-09-13,97.71,216.20641679856521,0.0,85.73788011,38.76654949329204,0.0,0.0,24449,0,160.01237233499998
1916-09-14,98.84,216.20641679856521,0.0,85.72122390000001,38.76654949329204,0.0,0.0,24692,0,161.14237233499998
1916-09-15,98.39,216.20641679856521,0.0,85.70457415,38.76654949329204,0.0,0.0,24595,0,160.692372335
1916-09-16,98.0,216.20641679856521,0.0,85.68793087,38.76654949329204,0.0,0.0,24510,0,160.30237233499997
1916-09-18,98.51,216.20641679856521,0.0,85.67129405,38.76654949329204,0.0,0.0,24619,0,160.812372335
1916-09-19,98.57,216.20641679856521,0.0,85.65466369,38.76654949329204,0.0,0.0,24632,0,160.87237233499997
1916-09-20,98.47,216.20641679856521,0.0,85.63803979,38.76654949329204,0.0,0.0,24609,0,160.77237233499997
1916-09-21,99.55,216.20641679856521,0.0,85.62142233,38.76654949329204,0.0,0.0,24842,0,161.85237233499998
1916-09-22,100.77,216.20641679856521,0.0,85.60481133,38.76654949329204,0.0,0.0,25105,0,163.07237233499998
1916-09-23,101.3,216.20641679856521,0.0,85.58820677,38.76654949329204,0.0,0.0,25219,0,163.60237233499998
1916-09-25,100.89,216.20641679856521,0.0,85.57160865,38.76654949329204,0.0,0.0,25130,0,163.192372335
1916-09-26,101.39,216.20641679856521,0.0,85.55501697,38.76654949329204,0.0,0.0,25237,0,163.692372335
1916-09-27,101.85,216.20641679856521,0.0,85.53843171,38.76654949329204,0.0,0.0,25336,0,164.15237233499997
1916-09-28,103.11,216.20641679856521,0.0,85.52185289,38.76654949329204,0.0,0.0,25608,0,165.412372335
1916-09-29,103.73,216.20641679856521,0.0,85.50528050000001,38.76654949329204,0.0,0.0,25741,0,166.032372335
1916-09-30,102.9,210.6081797308167,0.0,85.48871452,46.494297167487275,0.0,0.0,25646,0,165.20237233499998
1916-10-02,103.01,210.6081797308167,0.4686955,85.47215496,46.494297167487275,0.294166667,0.0,25668,0,165.781067835
1916-10-03,103.45,210.6081797308167,0.0,85.46387759,46.494297167487275,0.0,0.0,25760,0,166.22106783499999
1916-10-04,103.41,210.6081797308167,0.0,85.45560182,46.494297167487275,0.0,0.0,25752,0,166.18106783499996
1916-10-05,104.15,210.6081797308167,0.0,85.44732765,46.494297167487275,0.0,0.0,25907,0,166.92106783499997
1916-10-06,102.85,210.6081797308167,0.0,85.43905509,46.494297167487275,0.0,0.0,25633,0,165.62106783499996
1916-10-07,103.4,210.6081797308167,0.0,85.43078412,46.494297167487275,0.0,0.0,25748,0,166.17106783499997
1916-10-09,100.23,210.6081797308167,0.0,85.42251476,46.494297167487275,0.0,0.0,25080,0,163.001067835
1916-10-10,101.35,210.6081797308167,0.0,85.414247,46.494297167487275,0.0,0.0,25316,0,164.12106783499996
1916-10-11,99.98,210.6081797308167,0.0,85.40598084,46.494297167487275,0.0,0.0,25027,0,162.751067835
1916-10-13,98.94,210.6081797308167,0.0,85.39771628,46.494297167487275,0.0,0.0,24808,0,161.711067835
1916-10-14,98.98,210.6081797308167,0.0,85.38945331,46.494297167487275,0.0,0.0,24816,0,161.751067835
1916-10-16,101.42,210.6081797308167,0.0,85.38119195,46.494297167487275,0.0,0.0,25329,0,164.19106783499998
1916-10-17,102.42,210.6081797308167,0.0,85.37293219,46.494297167487275,0.0,0.0,25539,0,165.19106783499998
1916-10-18,102.35,210.6081797308167,0.0,85.36467402,46.494297167487275,0.0,0.0,25524,0,165.12106783499996
1916-10-19,102.55,210.6081797308167,0.0,85.35641745,46.494297167487275,0.0,0.0,25566,0,165.32106783499998
1916-10-20,103.68,210.6081797308167,0.0,85.34816248,46.494297167487275,0.0,0.0,25804,0,166.451067835
1916-10-21,103.88,210.6081797308167,0.0,85.33990909999999,46.494297167487275,0.0,0.0,25845,0,166.651067835
1916-10-23,105.17,210.6081797308167,0.0,85.33165732,46.494297167487275,0.0,0.0,26117,0,167.94106783499998
1916-10-24,105.15,210.6081797308167,0.0,85.32340714,46.494297167487275,0.0,0.0,26112,0,167.92106783499997
1916-10-25,104.57,210.6081797308167,0.0,85.31515855,46.494297167487275,0.0,0.0,25989,0,167.341067835
1916-10-26,104.56,210.6081797308167,0.0,85.30691155,46.494297167487275,0.0,0.0,25987,0,167.331067835
1916-10-27,105.28,210.6081797308167,0.0,85.29866615,46.494297167487275,0.0,0.0,26138,0,168.05106783499997
1916-10-28,104.83,210.6081797308167,0.0,85.29042234,46.494297167487275,0.0,0.0,26043,0,167.60106783499998
1916-10-30,104.3,210.6081797308167,0.0,85.28218013,46.494297167487275,0.0,0.0,25931,0,167.07106783499998
1916-10-31,104.61,175.6087454284555,0.0,85.27393951,90.60320317869225,0.0,0.0,26096,0,167.38106783499998
1916-11-01,105.9,175.6087454284555,0.4950825,85.26570048,90.60320317869225,0.294166667,0.0,26322,0,169.166150335
1916-11-02,105.7,175.6087454284555,0.0,85.24854095,90.60320317869225,0.0,0.0,26285,0,168.96615033499998
1916-11-03,106.28,175.6087454284555,0.0,85.23138833,90.60320317869225,0.0,0.0,26385,0,169.546150335
1916-11-04,105.93,175.6087454284555,0.0,85.21424261,90.60320317869225,0.0,0.0,26322,0,169.196150335
1916-11-06,107.21,175.6087454284555,0.0,85.19710378,90.60320317869225,0.0,0.0,26546,0,170.47615033499997
1916-11-08,106.83,175.6087454284555,0.0,85.17997185,90.60320317869225,0.0,0.0,26477,0,170.09615033499998
1916-11-09,107.68,175.6087454284555,0.0,85.1628468,90.60320317869225,0.0,0.0,26625,0,170.946150335
1916-11-10,107.65,175.6087454284555,0.0,85.14572864,90.60320317869225,0.0,0.0,26618,0,170.916150335
1916-11-11,106.72,175.6087454284555,0.0,85.12861736,90.60320317869225,0.0,0.0,26453,0,169.986150335
1916-11-13,105.63,175.6087454284555,0.0,85.11151296,90.60320317869225,0.0,0.0,26260,0,168.896150335
1916-11-14,107.04,175.6087454284555,0.0,85.09441543,90.60320317869225,0.0,0.0,26506,0,170.30615033499998
1916-11-15,107.72,175.6087454284555,0.0,85.07732476,90.60320317869225,0.0,0.0,26624,0,170.986150335
1916-11-16,108.48,175.6087454284555,0.0,85.06024096,90.60320317869225,0.0,0.0,26756,0,171.74615033499998
1916-11-17,109.62,175.6087454284555,0.0,85.04316402,90.60320317869225,0.0,0.0,26955,0,172.886150335
1916-11-18,110.13,175.6087454284555,0.0,85.02609394,90.60320317869225,0.0,0.0,27043,0,173.396150335
1916-11-20,110.1,175.6087454284555,0.0,85.0090307,90.60320317869225,0.0,0.0,27036,0,173.366150335
1916-11-21,110.15,175.6087454284555,0.0,84.99197432,90.60320317869225,0.0,0.0,27043,0,173.416150335
1916-11-22,108.65,175.6087454284555,0.0,84.97492477,90.60320317869225,0.0,0.0,26778,0,171.916150335
1916-11-23,107.48,175.6087454284555,0.0,84.95788207,90.60320317869225,0.0,0.0,26571,0,170.74615033499998
1916-11-24,109.07,175.6087454284555,0.0,84.94084620000002,90.60320317869225,0.0,0.0,26849,0,172.33615033499999
1916-11-25,109.95,175.6087454284555,0.0,84.92381716,90.60320317869225,0.0,0.0,27002,0,173.21615033499998
1916-11-27,108.23,175.6087454284555,0.0,84.90679495,90.60320317869225,0.0,0.0,26698,0,171.49615033499998
1916-11-28,107.01,175.6087454284555,0.0,84.88977956,90.60320317869225,0.0,0.0,26483,0,170.27615033499998
1916-11-29,105.97,134.06330632276956,0.0,84.87277099,143.66738457164627,0.0,0.0,26400,0,169.236150335
1916-12-01,106.17,134.06330632276956,0.4972295,84.85576923,143.66738457164627,0.294166667,0.0,26424,0,169.93337983499998
1916-12-02,106.81,134.06330632276956,0.0,84.84727091,143.66738457164627,0.0,0.0,26509,0,170.573379835
1916-12-04,106.2,134.06330632276956,0.0,84.83877428,143.66738457164627,0.0,0.0,26426,0,169.96337983499998
1916-12-05,106.43,134.06330632276956,0.0,84.83027936,143.66738457164627,0.0,0.0,26455,0,170.193379835
1916-12-06,106.76,134.06330632276956,0.0,84.82178614,143.66738457164627,0.0,0.0,26498,0,170.523379835
1916-12-07,106.43,134.06330632276956,0.0,84.81329462,143.66738457164627,0.0,0.0,26453,0,170.193379835
1916-12-08,106.51,134.06330632276956,0.0,84.8048048,143.66738457164627,0.0,0.0,26462,0,170.273379835
1916-12-09,105.68,134.06330632276956,0.0,84.79631669,143.66738457164627,0.0,0.0,26350,0,169.443379835
1916-12-11,104.67,134.06330632276956,0.0,84.78783026,143.66738457164627,0.0,0.0,26213,0,168.43337983499998
1916-12-12,100.35,134.06330632276956,0.0,84.77934554,143.66738457164627,0.0,0.0,25633,0,164.113379835
1916-12-13,102.61,134.06330632276956,0.0,84.77086252,143.66738457164627,0.0,0.0,25935,0,166.37337983499998
1916-12-14,98.23,134.06330632276956,0.0,84.76238119,143.66738457164627,0.0,0.0,25346,0,161.99337983499998
1916-12-15,97.93,134.06330632276956,0.0,84.75390156,143.66738457164627,0.0,0.0,25305,0,161.693379835
1916-12-16,99.11,134.06330632276956,0.0,84.74542363,143.66738457164627,0.0,0.0,25462,0,162.87337983499998
1916-12-18,98.07,134.06330632276956,0.0,84.73694739,143.66738457164627,0.0,0.0,25321,0,161.833379835
1916-12-19,97.76,134.06330632276956,0.0,84.72847285,143.66738457164627,0.0,0.0,25278,0,161.523379835
1916-12-20,95.26,134.06330632276956,0.0,84.72,143.66738457164627,0.0,0.0,24942,0,159.023379835
1916-12-21,90.16,134.06330632276956,0.0,84.71152885,143.66738457164627,0.0,0.0,24257,0,153.923379835
1916-12-22,95.09,134.06330632276956,0.0,84.70305939,143.66738457164627,0.0,0.0,24917,0,158.853379835
1916-12-23,94.6,134.06330632276956,0.0,84.69459162,143.66738457164627,0.0,0.0,24850,0,158.363379835
