Date,On_Price_DJIndex,On_Shares_DJIndex,On_Dividend_DJIndex,Off_Price_Treasures,Off_Shares_Treasures,Off_Dividend_Treasures,Cash,Capital,InOutCash,Bench
1999-05-14,10913.32,0.8960217611837176,0.0,59.71916765,13.544670643614715,0.0,0.0,10587,0,51.78
1999-05-15,10913.32,0.8960217611837176,0.0,59.71916765,13.544670643614715,0.0,0.0,10587,0,50.8
1999-05-16,10913.32,0.8960217611837176,0.0,59.71916765,13.544670643614715,0.0,0.0,10587,0,51.56
1999-05-17,10853.47,0.8960217611837176,0.0,59.81023382,13.544670643614715,0.0,0.0,10535,0,54.21
1999-05-18,10836.95,0.8960217611837176,0.0,59.96262952,13.544670643614715,0.0,0.0,10522,0,54.81
1999-05-19,10887.39,0.8960217611837176,0.0,60.87256424,13.544670643614715,0.0,0.0,10579,0,55.06
1999-05-20,10866.74,0.8960217611837176,0.0,60.69463549,13.544670643614715,0.0,0.0,10558,0,56.71
1999-05-21,10829.28,0.8960217611837176,22.90905423,61.16790851,13.544670643614715,0.0,0.0,10531,0,55.0
1999-05-22,10829.28,0.8960217611837176,0.0,61.16790851,13.544670643614715,0.0,0.0,10531,0,55.87
1999-05-23,10829.28,0.8960217611837176,0.0,61.16790851,13.544670643614715,0.0,0.0,10531,0,54.76
1999-05-24,10654.68,0.8960217611837176,0.0,61.24219292,13.544670643614715,0.0,0.0,10376,0,54.69
1999-05-25,10531.09,0.8960217611837176,0.0,61.33796699,13.544670643614715,0.0,0.0,10266,0,55.98
1999-05-26,10702.16,0.8960217611837176,0.0,60.91458154,13.544670643614715,0.0,0.0,10414,0,56.75
1999-05-27,10466.93,0.8960217611837176,0.0,60.47627206,13.544670643614715,0.0,0.0,10197,0,57.62
1999-05-28,10559.75,0.8960217611837176,0.0,60.62167268,13.544670643614715,0.0,0.0,10282,0,58.02
1999-05-29,10559.75,0.8960217611837176,0.0,60.62167268,13.544670643614715,0.0,0.0,10282,0,58.75
1999-05-30,10559.75,0.8960217611837176,0.0,60.62167268,13.544670643614715,0.0,0.0,10282,0,58.38
1999-05-31,10559.75,0.5925719907133287,0.0,60.62167268,66.74864593333193,0.0,0.0,10303,0,58.47
1999-06-01,10596.26,0.5925719907133287,0.0,59.46765499,66.74864593333193,0.294166667,0.0,10248,0,59.25
1999-06-02,10577.9,0.5925719907133287,0.0,59.48769801,66.74864593333193,0.0,0.0,10238,0,59.84
1999-06-03,10663.7,0.5925719907133287,0.0,59.36764211,66.74864593333193,0.0,0.0,10281,0,59.53
1999-06-04,10799.84,0.5925719907133287,0.0,59.22818792,66.74864593333193,0.0,0.0,10353,0,59.25
1999-06-05,10799.84,0.5925719907133287,0.0,59.22818792,66.74864593333193,0.0,0.0,10353,0,60.26
1999-06-06,10799.84,0.5925719907133287,0.0,59.22818792,66.74864593333193,0.0,0.0,10353,0,60.81
1999-06-07,10909.39,0.5925719907133287,0.0,59.17854149,66.74864593333193,0.0,0.0,10414,0,61.38
1999-06-08,10765.65,0.5925719907133287,0.0,58.96108235,66.74864593333193,0.0,0.0,10314,0,60.75
1999-06-09,10690.29,0.5925719907133287,0.0,58.73544093,66.74864593333193,0.0,0.0,10255,0,58.41
1999-06-10,10621.27,0.5925719907133287,0.0,58.35675318,66.74864593333193,0.0,0.0,10189,0,58.69
1999-06-11,10490.51,0.5925719907133287,0.0,57.53871231,66.74864593333193,0.0,0.0,10057,0,57.2
1999-06-12,10490.51,0.5925719907133287,0.0,57.53871231,66.74864593333193,0.0,0.0,10057,0,57.28
1999-06-13,10490.51,0.5925719907133287,0.0,57.53871231,66.74864593333193,0.0,0.0,10057,0,55.88
1999-06-14,10563.33,0.5925719907133287,0.0,57.84988528,66.74864593333193,0.0,0.0,10120,0,57.0
1999-06-15,10594.99,0.5925719907133287,0.0,57.86885246,66.74864593333193,0.0,0.0,10140,0,58.12
1999-06-16,10784.96,0.5925719907133287,0.0,58.11656239999999,66.74864593333193,0.0,0.0,10270,0,56.88
1999-06-17,10841.63,0.5925719907133287,0.0,59.31776172,66.74864593333193,0.0,0.0,10383,0,56.59
1999-06-18,10855.56,0.5925719907133287,11.70936809,59.11907553,66.74864593333193,0.0,0.0,10378,0,56.44
1999-06-19,10855.56,0.5925719907133287,0.0,59.11907553,66.74864593333193,0.0,0.0,10378,0,56.07
1999-06-20,10855.56,0.5925719907133287,0.0,59.11907553,66.74864593333193,0.0,0.0,10378,0,55.05
1999-06-21,10815.99,0.5925719907133287,0.0,58.56976937,66.74864593333193,0.0,0.0,10318,0,55.93
1999-06-22,10721.64,0.5925719907133287,0.0,58.25082508,66.74864593333193,0.0,0.0,10241,0,55.33
1999-06-23,10666.87,0.5925719907133287,0.0,57.60443864,66.74864593333193,0.0,0.0,10165,0,54.62
1999-06-24,10534.84,0.5925719907133287,0.0,57.29589352,66.74864593333193,0.0,0.0,10067,0,54.12
1999-06-25,10552.57,0.5925719907133287,0.0,57.38904243,66.74864593333193,0.0,0.0,10083,0,55.91
1999-06-26,10552.57,0.5925719907133287,0.0,57.38904243,66.74864593333193,0.0,0.0,10083,0,55.25
1999-06-27,10552.57,0.5925719907133287,0.0,57.38904243,66.74864593333193,0.0,0.0,10083,0,57.66
1999-06-28,10655.15,0.5925719907133287,0.0,57.91632486,66.74864593333193,0.0,0.0,10179,0,58.12
1999-06-29,10815.35,0.5925719907133287,0.0,58.20280297,66.74864593333193,0.0,0.0,10293,0,58.41
1999-06-30,10970.81,0.6194687129039812,0.0,58.9512358,62.13021271734189,0.0,0.0,10458,0,57.75
1999-07-01,11066.43,0.6194687129039812,0.0,58.70613670000001,62.13021271734189,0.294166667,0.0,10502,0,57.06
1999-07-02,11139.25,0.6194687129039812,0.0,58.82352941,62.13021271734189,0.0,0.0,10555,0,57.97
1999-07-03,11139.25,0.6194687129039812,0.0,58.82352941,62.13021271734189,0.0,0.0,10555,0,59.81
1999-07-04,11139.25,0.6194687129039812,0.0,58.82352941,62.13021271734189,0.0,0.0,10555,0,60.22
1999-07-05,11139.25,0.6194687129039812,0.0,58.82352941,62.13021271734189,0.0,0.0,10555,0,61.5
1999-07-06,11135.13,0.6194687129039812,0.0,58.41469469,62.13021271734189,0.0,0.0,10527,0,60.48
1999-07-07,11187.37,0.6194687129039812,0.0,58.27005612,62.13021271734189,0.0,0.0,10550,0,59.88
1999-07-08,11126.9,0.6194687129039812,0.0,58.85295098,62.13021271734189,0.0,0.0,10549,0,59.03
1999-07-09,11193.7,0.6194687129039812,0.0,58.85295098,62.13021271734189,0.0,0.0,10590,0,59.69
1999-07-10,11193.7,0.6194687129039812,0.0,58.85295098,62.13021271734189,0.0,0.0,10590,0,60.12
1999-07-11,11193.7,0.6194687129039812,0.0,58.85295098,62.13021271734189,0.0,0.0,10590,0,59.91
1999-07-12,11200.98,0.6194687129039812,0.0,59.769725699999995,62.13021271734189,0.0,0.0,10652,0,62.66
1999-07-13,11175.02,0.6194687129039812,0.0,59.92191479,62.13021271734189,0.0,0.0,10645,0,62.38
1999-07-14,11148.11,0.6194687129039812,0.0,59.74949221,62.13021271734189,0.0,0.0,10618,0,61.53
1999-07-15,11186.42,0.6194687129039812,0.0,59.769725699999995,62.13021271734189,0.0,0.0,10643,0,62.41
1999-07-16,11209.85,0.6194687129039812,3.301980921,59.891415,62.13021271734189,0.0,0.0,10665,0,63.12
1999-07-17,11209.85,0.6194687129039812,0.0,59.891415,62.13021271734189,0.0,0.0,10665,0,62.37
1999-07-18,11209.85,0.6194687129039812,0.0,59.891415,62.13021271734189,0.0,0.0,10665,0,62.71
1999-07-19,11187.68,0.6194687129039812,0.0,59.891415,62.13021271734189,0.0,0.0,10651,0,61.5
1999-07-20,10996.14,0.6194687129039812,0.0,60.01360082,62.13021271734189,0.0,0.0,10540,0,61.47
1999-07-21,11002.78,0.6194687129039812,0.0,59.84065096,62.13021271734189,0.0,0.0,10533,0,63.31
1999-07-22,10969.22,0.6194687129039812,0.0,59.15870622,62.13021271734189,0.0,0.0,10470,0,63.46
1999-07-23,10910.97,0.6194687129039812,0.0,58.79413724,62.13021271734189,0.0,0.0,10411,0,61.94
1999-07-24,10910.97,0.6194687129039812,0.0,58.79413724,62.13021271734189,0.0,0.0,10411,0,62.59
1999-07-25,10910.97,0.6194687129039812,0.0,58.79413724,62.13021271734189,0.0,0.0,10411,0,60.0
1999-07-26,10863.16,0.6194687129039812,0.0,58.501823,62.13021271734189,0.0,0.0,10364,0,60.08
1999-07-27,10979.04,0.6194687129039812,0.0,58.77455877,62.13021271734189,0.0,0.0,10452,0,60.5
1999-07-28,10972.08,0.6194687129039812,0.0,58.81372876,62.13021271734189,0.0,0.0,10450,0,60.78
1999-07-29,10791.29,0.6194687129039812,0.0,58.24121432,62.13021271734189,0.0,0.0,10303,0,59.56
1999-07-30,10655.15,0.6194687129039812,0.0,57.83093054,62.13021271734189,0.0,0.0,10193,0,60.19
1999-07-31,10655.15,0.7522392459800293,0.0,57.83093054,37.964942815294606,0.0,0.0,10210,0,60.21
1999-08-01,10655.15,0.7522392459800293,0.0,57.83093054,37.964942815294606,0.294166667,0.0,10210,0,61.56
1999-08-02,10645.97,0.7522392459800293,0.0,57.689164899999994,37.964942815294606,0.0,0.0,10198,0,62.0
1999-08-03,10677.31,0.7522392459800293,0.0,57.35174655,37.964942815294606,0.0,0.0,10209,0,63.24
1999-08-04,10674.78,0.7522392459800293,0.0,57.755235600000006,37.964942815294606,0.0,0.0,10222,0,63.09
1999-08-05,10793.82,0.7522392459800293,0.0,58.37605424,37.964942815294606,0.0,0.0,10335,0,63.76
1999-08-06,10714.04,0.7522392459800293,0.0,57.42638686,37.964942815294606,0.0,0.0,10239,0,64.66
1999-08-07,10714.04,0.7522392459800293,0.0,57.42638686,37.964942815294606,0.0,0.0,10239,0,63.19
1999-08-08,10714.04,0.7522392459800293,0.0,57.42638686,37.964942815294606,0.0,0.0,10239,0,61.31
1999-08-09,10707.71,0.7522392459800293,0.0,56.70682731,37.964942815294606,0.0,0.0,10207,0,61.7
1999-08-10,10655.15,0.7522392459800293,0.0,56.49807939,37.964942815294606,0.0,0.0,10160,0,59.88
1999-08-11,10787.81,0.7522392459800293,0.0,56.80720953,37.964942815294606,0.0,0.0,10271,0,59.12
1999-08-12,10789.39,0.7522392459800293,0.0,56.38076985,37.964942815294606,0.0,0.0,10256,0,59.44
1999-08-13,10973.66,0.7522392459800293,0.0,57.83093054,37.964942815294606,0.0,0.0,10450,0,61.25
1999-08-14,10973.66,0.7522392459800293,0.0,57.83093054,37.964942815294606,0.0,0.0,10450,0,62.25
1999-08-15,10973.66,0.7522392459800293,0.0,57.83093054,37.964942815294606,0.0,0.0,10450,0,61.97
1999-08-16,11046.8,0.7522392459800293,0.0,58.02103879,37.964942815294606,0.0,0.0,10512,0,62.0
1999-08-17,11117.08,0.7522392459800293,0.0,58.71590153,37.964942815294606,0.0,0.0,10591,0,61.5
1999-08-18,10991.39,0.7522392459800293,0.0,58.87258172,37.964942815294606,0.0,0.0,10503,0,61.41
1999-08-19,10963.84,0.7522392459800293,0.0,58.69637512,37.964942815294606,0.0,0.0,10475,0,63.53
1999-08-20,11100.62,0.7522392459800293,22.86908725,58.93155259,37.964942815294606,0.0,0.0,10587,0,65.75
1999-08-21,11100.62,0.7522392459800293,0.0,58.93155259,37.964942815294606,0.0,0.0,10587,0,65.41
1999-08-22,11100.62,0.7522392459800293,0.0,58.93155259,37.964942815294606,0.0,0.0,10587,0,65.45
1999-08-23,11299.76,0.7522392459800293,0.0,59.08938735,37.964942815294606,0.0,0.0,10743,0,66.75
1999-08-24,11283.3,0.7522392459800293,0.0,59.43761576,37.964942815294606,0.0,0.0,10744,0,67.5
1999-08-25,11326.04,0.7522392459800293,0.0,60.23890785,37.964942815294606,0.0,0.0,10806,0,68.19
1999-08-26,11198.45,0.7522392459800293,0.0,60.08510638,37.964942815294606,0.0,0.0,10705,0,69.56
1999-08-27,11090.17,0.7522392459800293,0.0,59.21825197,37.964942815294606,0.0,0.0,10590,0,69.09
1999-08-28,11090.17,0.7522392459800293,0.0,59.21825197,37.964942815294606,0.0,0.0,10590,0,70.0
1999-08-29,11090.17,0.7522392459800293,0.0,59.21825197,37.964942815294606,0.0,0.0,10590,0,71.25
1999-08-30,10914.13,0.7522392459800293,0.0,58.29892651,37.964942815294606,0.0,0.0,10423,0,72.19
1999-08-31,10829.28,0.5927892377225018,0.0,58.19320804,68.05716122840218,0.0,0.0,10379,0,72.05
1999-09-01,10937.88,0.5927892377225018,0.0,58.04011838,68.05716122840218,0.294166667,0.0,10433,0,73.88
1999-09-02,10843.21,0.5927892377225018,0.0,57.48249471,68.05716122840218,0.0,0.0,10339,0,72.88
1999-09-03,11078.46,0.5927892377225018,0.0,58.62813486,68.05716122840218,0.0,0.0,10557,0,75.11
1999-09-04,11078.46,0.5927892377225018,0.0,58.62813486,68.05716122840218,0.0,0.0,10557,0,75.78
1999-09-05,11078.46,0.5927892377225018,0.0,58.62813486,68.05716122840218,0.0,0.0,10557,0,74.62
1999-09-06,11078.46,0.5927892377225018,0.0,58.62813486,68.05716122840218,0.0,0.0,10557,0,74.97
1999-09-07,11034.13,0.5927892377225018,0.0,58.18361628,68.05716122840218,0.0,0.0,10500,0,77.44
1999-09-08,11036.35,0.5927892377225018,0.0,58.24121432,68.05716122840218,0.0,0.0,10505,0,77.69
1999-09-09,11079.4,0.5927892377225018,0.0,57.93533563,68.05716122840218,0.0,0.0,10510,0,76.41
1999-09-10,11028.43,0.5927892377225018,0.0,58.501823,68.05716122840218,0.0,0.0,10519,0,73.5
1999-09-11,11028.43,0.5927892377225018,0.0,58.501823,68.05716122840218,0.0,0.0,10519,0,75.09
1999-09-12,11028.43,0.5927892377225018,0.0,58.501823,68.05716122840218,0.0,0.0,10519,0,77.48
1999-09-13,11030.33,0.5927892377225018,0.0,58.29892651,68.05716122840218,0.0,0.0,10506,0,79.12
1999-09-14,10910.34,0.5927892377225018,0.0,57.78359797,68.05716122840218,0.0,0.0,10400,0,79.84
1999-09-15,10801.42,0.5927892377225018,0.0,57.81198821,68.05716122840218,0.0,0.0,10337,0,79.84
1999-09-16,10737.47,0.5927892377225018,0.0,58.13570487,68.05716122840218,0.0,0.0,10321,0,78.88
1999-09-17,10803.64,0.5927892377225018,13.05907119,58.41469469,68.05716122840218,0.0,0.0,10379,0,79.25
1999-09-18,10803.64,0.5927892377225018,0.0,58.41469469,68.05716122840218,0.0,0.0,10379,0,79.91
1999-09-19,10803.64,0.5927892377225018,0.0,58.41469469,68.05716122840218,0.0,0.0,10379,0,80.99
1999-09-20,10823.9,0.5927892377225018,0.0,58.13570487,68.05716122840218,0.0,0.0,10372,0,79.53
1999-09-21,10598.48,0.5927892377225018,0.0,57.93533563,68.05716122840218,0.0,0.0,10225,0,81.06
1999-09-22,10524.07,0.5927892377225018,0.0,57.98291721,68.05716122840218,0.0,0.0,10184,0,83.06
1999-09-23,10318.6,0.5927892377225018,0.0,58.482438699999996,68.05716122840218,0.0,0.0,10096,0,83.78
1999-09-24,10279.34,0.5927892377225018,0.0,59.35765932,68.05716122840218,0.0,0.0,10133,0,84.88
1999-09-25,10279.34,0.5927892377225018,0.0,59.35765932,68.05716122840218,0.0,0.0,10133,0,89.44
1999-09-26,10279.34,0.5927892377225018,0.0,59.35765932,68.05716122840218,0.0,0.0,10133,0,89.16
1999-09-27,10303.4,0.5927892377225018,0.0,58.67686170000001,68.05716122840218,0.0,0.0,10101,0,90.22
1999-09-28,10275.54,0.5927892377225018,0.0,58.27005612,68.05716122840218,0.0,0.0,10056,0,89.69
1999-09-29,10213.48,0.5927892377225018,0.0,57.70802681,68.05716122840218,0.0,0.0,9981,0,89.12
1999-09-30,10336.96,0.6485090004157874,0.0,58.28929987,58.585651418279745,0.0,0.0,10118,0,92.5
1999-10-01,10273.0,0.6485090004157874,0.0,57.445077299999994,58.585651418279745,0.294166667,0.0,10027,0,91.5
1999-10-02,10273.0,0.6485090004157874,0.0,57.445077299999994,58.585651418279745,0.0,0.0,10027,0,91.38
1999-10-03,10273.0,0.6485090004157874,0.0,57.445077299999994,58.585651418279745,0.0,0.0,10027,0,94.75
1999-10-04,10401.23,0.6485090004157874,0.0,57.87834071,58.585651418279745,0.0,0.0,10136,0,88.25
1999-10-05,10400.6,0.6485090004157874,0.0,57.23086899999999,58.585651418279745,0.0,0.0,10097,0,86.0
1999-10-06,10588.35,0.6485090004157874,0.0,57.21231767,58.585651418279745,0.0,0.0,10218,0,80.09
1999-10-07,10537.06,0.6485090004157874,0.0,57.1197411,58.585651418279745,0.0,0.0,10179,0,90.0
1999-10-08,10649.77,0.6485090004157874,0.0,57.03667798,58.585651418279745,0.0,0.0,10248,0,92.5
1999-10-09,10649.77,0.6485090004157874,0.0,57.03667798,58.585651418279745,0.0,0.0,10248,0,88.0
1999-10-10,10649.77,0.6485090004157874,0.0,57.03667798,58.585651418279745,0.0,0.0,10248,0,86.06
1999-10-11,10648.18,0.6485090004157874,0.0,57.03667798,58.585651418279745,0.0,0.0,10246,0,91.25
1999-10-12,10417.06,0.6485090004157874,0.0,56.69771924,58.585651418279745,0.0,0.0,10077,0,93.38
1999-10-13,10232.16,0.6485090004157874,0.0,56.13867684,58.585651418279745,0.0,0.0,9924,0,93.88
1999-10-14,10286.62,0.6485090004157874,0.0,55.88980367,58.585651418279745,0.0,0.0,9945,0,96.0
1999-10-15,10019.72,0.6485090004157874,3.4067047999999995,56.38076985,58.585651418279745,0.0,0.0,9800,0,95.06
1999-10-16,10019.72,0.6485090004157874,0.0,56.38076985,58.585651418279745,0.0,0.0,9800,0,96.25
1999-10-17,10019.72,0.6485090004157874,0.0,56.38076985,58.585651418279745,0.0,0.0,9800,0,91.62
1999-10-18,10116.28,0.6485090004157874,0.0,56.05844053,58.585651418279745,0.0,0.0,9844,0,93.0
1999-10-19,10204.93,0.6485090004157874,0.0,55.66067487,58.585651418279745,0.0,0.0,9878,0,89.25
1999-10-20,10392.36,0.6485090004157874,0.0,55.69580309,58.585651418279745,0.0,0.0,10002,0,90.56
1999-10-21,10297.7,0.6485090004157874,0.0,55.57304786,58.585651418279745,0.0,0.0,9933,0,86.0
1999-10-22,10470.25,0.6485090004157874,0.0,55.59055118,58.585651418279745,0.0,0.0,10046,0,89.69
1999-10-23,10470.25,0.6485090004157874,0.0,55.59055118,58.585651418279745,0.0,0.0,10046,0,92.09
1999-10-24,10470.25,0.6485090004157874,0.0,55.59055118,58.585651418279745,0.0,0.0,10046,0,92.88
1999-10-25,10349.94,0.6485090004157874,0.0,55.59055118,58.585651418279745,0.0,0.0,9968,0,96.5
1999-10-26,10302.13,0.6485090004157874,0.0,55.40731439,58.585651418279745,0.0,0.0,9927,0,97.16
1999-10-27,10394.9,0.6485090004157874,0.0,55.82792978,58.585651418279745,0.0,0.0,10011,0,98.5
1999-10-28,10622.54,0.6485090004157874,0.0,56.54332853,58.585651418279745,0.0,0.0,10201,0,102.62
1999-10-29,10729.87,0.6485090004157874,0.0,57.40770857,58.585651418279745,0.0,0.0,10321,0,99.0
1999-10-30,10729.87,0.6485090004157874,0.0,57.40770857,58.585651418279745,0.0,0.0,10321,0,102.25
1999-10-31,10729.87,0.5528844762854868,0.0,57.40770857,76.74414686739809,0.0,0.0,10338,0,99.88
1999-11-01,10648.52,0.5528844762854868,0.0,57.10126173,76.74414686739809,0.294166667,0.0,10269,0,99.75
1999-11-02,10581.84,0.5528844762854868,0.0,57.52933507,76.74414686739809,0.0,0.0,10265,0,100.47
1999-11-03,10609.07,0.5528844762854868,0.0,57.57625183,76.74414686739809,0.0,0.0,10284,0,100.0
1999-11-04,10639.65,0.5528844762854868,0.0,57.98291721,76.74414686739809,0.0,0.0,10332,0,102.12
1999-11-05,10704.49,0.5528844762854868,0.0,58.44370861,76.74414686739809,0.0,0.0,10403,0,98.44
1999-11-06,10704.49,0.5528844762854868,0.0,58.44370861,76.74414686739809,0.0,0.0,10403,0,98.75
1999-11-07,10704.49,0.5528844762854868,0.0,58.44370861,76.74414686739809,0.0,0.0,10403,0,104.25
1999-11-08,10718.86,0.5528844762854868,0.0,58.27005612,76.74414686739809,0.0,0.0,10398,0,106.5
1999-11-09,10617.32,0.5528844762854868,0.0,58.22200231,76.74414686739809,0.0,0.0,10338,0,104.06
1999-11-10,10597.75,0.5528844762854868,0.0,57.96387521,76.74414686739809,0.0,0.0,10307,0,104.0
1999-11-11,10595.3,0.5528844762854868,0.0,57.96387521,76.74414686739809,0.0,0.0,10306,0,106.75
1999-11-12,10769.32,0.5528844762854868,0.0,58.59893758,76.74414686739809,0.0,0.0,10451,0,107.62
1999-11-13,10769.32,0.5528844762854868,0.0,58.59893758,76.74414686739809,0.0,0.0,10451,0,105.13
1999-11-14,10769.32,0.5528844762854868,0.0,58.59893758,76.74414686739809,0.0,0.0,10451,0,111.06
1999-11-15,10760.76,0.5528844762854868,0.0,58.55034002,76.74414686739809,0.0,0.0,10442,0,111.94
1999-11-16,10932.33,0.5528844762854868,0.0,58.28929987,76.74414686739809,0.0,0.0,10517,0,110.25
1999-11-17,10883.09,0.5528844762854868,0.0,57.57625183,76.74414686739809,0.0,0.0,10435,0,111.25
1999-11-18,11035.7,0.5528844762854868,0.0,57.24943237,76.74414686739809,0.0,0.0,10495,0,115.0
1999-11-19,11003.9,0.5528844762854868,19.00403831,57.29589352,76.74414686739809,0.0,0.0,10481,0,114.5
1999-11-20,11003.9,0.5528844762854868,0.0,57.29589352,76.74414686739809,0.0,0.0,10481,0,111.5
1999-11-21,11003.9,0.5528844762854868,0.0,57.29589352,76.74414686739809,0.0,0.0,10481,0,107.38
1999-11-22,11089.53,0.5528844762854868,0.0,57.03667798,76.74414686739809,0.0,0.0,10508,0,102.88
1999-11-23,10995.64,0.5528844762854868,0.0,57.03667798,76.74414686739809,0.0,0.0,10456,0,108.75
1999-11-24,11008.18,0.5528844762854868,0.0,56.90794777,76.74414686739809,0.0,0.0,10453,0,110.81
1999-11-25,11008.18,0.5528844762854868,0.0,56.90794777,76.74414686739809,0.0,0.0,10453,0,107.69
1999-11-26,10988.91,0.5528844762854868,0.0,56.69771924,76.74414686739809,0.0,0.0,10426,0,111.75
1999-11-27,10988.91,0.5528844762854868,0.0,56.69771924,76.74414686739809,0.0,0.0,10426,0,114.0
1999-11-28,10988.91,0.5528844762854868,0.0,56.69771924,76.74414686739809,0.0,0.0,10426,0,116.0
1999-11-29,10947.93,0.5528844762854868,0.0,56.03174603,76.74414686739809,0.0,0.0,10353,0,117.56
1999-11-30,10877.81,0.7845192385256535,0.0,56.20124184,32.42120124214459,0.0,0.0,10355,0,117.75
