Date,On_Ticker_SPY,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Ticker_DIA,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Ticker_TLT,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash,Capital,InOutCash,Bench
2011-02-14,0,133.43,141.02177880976078,0.0,0,122.61,229.5111614322093,0.0,0,89.52,0.0,0.0,0.0,46956,0,59.594
2011-02-15,0,133.01,141.02177880976078,0.0,0,122.2,229.5111614322093,0.0,0,89.92,0.0,0.0,0.0,46803,0,59.514
2011-02-16,0,133.85,141.02177880976078,0.0,0,122.88,229.5111614322093,0.0,0,89.63,0.0,0.0,0.0,47078,0,59.894000000000005
2011-02-17,0,134.25,141.02177880976078,0.0,0,123.16,229.5111614322093,0.0,0,89.77,0.0,0.0,0.0,47198,0,59.874
2011-02-18,0,134.53,141.02177880976078,0.0,0,123.6,229.5111614322093,0.3,0,89.49,0.0,0.0,0.0,47339,0,59.744
2011-02-22,0,131.83,141.02177880976078,0.0,0,121.89,229.5111614322093,0.0,0,90.83,0.0,0.0,0.0,46566,0,58.044000000000004
2011-02-23,0,131.02,141.02177880976078,0.0,0,120.85,229.5111614322093,0.0,0,91.16,0.0,0.0,0.0,46213,0,57.574000000000005
2011-02-24,0,130.93,141.02177880976078,0.0,0,120.42,229.5111614322093,0.0,0,91.74,0.0,0.0,0.0,46101,0,57.874
2011-02-25,0,132.33,141.02177880976078,0.0,0,121.14,229.5111614322093,0.0,0,92.28,0.0,0.0,0.0,46464,0,58.664
2011-02-28,0,133.15,121.8444520933931,0.0,0,122.15,199.22540478389632,0.0,0,92.4,63.4339601711025,0.0,0.0,46420,0,58.784000000000006
2011-03-01,0,130.93,121.8444520933931,0.0,0,120.37,199.22540478389632,0.0,0,92.37,63.4339601711025,0.297,0.0,45793,0,57.854000000000006
2011-03-02,0,131.21,121.8444520933931,0.0,0,120.45,199.22540478389632,0.0,0,90.95,63.4339601711025,0.0,0.0,45753,0,58.154
2011-03-03,0,133.47,121.8444520933931,0.0,0,122.36,199.22540478389632,0.0,0,90.06,63.4339601711025,0.0,0.0,46352,0,59.284000000000006
2011-03-04,0,132.47,121.8444520933931,0.0,0,121.47,199.22540478389632,0.0,0,90.81,63.4339601711025,0.0,0.0,46101,0,58.984
2011-03-07,0,131.43,121.8444520933931,0.0,0,120.71,199.22540478389632,0.0,0,90.23,63.4339601711025,0.0,0.0,45786,0,58.204
2011-03-08,0,132.58,121.8444520933931,0.0,0,121.99,199.22540478389632,0.0,0,89.68,63.4339601711025,0.0,0.0,46146,0,58.434000000000005
2011-03-09,0,132.39,121.8444520933931,0.0,0,122.01,199.22540478389632,0.0,0,90.55,63.4339601711025,0.0,0.0,46182,0,58.044000000000004
2011-03-10,0,129.94,121.8444520933931,0.0,0,119.73,199.22540478389632,0.0,0,92.07,63.4339601711025,0.0,0.0,45526,0,57.154
2011-03-11,0,130.84,121.8444520933931,0.0,0,120.42,199.22540478389632,0.0,0,91.55,63.4339601711025,0.0,0.0,45740,0,57.504000000000005
2011-03-14,0,130.05,121.8444520933931,0.0,0,119.85,199.22540478389632,0.0,0,91.51,63.4339601711025,0.0,0.0,45527,0,57.304
2011-03-15,0,128.56,121.8444520933931,0.0,0,118.43,199.22540478389632,0.0,0,92.88,63.4339601711025,0.0,0.0,45150,0,56.504000000000005
2011-03-16,0,126.18,121.8444520933931,0.0,0,116.16,199.22540478389632,0.0,0,93.93,63.4339601711025,0.0,0.0,44474,0,55.164
2011-03-17,0,127.85,121.8444520933931,0.0,0,117.69,199.22540478389632,0.0,0,93.21,63.4339601711025,0.0,0.0,44937,0,55.664
2011-03-18,0,127.76,121.8444520933931,0.5529999999999999,0,118.27,199.22540478389632,0.226,0,93.46,63.4339601711025,0.0,0.0,45057,0,55.541000000000004
2011-03-21,0,129.74,121.8444520933931,0.0,0,120.07,199.22540478389632,0.0,0,92.91,63.4339601711025,0.0,0.0,45622,0,56.591
2011-03-22,0,129.29,121.8444520933931,0.0,0,119.92,199.22540478389632,0.0,0,93.22,63.4339601711025,0.0,0.0,45557,0,56.491
2011-03-23,0,129.66,121.8444520933931,0.0,0,120.63,199.22540478389632,0.0,0,93.1,63.4339601711025,0.0,0.0,45736,0,56.801
2011-03-24,0,130.9,121.8444520933931,0.0,0,121.46,199.22540478389632,0.0,0,92.4,63.4339601711025,0.0,0.0,46008,0,57.791000000000004
2011-03-25,0,131.3,121.8444520933931,0.0,0,121.96,199.22540478389632,0.0,0,92.17,63.4339601711025,0.0,0.0,46142,0,57.931000000000004
2011-03-28,0,130.98,121.8444520933931,0.0,0,121.76,199.22540478389632,0.0,0,92.3,63.4339601711025,0.0,0.0,46071,0,57.621
2011-03-29,0,131.86,121.8444520933931,0.0,0,122.51,199.22540478389632,0.0,0,91.59,63.4339601711025,0.0,0.0,46283,0,58.171
2011-03-30,0,132.77,121.8444520933931,0.0,0,123.21,199.22540478389632,0.0,0,92.32,63.4339601711025,0.0,0.0,46580,0,58.441
2011-03-31,0,132.59,80.43848099593195,0.0,0,123.02,130.04395458361182,0.0,0,92.13,223.49912694884097,0.0,0.0,47254,0,58.521
2011-04-01,0,133.15,80.43848099593195,0.0,0,123.46,130.04395458361182,0.0,0,92.19,223.49912694884097,0.386,0.0,47369,0,58.551
2011-04-04,0,133.26,80.43848099593195,0.0,0,123.76,130.04395458361182,0.0,0,92.29,223.49912694884097,0.0,0.0,47440,0,58.361000000000004
2011-04-05,0,133.24,80.43848099593195,0.0,0,123.65,130.04395458361182,0.0,0,91.92,223.49912694884097,0.0,0.0,47341,0,58.211
2011-04-06,0,133.66,80.43848099593195,0.0,0,124.17,130.04395458361182,0.0,0,90.54,223.49912694884097,0.0,0.0,47134,0,58.351
2011-04-07,0,133.32,80.43848099593195,0.0,0,123.91,130.04395458361182,0.0,0,90.36,223.49912694884097,0.0,0.0,47033,0,58.311
2011-04-08,0,132.86,80.43848099593195,0.0,0,123.65,130.04395458361182,0.0,0,89.88,223.49912694884097,0.0,0.0,46855,0,58.041000000000004
2011-04-11,0,132.46,80.43848099593195,0.0,0,123.64,130.04395458361182,0.0,0,89.96,223.49912694884097,0.0,0.0,46839,0,57.851
2011-04-12,0,131.47,80.43848099593195,0.0,0,122.46,130.04395458361182,0.0,0,90.93,223.49912694884097,0.0,0.0,46823,0,57.461
2011-04-13,0,131.46,80.43848099593195,0.0,0,122.55,130.04395458361182,0.0,0,91.5,223.49912694884097,0.0,0.0,46961,0,57.941
2011-04-14,0,131.56,80.43848099593195,0.0,0,122.72,130.04395458361182,0.0,0,91.43,223.49912694884097,0.0,0.0,46976,0,57.841
2011-04-15,0,132.04,80.43848099593195,0.0,0,123.19,130.04395458361182,0.11199999999999999,0,92.67,223.49912694884097,0.0,0.0,47352,0,57.741
2011-04-18,0,130.56,80.43848099593195,0.0,0,121.74,130.04395458361182,0.0,0,92.88,223.49912694884097,0.0,0.0,47092,0,57.341
2011-04-19,0,131.31,80.43848099593195,0.0,0,122.39,130.04395458361182,0.0,0,93.28,223.49912694884097,0.0,0.0,47326,0,57.691
2011-04-20,0,133.1,80.43848099593195,0.0,0,124.34,130.04395458361182,0.0,0,92.68,223.49912694884097,0.0,0.0,47589,0,58.971000000000004
2011-04-21,0,133.78,80.43848099593195,0.0,0,124.79,130.04395458361182,0.0,0,92.6,223.49912694884097,0.0,0.0,47685,0,59.431000000000004
2011-04-25,0,133.64,80.43848099593195,0.0,0,124.55,130.04395458361182,0.0,0,92.95,223.49912694884097,0.0,0.0,47721,0,59.581
2011-04-26,0,134.79,80.43848099593195,0.0,0,125.7,130.04395458361182,0.0,0,93.85,223.49912694884097,0.0,0.0,48164,0,59.911
2011-04-27,0,135.67,80.43848099593195,0.0,0,126.69,130.04395458361182,0.0,0,92.89,223.49912694884097,0.0,0.0,48149,0,60.311
2011-04-28,0,136.11,80.43848099593195,0.0,0,127.42,130.04395458361182,0.0,0,93.6,223.49912694884097,0.0,0.0,48438,0,60.221000000000004
2011-04-29,0,136.43,139.56156851601315,0.0,0,128.04,223.05980310027732,0.0,0,93.89,17.176013959834606,0.0,0.0,49213,0,60.171
2011-05-02,0,136.22,139.56156851601315,0.0,0,127.84,223.05980310027732,0.0,0,93.64,17.176013959834606,0.4,0.0,49135,0,60.061
2011-05-03,0,135.73,139.56156851601315,0.0,0,127.82,223.05980310027732,0.0,0,94.17,17.176013959834606,0.0,0.0,49071,0,59.781
2011-05-04,0,134.83,139.56156851601315,0.0,0,126.97,223.05980310027732,0.0,0,94.59,17.176013959834606,0.0,0.0,48763,0,59.691
2011-05-05,0,133.61,139.56156851601315,0.0,0,125.64,223.05980310027732,0.0,0,95.49,17.176013959834606,0.0,0.0,48312,0,59.371
2011-05-06,0,134.2,139.56156851601315,0.0,0,126.27,223.05980310027732,0.0,0,95.07,17.176013959834606,0.0,0.0,48527,0,59.561
2011-05-09,0,134.72,139.56156851601315,0.0,0,126.71,223.05980310027732,0.0,0,94.97,17.176013959834606,0.0,0.0,48696,0,59.781
2011-05-10,0,135.87,139.56156851601315,0.0,0,127.45,223.05980310027732,0.0,0,94.29,17.176013959834606,0.0,0.0,49010,0,60.281
2011-05-11,0,134.44,139.56156851601315,0.0,0,126.31,223.05980310027732,0.0,0,94.83,17.176013959834606,0.0,0.0,48566,0,59.851
2011-05-12,0,135.08,139.56156851601315,0.0,0,126.99,223.05980310027732,0.0,0,94.23,17.176013959834606,0.0,0.0,48796,0,60.201
2011-05-13,0,134.04,139.56156851601315,0.0,0,125.96,223.05980310027732,0.0,0,95.08,17.176013959834606,0.0,0.0,48436,0,59.501
2011-05-16,0,133.19,139.56156851601315,0.0,0,125.47,223.05980310027732,0.0,0,95.61,17.176013959834606,0.0,0.0,48217,0,58.491
2011-05-17,0,133.17,139.56156851601315,0.0,0,124.81,223.05980310027732,0.0,0,96.59,17.176013959834606,0.0,0.0,48084,0,58.651
2011-05-18,0,134.36,139.56156851601315,0.0,0,125.71,223.05980310027732,0.0,0,95.31,17.176013959834606,0.0,0.0,48429,0,59.131
2011-05-19,0,134.68,139.56156851601315,0.0,0,126.18,223.05980310027732,0.0,0,95.27,17.176013959834606,0.0,0.0,48578,0,59.301
2011-05-20,0,133.61,139.56156851601315,0.0,0,124.85,223.05980310027732,0.414,0,95.32,17.176013959834606,0.0,0.0,48133,0,58.861000000000004
2011-05-23,0,132.06,139.56156851601315,0.0,0,123.52,223.05980310027732,0.0,0,95.78,17.176013959834606,0.0,0.0,47627,0,58.011
2011-05-24,0,131.95,139.56156851601315,0.0,0,123.3,223.05980310027732,0.0,0,96.14,17.176013959834606,0.0,0.0,47569,0,57.661
2011-05-25,0,132.39,139.56156851601315,0.0,0,123.65,223.05980310027732,0.0,0,95.69,17.176013959834606,0.0,0.0,47701,0,57.881
2011-05-26,0,133.0,139.56156851601315,0.0,0,123.8,223.05980310027732,0.0,0,96.51,17.176013959834606,0.0,0.0,47834,0,58.231
2011-05-27,0,133.51,139.56156851601315,0.0,0,124.23,223.05980310027732,0.0,0,96.47,17.176013959834606,0.0,0.0,48000,0,58.521
2011-05-31,0,134.9,125.92761688352412,0.0,0,125.5,203.039468337698,0.0,0,96.69,67.70898755997331,0.0,0.0,49015,0,59.451
2011-06-01,0,131.87,125.92761688352412,0.0,0,122.7,203.039468337698,0.0,0,97.64,67.70898755997331,0.35200000000000004,0.0,48130,0,58.181000000000004
2011-06-02,0,131.73,125.92761688352412,0.0,0,122.3,203.039468337698,0.0,0,95.78,67.70898755997331,0.0,0.0,47905,0,58.301
2011-06-03,0,130.42,125.92761688352412,0.0,0,121.32,203.039468337698,0.0,0,96.33,67.70898755997331,0.0,0.0,47578,0,57.441
2011-06-06,0,129.04,125.92761688352412,0.0,0,120.73,203.039468337698,0.0,0,95.6,67.70898755997331,0.0,0.0,47235,0,56.981
2011-06-07,0,128.96,125.92761688352412,0.0,0,120.49,203.039468337698,0.0,0,96.04,67.70898755997331,0.0,0.0,47206,0,56.881
2011-06-08,0,128.42,125.92761688352412,0.0,0,120.3,203.039468337698,0.0,0,96.79,67.70898755997331,0.0,0.0,47150,0,56.481
2011-06-09,0,129.4,125.92761688352412,0.0,0,121.12,203.039468337698,0.0,0,96.4,67.70898755997331,0.0,0.0,47414,0,56.581
2011-06-10,0,127.6,125.92761688352412,0.0,0,119.37,203.039468337698,0.0,0,97.14,67.70898755997331,0.0,0.0,46882,0,55.731
2011-06-13,0,127.7,125.92761688352412,0.0,0,119.46,203.039468337698,0.0,0,96.65,67.70898755997331,0.0,0.0,46880,0,55.731
2011-06-14,0,129.32,125.92761688352412,0.0,0,120.7,203.039468337698,0.0,0,95.19,67.70898755997331,0.0,0.0,47237,0,56.431000000000004
2011-06-15,0,127.02,125.92761688352412,0.0,0,118.88,203.039468337698,0.0,0,96.92,67.70898755997331,0.0,0.0,46695,0,55.381
2011-06-16,0,127.3,125.92761688352412,0.0,0,119.53,203.039468337698,0.0,0,97.36,67.70898755997331,0.0,0.0,46892,0,55.171
2011-06-17,0,127.05,125.92761688352412,0.628,0,119.74,203.039468337698,0.20800000000000002,0,96.9,67.70898755997331,0.0,0.0,46872,0,55.002
2011-06-20,0,127.7,125.92761688352412,0.0,0,120.54,203.039468337698,0.0,0,97.02,67.70898755997331,0.0,0.0,47124,0,55.282000000000004
2011-06-21,0,129.45,125.92761688352412,0.0,0,121.59,203.039468337698,0.0,0,96.59,67.70898755997331,0.0,0.0,47528,0,56.442
2011-06-22,0,128.67,125.92761688352412,0.0,0,120.81,203.039468337698,0.0,0,96.65,67.70898755997331,0.0,0.0,47276,0,56.042
2011-06-23,0,128.3,125.92761688352412,0.0,0,120.32,203.039468337698,0.0,0,97.39,67.70898755997331,0.0,0.0,47180,0,56.55200000000001
2011-06-24,0,126.81,125.92761688352412,0.0,0,119.2,203.039468337698,0.0,0,96.98,67.70898755997331,0.0,0.0,46737,0,55.592000000000006
2011-06-27,0,127.94,125.92761688352412,0.0,0,120.2,203.039468337698,0.0,0,95.65,67.70898755997331,0.0,0.0,46992,0,56.462
2011-06-28,0,129.61,125.92761688352412,0.0,0,121.61,203.039468337698,0.0,0,94.88,67.70898755997331,0.0,0.0,47437,0,57.282000000000004
2011-06-29,0,130.72,125.92761688352412,0.0,0,122.45,203.039468337698,0.0,0,94.25,67.70898755997331,0.0,0.0,47705,0,57.512
2011-06-30,0,131.97,84.81817091308035,0.0,0,123.83,135.59057597592525,0.0,0,94.1,214.5193795550764,0.0,0.0,48169,0,58.262
2011-07-01,0,133.92,84.81817091308035,0.0,0,125.58,135.59057597592525,0.0,0,93.63,214.5193795550764,0.32,0.0,48471,0,59.122
2011-07-05,0,133.81,84.81817091308035,0.0,0,125.49,135.59057597592525,0.0,0,93.84,214.5193795550764,0.0,0.0,48495,0,59.412000000000006
2011-07-06,0,133.97,84.81817091308035,0.0,0,126.09,135.59057597592525,0.0,0,94.32,214.5193795550764,0.0,0.0,48693,0,59.602000000000004
2011-07-07,0,135.36,84.81817091308035,0.0,0,127.1,135.59057597592525,0.0,0,94.04,214.5193795550764,0.0,0.0,48887,0,60.402
2011-07-08,0,134.4,84.81817091308035,0.0,0,126.39,135.59057597592525,0.0,0,95.37,214.5193795550764,0.0,0.0,48995,0,60.242000000000004
2011-07-11,0,131.97,84.81817091308035,0.0,0,124.95,135.59057597592525,0.0,0,96.8,214.5193795550764,0.0,0.0,48900,0,59.172000000000004
2011-07-12,0,131.4,84.81817091308035,0.0,0,124.33,135.59057597592525,0.0,0,97.13,214.5193795550764,0.0,0.0,48839,0,58.732000000000006
2011-07-13,0,131.84,84.81817091308035,0.0,0,124.8,135.59057597592525,0.0,0,97.4,214.5193795550764,0.0,0.0,48998,0,58.972
2011-07-14,0,130.93,84.81817091308035,0.0,0,124.21,135.59057597592525,0.0,0,96.01,214.5193795550764,0.0,0.0,48542,0,58.30200000000001
2011-07-15,0,131.69,84.81817091308035,0.0,0,124.56,135.59057597592525,0.11199999999999999,0,96.17,214.5193795550764,0.0,0.0,48689,0,59.062000000000005
2011-07-18,0,130.61,84.81817091308035,0.0,0,123.62,135.59057597592525,0.0,0,95.24,214.5193795550764,0.0,0.0,48270,0,58.752
2011-07-19,0,132.73,84.81817091308035,0.0,0,125.63,135.59057597592525,0.0,0,97.22,214.5193795550764,0.0,0.0,49147,0,60.062000000000005
2011-07-20,0,132.65,84.81817091308035,0.0,0,125.46,135.59057597592525,0.0,0,96.07,214.5193795550764,0.0,0.0,48871,0,59.812000000000005
2011-07-21,0,134.49,84.81817091308035,0.0,0,127.03,135.59057597592525,0.0,0,95.33,214.5193795550764,0.0,0.0,49081,0,60.202000000000005
2011-07-22,0,134.58,84.81817091308035,0.0,0,126.6,135.59057597592525,0.0,0,96.05,214.5193795550764,0.0,0.0,49185,0,60.812000000000005
2011-07-25,0,133.83,84.81817091308035,0.0,0,125.76,135.59057597592525,0.0,0,95.0,214.5193795550764,0.0,0.0,48782,0,60.692
2011-07-26,0,133.33,84.81817091308035,0.0,0,124.83,135.59057597592525,0.0,0,95.65,214.5193795550764,0.0,0.0,48753,0,60.842000000000006
2011-07-27,0,130.6,84.81817091308035,0.0,0,122.84,135.59057597592525,0.0,0,95.66,214.5193795550764,0.0,0.0,48254,0,59.30200000000001
2011-07-28,0,130.22,84.81817091308035,0.0,0,122.28,135.59057597592525,0.0,0,96.02,214.5193795550764,0.0,0.0,48223,0,59.402
2011-07-29,0,129.33,91.75752018558701,0.0,0,121.13,146.9536871823904,0.0,0,97.92,183.78070176751544,0.0,0.0,47663,0,59.212
2011-08-01,0,128.78,91.75752018558701,0.0,0,121.11,146.9536871823904,0.0,0,98.58,183.78070176751544,0.325,0.0,47731,0,58.942
2011-08-02,0,125.49,91.75752018558701,0.0,0,118.46,146.9536871823904,0.0,0,101.54,183.78070176751544,0.0,0.0,47583,0,57.482000000000006
2011-08-03,0,126.17,91.75752018558701,0.0,0,118.8,146.9536871823904,0.0,0,101.74,183.78070176751544,0.0,0.0,47732,0,58.022000000000006
2011-08-04,0,120.26,91.75752018558701,0.0,0,113.71,146.9536871823904,0.0,0,105.36,183.78070176751544,0.0,0.0,47107,0,55.382000000000005
2011-08-05,0,120.08,91.75752018558701,0.0,0,114.25,146.9536871823904,0.0,0,102.32,183.78070176751544,0.0,0.0,46612,0,55.042
2011-08-08,0,112.26,91.75752018558701,0.0,0,108.07,146.9536871823904,0.0,0,105.55,183.78070176751544,0.0,0.0,45580,0,51.80200000000001
2011-08-09,0,117.48,91.75752018558701,0.0,0,112.37,146.9536871823904,0.0,0,105.87,183.78070176751544,0.0,0.0,46749,0,54.242000000000004
2011-08-10,0,112.29,91.75752018558701,0.0,0,107.17,146.9536871823904,0.0,0,109.02,183.78070176751544,0.0,0.0,46088,0,52.072
2011-08-11,0,117.33,91.75752018558701,0.0,0,111.25,146.9536871823904,0.0,0,103.52,183.78070176751544,0.0,0.0,46139,0,54.312000000000005
2011-08-12,0,118.12,91.75752018558701,0.0,0,112.8,146.9536871823904,0.0,0,105.57,183.78070176751544,0.0,0.0,46816,0,54.782000000000004
2011-08-15,0,120.62,91.75752018558701,0.0,0,114.81,146.9536871823904,0.0,0,104.5,183.78070176751544,0.0,0.0,47144,0,55.572
2011-08-16,0,119.59,91.75752018558701,0.0,0,114.08,146.9536871823904,0.0,0,106.23,183.78070176751544,0.0,0.0,47260,0,55.112
2011-08-17,0,119.67,91.75752018558701,0.0,0,114.26,146.9536871823904,0.0,0,108.09,183.78070176751544,0.0,0.0,47636,0,54.792
2011-08-18,0,114.51,91.75752018558701,0.0,0,110.07,146.9536871823904,0.0,0,110.31,183.78070176751544,0.0,0.0,46955,0,52.162000000000006
2011-08-19,0,112.64,91.75752018558701,0.0,0,107.91,146.9536871823904,0.419,0,111.2,183.78070176751544,0.0,0.0,46629,0,51.242000000000004
2011-08-22,0,112.73,91.75752018558701,0.0,0,108.3,146.9536871823904,0.0,0,110.92,183.78070176751544,0.0,0.0,46643,0,51.422000000000004
2011-08-23,0,116.44,91.75752018558701,0.0,0,111.37,146.9536871823904,0.0,0,109.39,183.78070176751544,0.0,0.0,47154,0,53.492000000000004
2011-08-24,0,118.08,91.75752018558701,0.0,0,112.95,146.9536871823904,0.0,0,106.28,183.78070176751544,0.0,0.0,46965,0,53.902
2011-08-25,0,116.28,91.75752018558701,0.0,0,111.26,146.9536871823904,0.0,0,107.43,183.78070176751544,0.0,0.0,46763,0,53.042
2011-08-26,0,117.97,91.75752018558701,0.0,0,112.7,146.9536871823904,0.0,0,108.49,183.78070176751544,0.0,0.0,47324,0,54.342000000000006
2011-08-29,0,121.36,91.75752018558701,0.0,0,115.14,146.9536871823904,0.0,0,106.99,183.78070176751544,0.0,0.0,47718,0,55.822
2011-08-30,0,121.68,91.75752018558701,0.0,0,115.35,146.9536871823904,0.0,0,108.71,183.78070176751544,0.0,0.0,48094,0,56.182
2011-08-31,0,122.22,32.29538971439183,0.0,0,115.95,51.06264593651965,0.0,0,107.03,346.9813887807967,0.0,0.0,47005,0,56.272000000000006
2011-09-01,0,120.94,32.29538971439183,0.0,0,114.87,51.06264593651965,0.0,0,108.97,346.9813887807967,0.322,0.0,47581,0,55.772000000000006
2011-09-02,0,117.85,32.29538971439183,0.0,0,112.28,51.06264593651965,0.0,0,112.51,346.9813887807967,0.0,0.0,48578,0,54.492000000000004
2011-09-06,0,116.99,32.29538971439183,0.0,0,111.21,51.06264593651965,0.0,0,113.68,346.9813887807967,0.0,0.0,48901,0,54.502
2011-09-07,0,120.29,32.29538971439183,0.0,0,113.94,51.06264593651965,0.0,0,111.51,346.9813887807967,0.0,0.0,48394,0,55.852000000000004
2011-09-08,0,119.04,32.29538971439183,0.0,0,112.87,51.06264593651965,0.0,0,112.51,346.9813887807967,0.0,0.0,48646,0,55.602000000000004
2011-09-09,0,115.92,32.29538971439183,0.0,0,109.82,51.06264593651965,0.0,0,113.71,346.9813887807967,0.0,0.0,48806,0,54.392
2011-09-12,0,116.67,32.29538971439183,0.0,0,110.51,51.06264593651965,0.0,0,113.83,346.9813887807967,0.0,0.0,48907,0,55.072
2011-09-13,0,117.74,32.29538971439183,0.0,0,110.92,51.06264593651965,0.0,0,112.21,346.9813887807967,0.0,0.0,48401,0,55.792
2011-09-14,0,119.37,32.29538971439183,0.0,0,112.4,51.06264593651965,0.0,0,113.16,346.9813887807967,0.0,0.0,48858,0,56.572
2011-09-15,0,121.43,32.29538971439183,0.0,0,114.26,51.06264593651965,0.0,0,111.43,346.9813887807967,0.0,0.0,48420,0,57.392
2011-09-16,0,121.52,32.29538971439183,0.625,0,114.86,51.06264593651965,0.21,0,112.24,346.9813887807967,0.0,0.0,48734,0,57.906000000000006
2011-09-19,0,120.31,32.29538971439183,0.0,0,113.72,51.06264593651965,0.0,0,114.38,346.9813887807967,0.0,0.0,49380,0,57.926
2011-09-20,0,120.17,32.29538971439183,0.0,0,113.88,51.06264593651965,0.0,0,114.86,346.9813887807967,0.0,0.0,49550,0,57.676
2011-09-21,0,116.63,32.29538971439183,0.0,0,110.95,51.06264593651965,0.0,0,118.66,346.9813887807967,0.0,0.0,50604,0,56.696000000000005
2011-09-22,0,112.86,32.29538971439183,0.0,0,107.07,51.06264593651965,0.0,0,123.12,346.9813887807967,0.0,0.0,51832,0,54.896
2011-09-23,0,113.54,32.29538971439183,0.0,0,107.45,51.06264593651965,0.0,0,120.83,346.9813887807967,0.0,0.0,51079,0,55.466
2011-09-26,0,116.24,32.29538971439183,0.0,0,110.24,51.06264593651965,0.0,0,118.89,346.9813887807967,0.0,0.0,50635,0,56.096000000000004
2011-09-27,0,117.54,32.29538971439183,0.0,0,111.71,51.06264593651965,0.0,0,117.07,346.9813887807967,0.0,0.0,50121,0,56.666000000000004
2011-09-28,0,115.14,32.29538971439183,0.0,0,109.83,51.06264593651965,0.0,0,117.03,346.9813887807967,0.0,0.0,49933,0,55.846000000000004
2011-09-29,0,116.05,32.29538971439183,0.0,0,111.38,51.06264593651965,0.0,0,117.84,346.9813887807967,0.0,0.0,50323,0,55.196000000000005
2011-09-30,0,113.15,57.2456194124655,0.0,0,108.93,89.19501289617834,0.0,0,120.8,288.1862294542864,0.0,0.0,51006,0,53.806000000000004
2011-10-03,0,109.93,57.2456194124655,0.0,0,106.36,89.19501289617834,0.0,0,123.81,288.1862294542864,0.306,0.0,51460,0,52.456
2011-10-04,0,112.34,57.2456194124655,0.0,0,107.72,89.19501289617834,0.0,0,122.24,288.1862294542864,0.0,0.0,51266,0,53.506
2011-10-05,0,114.42,57.2456194124655,0.0,0,109.28,89.19501289617834,0.0,0,121.36,288.1862294542864,0.0,0.0,51271,0,54.846000000000004
2011-10-06,0,116.49,57.2456194124655,0.0,0,111.09,89.19501289617834,0.0,0,119.12,288.1862294542864,0.0,0.0,50905,0,55.746
2011-10-07,0,115.71,57.2456194124655,0.0,0,111.02,89.19501289617834,0.0,0,118.24,288.1862294542864,0.0,0.0,50601,0,55.386
2011-10-10,0,119.58,57.2456194124655,0.0,0,114.21,89.19501289617834,0.0,0,116.57,288.1862294542864,0.0,0.0,50626,0,57.256
2011-10-11,0,119.7,57.2456194124655,0.0,0,114.01,89.19501289617834,0.0,0,116.18,288.1862294542864,0.0,0.0,50502,0,57.636
2011-10-12,0,120.75,57.2456194124655,0.0,0,114.99,89.19501289617834,0.0,0,114.49,288.1862294542864,0.0,0.0,50163,0,57.916000000000004
2011-10-13,0,120.51,57.2456194124655,0.0,0,114.66,89.19501289617834,0.0,0,115.63,288.1862294542864,0.0,0.0,50448,0,58.436
2011-10-14,0,122.57,57.2456194124655,0.0,0,116.34,89.19501289617834,0.0,0,113.95,288.1862294542864,0.0,0.0,50232,0,59.496
2011-10-17,0,120.23,57.2456194124655,0.0,0,113.9,89.19501289617834,0.0,0,115.92,288.1862294542864,0.0,0.0,50448,0,58.596000000000004
2011-10-18,0,122.58,57.2456194124655,0.0,0,115.51,89.19501289617834,0.0,0,115.2,288.1862294542864,0.0,0.0,50519,0,59.306000000000004
2011-10-19,0,121.13,57.2456194124655,0.0,0,114.95,89.19501289617834,0.0,0,115.16,288.1862294542864,0.0,0.0,50374,0,58.186
2011-10-20,0,121.66,57.2456194124655,0.0,0,115.33,89.19501289617834,0.0,0,114.34,288.1862294542864,0.0,0.0,50202,0,57.906000000000006
2011-10-21,0,123.97,57.2456194124655,0.0,0,117.85,89.19501289617834,0.185,0,113.13,288.1862294542864,0.0,0.0,50210,0,58.616
2011-10-24,0,125.49,57.2456194124655,0.0,0,118.88,89.19501289617834,0.0,0,113.32,288.1862294542864,0.0,0.0,50444,0,59.806000000000004
2011-10-25,0,123.05,57.2456194124655,0.0,0,116.79,89.19501289617834,0.0,0,116.2,288.1862294542864,0.0,0.0,50948,0,58.656000000000006
2011-10-26,0,124.3,57.2456194124655,0.0,0,118.41,89.19501289617834,0.0,0,114.17,288.1862294542864,0.0,0.0,50579,0,58.586000000000006
2011-10-27,0,128.63,57.2456194124655,0.0,0,121.94,89.19501289617834,0.0,0,110.3,288.1862294542864,0.0,0.0,50026,0,60.166000000000004
2011-10-28,0,128.6,57.2456194124655,0.0,0,122.04,89.19501289617834,0.0,0,111.46,288.1862294542864,0.0,0.0,50368,0,60.256
2011-10-31,0,125.5,54.433979338945164,0.0,0,119.34,85.86556569931645,0.0,0,115.88,287.72288799413576,0.0,0.0,50419,0,59.266000000000005
2011-11-01,0,122.0,54.433979338945164,0.0,0,116.38,85.86556569931645,0.0,0,119.45,287.72288799413576,0.299,0.0,51002,0,57.756
2011-11-02,0,123.99,54.433979338945164,0.0,0,118.13,85.86556569931645,0.0,0,117.96,287.72288799413576,0.0,0.0,50832,0,58.236000000000004
