Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Ticker_5,Shares_5,Dividend_5,Price_5,Ticker_6,Shares_6,Dividend_6,Price_6,Ticker_7,Shares_7,Dividend_7,Price_7,Cash,Capital,InOutCash,Bench
2006-09-29,FBT,7.130248091603052,0.0,20.96,FDN,9.506673021925643,0.0,20.98,IGV,4.606235565819861,0.0,43.3,IHI,3.205018228608192,0.0,46.63,ITA,6.133756657107742,0.0,48.82,TLT,2.9018006934347387,0.0,89.41,0,0.0,0.0,0.0,-260.0,996,0,40.673
2006-10-02,FBT,7.130248091603052,0.0,21.39,FDN,9.506673021925643,0.0,20.71,IGV,4.606235565819861,0.0,42.65,IHI,3.205018228608192,0.0,46.23,ITA,6.133756657107742,0.0,48.89,TLT,2.9018006934347387,0.354,89.3,0,0.0,0.0,0.0,-260.0,993,0,40.163000000000004
2006-10-03,FBT,7.130248091603052,0.0,21.35,FDN,9.506673021925643,0.0,20.95,IGV,4.606235565819861,0.0,42.95,IHI,3.205018228608192,0.0,46.52,ITA,6.133756657107742,0.0,49.27,TLT,2.9018006934347387,0.0,89.18,0,0.0,0.0,0.0,-260.0,999,0,40.333000000000006
2006-10-04,FBT,7.130248091603052,0.0,21.85,FDN,9.506673021925643,0.0,21.5,IGV,4.606235565819861,0.0,43.8,IHI,3.205018228608192,0.0,47.39,ITA,6.133756657107742,0.0,49.8,TLT,2.9018006934347387,0.0,89.83,0,0.0,0.0,0.0,-260.0,1019,0,41.323
2006-10-05,FBT,7.130248091603052,0.0,22.13,FDN,9.506673021925643,0.0,21.66,IGV,4.606235565819861,0.0,44.0,IHI,3.205018228608192,0.0,47.92,ITA,6.133756657107742,0.0,50.14,TLT,2.9018006934347387,0.0,89.2,0,0.0,0.0,0.0,-260.0,1026,0,41.523
2006-10-06,FBT,7.130248091603052,0.0,22.14,FDN,9.506673021925643,0.0,21.55,IGV,4.606235565819861,0.0,43.94,IHI,3.205018228608192,0.0,47.65,ITA,6.133756657107742,0.0,50.13,TLT,2.9018006934347387,0.0,88.27,0,0.0,0.0,0.0,-260.0,1021,0,41.433
2006-10-09,FBT,7.130248091603052,0.0,22.3,FDN,9.506673021925643,0.0,21.55,IGV,4.606235565819861,0.0,43.85,IHI,3.205018228608192,0.0,47.84,ITA,6.133756657107742,0.0,50.27,TLT,2.9018006934347387,0.0,88.51,0,0.0,0.0,0.0,-260.0,1024,0,41.573
2006-10-10,FBT,7.130248091603052,0.0,22.15,FDN,9.506673021925643,0.0,21.35,IGV,4.606235565819861,0.0,44.06,IHI,3.205018228608192,0.0,47.82,ITA,6.133756657107742,0.0,50.37,TLT,2.9018006934347387,0.0,87.81,0,0.0,0.0,0.0,-260.0,1020,0,41.643
2006-10-11,FBT,7.130248091603052,0.0,22.11,FDN,9.506673021925643,0.0,21.05,IGV,4.606235565819861,0.0,44.0,IHI,3.205018228608192,0.0,47.73,ITA,6.133756657107742,0.0,50.29,TLT,2.9018006934347387,0.0,87.55,0,0.0,0.0,0.0,-260.0,1015,0,41.563
2006-10-12,FBT,7.130248091603052,0.0,22.41,FDN,9.506673021925643,0.0,21.32,IGV,4.606235565819861,0.0,44.93,IHI,3.205018228608192,0.0,48.0,ITA,6.133756657107742,0.0,51.27,TLT,2.9018006934347387,0.0,87.6,0,0.0,0.0,0.0,-260.0,1031,0,42.223000000000006
2006-10-13,FBT,7.130248091603052,0.0,22.34,FDN,9.506673021925643,0.0,21.4,IGV,4.606235565819861,0.0,45.2,IHI,3.205018228608192,0.0,47.84,ITA,6.133756657107742,0.0,51.28,TLT,2.9018006934347387,0.0,87.16,0,0.0,0.0,0.0,-260.0,1031,0,42.453
2006-10-16,FBT,7.130248091603052,0.0,22.45,FDN,9.506673021925643,0.0,21.38,IGV,4.606235565819861,0.0,45.19,IHI,3.205018228608192,0.0,47.75,ITA,6.133756657107742,0.0,51.67,TLT,2.9018006934347387,0.0,87.55,0,0.0,0.0,0.0,-260.0,1035,0,42.493
2006-10-17,FBT,7.130248091603052,0.0,23.02,FDN,9.506673021925643,0.0,21.1,IGV,4.606235565819861,0.0,44.75,IHI,3.205018228608192,0.0,47.64,ITA,6.133756657107742,0.0,51.03,TLT,2.9018006934347387,0.0,87.62,0,0.0,0.0,0.0,-260.0,1030,0,42.023
2006-10-18,FBT,7.130248091603052,0.0,23.12,FDN,9.506673021925643,0.0,20.99,IGV,4.606235565819861,0.0,44.9,IHI,3.205018228608192,0.0,47.94,ITA,6.133756657107742,0.0,51.03,TLT,2.9018006934347387,0.0,87.8,0,0.0,0.0,0.0,-260.0,1032,0,41.823
2006-10-19,FBT,7.130248091603052,0.0,23.15,FDN,9.506673021925643,0.0,21.27,IGV,4.606235565819861,0.0,44.45,IHI,3.205018228608192,0.0,48.18,ITA,6.133756657107742,0.0,50.74,TLT,2.9018006934347387,0.0,87.64,0,0.0,0.0,0.0,-260.0,1031,0,41.923
2006-10-20,FBT,7.130248091603052,0.0,23.08,FDN,9.506673021925643,0.0,21.26,IGV,4.606235565819861,0.0,44.4,IHI,3.205018228608192,0.0,48.23,ITA,6.133756657107742,0.0,50.39,TLT,2.9018006934347387,0.0,87.55,0,0.0,0.0,0.0,-260.0,1028,0,42.023
2006-10-23,FBT,7.130248091603052,0.0,23.12,FDN,9.506673021925643,0.0,21.74,IGV,4.606235565819861,0.0,44.8,IHI,3.205018228608192,0.0,48.43,ITA,6.133756657107742,0.0,50.59,TLT,2.9018006934347387,0.0,87.2,0,0.0,0.0,0.0,-260.0,1036,0,42.453
2006-10-24,FBT,7.130248091603052,0.0,22.93,FDN,9.506673021925643,0.0,21.73,IGV,4.606235565819861,0.0,44.3,IHI,3.205018228608192,0.0,48.38,ITA,6.133756657107742,0.0,50.83,TLT,2.9018006934347387,0.0,87.2,0,0.0,0.0,0.0,-260.0,1034,0,42.163000000000004
2006-10-25,FBT,7.130248091603052,0.0,22.94,FDN,9.506673021925643,0.0,22.12,IGV,4.606235565819861,0.0,44.42,IHI,3.205018228608192,0.0,48.49,ITA,6.133756657107742,0.0,50.31,TLT,2.9018006934347387,0.0,87.89,0,0.0,0.0,0.0,-260.0,1037,0,42.453
2006-10-26,FBT,7.130248091603052,0.0,23.67,FDN,9.506673021925643,0.0,22.49,IGV,4.606235565819861,0.0,44.43,IHI,3.205018228608192,0.0,48.96,ITA,6.133756657107742,0.0,50.48,TLT,2.9018006934347387,0.0,88.46,0,0.0,0.0,0.0,-260.0,1050,0,42.843
2006-10-27,FBT,7.130248091603052,0.0,23.75,FDN,9.506673021925643,0.0,22.21,IGV,4.606235565819861,0.0,43.65,IHI,3.205018228608192,0.0,48.72,ITA,6.133756657107742,0.0,50.19,TLT,2.9018006934347387,0.0,88.87,0,0.0,0.0,0.0,-260.0,1043,0,42.233000000000004
2006-10-30,FBT,7.130248091603052,0.0,23.68,FDN,9.506673021925643,0.0,22.23,IGV,4.606235565819861,0.0,44.28,IHI,3.205018228608192,0.0,48.76,ITA,6.133756657107742,0.0,50.85,TLT,2.9018006934347387,0.0,89.12,0,0.0,0.0,0.0,-260.0,1050,0,42.503
2006-10-31,FBT,6.599517347762492,0.0,23.91,FDN,9.405123515720529,0.0,22.37,IGV,4.758937187212582,0.0,44.21,IHI,3.24279613203866,0.0,48.66,ITA,6.224633522090776,0.0,50.7,TLT,3.045433659510842,0.0,89.81,0,0.0,0.0,0.0,-273.51039696066874,1051,0,42.603
2006-11-01,FBT,6.599517347762492,0.0,23.55,FDN,9.405123515720529,0.0,21.88,IGV,4.758937187212582,0.0,43.68,IHI,3.24279613203866,0.0,48.44,ITA,6.224633522090776,0.0,50.42,TLT,3.045433659510842,0.345,89.96,0,0.0,0.0,0.0,-273.51039696066874,1040,0,42.023
2006-11-02,FBT,6.599517347762492,0.0,23.62,FDN,9.405123515720529,0.0,22.19,IGV,4.758937187212582,0.0,44.23,IHI,3.24279613203866,0.0,48.71,ITA,6.224633522090776,0.0,50.02,TLT,3.045433659510842,0.0,89.59,0,0.0,0.0,0.0,-273.51039696066874,1043,0,42.063
2006-11-03,FBT,6.599517347762492,0.0,23.64,FDN,9.405123515720529,0.0,22.01,IGV,4.758937187212582,0.0,44.1,IHI,3.24279613203866,0.0,48.8,ITA,6.224633522090776,0.0,50.14,TLT,3.045433659510842,0.0,88.53,0,0.0,0.0,0.0,-273.51039696066874,1039,0,41.953
2006-11-06,FBT,6.599517347762492,0.0,23.94,FDN,9.405123515720529,0.0,22.38,IGV,4.758937187212582,0.0,44.62,IHI,3.24279613203866,0.0,49.52,ITA,6.224633522090776,0.0,50.93,TLT,3.045433659510842,0.0,88.79,0,0.0,0.0,0.0,-273.51039696066874,1055,0,42.563
2006-11-07,FBT,6.599517347762492,0.0,24.23,FDN,9.405123515720529,0.0,22.52,IGV,4.758937187212582,0.0,44.67,IHI,3.24279613203866,0.0,49.6,ITA,6.224633522090776,0.0,51.38,TLT,3.045433659510842,0.0,89.2,0,0.0,0.0,0.0,-273.51039696066874,1063,0,42.853
2006-11-08,FBT,6.599517347762492,0.0,24.26,FDN,9.405123515720529,0.0,22.72,IGV,4.758937187212582,0.0,44.88,IHI,3.24279613203866,0.0,49.31,ITA,6.224633522090776,0.0,51.03,TLT,3.045433659510842,0.0,89.52,0,0.0,0.0,0.0,-273.51039696066874,1064,0,43.053000000000004
2006-11-09,FBT,6.599517347762492,0.0,23.69,FDN,9.405123515720529,0.0,22.44,IGV,4.758937187212582,0.0,44.8,IHI,3.24279613203866,0.0,48.69,ITA,6.224633522090776,0.0,50.65,TLT,3.045433659510842,0.0,89.47,0,0.0,0.0,0.0,-273.51039696066874,1052,0,42.853
2006-11-10,FBT,6.599517347762492,0.0,23.87,FDN,9.405123515720529,0.0,22.66,IGV,4.758937187212582,0.0,45.2,IHI,3.24279613203866,0.0,49.04,ITA,6.224633522090776,0.0,50.96,TLT,3.045433659510842,0.0,89.86,0,0.0,0.0,0.0,-273.51039696066874,1062,0,43.053000000000004
2006-11-13,FBT,6.599517347762492,0.0,23.87,FDN,9.405123515720529,0.0,22.85,IGV,4.758937187212582,0.0,45.76,IHI,3.24279613203866,0.0,48.57,ITA,6.224633522090776,0.0,51.36,TLT,3.045433659510842,0.0,89.84,0,0.0,0.0,0.0,-273.51039696066874,1067,0,43.493
2006-11-14,FBT,6.599517347762492,0.0,23.9,FDN,9.405123515720529,0.0,23.15,IGV,4.758937187212582,0.0,45.85,IHI,3.24279613203866,0.0,49.04,ITA,6.224633522090776,0.0,52.04,TLT,3.045433659510842,0.0,90.19,0,0.0,0.0,0.0,-273.51039696066874,1077,0,43.953
2006-11-15,FBT,6.599517347762492,0.0,24.22,FDN,9.405123515720529,0.0,23.33,IGV,4.758937187212582,0.0,46.09,IHI,3.24279613203866,0.0,49.2,ITA,6.224633522090776,0.0,52.84,TLT,3.045433659510842,0.0,89.85,0,0.0,0.0,0.0,-273.51039696066874,1087,0,44.133
2006-11-16,FBT,6.599517347762492,0.0,24.42,FDN,9.405123515720529,0.0,23.16,IGV,4.758937187212582,0.0,45.85,IHI,3.24279613203866,0.0,49.49,ITA,6.224633522090776,0.0,53.12,TLT,3.045433659510842,0.0,89.44,0,0.0,0.0,0.0,-273.51039696066874,1087,0,44.323
2006-11-17,FBT,6.599517347762492,0.0,24.64,FDN,9.405123515720529,0.0,23.17,IGV,4.758937187212582,0.0,45.77,IHI,3.24279613203866,0.0,49.41,ITA,6.224633522090776,0.0,52.9,TLT,3.045433659510842,0.0,89.95,0,0.0,0.0,0.0,-273.51039696066874,1088,0,44.323
