Date,Ticker_1,Shares_1,Dividend_1,Price_1,Cash,Capital,InOutCash,Bench
2000-07-31,IEV,256.17706450342143,0.0,39.03,0.0,9998,0,132.15
2000-08-01,IEV,256.17706450342143,0.0,38.47,0.0,9855,0,132.82
2000-08-02,IEV,256.17706450342143,0.0,38.46,0.0,9852,0,132.89
2000-08-03,IEV,256.17706450342143,0.0,37.88,0.0,9703,0,134.18
2000-08-04,IEV,256.17706450342143,0.0,38.12,0.0,9765,0,135.15
2000-08-07,IEV,256.17706450342143,0.0,38.69,0.0,9911,0,136.67
2000-08-08,IEV,256.17706450342143,0.0,38.4,0.0,9837,0,137.0
2000-08-09,IEV,256.17706450342143,0.0,38.5,0.0,9862,0,136.1
2000-08-10,IEV,256.17706450342143,0.0,38.59,0.0,9885,0,134.95
2000-08-11,IEV,256.17706450342143,0.0,38.81,0.0,9942,0,136.03
2000-08-14,IEV,256.17706450342143,0.0,39.28,0.0,10062,0,137.85
2000-08-15,IEV,256.17706450342143,0.0,39.31,0.0,10070,0,137.2
2000-08-16,IEV,256.17706450342143,0.0,39.59,0.0,10142,0,136.79
2000-08-17,IEV,256.17706450342143,0.0,39.71,0.0,10172,0,138.29
2000-08-18,IEV,256.17706450342143,0.0,39.47,0.0,10111,0,137.9
2000-08-21,IEV,256.17706450342143,0.0,39.34,0.0,10078,0,138.61
2000-08-22,IEV,256.17706450342143,0.0,39.27,0.0,10060,0,138.48
2000-08-23,IEV,256.17706450342143,0.0,39.37,0.0,10085,0,139.21
2000-08-24,IEV,256.17706450342143,0.0,39.39,0.0,10090,0,139.42
2000-08-25,IEV,256.17706450342143,0.0,39.41,0.0,10095,0,139.26
2000-08-28,IEV,256.17706450342143,0.0,39.75,0.0,10183,0,139.97
2000-08-29,IEV,256.17706450342143,0.0,39.19,0.0,10039,0,139.58
2000-08-30,IEV,256.17706450342143,0.0,39.25,0.0,10054,0,138.95
2000-08-31,SPY,66.46133901775949,0.0,152.34,0.0,10124,0,140.33
2000-09-01,SPY,66.46133901775949,0.0,152.5,0.0,10135,0,140.62
2000-09-05,SPY,66.46133901775949,0.0,151.28,0.0,10054,0,139.35
2000-09-06,SPY,66.46133901775949,0.0,149.56,0.0,9939,0,138.0
2000-09-07,SPY,66.46133901775949,0.0,150.84,0.0,10025,0,138.95
2000-09-08,SPY,66.46133901775949,0.0,149.81,0.0,9956,0,138.2
2000-09-11,SPY,66.46133901775949,0.0,149.59,0.0,9941,0,137.72
2000-09-12,SPY,66.46133901775949,0.0,148.5,0.0,9869,0,137.05
2000-09-13,SPY,66.46133901775949,0.0,148.89,0.0,9895,0,137.35
2000-09-14,SPY,66.46133901775949,0.0,149.64,0.0,9945,0,136.98
2000-09-15,SPY,66.46133901775949,0.375,146.0,0.0,9703,0,135.59
2000-09-18,SPY,66.46133901775949,0.0,144.66,0.0,9614,0,133.62
2000-09-19,SPY,66.46133901775949,0.0,145.97,0.0,9701,0,135.04
