Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6
1990-08-10,8.92,8.92,8.92,8.92,0,0.0,,,
1990-08-13,8.69,8.69,8.69,8.69,0,0.0,,,
1990-08-14,8.9,8.9,8.9,8.9,0,0.0,,,
1990-08-15,9.31,9.31,9.31,9.31,0,0.0,,,
1990-08-16,9.11,9.11,9.11,9.11,0,0.0,,,
1990-08-17,8.99,8.99,8.99,8.99,0,0.0,,,
1990-08-20,9.0,9.0,9.0,9.0,0,0.0,,,
1990-08-21,8.92,8.92,8.92,8.92,0,0.0,,,
1990-08-22,8.66,8.66,8.66,8.66,0,0.0,,,
1990-08-23,8.22,8.22,8.22,8.22,0,0.0,,,
1990-08-24,8.34,8.34,8.34,8.34,0,0.0,,,
1990-08-27,8.74,8.74,8.74,8.74,0,0.0,,,
1990-08-28,8.95,8.95,8.95,8.95,0,0.0,,,
1990-08-29,8.75,8.75,8.75,8.75,0,0.0,,,
1990-08-30,8.9,8.9,8.9,8.9,0,0.0,,,
1990-08-31,8.97,8.97,8.97,8.97,0,0.0,0.9015075376884424,,
1990-09-04,8.7,8.7,8.7,8.7,0,0.0,0.8850457782299084,0.8708708708708708,
1990-09-05,8.59,8.59,8.59,8.59,0,0.0,,,
1990-09-06,8.62,8.62,8.62,8.62,0,0.0,,,
1990-09-07,8.68,8.68,8.68,8.68,0,0.0,,,
1990-09-10,8.89,8.89,8.89,8.89,0,0.0,,,
1990-09-11,8.8,8.8,8.8,8.8,0,0.0,,,
1990-09-12,9.13,9.13,9.13,9.13,0,0.0,,,
1990-09-13,9.14,9.14,9.14,9.14,0,0.0,,,
1990-09-14,9.05,9.05,9.05,9.05,0,0.0,,,
1990-09-17,8.9,8.9,8.9,8.9,0,0.0,,,
1990-09-18,8.64,8.64,8.64,8.64,0,0.0,,,
1990-09-19,8.57,8.57,8.57,8.57,0,0.0,,,
1990-09-20,8.4,8.4,8.4,8.4,0,0.0,,,
1990-09-21,8.47,8.47,8.47,8.47,0,0.0,,,
1990-09-24,8.45,8.45,8.45,8.45,0,0.0,,,
1990-09-25,8.24,8.24,8.24,8.24,0,0.0,,,
1990-09-26,7.93,7.93,7.93,7.93,0,0.0,,,
1990-09-27,7.77,7.77,7.77,7.77,0,0.0,,,
1990-09-28,7.62,7.62,7.62,7.62,0,0.0,0.8494983277591973,0.7665995975855131,
1990-10-01,7.54,7.54,7.54,7.54,0,0.0,0.8666666666666667,0.7509960159362551,
1990-10-02,8.28,8.28,8.28,8.28,0,0.0,,,
1990-10-03,8.27,8.27,8.27,8.27,0,0.0,,,
1990-10-04,8.23,8.23,8.23,8.23,0,0.0,,,
1990-10-05,8.45,8.45,8.45,8.45,0,0.0,,,
1990-10-08,8.78,8.78,8.78,8.78,0,0.0,,,
1990-10-09,8.77,8.77,8.77,8.77,0,0.0,,,
1990-10-10,8.81,8.81,8.81,8.81,0,0.0,,,
1990-10-11,8.5,8.5,8.5,8.5,0,0.0,,,
1990-10-12,8.54,8.54,8.54,8.54,0,0.0,,,
1990-10-15,8.81,8.81,8.81,8.81,0,0.0,,,
1990-10-16,9.0,9.0,9.0,9.0,0,0.0,,,
1990-10-17,9.18,9.18,9.18,9.18,0,0.0,,,
1990-10-18,9.38,9.38,9.38,9.38,0,0.0,,,
1990-10-19,9.51,9.51,9.51,9.51,0,0.0,,,
1990-10-22,9.67,9.67,9.67,9.67,0,0.0,,,
1990-10-23,9.55,9.55,9.55,9.55,0,0.0,,,
1990-10-24,9.5,9.5,9.5,9.5,0,0.0,,,
1990-10-25,9.56,9.56,9.56,9.56,0,0.0,,,
1990-10-26,9.41,9.41,9.41,9.41,0,0.0,,,
1990-10-29,9.43,9.43,9.43,9.43,0,0.0,,,
1990-10-30,9.35,9.35,9.35,9.35,0,0.0,,,
1990-10-31,9.2,9.2,9.2,9.2,0,0.0,1.207349081364829,0.9246231155778896,
1990-11-01,8.89,8.89,8.89,8.89,0,0.0,1.1790450928381964,0.9043743641912512,
1990-11-02,9.01,9.01,9.01,9.01,0,0.0,,,
1990-11-05,9.17,9.17,9.17,9.17,0,0.0,,,
1990-11-06,9.01,9.01,9.01,9.01,0,0.0,,,
1990-11-07,8.81,8.81,8.81,8.81,0,0.0,,,
1990-11-08,8.6,8.6,8.6,8.6,0,0.0,,,
1990-11-09,8.54,8.54,8.54,8.54,0,0.0,,,
1990-11-12,8.63,8.63,8.63,8.63,0,0.0,,,
1990-11-13,8.87,8.87,8.87,8.87,0,0.0,,,
1990-11-14,8.86,8.86,8.86,8.86,0,0.0,,,
1990-11-15,8.7,8.7,8.7,8.7,0,0.0,,,
1990-11-16,8.58,8.58,8.58,8.58,0,0.0,,,
1990-11-19,8.75,8.75,8.75,8.75,0,0.0,,,
1990-11-20,8.65,8.65,8.65,8.65,0,0.0,,,
1990-11-21,8.63,8.63,8.63,8.63,0,0.0,,,
1990-11-23,8.84,8.84,8.84,8.84,0,0.0,,,
1990-11-26,8.81,8.81,8.81,8.81,0,0.0,,,
1990-11-27,8.8,8.8,8.8,8.8,0,0.0,,,
1990-11-28,8.53,8.53,8.53,8.53,0,0.0,,,
1990-11-29,8.22,8.22,8.22,8.22,0,0.0,,,
1990-11-30,8.24,8.24,8.24,8.24,0,0.0,0.8956521739130435,0.9186176142697882,
1990-12-03,8.21,8.21,8.21,8.21,0,0.0,0.923509561304837,0.9436781609195404,0.8218218218218218
1990-12-04,8.06,8.06,8.06,8.06,0,0.0,,,
1990-12-05,8.18,8.18,8.18,8.18,0,0.0,,,
1990-12-06,8.43,8.43,8.43,8.43,0,0.0,,,
1990-12-07,8.86,8.86,8.86,8.86,0,0.0,,,
1990-12-10,8.81,8.81,8.81,8.81,0,0.0,,,
1990-12-11,8.85,8.85,8.85,8.85,0,0.0,,,
1990-12-12,8.93,8.93,8.93,8.93,0,0.0,,,
1990-12-13,9.07,9.07,9.07,9.07,0,0.0,,,
1990-12-14,8.93,8.93,8.93,8.93,0,0.0,,,
1990-12-17,8.82,8.82,8.82,8.82,0,0.0,,,
1990-12-18,8.88,8.88,8.88,8.88,0,0.0,,,
1990-12-19,8.98,8.98,8.98,8.98,0,0.0,,,
1990-12-20,8.8,8.8,8.8,8.8,0,0.0,,,
1990-12-21,8.67,8.67,8.67,8.67,0,0.0,,,
1990-12-24,8.65,8.65,8.65,8.65,0,0.0,,,
1990-12-26,8.53,8.53,8.53,8.53,0,0.0,,,
1990-12-27,8.5,8.5,8.5,8.5,0,0.03,,,
1990-12-28,8.59,8.59,8.59,8.59,0,0.0,,,
1990-12-31,8.55,8.55,8.55,8.55,0,0.0,1.037621359223301,1.1220472440944882,0.8601609657947688
1991-01-02,8.62,8.62,8.62,8.62,0,0.0,1.0499390986601702,1.1432360742705572,0.8585657370517928
1991-01-03,8.7,8.7,8.7,8.7,0,0.0,,,
1991-01-04,8.63,8.63,8.63,8.63,0,0.0,,,
1991-01-07,8.48,8.48,8.48,8.48,0,0.0,,,
1991-01-08,8.26,8.26,8.26,8.26,0,0.0,,,
1991-01-09,8.22,8.22,8.22,8.22,0,0.0,,,
1991-01-10,8.42,8.42,8.42,8.42,0,0.0,,,
1991-01-11,8.5,8.5,8.5,8.5,0,0.0,,,
1991-01-14,8.43,8.43,8.43,8.43,0,0.0,,,
1991-01-15,8.4,8.4,8.4,8.4,0,0.0,,,
1991-01-16,8.12,8.12,8.12,8.12,0,0.0,,,
1991-01-17,8.72,8.72,8.72,8.72,0,0.0,,,
1991-01-18,8.84,8.84,8.84,8.84,0,0.0,,,
1991-01-21,8.68,8.68,8.68,8.68,0,0.0,,,
1991-01-22,8.66,8.66,8.66,8.66,0,0.0,,,
1991-01-23,8.61,8.61,8.61,8.61,0,0.0,,,
1991-01-24,8.7,8.7,8.7,8.7,0,0.0,,,
1991-01-25,8.8,8.8,8.8,8.8,0,0.0,,,
1991-01-28,8.86,8.86,8.86,8.86,0,0.0,,,
1991-01-29,8.8,8.8,8.8,8.8,0,0.0,,,
1991-01-30,8.78,8.78,8.78,8.78,0,0.0,,,
1991-01-31,8.82,8.82,8.82,8.82,0,0.0,1.031578947368421,0.9586956521739132,0.8864321608040202
1991-02-01,8.75,8.75,8.75,8.75,0,0.0,1.0150812064965198,0.9842519685039368,0.8901322482197355
1991-02-04,8.87,8.87,8.87,8.87,0,0.0,,,
1991-02-05,9.1,9.1,9.1,9.1,0,0.0,,,
1991-02-06,9.29,9.29,9.29,9.29,0,0.0,,,
1991-02-07,9.32,9.32,9.32,9.32,0,0.0,,,
1991-02-08,9.44,9.44,9.44,9.44,0,0.0,,,
1991-02-11,9.46,9.46,9.46,9.46,0,0.0,,,
1991-02-12,9.71,9.71,9.71,9.71,0,0.0,,,
1991-02-13,9.65,9.65,9.65,9.65,0,0.0,,,
1991-02-14,9.72,9.72,9.72,9.72,0,0.0,,,
1991-02-15,9.66,9.66,9.66,9.66,0,0.0,,,
1991-02-19,9.88,9.88,9.88,9.88,0,0.0,,,
1991-02-20,9.84,9.84,9.84,9.84,0,0.0,,,
1991-02-21,9.75,9.75,9.75,9.75,0,0.0,,,
1991-02-22,9.65,9.65,9.65,9.65,0,0.0,,,
1991-02-25,9.76,9.76,9.76,9.76,0,0.0,,,
1991-02-26,9.75,9.75,9.75,9.75,0,0.0,,,
1991-02-27,9.71,9.71,9.71,9.71,0,0.0,,,
1991-02-28,9.79,9.79,9.79,9.79,0,0.0,1.1099773242630384,1.1881067961165048,1.0914158305462651
1991-03-01,9.52,9.52,9.52,9.52,0,0.0,1.088,1.1595615103532275,1.0942528735632184
1991-03-04,9.42,9.42,9.42,9.42,0,0.0,,,
1991-03-05,9.4,9.4,9.4,9.4,0,0.0,,,
1991-03-06,9.58,9.58,9.58,9.58,0,0.0,,,
1991-03-07,9.59,9.59,9.59,9.59,0,0.0,,,
1991-03-08,9.56,9.56,9.56,9.56,0,0.0,,,
1991-03-11,9.47,9.47,9.47,9.47,0,0.0,,,
1991-03-12,9.62,9.62,9.62,9.62,0,0.0,,,
1991-03-13,9.56,9.56,9.56,9.56,0,0.0,,,
1991-03-14,9.61,9.61,9.61,9.61,0,0.0,,,
1991-03-15,9.66,9.66,9.66,9.66,0,0.0,,,
1991-03-18,9.75,9.75,9.75,9.75,0,0.0,,,
1991-03-19,9.7,9.7,9.7,9.7,0,0.0,,,
1991-03-20,9.48,9.48,9.48,9.48,0,0.0,,,
1991-03-21,9.58,9.58,9.58,9.58,0,0.0,,,
1991-03-22,9.54,9.54,9.54,9.54,0,0.0,,,
1991-03-25,9.43,9.43,9.43,9.43,0,0.0,,,
1991-03-26,9.39,9.39,9.39,9.39,0,0.0,,,
1991-03-27,9.32,9.32,9.32,9.32,0,0.0,,,
1991-03-28,9.26,9.26,9.26,9.26,0,0.0,0.9458631256384066,1.0830409356725146,1.2152230971128608
1991-04-01,9.3,9.3,9.3,9.3,0,0.0,0.9768907563025212,1.0788863109048723,1.2334217506631298
1991-04-02,9.55,9.55,9.55,9.55,0,0.0,,,
1991-04-03,9.74,9.74,9.74,9.74,0,0.0,,,
1991-04-04,9.82,9.82,9.82,9.82,0,0.0,,,
1991-04-05,9.8,9.8,9.8,9.8,0,0.0,,,
1991-04-08,9.72,9.72,9.72,9.72,0,0.0,,,
1991-04-09,9.73,9.73,9.73,9.73,0,0.0,,,
1991-04-10,9.5,9.5,9.5,9.5,0,0.0,,,
1991-04-11,9.61,9.61,9.61,9.61,0,0.0,,,
1991-04-12,9.69,9.69,9.69,9.69,0,0.0,,,
1991-04-15,9.86,9.86,9.86,9.86,0,0.0,,,
1991-04-16,9.9,9.9,9.9,9.9,0,0.0,,,
1991-04-17,9.84,9.84,9.84,9.84,0,0.0,,,
1991-04-18,9.66,9.66,9.66,9.66,0,0.0,,,
1991-04-19,9.56,9.56,9.56,9.56,0,0.0,,,
1991-04-22,9.37,9.37,9.37,9.37,0,0.0,,,
1991-04-23,9.53,9.53,9.53,9.53,0,0.0,,,
1991-04-24,9.49,9.49,9.49,9.49,0,0.0,,,
1991-04-25,9.41,9.41,9.41,9.41,0,0.0,,,
1991-04-26,9.44,9.44,9.44,9.44,0,0.0,,,
1991-04-29,9.54,9.54,9.54,9.54,0,0.0,,,
1991-04-30,9.59,9.59,9.59,9.59,0,0.0,1.0356371490280778,1.0873015873015872,1.042391304347826
1991-05-01,9.62,9.62,9.62,9.62,0,0.0,1.0344086021505374,1.0994285714285714,1.0821147356580425
1991-05-02,9.63,9.63,9.63,9.63,0,0.0,,,
1991-05-03,9.57,9.57,9.57,9.57,0,0.0,,,
1991-05-06,9.62,9.62,9.62,9.62,0,0.0,,,
1991-05-07,9.62,9.62,9.62,9.62,0,0.0,,,
1991-05-08,9.57,9.57,9.57,9.57,0,0.0,,,
1991-05-09,9.59,9.59,9.59,9.59,0,0.0,,,
1991-05-10,9.54,9.54,9.54,9.54,0,0.0,,,
1991-05-13,9.48,9.48,9.48,9.48,0,0.0,,,
1991-05-14,9.49,9.49,9.49,9.49,0,0.0,,,
1991-05-15,9.5,9.5,9.5,9.5,0,0.0,,,
1991-05-16,9.49,9.49,9.49,9.49,0,0.0,,,
1991-05-17,9.47,9.47,9.47,9.47,0,0.0,,,
1991-05-20,9.38,9.38,9.38,9.38,0,0.0,,,
1991-05-21,9.41,9.41,9.41,9.41,0,0.0,,,
1991-05-22,9.38,9.38,9.38,9.38,0,0.0,,,
1991-05-23,9.44,9.44,9.44,9.44,0,0.0,,,
1991-05-24,9.4,9.4,9.4,9.4,0,0.0,,,
1991-05-28,9.32,9.32,9.32,9.32,0,0.0,,,
1991-05-29,9.37,9.37,9.37,9.37,0,0.0,,,
1991-05-30,9.45,9.45,9.45,9.45,0,0.0,,,
1991-05-31,9.52,9.52,9.52,9.52,0,0.0,0.9927007299270072,0.9724208375893768,1.1553398058252426
1991-06-03,9.46,9.46,9.46,9.46,0,0.0,0.9833679833679836,0.9936974789915968,1.1522533495736906
1991-06-04,9.4,9.4,9.4,9.4,0,0.0,,,
1991-06-05,9.3,9.3,9.3,9.3,0,0.0,,,
1991-06-06,9.25,9.25,9.25,9.25,0,0.0,,,
1991-06-07,9.18,9.18,9.18,9.18,0,0.0,,,
1991-06-10,8.97,8.97,8.97,8.97,0,0.0,,,
1991-06-11,9.02,9.02,9.02,9.02,0,0.0,,,
1991-06-12,9.0,9.0,9.0,9.0,0,0.0,,,
1991-06-13,9.02,9.02,9.02,9.02,0,0.0,,,
1991-06-14,9.15,9.15,9.15,9.15,0,0.0,,,
1991-06-17,9.08,9.08,9.08,9.08,0,0.0,,,
1991-06-18,9.03,9.03,9.03,9.03,0,0.0,,,
1991-06-19,8.88,8.88,8.88,8.88,0,0.0,,,
1991-06-20,9.02,9.02,9.02,9.02,0,0.0,,,
1991-06-21,9.06,9.06,9.06,9.06,0,0.0,,,
1991-06-24,8.91,8.91,8.91,8.91,0,0.0,,,
1991-06-25,8.97,8.97,8.97,8.97,0,0.0,,,
1991-06-26,8.98,8.98,8.98,8.98,0,0.0,,,
1991-06-27,8.93,8.93,8.93,8.93,0,0.0,,,
1991-06-28,8.91,8.91,8.91,8.91,0,0.0,0.9359243697478992,0.9622030237580994,1.0421052631578946
1991-07-01,9.09,9.09,9.09,9.09,0,0.0,0.9608879492600422,0.9774193548387096,1.054524361948956
1991-07-02,9.07,9.07,9.07,9.07,0,0.0,,,
1991-07-03,8.84,8.84,8.84,8.84,0,0.0,,,
1991-07-05,8.73,8.73,8.73,8.73,0,0.0,,,
1991-07-08,8.49,8.49,8.49,8.49,0,0.0,,,
1991-07-09,8.66,8.66,8.66,8.66,0,0.0,,,
1991-07-10,8.84,8.84,8.84,8.84,0,0.0,,,
1991-07-11,8.84,8.84,8.84,8.84,0,0.0,,,
1991-07-12,8.91,8.91,8.91,8.91,0,0.0,,,
1991-07-15,9.05,9.05,9.05,9.05,0,0.0,,,
1991-07-16,9.02,9.02,9.02,9.02,0,0.0,,,
1991-07-17,8.93,8.93,8.93,8.93,0,0.0,,,
1991-07-18,8.91,8.91,8.91,8.91,0,0.0,,,
1991-07-19,8.9,8.9,8.9,8.9,0,0.0,,,
1991-07-22,8.85,8.85,8.85,8.85,0,0.0,,,
1991-07-23,8.89,8.89,8.89,8.89,0,0.0,,,
1991-07-24,9.04,9.04,9.04,9.04,0,0.0,,,
1991-07-25,8.96,8.96,8.96,8.96,0,0.0,,,
1991-07-26,9.09,9.09,9.09,9.09,0,0.0,,,
1991-07-29,9.04,9.04,9.04,9.04,0,0.0,,,
1991-07-30,9.15,9.15,9.15,9.15,0,0.0,,,
1991-07-31,9.22,9.22,9.22,9.22,0,0.0,1.0347923681257014,0.9614181438998958,1.0453514739229026
1991-08-01,9.2,9.2,9.2,9.2,0,0.0,1.012101210121012,0.9563409563409564,1.0514285714285714
1991-08-02,9.21,9.21,9.21,9.21,0,0.0,,,
1991-08-05,9.14,9.14,9.14,9.14,0,0.0,,,
1991-08-06,9.07,9.07,9.07,9.07,0,0.0,,,
1991-08-07,9.15,9.15,9.15,9.15,0,0.0,,,
1991-08-08,9.08,9.08,9.08,9.08,0,0.0,,,
1991-08-09,9.03,9.03,9.03,9.03,0,0.0,,,
1991-08-12,8.9,8.9,8.9,8.9,0,0.0,,,
1991-08-13,8.87,8.87,8.87,8.87,0,0.0,,,
1991-08-14,8.97,8.97,8.97,8.97,0,0.0,,,
1991-08-15,8.9,8.9,8.9,8.9,0,0.0,,,
1991-08-16,8.76,8.76,8.76,8.76,0,0.0,,,
1991-08-19,8.22,8.22,8.22,8.22,0,0.0,,,
1991-08-20,8.44,8.44,8.44,8.44,0,0.0,,,
1991-08-21,8.6,8.6,8.6,8.6,0,0.0,,,
1991-08-22,8.81,8.81,8.81,8.81,0,0.0,,,
1991-08-23,8.64,8.64,8.64,8.64,0,0.0,,,
1991-08-26,8.51,8.51,8.51,8.51,0,0.0,,,
1991-08-27,8.49,8.49,8.49,8.49,0,0.0,,,
1991-08-28,8.48,8.48,8.48,8.48,0,0.0,,,
1991-08-29,8.6,8.6,8.6,8.6,0,0.0,,,
1991-08-30,8.74,8.74,8.74,8.74,0,0.0,0.947939262472885,0.9180672268907564,0.8927477017364659
1991-09-03,8.81,8.81,8.81,8.81,0,0.0,0.957608695652174,0.9312896405919662,0.9254201680672268
1991-09-04,8.86,8.86,8.86,8.86,0,0.0,,,
1991-09-05,8.87,8.87,8.87,8.87,0,0.0,,,
1991-09-06,8.89,8.89,8.89,8.89,0,0.0,,,
1991-09-09,8.93,8.93,8.93,8.93,0,0.0,,,
1991-09-10,8.91,8.91,8.91,8.91,0,0.0,,,
1991-09-11,8.9,8.9,8.9,8.9,0,0.0,,,
1991-09-12,8.92,8.92,8.92,8.92,0,0.0,,,
1991-09-13,9.16,9.16,9.16,9.16,0,0.0,,,
1991-09-16,9.14,9.14,9.14,9.14,0,0.0,,,
1991-09-17,9.25,9.25,9.25,9.25,0,0.0,,,
1991-09-18,9.15,9.15,9.15,9.15,0,0.0,,,
1991-09-19,9.11,9.11,9.11,9.11,0,0.0,,,
1991-09-20,9.09,9.09,9.09,9.09,0,0.0,,,
1991-09-23,9.17,9.17,9.17,9.17,0,0.0,,,
1991-09-24,9.25,9.25,9.25,9.25,0,0.0,,,
1991-09-25,9.32,9.32,9.32,9.32,0,0.0,,,
1991-09-26,9.38,9.38,9.38,9.38,0,0.0,,,
1991-09-27,9.35,9.35,9.35,9.35,0,0.0,,,
1991-09-30,9.44,9.44,9.44,9.44,0,0.0,1.080091533180778,1.0594837261503929,1.0194384449244058
1991-10-01,9.51,9.51,9.51,9.51,0,0.0,1.079455164585698,1.046204620462046,1.0225806451612902
1991-10-02,9.65,9.65,9.65,9.65,0,0.0,,,
1991-10-03,9.84,9.84,9.84,9.84,0,0.0,,,
1991-10-04,9.9,9.9,9.9,9.9,0,0.0,,,
1991-10-07,9.86,9.86,9.86,9.86,0,0.0,,,
1991-10-08,9.75,9.75,9.75,9.75,0,0.0,,,
1991-10-09,9.74,9.74,9.74,9.74,0,0.0,,,
1991-10-10,9.78,9.78,9.78,9.78,0,0.0,,,
1991-10-11,9.77,9.77,9.77,9.77,0,0.0,,,
1991-10-14,9.79,9.79,9.79,9.79,0,0.0,,,
1991-10-15,9.74,9.74,9.74,9.74,0,0.0,,,
1991-10-16,9.73,9.73,9.73,9.73,0,0.0,,,
1991-10-17,9.82,9.82,9.82,9.82,0,0.0,,,
1991-10-18,9.94,9.94,9.94,9.94,0,0.0,,,
1991-10-21,9.89,9.89,9.89,9.89,0,0.0,,,
1991-10-22,9.83,9.83,9.83,9.83,0,0.0,,,
1991-10-23,9.76,9.76,9.76,9.76,0,0.0,,,
1991-10-24,9.81,9.81,9.81,9.81,0,0.0,,,
1991-10-25,9.76,9.76,9.76,9.76,0,0.0,,,
1991-10-28,9.68,9.68,9.68,9.68,0,0.0,,,
1991-10-29,9.77,9.77,9.77,9.77,0,0.0,,,
1991-10-30,9.76,9.76,9.76,9.76,0,0.0,,,
1991-10-31,9.83,9.83,9.83,9.83,0,0.0,1.0413135593220342,1.0661605206073752,1.0250260688216892
1991-11-01,9.88,9.88,9.88,9.88,0,0.0,1.0389064143007365,1.0739130434782609,1.0270270270270272
1991-11-04,9.96,9.96,9.96,9.96,0,0.0,,,
1991-11-05,9.91,9.91,9.91,9.91,0,0.0,,,
1991-11-06,9.83,9.83,9.83,9.83,0,0.0,,,
1991-11-07,9.76,9.76,9.76,9.76,0,0.0,,,
1991-11-08,9.73,9.73,9.73,9.73,0,0.0,,,
1991-11-11,9.68,9.68,9.68,9.68,0,0.0,,,
1991-11-12,9.76,9.76,9.76,9.76,0,0.0,,,
1991-11-13,9.7,9.7,9.7,9.7,0,0.0,,,
1991-11-14,9.63,9.63,9.63,9.63,0,0.0,,,
1991-11-15,9.57,9.57,9.57,9.57,0,0.0,,,
1991-11-18,9.41,9.41,9.41,9.41,0,0.0,,,
1991-11-19,9.39,9.39,9.39,9.39,0,0.0,,,
1991-11-20,9.32,9.32,9.32,9.32,0,0.0,,,
1991-11-21,9.35,9.35,9.35,9.35,0,0.0,,,
1991-11-22,9.38,9.38,9.38,9.38,0,0.0,,,
1991-11-25,9.41,9.41,9.41,9.41,0,0.0,,,
1991-11-26,9.38,9.38,9.38,9.38,0,0.0,,,
1991-11-27,9.26,9.26,9.26,9.26,0,0.0,,,
1991-11-29,9.19,9.19,9.19,9.19,0,0.0,0.9348931841302136,1.051487414187643,0.9653361344537816
1991-12-02,9.0,9.0,9.0,9.0,0,0.0,0.9109311740890688,1.021566401816118,0.9513742071881606
1991-12-03,9.13,9.13,9.13,9.13,0,0.0,,,
1991-12-04,9.21,9.21,9.21,9.21,0,0.0,,,
1991-12-05,9.15,9.15,9.15,9.15,0,0.0,,,
1991-12-06,9.13,9.13,9.13,9.13,0,0.0,,,
1991-12-09,9.12,9.12,9.12,9.12,0,0.0,,,
1991-12-10,9.02,9.02,9.02,9.02,0,0.0,,,
1991-12-11,8.87,8.87,8.87,8.87,0,0.0,,,
1991-12-12,8.96,8.96,8.96,8.96,0,0.0,,,
1991-12-13,9.2,9.2,9.2,9.2,0,0.0,,,
1991-12-16,9.24,9.24,9.24,9.24,0,0.0,,,
1991-12-17,9.19,9.19,9.19,9.19,0,0.0,,,
1991-12-18,9.1,9.1,9.1,9.1,0,0.0,,,
1991-12-19,8.91,8.91,8.91,8.91,0,0.0,,,
1991-12-20,8.84,8.84,8.84,8.84,0,0.0,,,
1991-12-23,8.91,8.91,8.91,8.91,0,0.0,,,
1991-12-24,8.82,8.82,8.82,8.82,0,0.0,,,
1991-12-26,9.14,9.14,9.14,9.14,0,0.0,,,
1991-12-27,9.12,9.12,9.12,9.12,0,0.05,,,
1991-12-30,9.35,9.35,9.35,9.35,0,0.0,,,
1991-12-31,9.42,9.42,9.42,9.42,0,0.0,1.0250272034820458,0.9978813559322034,1.0572390572390569
1992-01-02,9.45,9.45,9.45,9.45,0,0.0,1.0499999999999998,0.9936908517350156,1.0396039603960396
1992-01-03,9.42,9.42,9.42,9.42,0,0.0,,,
1992-01-06,9.74,9.74,9.74,9.74,0,0.0,,,
1992-01-07,9.69,9.69,9.69,9.69,0,0.0,,,
1992-01-08,9.34,9.34,9.34,9.34,0,0.0,,,
1992-01-09,9.37,9.37,9.37,9.37,0,0.0,,,
1992-01-10,9.02,9.02,9.02,9.02,0,0.0,,,
1992-01-13,8.8,8.8,8.8,8.8,0,0.0,,,
1992-01-14,8.89,8.89,8.89,8.89,0,0.0,,,
1992-01-15,8.78,8.78,8.78,8.78,0,0.0,,,
1992-01-16,8.76,8.76,8.76,8.76,0,0.0,,,
1992-01-17,8.72,8.72,8.72,8.72,0,0.0,,,
1992-01-20,8.85,8.85,8.85,8.85,0,0.0,,,
1992-01-21,8.85,8.85,8.85,8.85,0,0.0,,,
1992-01-22,9.06,9.06,9.06,9.06,0,0.0,,,
1992-01-23,9.05,9.05,9.05,9.05,0,0.0,,,
1992-01-24,8.87,8.87,8.87,8.87,0,0.0,,,
1992-01-27,8.75,8.75,8.75,8.75,0,0.0,,,
1992-01-28,8.77,8.77,8.77,8.77,0,0.0,,,
1992-01-29,8.81,8.81,8.81,8.81,0,0.0,,,
1992-01-30,8.87,8.87,8.87,8.87,0,0.0,,,
