Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6
2014-02-28,24.8,24.8,24.8,24.8,0,0.0,1.0341951626355297,0.9451219512195124,1.0303282093892814
2014-03-03,24.31,24.31,24.31,24.31,0,0.0,1.0327102803738315,0.9317746262935992,1.002887788778878
2014-03-04,24.68,24.68,24.68,24.68,0,0.0,,,
2014-03-05,24.68,24.68,24.68,24.68,0,0.0,,,
2014-03-06,24.93,24.93,24.93,24.93,0,0.0,,,
2014-03-07,24.82,24.82,24.82,24.82,0,0.0,,,
2014-03-10,24.58,24.58,24.58,24.58,0,0.0,,,
2014-03-11,24.43,24.43,24.43,24.43,0,0.0,,,
2014-03-12,24.36,24.36,24.36,24.36,0,0.0,,,
2014-03-13,24.08,24.08,24.08,24.08,0,0.0,,,
2014-03-14,24.14,24.14,24.14,24.14,0,0.0,,,
2014-03-17,24.36,24.36,24.36,24.36,0,0.0,,,
2014-03-18,24.64,24.64,24.64,24.64,0,0.0,,,
2014-03-19,24.4,24.4,24.4,24.4,0,0.0,,,
2014-03-20,24.4,24.4,24.4,24.4,0,0.0,,,
2014-03-21,24.36,24.36,24.36,24.36,0,0.0,,,
2014-03-24,24.59,24.59,24.59,24.59,0,0.055,,,
2014-03-25,24.86,24.86,24.86,24.86,0,0.0,,,
2014-03-26,24.9,24.9,24.9,24.9,0,0.0,,,
2014-03-27,25.15,25.15,25.15,25.15,0,0.0,,,
2014-03-28,25.46,25.46,25.46,25.46,0,0.0,,,
2014-03-31,25.7,25.7,25.7,25.7,0,0.0,1.036290322580645,0.993812838360402,1.004298554122704
2014-04-01,25.89,25.89,25.89,25.89,0,0.0,1.0649938296997121,1.0180888714117184,1.0027110766847405
2014-04-02,25.96,25.96,25.96,25.96,0,0.0,,,
2014-04-03,25.8,25.8,25.8,25.8,0,0.0,,,
2014-04-04,25.7,25.7,25.7,25.7,0,0.0,,,
2014-04-07,25.89,25.89,25.89,25.89,0,0.0,,,
2014-04-08,26.09,26.09,26.09,26.09,0,0.0,,,
2014-04-09,26.36,26.36,26.36,26.36,0,0.0,,,
2014-04-10,26.14,26.14,26.14,26.14,0,0.0,,,
2014-04-11,26.06,26.06,26.06,26.06,0,0.0,,,
2014-04-14,26.15,26.15,26.15,26.15,0,0.0,,,
2014-04-15,25.84,25.84,25.84,25.84,0,0.0,,,
2014-04-16,25.91,25.91,25.91,25.91,0,0.0,,,
2014-04-17,26.16,26.16,26.16,26.16,0,0.0,,,
2014-04-21,26.16,26.16,26.16,26.16,0,0.0,,,
2014-04-22,26.09,26.09,26.09,26.09,0,0.0,,,
2014-04-23,25.93,25.93,25.93,25.93,0,0.0,,,
