Date,Open,High,Low,Close,Volume,Dividend,Momentum_2,Momentum_1,Momentum_3,Momentum_4,Momentum_5,Momentum_8,Momentum_6,Momentum_7,Momentum_9,Momentum_10,Momentum_12
1896-10-02,0,0,0,102.3408139,0,0.0,,,,,,,,,,,
1896-10-03,0,0,0,102.3627967,0,0.0,,,,,,,,,,,
1896-10-05,0,0,0,102.3847889,0,0.0,,,,,,,,,,,
1896-10-06,0,0,0,102.4067906,0,0.0,,,,,,,,,,,
1896-10-07,0,0,0,102.4288017,0,0.0,,,,,,,,,,,
1896-10-08,0,0,0,102.4508223,0,0.0,,,,,,,,,,,
1896-10-09,0,0,0,102.4728524,0,0.0,,,,,,,,,,,
1896-10-10,0,0,0,102.4948919,0,0.0,,,,,,,,,,,
1896-10-12,0,0,0,102.5169409,0,0.0,,,,,,,,,,,
1896-10-13,0,0,0,102.5389995,0,0.0,,,,,,,,,,,
1896-10-14,0,0,0,102.5610675,0,0.0,,,,,,,,,,,
1896-10-15,0,0,0,102.583145,0,0.0,,,,,,,,,,,
1896-10-16,0,0,0,102.605232,0,0.0,,,,,,,,,,,
1896-10-17,0,0,0,102.6273285,0,0.0,,,,,,,,,,,
1896-10-19,0,0,0,102.6494346,0,0.0,,,,,,,,,,,
1896-10-20,0,0,0,102.6715501,0,0.0,,,,,,,,,,,
1896-10-21,0,0,0,102.6936753,0,0.0,,,,,,,,,,,
1896-10-22,0,0,0,102.7158099,0,0.0,,,,,,,,,,,
1896-10-23,0,0,0,102.7379541,0,0.0,,,,,,,,,,,
1896-10-24,0,0,0,102.7601078,0,0.0,,,,,,,,,,,
1896-10-26,0,0,0,102.7822711,0,0.0,,,,,,,,,,,
1896-10-27,0,0,0,102.804444,0,0.0,,,,,,,,,,,
1896-10-28,0,0,0,102.8266264,0,0.0,,,,,,,,,,,
1896-10-29,0,0,0,102.8488184,0,0.0,,,,,,,,,,,
1896-10-30,0,0,0,102.87102,0,0.0,,,,,,,,,,,
1896-10-31,0,0,0,102.8932311,0,0.0,1.0115554851551387,1.0058469172331974,1.0145824164637127,1.0204120611068137,1.0267461938065328,,,,,,
1896-11-02,0,0,0,102.9154519,0,0.294166667,,,,,,,,,,,
1896-11-04,0,0,0,102.928499,0,0.0,,,,,,,,,,,
1896-11-05,0,0,0,102.9415494,0,0.0,,,,,,,,,,,
1896-11-06,0,0,0,102.9546031,0,0.0,,,,,,,,,,,
1896-11-07,0,0,0,102.9676601,0,0.0,,,,,,,,,,,
1896-11-09,0,0,0,102.9807204,0,0.0,,,,,,,,,,,
1896-11-10,0,0,0,102.99378409999998,0,0.0,,,,,,,,,,,
1896-11-11,0,0,0,103.0068511,0,0.0,,,,,,,,,,,
1896-11-12,0,0,0,103.0199213,0,0.0,,,,,,,,,,,
1896-11-13,0,0,0,103.0329949,0,0.0,,,,,,,,,,,
1896-11-14,0,0,0,103.0460718,0,0.0,,,,,,,,,,,
1896-11-16,0,0,0,103.0591521,0,0.0,,,,,,,,,,,
1896-11-17,0,0,0,103.07223559999998,0,0.0,,,,,,,,,,,
1896-11-18,0,0,0,103.0853225,0,0.0,,,,,,,,,,,
1896-11-19,0,0,0,103.0984127,0,0.0,,,,,,,,,,,
1896-11-20,0,0,0,103.1115062,0,0.0,,,,,,,,,,,
1896-11-21,0,0,0,103.1246031,0,0.0,,,,,,,,,,,
1896-11-23,0,0,0,103.1377033,0,0.0,,,,,,,,,,,
1896-11-24,0,0,0,103.1508068,0,0.0,,,,,,,,,,,
1896-11-25,0,0,0,103.1639136,0,0.0,,,,,,,,,,,
1896-11-27,0,0,0,103.1770238,0,0.0,,,,,,,,,,,
1896-11-28,0,0,0,103.1901373,0,0.0,,,,,,,,,,,
1896-11-30,0,0,0,103.2032541,0,0.0,1.0088775896641011,1.0030130553456786,1.0146033578171358,1.01763940943727,1.0234866191223264,,1.0298398369144368,,,,
1896-12-01,0,0,0,103.2163743,0,0.294166667,,,,,,,,,,,
1896-12-02,0,0,0,103.2405241,0,0.0,,,,,,,,,,,
1896-12-03,0,0,0,103.2646852,0,0.0,,,,,,,,,,,
1896-12-04,0,0,0,103.2888577,0,0.0,,,,,,,,,,,
1896-12-05,0,0,0,103.31304140000002,0,0.0,,,,,,,,,,,
1896-12-07,0,0,0,103.3372365,0,0.0,,,,,,,,,,,
1896-12-08,0,0,0,103.361443,0,0.0,,,,,,,,,,,
1896-12-09,0,0,0,103.3856607,0,0.0,,,,,,,,,,,
1896-12-10,0,0,0,103.4098899,0,0.0,,,,,,,,,,,
1896-12-11,0,0,0,103.4341303,0,0.0,,,,,,,,,,,
1896-12-12,0,0,0,103.4583822,0,0.0,,,,,,,,,,,
1896-12-14,0,0,0,103.4826454,0,0.0,,,,,,,,,,,
1896-12-15,0,0,0,103.50692,0,0.0,,,,,,,,,,,
1896-12-16,0,0,0,103.531206,0,0.0,,,,,,,,,,,
1896-12-17,0,0,0,103.5555034,0,0.0,,,,,,,,,,,
1896-12-18,0,0,0,103.5798122,0,0.0,,,,,,,,,,,
1896-12-19,0,0,0,103.6041324,0,0.0,,,,,,,,,,,
1896-12-21,0,0,0,103.6284641,0,0.0,,,,,,,,,,,
1896-12-22,0,0,0,103.6528071,0,0.0,,,,,,,,,,,
1896-12-23,0,0,0,103.6771617,0,0.0,,,,,,,,,,,
1896-12-24,0,0,0,103.7015276,0,0.0,,,,,,,,,,,
1896-12-28,0,0,0,103.725905,0,0.0,,,,,,,,,,,
1896-12-29,0,0,0,103.7502939,0,0.0,,,,,,,,,,,
1896-12-30,0,0,0,103.7746943,0,0.0,,,,,,,,,,,
1896-12-31,0,0,0,103.7991061,0,0.0,1.00880402909225,1.0057735776376069,1.0147024227548684,1.0204612490748697,1.0235148295747445,,1.0293957985788809,1.0357856971671626,,,
1897-01-02,0,0,0,103.8235294,0,0.294166667,,,,,,,,,,,
1897-01-04,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-05,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-06,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-07,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-08,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-09,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-11,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-12,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-13,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-14,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-15,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-16,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-18,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-19,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-20,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-21,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-22,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-23,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-25,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-26,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-27,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-28,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-29,0,0,0,103.8235294,0,0.0,,,,,,,,,,,
1897-01-30,0,0,0,103.8235294,0,0.0,1.006010230059209,1.0002352939338075,1.0090413945606962,1.0149411760795628,1.020701357416463,1.0360294112584307,1.0237556564053056,1.0296380091657735,,,
1897-02-01,0,0,0,103.8235294,0,0.294166667,,,,,,,,,,,
1897-02-02,0,0,0,103.8374114,0,0.0,,,,,,,,,,,
1897-02-03,0,0,0,103.8512971,0,0.0,,,,,,,,,,,
1897-02-04,0,0,0,103.8651866,0,0.0,,,,,,,,,,,
1897-02-05,0,0,0,103.8790797,0,0.0,,,,,,,,,,,
1897-02-06,0,0,0,103.8929766,0,0.0,,,,,,,,,,,
1897-02-08,0,0,0,103.9068772,0,0.0,,,,,,,,,,,
1897-02-09,0,0,0,103.9207815,0,0.0,,,,,,,,,,,
1897-02-10,0,0,0,103.9346895,0,0.0,,,,,,,,,,,
1897-02-11,0,0,0,103.9486013,0,0.0,,,,,,,,,,,
1897-02-13,0,0,0,103.9625167,0,0.0,,,,,,,,,,,
1897-02-15,0,0,0,103.9764359,0,0.0,,,,,,,,,,,
1897-02-16,0,0,0,103.9903589,0,0.0,,,,,,,,,,,
1897-02-17,0,0,0,104.0042855,0,0.0,,,,,,,,,,,
1897-02-18,0,0,0,104.01821590000002,0,0.0,,,,,,,,,,,
1897-02-19,0,0,0,104.03215,0,0.0,,,,,,,,,,,
1897-02-20,0,0,0,104.0460879,0,0.0,,,,,,,,,,,
1897-02-23,0,0,0,104.0600295,0,0.0,,,,,,,,,,,
1897-02-24,0,0,0,104.0739748,0,0.0,,,,,,,,,,,
1897-02-25,0,0,0,104.0879239,0,0.0,,,,,,,,,,,
1897-02-26,0,0,0,104.1018767,0,0.0,,,,,,,,,,,
1897-02-27,0,0,0,104.1158332,0,0.0,1.0030513470866973,1.0028153907085342,1.0088425419136082,1.0118822403274692,1.017798632036406,1.0325368424499326,1.0235750305343214,1.0266379285681588,1.0389462388366562,,
1897-03-01,0,0,0,104.1297935,0,0.294166667,,,,,,,,,,,
1897-03-02,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-03,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-04,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-05,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-06,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-08,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-09,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-10,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-11,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-12,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-13,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-15,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-16,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-17,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-18,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-19,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-20,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-22,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-23,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-24,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-25,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-26,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-27,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-29,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-30,0,0,0,104.1297935,0,0.0,,,,,,,,,,,
1897-03-31,0,0,0,104.1297935,0,0.0,1.0029498525215808,1.0001340843133166,1.0031858405377925,1.0089778118730852,1.0120179178628206,1.0267755846098354,1.0179351028670771,1.0237122758894188,1.0326752894434266,1.0390855452296637,
1897-04-01,0,0,0,104.1297935,0,0.294166667,,,,,,,,,,,
1897-04-02,0,0,0,104.1425937,0,0.0,,,,,,,,,,,
1897-04-03,0,0,0,104.1553971,0,0.0,,,,,,,,,,,
1897-04-05,0,0,0,104.1682036,0,0.0,,,,,,,,,,,
1897-04-06,0,0,0,104.1810133,0,0.0,,,,,,,,,,,
1897-04-07,0,0,0,104.1938261,0,0.0,,,,,,,,,,,
1897-04-08,0,0,0,104.2066421,0,0.0,,,,,,,,,,,
1897-04-09,0,0,0,104.2194612,0,0.0,,,,,,,,,,,
1897-04-10,0,0,0,104.2322835,0,0.0,,,,,,,,,,,
1897-04-12,0,0,0,104.2451089,0,0.0,,,,,,,,,,,
1897-04-13,0,0,0,104.2579375,0,0.0,,,,,,,,,,,
1897-04-14,0,0,0,104.2707692,0,0.0,,,,,,,,,,,
1897-04-15,0,0,0,104.2836041,0,0.0,,,,,,,,,,,
1897-04-17,0,0,0,104.2964422,0,0.0,,,,,,,,,,,
1897-04-19,0,0,0,104.3092834,0,0.0,,,,,,,,,,,
1897-04-20,0,0,0,104.3221278,0,0.0,,,,,,,,,,,
1897-04-21,0,0,0,104.3349754,0,0.0,,,,,,,,,,,
1897-04-22,0,0,0,104.3478261,0,0.0,,,,,,,,,,,
1897-04-23,0,0,0,104.36068,0,0.0,,,,,,,,,,,
1897-04-24,0,0,0,104.373537,0,0.0,,,,,,,,,,,
1897-04-26,0,0,0,104.3863972,0,0.0,,,,,,,,,,,
1897-04-28,0,0,0,104.3992606,0,0.0,,,,,,,,,,,
1897-04-29,0,0,0,104.4121272,0,0.0,,,,,,,,,,,
1897-04-30,0,0,0,104.4249969,0,0.0,1.0029694206010542,1.0028349561645868,1.0057931713887585,1.0060298284206517,1.0118382197407862,1.0266144553167147,1.0148869442977382,1.0208209042621,1.0296864483830728,1.0356028786212508,
1897-05-01,0,0,0,104.4378698,0,0.294166667,,,,,,,,,,,
1897-05-03,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-04,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-05,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-06,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-07,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-08,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-10,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-11,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-12,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-13,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-14,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-15,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-17,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-18,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-19,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-20,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-21,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-22,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-24,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-25,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-26,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-27,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-28,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-05-29,0,0,0,104.4378698,0,0.0,1.002958579765166,1.0001232741238415,1.0030930607776187,1.005917159660727,1.0061538458663084,1.0209467450646716,1.0119629532107943,1.0150120535965947,1.0267410103142172,1.0298133820778286,1.042159762698056
1897-06-01,0,0,0,104.4378698,0,0.294166667,,,,,,,,,,,
1897-06-02,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-03,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-04,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-05,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-07,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-08,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-09,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-10,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-11,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-12,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-14,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-15,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-16,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-17,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-18,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-19,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-21,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-22,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-23,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-24,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-25,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-26,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-28,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-29,0,0,0,104.4378698,0,0.0,,,,,,,,,,,
1897-06-30,0,0,0,104.4378698,0,0.0,1.0001232741238415,1.0,1.002958579765166,1.0030930607776185,1.0059171596607273,1.0150120535965947,1.0061538458663084,1.0119629532107943,1.0209467450646716,1.0267410103142172,1.0357305416587608
1897-07-01,0,0,0,104.4378698,0,0.294166667,,,,,,,,,,,
1897-07-02,0,0,0,104.4497553,0,0.0,,,,,,,,,,,
1897-07-03,0,0,0,104.4616435,0,0.0,,,,,,,,,,,
1897-07-06,0,0,0,104.4735344,0,0.0,,,,,,,,,,,
1897-07-07,0,0,0,104.4854281,0,0.0,,,,,,,,,,,
1897-07-08,0,0,0,104.4973244,0,0.0,,,,,,,,,,,
1897-07-09,0,0,0,104.5092234,0,0.0,,,,,,,,,,,
1897-07-10,0,0,0,104.5211252,0,0.0,,,,,,,,,,,
1897-07-12,0,0,0,104.5330296,0,0.0,,,,,,,,,,,
1897-07-13,0,0,0,104.5449368,0,0.0,,,,,,,,,,,
1897-07-14,0,0,0,104.5568467,0,0.0,,,,,,,,,,,
1897-07-15,0,0,0,104.5687593,0,0.0,,,,,,,,,,,
1897-07-16,0,0,0,104.5806746,0,0.0,,,,,,,,,,,
1897-07-17,0,0,0,104.5925926,0,0.0,,,,,,,,,,,
1897-07-19,0,0,0,104.6045133,0,0.0,,,,,,,,,,,
1897-07-20,0,0,0,104.6164368,0,0.0,,,,,,,,,,,
1897-07-21,0,0,0,104.628363,0,0.0,,,,,,,,,,,
1897-07-22,0,0,0,104.6402919,0,0.0,,,,,,,,,,,
1897-07-23,0,0,0,104.6522235,0,0.0,,,,,,,,,,,
1897-07-24,0,0,0,104.6641578,0,0.0,,,,,,,,,,,
1897-07-26,0,0,0,104.6760949,0,0.0,,,,,,,,,,,
1897-07-27,0,0,0,104.6880347,0,0.0,,,,,,,,,,,
1897-07-28,0,0,0,104.6999772,0,0.0,,,,,,,,,,,
1897-07-29,0,0,0,104.7119224,0,0.0,,,,,,,,,,,
1897-07-30,0,0,0,104.7238704,0,0.0,,,,,,,,,,,
1897-07-31,0,0,0,104.7358211,0,0.0,1.002852904799481,1.002852904799481,1.002976530612662,1.0058199251110584,1.0059547897850372,1.0148499871769063,1.0087869455534035,1.0090243070021967,1.0179077863558317,1.0238594089336812,1.0327513416181282
1897-08-02,0,0,0,104.7477745,0,0.294166667,,,,,,,,,,,
1897-08-03,0,0,0,104.7477745,0,0.0,,,,,,,,,,,
1897-08-04,0,0,0,104.7477745,0,0.0,,,,,,,,,,,
1897-08-05,0,0,0,104.7477745,0,0.0,,,,,,,,,,,
