Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6
2007-12-19,34.94,34.94,34.94,34.94,0,0.188,,,
2007-12-20,35.16,35.16,35.16,35.16,0,0.0,,,
2007-12-21,35.76,35.76,35.76,35.76,0,0.0,,,
2007-12-24,36.06,36.06,36.06,36.06,0,0.0,,,
2007-12-26,36.09,36.09,36.09,36.09,0,0.0,,,
2007-12-27,35.55,35.55,35.55,35.55,0,0.0,,,
2007-12-28,35.59,35.59,35.59,35.59,0,0.0,,,
2007-12-31,35.36,35.36,35.36,35.36,0,0.0,0.9885378809057869,0.9616535218928474,0.9724972497249725
2008-01-02,34.87,34.87,34.87,34.87,0,0.0,0.9805961754780651,0.9353540772532188,0.9483274408485176
2008-01-03,34.81,34.81,34.81,34.81,0,0.0,,,
2008-01-04,33.92,33.92,33.92,33.92,0,0.0,,,
2008-01-07,34.0,34.0,34.0,34.0,0,0.0,,,
2008-01-08,33.36,33.36,33.36,33.36,0,0.0,,,
2008-01-09,33.76,33.76,33.76,33.76,0,0.0,,,
2008-01-10,34.04,34.04,34.04,34.04,0,0.0,,,
2008-01-11,33.56,33.56,33.56,33.56,0,0.0,,,
2008-01-14,33.92,33.92,33.92,33.92,0,0.0,,,
