Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_2,Momentum_3,Momentum_4,Momentum_5,Momentum_6,Momentum_7,Momentum_8,Momentum_9,Momentum_10
1997-12-29,4.85,4.85,4.85,4.85,0,0.0,,,,,,,,,,
1997-12-30,4.91,4.91,4.91,4.91,0,0.0,,,,,,,,,,
1997-12-31,4.98,4.98,4.98,4.98,0,0.0,0.9378531073446329,0.9120879120879122,0.8829787234042554,0.9540229885057473,0.9960000000000001,,,,,
1998-01-02,5.07,5.07,5.07,5.07,0,0.0,0.951219512195122,0.9168173598553345,0.8973451327433628,0.9584120982986768,1.00996015936255,1.014,,,,
1998-01-05,5.1,5.1,5.1,5.1,0,0.0,,,,,,,,,,
1998-01-06,5.04,5.04,5.04,5.04,0,0.0,,,,,,,,,,
1998-01-07,5.02,5.02,5.02,5.02,0,0.0,,,,,,,,,,
1998-01-08,5.02,5.02,5.02,5.02,0,0.0,,,,,,,,,,
1998-01-09,4.88,4.88,4.88,4.88,0,0.0,,,,,,,,,,
1998-01-12,4.81,4.81,4.81,4.81,0,0.0,,,,,,,,,,
1998-01-13,4.89,4.89,4.89,4.89,0,0.0,,,,,,,,,,
1998-01-14,4.97,4.97,4.97,4.97,0,0.0,,,,,,,,,,
1998-01-15,4.98,4.98,4.98,4.98,0,0.0,,,,,,,,,,
1998-01-16,5.02,5.02,5.02,5.02,0,0.0,,,,,,,,,,
1998-01-20,5.09,5.09,5.09,5.09,0,0.0,,,,,,,,,,
1998-01-21,5.08,5.08,5.08,5.08,0,0.0,,,,,,,,,,
1998-01-22,5.03,5.03,5.03,5.03,0,0.0,,,,,,,,,,
1998-01-23,5.02,5.02,5.02,5.02,0,0.0,,,,,,,,,,
1998-01-26,5.08,5.08,5.08,5.08,0,0.0,,,,,,,,,,
1998-01-27,5.06,5.06,5.06,5.06,0,0.0,,,,,,,,,,
1998-01-28,5.09,5.09,5.09,5.09,0,0.0,,,,,,,,,,
1998-01-29,5.07,5.07,5.07,5.07,0,0.0,,,,,,,,,,
1998-01-30,5.08,5.08,5.08,5.08,0,0.0,1.0200803212851406,0.9566854990583805,0.9304029304029304,0.9007092198581561,0.9731800766283526,1.016,,,,
1998-02-02,5.1,5.1,5.1,5.1,0,0.0,1.0059171597633134,0.9568480300187616,0.9222423146473778,0.902654867256637,0.9640831758034025,1.0159362549800797,1.02,,,
1998-02-03,5.09,5.09,5.09,5.09,0,0.0,,,,,,,,,,
1998-02-04,5.06,5.06,5.06,5.06,0,0.0,,,,,,,,,,
1998-02-05,5.11,5.11,5.11,5.11,0,0.0,,,,,,,,,,
1998-02-06,5.1,5.1,5.1,5.1,0,0.0,,,,,,,,,,
1998-02-09,5.16,5.16,5.16,5.16,0,0.0,,,,,,,,,,
1998-02-10,5.24,5.24,5.24,5.24,0,0.0,,,,,,,,,,
1998-02-11,5.27,5.27,5.27,5.27,0,0.0,,,,,,,,,,
1998-02-12,5.29,5.29,5.29,5.29,0,0.0,,,,,,,,,,
1998-02-13,5.36,5.36,5.36,5.36,0,0.0,,,,,,,,,,
1998-02-17,5.37,5.37,5.37,5.37,0,0.0,,,,,,,,,,
1998-02-18,5.39,5.39,5.39,5.39,0,0.0,,,,,,,,,,
1998-02-19,5.34,5.34,5.34,5.34,0,0.0,,,,,,,,,,
1998-02-20,5.39,5.39,5.39,5.39,0,0.0,,,,,,,,,,
1998-02-23,5.42,5.42,5.42,5.42,0,0.0,,,,,,,,,,
1998-02-24,5.41,5.41,5.41,5.41,0,0.0,,,,,,,,,,
1998-02-25,5.49,5.49,5.49,5.49,0,0.0,,,,,,,,,,
1998-02-26,5.5,5.5,5.5,5.5,0,0.0,,,,,,,,,,
1998-02-27,5.54,5.54,5.54,5.54,0,0.0,1.0905511811023623,1.112449799196787,1.0433145009416196,1.0146520146520146,0.9822695035460993,1.0613026819923372,1.108,,,
1998-03-02,5.55,5.55,5.55,5.55,0,0.0,1.0882352941176472,1.0946745562130176,1.0412757973733584,1.0036166365280288,0.9823008849557521,1.0491493383742911,1.105577689243028,1.1099999999999999,,
1998-03-03,5.51,5.51,5.51,5.51,0,0.0,,,,,,,,,,
1998-03-04,5.51,5.51,5.51,5.51,0,0.0,,,,,,,,,,
1998-03-05,5.48,5.48,5.48,5.48,0,0.0,,,,,,,,,,
1998-03-06,5.55,5.55,5.55,5.55,0,0.0,,,,,,,,,,
1998-03-09,5.53,5.53,5.53,5.53,0,0.0,,,,,,,,,,
1998-03-10,5.68,5.68,5.68,5.68,0,0.0,,,,,,,,,,
1998-03-11,5.68,5.68,5.68,5.68,0,0.0,,,,,,,,,,
1998-03-12,5.68,5.68,5.68,5.68,0,0.0,,,,,,,,,,
1998-03-13,5.77,5.77,5.77,5.77,0,0.0,,,,,,,,,,
1998-03-16,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-03-17,5.77,5.77,5.77,5.77,0,0.0,,,,,,,,,,
1998-03-18,5.77,5.77,5.77,5.77,0,0.0,,,,,,,,,,
1998-03-19,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-03-20,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-03-23,5.77,5.77,5.77,5.77,0,0.0,,,,,,,,,,
1998-03-24,5.77,5.77,5.77,5.77,0,0.0,,,,,,,,,,
1998-03-25,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-03-26,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-03-27,5.79,5.79,5.79,5.79,0,0.0,,,,,,,,,,
1998-03-30,5.79,5.79,5.79,5.79,0,0.0,,,,,,,,,,
1998-03-31,5.86,5.86,5.86,5.86,0,0.0,1.0577617328519857,1.1535433070866141,1.176706827309237,1.1035781544256122,1.0732600732600732,1.0390070921985817,1.1226053639846745,1.1720000000000002,,
1998-04-01,5.88,5.88,5.88,5.88,0,0.0,1.0594594594594595,1.1529411764705884,1.1597633136094674,1.103189493433396,1.0632911392405062,1.0407079646017698,1.111531190926276,1.1713147410358566,1.176,
1998-04-02,5.91,5.91,5.91,5.91,0,0.0,,,,,,,,,,
1998-04-03,5.95,5.95,5.95,5.95,0,0.0,,,,,,,,,,
1998-04-06,5.95,5.95,5.95,5.95,0,0.0,,,,,,,,,,
1998-04-07,5.88,5.88,5.88,5.88,0,0.0,,,,,,,,,,
1998-04-08,5.97,5.97,5.97,5.97,0,0.0,,,,,,,,,,
1998-04-09,6.03,6.03,6.03,6.03,0,0.0,,,,,,,,,,
1998-04-13,6.03,6.03,6.03,6.03,0,0.0,,,,,,,,,,
1998-04-14,6.03,6.03,6.03,6.03,0,0.0,,,,,,,,,,
1998-04-15,6.03,6.03,6.03,6.03,0,0.0,,,,,,,,,,
1998-04-16,6.03,6.03,6.03,6.03,0,0.0,,,,,,,,,,
1998-04-17,6.12,6.12,6.12,6.12,0,0.0,,,,,,,,,,
1998-04-20,6.17,6.17,6.17,6.17,0,0.0,,,,,,,,,,
1998-04-21,6.17,6.17,6.17,6.17,0,0.0,,,,,,,,,,
1998-04-22,6.21,6.21,6.21,6.21,0,0.0,,,,,,,,,,
1998-04-23,6.15,6.15,6.15,6.15,0,0.0,,,,,,,,,,
1998-04-24,6.12,6.12,6.12,6.12,0,0.0,,,,,,,,,,
1998-04-27,5.97,5.97,5.97,5.97,0,0.0,,,,,,,,,,
1998-04-28,6.03,6.03,6.03,6.03,0,0.0,,,,,,,,,,
1998-04-29,6.05,6.05,6.05,6.05,0,0.0,,,,,,,,,,
1998-04-30,6.08,6.08,6.08,6.08,0,0.0,1.0375426621160408,1.0974729241877257,1.1968503937007875,1.220883534136546,1.145009416195857,1.1135531135531136,1.0780141843971631,1.1647509578544062,1.216,
1998-05-01,6.14,6.14,6.14,6.14,0,0.0,1.0442176870748299,1.1063063063063063,1.203921568627451,1.2110453648915187,1.1519699812382738,1.1103074141048823,1.0867256637168141,1.160680529300567,1.2231075697211156,1.228
1998-05-04,6.22,6.22,6.22,6.22,0,0.0,,,,,,,,,,
1998-05-05,6.2,6.2,6.2,6.2,0,0.0,,,,,,,,,,
1998-05-06,6.18,6.18,6.18,6.18,0,0.0,,,,,,,,,,
1998-05-07,6.13,6.13,6.13,6.13,0,0.0,,,,,,,,,,
1998-05-08,6.12,6.12,6.12,6.12,0,0.0,,,,,,,,,,
1998-05-11,6.1,6.1,6.1,6.1,0,0.0,,,,,,,,,,
1998-05-12,6.06,6.06,6.06,6.06,0,0.0,,,,,,,,,,
1998-05-13,6.07,6.07,6.07,6.07,0,0.0,,,,,,,,,,
1998-05-14,6.04,6.04,6.04,6.04,0,0.0,,,,,,,,,,
1998-05-15,6.01,6.01,6.01,6.01,0,0.0,,,,,,,,,,
1998-05-18,5.95,5.95,5.95,5.95,0,0.0,,,,,,,,,,
1998-05-19,6.01,6.01,6.01,6.01,0,0.0,,,,,,,,,,
1998-05-20,6.01,6.01,6.01,6.01,0,0.0,,,,,,,,,,
1998-05-21,5.99,5.99,5.99,5.99,0,0.0,,,,,,,,,,
1998-05-22,5.98,5.98,5.98,5.98,0,0.0,,,,,,,,,,
1998-05-26,5.87,5.87,5.87,5.87,0,0.0,,,,,,,,,,
1998-05-27,5.76,5.76,5.76,5.76,0,0.0,,,,,,,,,,
1998-05-28,5.79,5.79,5.79,5.79,0,0.0,,,,,,,,,,
1998-05-29,5.85,5.85,5.85,5.85,0,0.0,0.9621710526315789,0.9982935153583616,1.055956678700361,1.1515748031496063,1.1746987951807226,1.1016949152542372,1.0714285714285714,1.0372340425531914,1.1206896551724137,1.17
1998-06-01,5.75,5.75,5.75,5.75,0,0.0,0.9364820846905538,0.9778911564625851,1.0360360360360361,1.1274509803921569,1.1341222879684418,1.0787992495309568,1.0397830018083183,1.0176991150442478,1.0869565217391304,1.1454183266932272
1998-06-02,5.72,5.72,5.72,5.72,0,0.0,,,,,,,,,,
1998-06-03,5.71,5.71,5.71,5.71,0,0.0,,,,,,,,,,
1998-06-04,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-06-05,5.8,5.8,5.8,5.8,0,0.0,,,,,,,,,,
1998-06-08,5.78,5.78,5.78,5.78,0,0.0,,,,,,,,,,
1998-06-09,5.79,5.79,5.79,5.79,0,0.0,,,,,,,,,,
1998-06-10,5.74,5.74,5.74,5.74,0,0.0,,,,,,,,,,
1998-06-11,5.69,5.69,5.69,5.69,0,0.0,,,,,,,,,,
1998-06-12,5.62,5.62,5.62,5.62,0,0.0,,,,,,,,,,
1998-06-15,5.54,5.54,5.54,5.54,0,0.0,,,,,,,,,,
1998-06-16,5.6,5.6,5.6,5.6,0,0.0,,,,,,,,,,
1998-06-17,5.63,5.63,5.63,5.63,0,0.0,,,,,,,,,,
1998-06-18,5.61,5.61,5.61,5.61,0,0.0,,,,,,,,,,
1998-06-19,5.63,5.63,5.63,5.63,0,0.0,,,,,,,,,,
1998-06-22,5.62,5.62,5.62,5.62,0,0.0,,,,,,,,,,
1998-06-23,5.62,5.62,5.62,5.62,0,0.0,,,,,,,,,,
1998-06-24,5.63,5.63,5.63,5.63,0,0.0,,,,,,,,,,
1998-06-25,5.62,5.62,5.62,5.62,0,0.0,,,,,,,,,,
1998-06-26,5.62,5.62,5.62,5.62,0,0.0,,,,,,,,,,
1998-06-29,5.65,5.65,5.65,5.65,0,0.0,,,,,,,,,,
1998-06-30,5.69,5.69,5.69,5.69,0,0.0,0.9726495726495727,0.9358552631578948,0.9709897610921502,1.0270758122743684,1.1200787401574803,1.142570281124498,1.0715630885122411,1.0421245421245422,1.0088652482269505,1.0900383141762453
1998-07-01,5.68,5.68,5.68,5.68,0,0.0,0.9878260869565217,0.9250814332247557,0.9659863945578231,1.0234234234234234,1.1137254901960785,1.1203155818540433,1.0656660412757972,1.027124773960217,1.0053097345132742,1.0737240075614367
1998-07-02,5.66,5.66,5.66,5.66,0,0.0,,,,,,,,,,
1998-07-06,5.64,5.64,5.64,5.64,0,0.0,,,,,,,,,,
1998-07-07,5.66,5.66,5.66,5.66,0,0.0,,,,,,,,,,
1998-07-08,5.7,5.7,5.7,5.7,0,0.0,,,,,,,,,,
1998-07-09,5.71,5.71,5.71,5.71,0,0.0,,,,,,,,,,
1998-07-10,5.71,5.71,5.71,5.71,0,0.0,,,,,,,,,,
1998-07-13,5.68,5.68,5.68,5.68,0,0.0,,,,,,,,,,
1998-07-14,5.67,5.67,5.67,5.67,0,0.0,,,,,,,,,,
1998-07-15,5.67,5.67,5.67,5.67,0,0.0,,,,,,,,,,
1998-07-16,5.72,5.72,5.72,5.72,0,0.0,,,,,,,,,,
1998-07-17,5.73,5.73,5.73,5.73,0,0.0,,,,,,,,,,
1998-07-20,5.69,5.69,5.69,5.69,0,0.0,,,,,,,,,,
1998-07-21,5.65,5.65,5.65,5.65,0,0.0,,,,,,,,,,
1998-07-22,5.61,5.61,5.61,5.61,0,0.0,,,,,,,,,,
1998-07-23,5.54,5.54,5.54,5.54,0,0.0,,,,,,,,,,
1998-07-24,5.51,5.51,5.51,5.51,0,0.0,,,,,,,,,,
1998-07-27,5.46,5.46,5.46,5.46,0,0.0,,,,,,,,,,
1998-07-28,5.4,5.4,5.4,5.4,0,0.0,,,,,,,,,,
1998-07-29,5.38,5.38,5.38,5.38,0,0.0,,,,,,,,,,
1998-07-30,5.41,5.41,5.41,5.41,0,0.0,,,,,,,,,,
1998-07-31,5.33,5.33,5.33,5.33,0,0.0,0.9367311072056238,0.9111111111111112,0.8766447368421053,0.909556313993174,0.9620938628158845,1.0492125984251968,1.070281124497992,1.0037664783427496,0.9761904761904762,0.9450354609929079
1998-08-03,5.25,5.25,5.25,5.25,0,0.0,0.9242957746478874,0.9130434782608695,0.8550488599348535,0.8928571428571429,0.9459459459459459,1.0294117647058825,1.0355029585798816,0.9849906191369606,0.9493670886075949,0.9292035398230087
1998-08-04,5.06,5.06,5.06,5.06,0,0.0,,,,,,,,,,
1998-08-05,5.04,5.04,5.04,5.04,0,0.0,,,,,,,,,,
1998-08-06,5.07,5.07,5.07,5.07,0,0.0,,,,,,,,,,
1998-08-07,5.12,5.12,5.12,5.12,0,0.0,,,,,,,,,,
1998-08-10,5.1,5.1,5.1,5.1,0,0.0,,,,,,,,,,
1998-08-11,4.99,4.99,4.99,4.99,0,0.0,,,,,,,,,,
1998-08-12,5.04,5.04,5.04,5.04,0,0.0,,,,,,,,,,
1998-08-13,5.01,5.01,5.01,5.01,0,0.0,,,,,,,,,,
1998-08-14,4.99,4.99,4.99,4.99,0,0.0,,,,,,,,,,
1998-08-17,4.99,4.99,4.99,4.99,0,0.0,,,,,,,,,,
1998-08-18,5.05,5.05,5.05,5.05,0,0.0,,,,,,,,,,
1998-08-19,5.06,5.06,5.06,5.06,0,0.0,,,,,,,,,,
1998-08-20,5.04,5.04,5.04,5.04,0,0.0,,,,,,,,,,
1998-08-21,4.99,4.99,4.99,4.99,0,0.0,,,,,,,,,,
1998-08-24,4.95,4.95,4.95,4.95,0,0.0,,,,,,,,,,
1998-08-25,4.92,4.92,4.92,4.92,0,0.0,,,,,,,,,,
1998-08-26,4.83,4.83,4.83,4.83,0,0.0,,,,,,,,,,
1998-08-27,4.65,4.65,4.65,4.65,0,0.0,,,,,,,,,,
1998-08-28,4.54,4.54,4.54,4.54,0,0.0,,,,,,,,,,
1998-08-31,4.27,4.27,4.27,4.27,0,0.0,0.8011257035647279,0.750439367311072,0.7299145299145299,0.7023026315789473,0.728668941979522,0.7707581227436823,0.8405511811023622,0.8574297188755019,0.8041431261770244,0.7820512820512819
1998-09-01,4.26,4.26,4.26,4.26,0,0.0,0.8114285714285714,0.75,0.7408695652173912,0.6938110749185668,0.7244897959183674,0.7675675675675675,0.8352941176470589,0.8402366863905325,0.799249530956848,0.7703435804701627
1998-09-02,4.29,4.29,4.29,4.29,0,0.0,,,,,,,,,,
1998-09-03,4.2,4.2,4.2,4.2,0,0.0,,,,,,,,,,
1998-09-04,4.17,4.17,4.17,4.17,0,0.0,,,,,,,,,,
1998-09-08,4.29,4.29,4.29,4.29,0,0.0,,,,,,,,,,
1998-09-09,4.25,4.25,4.25,4.25,0,0.0,,,,,,,,,,
1998-09-10,4.2,4.2,4.2,4.2,0,0.0,,,,,,,,,,
1998-09-11,4.31,4.31,4.31,4.31,0,0.0,,,,,,,,,,
1998-09-14,4.35,4.35,4.35,4.35,0,0.0,,,,,,,,,,
1998-09-15,4.34,4.34,4.34,4.34,0,0.0,,,,,,,,,,
1998-09-16,4.41,4.41,4.41,4.41,0,0.0,,,,,,,,,,
1998-09-17,4.37,4.37,4.37,4.37,0,0.0,,,,,,,,,,
1998-09-18,4.35,4.35,4.35,4.35,0,0.0,,,,,,,,,,
1998-09-21,4.32,4.32,4.32,4.32,0,0.0,,,,,,,,,,
1998-09-22,4.36,4.36,4.36,4.36,0,0.0,,,,,,,,,,
1998-09-23,4.39,4.39,4.39,4.39,0,0.0,,,,,,,,,,
1998-09-24,4.38,4.38,4.38,4.38,0,0.0,,,,,,,,,,
1998-09-25,4.36,4.36,4.36,4.36,0,0.0,,,,,,,,,,
1998-09-28,4.39,4.39,4.39,4.39,0,0.0,,,,,,,,,,
1998-09-29,4.36,4.36,4.36,4.36,0,0.0,,,,,,,,,,
1998-09-30,4.39,4.39,4.39,4.39,0,0.0,1.0281030444964872,0.823639774859287,0.7715289982425306,0.7504273504273504,0.7220394736842105,0.7491467576791808,0.7924187725631768,0.8641732283464566,0.8815261044176705,0.8267419962335216
1998-10-01,4.27,4.27,4.27,4.27,0,0.0,1.0023474178403755,0.8133333333333332,0.7517605633802816,0.7426086956521738,0.6954397394136808,0.7261904761904762,0.7693693693693693,0.8372549019607843,0.8422090729783036,0.8011257035647279
1998-10-02,4.29,4.29,4.29,4.29,0,0.0,,,,,,,,,,
1998-10-05,4.16,4.16,4.16,4.16,0,0.0,,,,,,,,,,
1998-10-06,4.12,4.12,4.12,4.12,0,0.0,,,,,,,,,,
1998-10-07,3.97,3.97,3.97,3.97,0,0.0,,,,,,,,,,
1998-10-08,3.78,3.78,3.78,3.78,0,0.0,,,,,,,,,,
1998-10-09,3.83,3.83,3.83,3.83,0,0.0,,,,,,,,,,
1998-10-12,3.9,3.9,3.9,3.9,0,0.0,,,,,,,,,,
1998-10-13,3.85,3.85,3.85,3.85,0,0.0,,,,,,,,,,
1998-10-14,3.89,3.89,3.89,3.89,0,0.0,,,,,,,,,,
1998-10-15,3.97,3.97,3.97,3.97,0,0.0,,,,,,,,,,
1998-10-16,4.04,4.04,4.04,4.04,0,0.0,,,,,,,,,,
1998-10-19,4.12,4.12,4.12,4.12,0,0.0,,,,,,,,,,
1998-10-20,4.18,4.18,4.18,4.18,0,0.0,,,,,,,,,,
1998-10-21,4.22,4.22,4.22,4.22,0,0.0,,,,,,,,,,
1998-10-22,4.29,4.29,4.29,4.29,0,0.0,,,,,,,,,,
1998-10-23,4.32,4.32,4.32,4.32,0,0.0,,,,,,,,,,
1998-10-26,4.37,4.37,4.37,4.37,0,0.0,,,,,,,,,,
1998-10-27,4.38,4.38,4.38,4.38,0,0.0,,,,,,,,,,
1998-10-28,4.4,4.4,4.4,4.4,0,0.0,,,,,,,,,,
