Date,Close,SMA_200
9/2/1994,3.441267388,
9/6/1994,3.475077882,
9/7/1994,3.46614786,
9/8/1994,3.441538462,
9/9/1994,3.404304381,
9/12/1994,3.393076923,
9/13/1994,3.403076923,
9/14/1994,3.391437309,
9/15/1994,3.444785276,
9/16/1994,3.397865854,
9/19/1994,3.404889228,
9/20/1994,3.355776588,
9/21/1994,3.320855615,
9/22/1994,3.318563789,
9/23/1994,3.305343511,
9/26/1994,3.351851852,
9/27/1994,3.383838384,
9/28/1994,3.409338521,
9/29/1994,3.388024883,
9/30/1994,3.389277389,
10/3/1994,3.397035881,
10/4/1994,3.342166797,
10/5/1994,3.360565593,
10/6/1994,3.370458136,
10/7/1994,3.413354531,
10/10/1994,3.462030376,
10/11/1994,3.482567353,
10/12/1994,3.445490196,
10/13/1994,3.451133698,
10/14/1994,3.465935787,
10/17/1994,3.467868339,
10/18/1994,3.470125786,
10/19/1994,3.522222222,
10/20/1994,3.482213439,
10/21/1994,3.512409928,
10/24/1994,3.515763945,
10/25/1994,3.512903226,
10/26/1994,3.521774194,
10/27/1994,3.537409493,
10/28/1994,3.555643879,
10/31/1994,3.520126283,
11/1/1994,3.513899921,
11/2/1994,3.499602859,
11/3/1994,3.553054662,
11/4/1994,3.4812749,
11/7/1994,3.482895784,
11/8/1994,3.505573248,
11/9/1994,3.490087232,
11/10/1994,3.527710843,
11/11/1994,3.523771152,
11/14/1994,3.555645161,
11/15/1994,3.5272,
11/16/1994,3.524,
11/17/1994,3.539951574,
11/18/1994,3.580408163,
11/21/1994,3.5872622,
11/22/1994,3.551292744,
11/23/1994,3.649528706,
11/25/1994,3.633959044,
11/28/1994,3.666666667,
11/29/1994,3.637974684,
11/30/1994,3.61092437,
12/1/1994,3.603389831,
12/2/1994,3.708117444,
12/5/1994,3.700258398,
12/6/1994,3.69707401,
12/7/1994,3.676698194,
12/8/1994,3.651384083,
12/9/1994,3.730633803,
12/12/1994,3.757495591,
12/13/1994,3.751318102,
12/14/1994,3.730968858,
12/15/1994,3.721551724,
12/16/1994,3.760587727,
12/19/1994,3.743965517,
12/20/1994,3.809314587,
12/21/1994,3.881567231,
12/22/1994,3.96633303,
12/23/1994,3.967272727,
12/27/1994,4.101869159,
12/28/1994,4.006505576,
12/29/1994,3.972375691,
12/30/1994,3.953081877,
1/3/1995,4.056657224,
1/4/1995,4.11938873,
1/5/1995,4.088235294,
1/6/1995,4.138195777,
1/9/1995,4.241887906,
1/10/1995,4.405708461,
1/11/1995,4.371081901,
1/12/1995,4.335005015,
1/13/1995,4.341293532,
1/16/1995,4.348170129,
1/17/1995,4.297851563,
1/18/1995,4.308521058,
1/19/1995,4.399396378,
1/20/1995,4.455475947,
1/23/1995,4.610993658,
1/24/1995,4.60718057,
1/25/1995,4.560416667,
1/26/1995,4.532024793,
1/27/1995,4.575285566,
1/30/1995,4.635691658,
1/31/1995,4.539649846,
2/1/1995,4.502553626,
2/2/1995,4.53531218,
2/3/1995,4.487,
2/6/1995,4.419196866,
2/7/1995,4.430255403,
2/8/1995,4.468316832,
2/9/1995,4.505,
2/10/1995,4.527054108,
2/13/1995,4.543718593,
2/14/1995,4.608341811,
2/15/1995,4.651329243,3.82
2/16/1995,4.694530444,3.82
2/17/1995,4.627811861,3.83
2/21/1995,4.712058212,3.83
2/22/1995,4.800842993,3.83
2/23/1995,4.730093071,3.83
2/24/1995,4.693961105,3.84
2/27/1995,4.745302714,3.84
2/28/1995,4.696410256,3.84
3/1/1995,4.696502058,3.85
3/2/1995,4.758872651,3.85
3/3/1995,4.778010471,3.85
3/6/1995,4.893890675,3.86
3/7/1995,4.933623504,3.86
3/8/1995,5.091928251,3.87
3/9/1995,5.12979684,3.87
3/10/1995,5.117777778,3.88
3/13/1995,5.061470911,3.89
3/14/1995,5.034744843,3.89
3/15/1995,5.024972856,3.9
3/16/1995,5.038918919,3.9
3/17/1995,4.996784566,3.91
3/20/1995,4.997858672,3.91
3/21/1995,4.981818182,3.92
3/22/1995,4.959401709,3.92
3/23/1995,4.945686901,3.93
3/24/1995,4.922350472,3.93
3/27/1995,4.890041494,3.94
3/28/1995,4.882109617,3.94
3/29/1995,4.849794239,3.95
3/30/1995,4.866597725,3.95
3/31/1995,4.862176166,3.96
4/3/1995,4.934942288,3.96
4/4/1995,4.902691511,3.96
4/5/1995,4.831804281,3.97
4/6/1995,4.82706002,3.97
4/7/1995,4.860798362,3.98
4/10/1995,4.907120743,3.98
4/11/1995,4.907867495,3.99
4/12/1995,4.908152735,3.99
4/13/1995,4.918640577,4
4/17/1995,4.858751279,4
4/18/1995,4.852610031,4
4/19/1995,4.827726809,4.01
4/20/1995,4.802431611,4.01
4/21/1995,4.754735793,4.02
4/24/1995,4.764356436,4.02
4/25/1995,4.710784314,4.03
4/26/1995,4.729596853,4.03
4/27/1995,4.752465483,4.03
4/28/1995,4.75862069,4.04
5/1/1995,4.774480712,4.04
5/2/1995,4.738235294,4.05
5/3/1995,4.716216216,4.05
5/4/1995,4.668576886,4.05
5/5/1995,4.661259542,4.06
5/8/1995,4.692087703,4.06
5/9/1995,4.641509434,4.07
5/10/1995,4.627230047,4.07
5/11/1995,4.538674033,4.07
5/12/1995,4.50729927,4.08
5/15/1995,4.535648995,4.08
5/16/1995,4.523679417,4.09
5/17/1995,4.497277677,4.09
5/18/1995,4.458029197,4.09
5/19/1995,4.494020239,4.1
5/22/1995,4.520183486,4.1
5/23/1995,4.508612874,4.11
5/24/1995,4.493224932,4.11
5/25/1995,4.486023445,4.12
5/26/1995,4.476839237,4.12
5/30/1995,4.53449862,4.13
5/31/1995,4.593778591,4.13
6/1/1995,4.508976661,4.14
6/2/1995,4.434129089,4.14
6/5/1995,4.435356201,4.14
6/6/1995,4.471631206,4.15
6/7/1995,4.519351935,4.16
6/8/1995,4.529358627,4.16
6/9/1995,4.537408759,4.17
6/12/1995,4.583868011,4.17
6/13/1995,4.612785388,4.18
6/14/1995,4.592188919,4.18
6/15/1995,4.60600546,4.19
6/16/1995,4.599457505,4.19
6/19/1995,4.670909091,4.2
6/20/1995,4.690410959,4.21
6/21/1995,4.653600729,4.21
6/22/1995,4.722374429,4.22
6/23/1995,4.720036597,4.22
6/26/1995,4.693933824,4.23
6/27/1995,4.662087912,4.24
6/28/1995,4.704691812,4.24
6/29/1995,4.688705234,4.25
6/30/1995,4.705611776,4.26
7/3/1995,4.735483871,4.26
7/5/1995,4.619047619,4.27
7/6/1995,4.647321429,4.28
7/7/1995,4.573928259,4.28
7/10/1995,4.533333333,4.29
7/11/1995,4.564798599,4.29
7/12/1995,4.583478261,4.3
7/13/1995,4.556611927,4.31
7/14/1995,4.543177893,4.31
7/17/1995,4.586296618,4.32
7/18/1995,4.604385965,4.32
7/19/1995,4.619090098,4.33
7/20/1995,4.620781528,4.34
7/21/1995,4.629893238,4.34
7/24/1995,4.671428571,4.35
7/25/1995,4.692170819,4.36
7/26/1995,4.721824687,4.36
7/27/1995,4.74375,4.37
7/28/1995,4.72922252,4.37
7/31/1995,4.726296959,4.38
8/1/1995,4.723518851,4.39
8/2/1995,4.683600713,4.39
8/3/1995,4.663708962,4.4
8/4/1995,4.648983201,4.41
8/7/1995,4.65459364,4.41
8/8/1995,4.688,4.42
8/9/1995,4.682666667,4.42
8/10/1995,4.669039146,4.43
8/11/1995,4.69541779,4.43
8/14/1995,4.782214156,4.44
8/15/1995,4.790528233,4.45
8/16/1995,4.820840951,4.45
8/17/1995,4.817932296,4.46
8/18/1995,4.820677036,4.47
8/21/1995,4.815018315,4.47
8/22/1995,4.81369863,4.48
8/23/1995,4.789233577,4.49
8/24/1995,4.792883212,4.49
8/25/1995,4.806921676,4.5
8/28/1995,4.789090909,4.51
8/29/1995,4.836846929,4.51
8/30/1995,4.864765409,4.52
8/31/1995,4.856095325,4.52
9/1/1995,4.863677951,4.53
9/5/1995,4.910338518,4.54
9/6/1995,4.920402562,4.55
9/7/1995,4.920402562,4.55
9/8/1995,4.94053065,4.56
9/11/1995,4.925386715,4.57
9/12/1995,4.938237965,4.57
9/13/1995,4.91981982,4.58
9/14/1995,4.947888589,4.58
9/15/1995,4.931899642,4.59
9/18/1995,4.923903312,4.6
9/19/1995,4.958633094,4.6
9/20/1995,4.998194946,4.61
9/21/1995,4.980090498,4.62
9/22/1995,4.970135747,4.62
9/25/1995,5.015525114,4.63
9/26/1995,5.021120294,4.64
9/27/1995,5.052680222,4.64
9/28/1995,5.080184332,4.65
9/29/1995,5.031107045,4.66
10/2/1995,5.073215941,4.66
10/3/1995,5.101489758,4.67
10/4/1995,5.071362373,4.68
10/5/1995,5.049723757,4.68
10/6/1995,5.030275229,4.69
10/9/1995,5.027700831,4.69
10/10/1995,5.070895522,4.7
10/11/1995,5.08387698,4.7
10/12/1995,5.116495806,4.71
10/13/1995,5.123836127,4.72
10/16/1995,5.082407407,4.72
10/17/1995,5.114814815,4.73
10/18/1995,5.131725417,4.73
10/19/1995,5.150925926,4.74
10/20/1995,5.112754159,4.74
10/23/1995,5.119888476,4.75
10/24/1995,5.171348315,4.75
10/25/1995,5.190160833,4.75
10/26/1995,5.218059558,4.76
10/27/1995,5.234899329,4.76
10/30/1995,5.25334608,4.77
10/31/1995,5.238049713,4.77
11/1/1995,5.313706564,4.78
11/2/1995,5.41187926,4.78
11/3/1995,5.403883495,4.79
11/6/1995,5.407407407,4.79
11/7/1995,5.403714565,4.79
11/8/1995,5.496551724,4.8
11/9/1995,5.523198421,4.8
11/10/1995,5.579840319,4.81
11/13/1995,5.684638861,4.81
11/14/1995,5.668705403,4.82
11/15/1995,5.707739308,4.83
11/16/1995,5.689202825,4.83
11/17/1995,5.691457286,4.84
11/20/1995,5.679435484,4.84
11/21/1995,5.621031746,4.85
11/22/1995,5.533790402,4.86
11/24/1995,5.563850688,4.86
11/27/1995,5.577603143,4.87
11/28/1995,5.586341463,4.87
11/29/1995,5.523580366,4.88
11/30/1995,5.446666667,4.88
12/1/1995,5.410377358,4.88
12/4/1995,5.403541473,4.89
12/5/1995,5.450046685,4.89
12/6/1995,5.45716946,4.89
12/7/1995,5.442990654,4.9
12/8/1995,5.479812207,4.9
12/11/1995,5.514124294,4.91
12/12/1995,5.480787254,4.91
12/13/1995,5.529633114,4.91
12/14/1995,5.493408663,4.92
12/15/1995,5.472300469,4.92
12/18/1995,5.419263456,4.92
12/19/1995,5.480113636,4.93
12/20/1995,5.306481481,4.93
12/21/1995,5.282708143,4.93
12/22/1995,5.212397448,4.93
12/26/1995,5.247714808,4.93
12/27/1995,5.361007463,4.93
12/28/1995,5.361344538,4.93
12/29/1995,5.363128492,4.93
1/2/1996,5.350230415,4.94
1/3/1996,5.189285714,4.94
1/4/1996,5.090748899,4.94
1/5/1996,5.081938326,4.94
1/8/1996,5.088830255,4.94
1/9/1996,5.051372896,4.94
1/10/1996,4.991087344,4.94
1/11/1996,4.991150442,4.94
1/12/1996,4.936021034,4.94
1/15/1996,4.885117493,4.94
1/16/1996,4.959930314,4.94
1/17/1996,4.947689625,4.94
1/18/1996,4.998244074,4.94
1/19/1996,4.954152249,4.94
1/22/1996,4.906837607,4.94
1/23/1996,4.873406967,4.94
1/24/1996,4.958974359,4.94
1/25/1996,4.919931857,4.94
1/26/1996,4.968403074,4.94
1/29/1996,5.003424658,4.94
1/30/1996,5.007640068,4.95
1/31/1996,5.025316456,4.95
2/1/1996,5.007537688,4.95
2/2/1996,4.914191419,4.95
2/5/1996,4.952184666,4.95
2/6/1996,5.003305785,4.95
2/7/1996,5.05730897,4.95
2/8/1996,5.12677231,4.95
2/9/1996,5.177609428,4.96
2/12/1996,5.226812816,4.96
2/13/1996,5.212121212,4.96
2/14/1996,5.156040268,4.96
2/15/1996,5.10192147,4.96
2/16/1996,5.072621035,4.97
2/20/1996,5.031825796,4.97
2/21/1996,5.08277592,4.97
2/22/1996,5.171548117,4.97
2/23/1996,5.173221757,4.98
2/26/1996,5.136363636,4.98
2/27/1996,5.13271344,4.98
2/28/1996,5.126271186,4.98
2/29/1996,5.154373928,4.99
3/1/1996,5.124576271,4.99
3/4/1996,5.133613445,4.99
3/5/1996,5.150627615,5
3/6/1996,5.157540017,5
3/7/1996,5.246153846,5
3/8/1996,5.137305699,5.01
3/11/1996,5.332741792,5.01
3/12/1996,5.257469244,5.02
3/13/1996,5.308849558,5.02
3/14/1996,5.263986014,5.02
3/15/1996,5.236316247,5.03
3/18/1996,5.296200345,5.03
3/19/1996,5.234188034,5.03
3/20/1996,5.229452055,5.04
3/21/1996,5.148523207,5.04
3/22/1996,5.137815126,5.04
3/25/1996,5.120704107,5.05
3/26/1996,5.143939394,5.05
3/27/1996,5.125738397,5.05
3/28/1996,5.143945809,5.06
3/29/1996,5.108199493,5.06
4/1/1996,5.155855097,5.06
4/2/1996,5.133891213,5.06
4/3/1996,5.126043406,5.07
4/4/1996,5.114071607,5.07
4/8/1996,5.092827004,5.07
4/9/1996,5.081081081,5.07
4/10/1996,4.974015088,5.07
4/11/1996,4.968907563,5.07
4/12/1996,4.974145121,5.08
4/15/1996,4.995020747,5.08
4/16/1996,4.985148515,5.08
4/17/1996,4.947325103,5.08
4/18/1996,4.975247525,5.08
4/19/1996,4.958162428,5.08
4/22/1996,5.004122012,5.09
4/23/1996,5.045454545,5.09
4/24/1996,5.034710744,5.09
4/25/1996,5.072139303,5.09
4/26/1996,5.065343259,5.1
4/29/1996,5.078707539,5.1
4/30/1996,5.046090535,5.1
5/1/1996,5.046052632,5.1
5/2/1996,4.956450288,5.1
5/3/1996,4.979304636,5.11
5/6/1996,4.999168053,5.11
5/7/1996,4.942196532,5.11
5/8/1996,4.989273927,5.11
5/9/1996,4.987644152,5.11
5/10/1996,5.014754098,5.11
5/13/1996,5.058679707,5.11
5/14/1996,5.08713355,5.12
5/15/1996,5.090464548,5.12
5/16/1996,5.107201309,5.12
5/17/1996,5.115635179,5.12
5/20/1996,5.139837398,5.13
5/21/1996,5.13322502,5.13
5/22/1996,5.177091795,5.13
5/23/1996,5.187908497,5.13
5/24/1996,5.18633035,5.14
5/28/1996,5.121654501,5.14
5/29/1996,5.106590724,5.14
5/30/1996,5.123376623,5.14
5/31/1996,5.098945661,5.14
6/3/1996,5.12244898,5.14
6/4/1996,5.150774246,5.15
6/5/1996,5.193811075,5.15
6/6/1996,5.136363636,5.15
6/7/1996,5.150528885,5.15
6/10/1996,5.150774246,5.15
6/11/1996,5.192592593,5.15
6/12/1996,5.180246914,5.16
6/13/1996,5.20115894,5.16
6/14/1996,5.164056059,5.16
6/17/1996,5.142152835,5.16
6/18/1996,5.096563011,5.16
6/19/1996,5.083265306,5.16
6/20/1996,5.09321341,5.16
6/21/1996,5.121632653,5.16
6/24/1996,5.123778502,5.17
6/25/1996,5.108394458,5.17
6/26/1996,5.061738424,5.17
6/27/1996,5.088474026,5.17
6/28/1996,5.100567721,5.17
7/1/1996,5.141119221,5.17
7/2/1996,5.108326597,5.17
7/3/1996,5.087096774,5.17
7/5/1996,4.990291262,5.17
7/8/1996,5.027093596,5.17
7/9/1996,5.020424837,5.17
7/10/1996,5.038461538,5.17
7/11/1996,4.984375,5.17
7/12/1996,5.015715467,5.17
7/15/1996,4.942307692,5.17
7/16/1996,4.984784446,5.17
7/17/1996,5.01010101,5.17
7/18/1996,5.06795302,5.17
7/19/1996,4.976763485,5.17
7/22/1996,4.986588433,5.17
7/23/1996,4.949537426,5.17
7/24/1996,5.027350427,5.17
7/25/1996,5.069289991,5.17
7/26/1996,5.150992235,5.17
7/29/1996,5.142361111,5.17
7/30/1996,5.191470844,5.17
7/31/1996,5.226956522,5.17
8/1/1996,5.22326775,5.17
8/2/1996,5.257601351,5.17
8/5/1996,5.195142379,5.17
8/6/1996,5.247048904,5.17
8/7/1996,5.261382799,5.17
8/8/1996,5.268189509,5.17
8/9/1996,5.268189509,5.17
8/12/1996,5.298899238,5.17
8/13/1996,5.278911565,5.17
8/14/1996,5.316823228,5.18
8/15/1996,5.319385141,5.18
8/16/1996,5.334185848,5.18
8/19/1996,5.35354398,5.18
8/20/1996,5.343003413,5.18
8/21/1996,5.301694915,5.17
8/22/1996,5.346610169,5.17
8/23/1996,5.300675676,5.17
8/26/1996,5.285109983,5.17
8/27/1996,5.281381634,5.17
8/28/1996,5.248322148,5.17
8/29/1996,5.208754209,5.17
8/30/1996,5.174536256,5.16
9/3/1996,5.248722317,5.16
9/4/1996,5.218089603,5.16
9/5/1996,5.187446989,5.16
9/6/1996,5.241935484,5.15
9/9/1996,5.292972058,5.15
9/10/1996,5.293818798,5.15
9/11/1996,5.321761219,5.15
9/12/1996,5.327716933,5.15
9/13/1996,5.366527197,5.15
9/16/1996,5.332506203,5.15
9/17/1996,5.297942387,5.15
9/18/1996,5.295960429,5.15
9/19/1996,5.298765432,5.15
9/20/1996,5.338829349,5.15
9/23/1996,5.356788079,5.15
9/24/1996,5.353769677,5.14
9/25/1996,5.329197684,5.14
9/26/1996,5.344941957,5.14
9/27/1996,5.342999171,5.14
9/30/1996,5.324814509,5.14
10/1/1996,5.316912972,5.14
10/2/1996,5.311889251,5.14
10/3/1996,5.321078431,5.14
10/4/1996,5.387254902,5.14
10/7/1996,5.419672131,5.14
10/8/1996,5.404429861,5.14
10/9/1996,5.374897457,5.14
10/10/1996,5.38582028,5.14
10/11/1996,5.445454545,5.14
10/14/1996,5.464079273,5.14
10/15/1996,5.452145215,5.14
10/16/1996,5.480562448,5.14
10/17/1996,5.483099753,5.15
10/18/1996,5.472176759,5.15
10/21/1996,5.482758621,5.15
10/22/1996,5.470781893,5.15
10/23/1996,5.472039474,5.16
10/24/1996,5.441515651,5.16
10/25/1996,5.481296758,5.16
10/28/1996,5.50713686,5.16
10/29/1996,5.550883095,5.17
10/30/1996,5.551346801,5.17
10/31/1996,5.553974895,5.17
11/1/1996,5.523769808,5.17
11/4/1996,5.529509559,5.18
11/5/1996,5.583056478,5.18
11/6/1996,5.632535095,5.18
11/7/1996,5.658133774,5.19
11/8/1996,5.668863262,5.19
11/11/1996,5.672427984,5.2
11/12/1996,5.641215107,5.2
11/13/1996,5.641277641,5.2
11/14/1996,5.650366748,5.2
11/15/1996,5.646628757,5.21
11/18/1996,5.628038898,5.21
11/19/1996,5.662348178,5.22
11/20/1996,5.673139159,5.22
11/21/1996,5.673419773,5.22
11/22/1996,5.700323102,5.22
11/25/1996,5.75483871,5.23
11/26/1996,5.724497992,5.23
11/27/1996,5.708901363,5.23
11/29/1996,5.771220695,5.24
12/2/1996,5.762520194,5.24
12/3/1996,5.685737309,5.24
12/4/1996,5.65942029,5.24
12/5/1996,5.622097678,5.25
12/6/1996,5.696326531,5.25
12/9/1996,5.760586319,5.25
12/10/1996,5.715559157,5.26
12/11/1996,5.710784314,5.26
12/12/1996,5.671334432,5.26
12/13/1996,5.722129784,5.26
12/16/1996,5.637945319,5.27
12/17/1996,5.682421227,5.27
12/18/1996,5.692497939,5.27
12/19/1996,5.780788177,5.27
12/20/1996,5.702857143,5.28
12/23/1996,5.684339315,5.28
12/24/1996,5.701383238,5.28
12/26/1996,5.727863526,5.28
12/27/1996,5.794913864,5.29
12/30/1996,5.753883892,5.29
12/31/1996,5.631921824,5.29
1/2/1997,5.641803279,5.29
1/3/1997,5.706699346,5.29
1/6/1997,5.635189669,5.3
1/7/1997,5.609250399,5.3
1/8/1997,5.53164557,5.3
1/9/1997,5.587163233,5.3
1/10/1997,5.626486915,5.31
1/13/1997,5.627279937,5.31
1/14/1997,5.673775671,5.31
1/15/1997,5.604378421,5.31
1/16/1997,5.61796875,5.32
1/17/1997,5.630434783,5.32
1/20/1997,5.603861004,5.32
1/21/1997,5.659442724,5.32
1/22/1997,5.672586873,5.33
1/23/1997,5.593533487,5.33
1/24/1997,5.581395349,5.33
1/27/1997,5.53250774,5.34
1/28/1997,5.53250774,5.34
1/29/1997,5.62305296,5.34
1/30/1997,5.685802948,5.35
1/31/1997,5.690937258,5.35
2/3/1997,5.67000771,5.35
2/4/1997,5.68052348,5.36
2/5/1997,5.576245211,5.36
2/6/1997,5.577981651,5.36
2/7/1997,5.624523991,5.36
2/10/1997,5.578587699,5.37
2/11/1997,5.603186646,5.37
2/12/1997,5.633908477,5.37
2/13/1997,5.706987228,5.38
2/14/1997,5.700828937,5.38
2/18/1997,5.734984985,5.38
2/19/1997,5.69588015,5.39
2/20/1997,5.607462687,5.39
2/21/1997,5.600746269,5.39
2/24/1997,5.63866171,5.4
2/25/1997,5.618625277,5.4
2/26/1997,5.603268945,5.4
2/27/1997,5.57752809,5.4
2/28/1997,5.567669173,5.41
3/3/1997,5.628873772,5.41
3/4/1997,5.619878604,5.41
3/5/1997,5.712547529,5.41
3/6/1997,5.681093394,5.42
3/7/1997,5.725892179,5.42
3/10/1997,5.75245283,5.42
3/11/1997,5.720090293,5.43
3/12/1997,5.718512898,5.43
3/13/1997,5.63594821,5.43
3/14/1997,5.69295559,5.43
3/17/1997,5.724481965,5.44
3/18/1997,5.698229407,5.44
3/19/1997,5.656682028,5.44
3/20/1997,5.65612953,5.45
3/21/1997,5.684454756,5.45
3/24/1997,5.711864407,5.45
3/25/1997,5.648773006,5.45
3/26/1997,5.677692308,5.46
3/27/1997,5.56274057,5.46
3/31/1997,5.488354037,5.46
4/1/1997,5.567503925,5.46
4/2/1997,5.481220657,5.46
4/3/1997,5.520882585,5.46
4/4/1997,5.546238245,5.47
4/7/1997,5.56015625,5.47
4/8/1997,5.578332034,5.47
4/9/1997,5.534267913,5.47
4/10/1997,5.543818466,5.48
4/11/1997,5.41745283,5.48
4/14/1997,5.527446301,5.48
4/15/1997,5.600476569,5.48
4/16/1997,5.629834254,5.48
4/17/1997,5.639461173,5.49
4/18/1997,5.664556962,5.49
4/21/1997,5.603312303,5.49
4/22/1997,5.699212598,5.5
4/23/1997,5.674254317,5.5
4/24/1997,5.67480315,5.5
4/25/1997,5.6492891,5.51
4/28/1997,5.741653418,5.51
4/29/1997,5.922585794,5.52
4/30/1997,5.91160221,5.52
5/1/1997,5.882584712,5.52
5/2/1997,5.946791862,5.53
5/5/1997,6.04517134,5.53
5/6/1997,5.986078886,5.54
5/7/1997,5.907823393,5.54
5/8/1997,5.922779923,5.55
5/9/1997,5.925499232,5.55
5/12/1997,6.009202454,5.56
5/13/1997,5.982348427,5.56
5/14/1997,6.040926641,5.57
5/15/1997,6.118012422,5.57
5/16/1997,6.026377036,5.57
5/19/1997,6.061383061,5.58
5/20/1997,6.084942085,5.58
5/21/1997,6.03609831,5.59
5/22/1997,6.009984639,5.59
5/23/1997,6.082055215,5.59
5/27/1997,6.073282443,5.6
5/28/1997,6.043412034,5.6
5/29/1997,6.008358663,5.61
5/30/1997,6.001510574,5.61
6/2/1997,5.925261584,5.61
6/3/1997,5.92739521,5.61
6/4/1997,5.892215569,5.62
6/5/1997,5.907324365,5.62
6/6/1997,5.996271439,5.62
6/9/1997,6.030574198,5.63
6/10/1997,6.078710645,5.63
6/11/1997,6.082089552,5.63
6/12/1997,6.181343284,5.64
6/13/1997,6.272659176,5.64
6/16/1997,6.230483271,5.65
6/17/1997,6.238839286,5.65
6/18/1997,6.188567186,5.66
6/19/1997,6.20486367,5.66
6/20/1997,6.168374817,5.67
6/23/1997,6.008023341,5.67
6/24/1997,6.138787436,5.68
6/25/1997,6.037790698,5.68
6/26/1997,5.990572879,5.68
6/27/1997,6.019593614,5.69
6/30/1997,6.012354651,5.69
7/1/1997,5.997840173,5.69
7/2/1997,6.038571429,5.7
7/3/1997,6.116262482,5.7
7/7/1997,6.088508208,5.71
7/8/1997,6.111664296,5.71
7/9/1997,6.072246066,5.71
7/10/1997,6.105714286,5.72
7/11/1997,6.151362984,5.72
7/14/1997,6.226086957,5.73
7/15/1997,6.387168142,5.73
7/16/1997,6.409656181,5.74
7/17/1997,6.408823529,5.74
7/18/1997,6.370535714,5.75
7/21/1997,6.373134328,5.75
7/22/1997,6.448708487,5.76
7/23/1997,6.40497076,5.76
7/24/1997,6.41180758,5.77
7/25/1997,6.396941005,5.77
7/28/1997,6.335502531,5.78
7/29/1997,6.333333333,5.78
7/30/1997,6.393113343,5.79
7/31/1997,6.393700787,5.79
8/1/1997,6.416063676,5.8
8/4/1997,6.465116279,5.8
8/5/1997,6.512052593,5.81
8/6/1997,6.486291486,5.81
8/7/1997,6.472383721,5.82
8/8/1997,6.412325752,5.82
8/11/1997,6.529017857,5.83
8/12/1997,6.494760479,5.83
8/13/1997,6.459985041,5.84
8/14/1997,6.518434913,5.84
8/15/1997,6.475825019,5.85
8/18/1997,6.663289166,5.85
8/19/1997,6.778125,5.86
8/20/1997,6.807424594,5.86
8/21/1997,6.693436293,5.87
8/22/1997,6.7609375,5.88
8/25/1997,6.757053292,5.88
8/26/1997,6.730133753,5.89
8/27/1997,6.758484609,5.89
8/28/1997,6.913469388,5.9
8/29/1997,7.108768971,5.91
9/2/1997,7.350803043,5.91
9/3/1997,7.261268781,5.92
9/4/1997,7.285475793,5.93
9/5/1997,7.013687601,5.94
9/8/1997,6.913697546,5.94
9/9/1997,6.865882353,5.95
9/10/1997,6.904647436,5.96
9/11/1997,7.004091653,5.96
9/12/1997,7.034902597,5.97
9/15/1997,7.034229829,5.97
9/16/1997,7.254292723,5.98
9/17/1997,7.194308943,5.99
9/18/1997,7.226829268,6
9/19/1997,7.251219512,6
9/22/1997,7.343161343,6.01
9/23/1997,7.316134316,6.02
9/24/1997,7.195439739,6.03
