Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6,Momentum_2,Momentum_4,Momentum_7,Momentum_5,Momentum_8,Momentum_9,Momentum_10,Momentum_12
1985-02-15,21.3,21.3,21.3,21.3,0,0.0,,,,,,,,,,,
1985-02-19,21.27,21.27,21.27,21.27,0,0.0,,,,,,,,,,,
1985-02-20,21.26,21.26,21.26,21.26,0,0.0,,,,,,,,,,,
1985-02-21,21.14,21.14,21.14,21.14,0,0.0,,,,,,,,,,,
1985-02-22,21.05,21.05,21.05,21.05,0,0.0,,,,,,,,,,,
1985-02-25,21.05,21.05,21.05,21.05,0,0.0,,,,,,,,,,,
1985-02-26,21.28,21.28,21.28,21.28,0,0.0,,,,,,,,,,,
1985-02-27,21.23,21.23,21.23,21.23,0,0.0,,,,,,,,,,,
1985-02-28,21.29,21.29,21.29,21.29,0,0.0,1.0138095238095235,,,,,,,,,,
1985-03-01,21.53,21.53,21.53,21.53,0,0.0,1.0311302681992338,,,1.1149663386846196,,,,,,,
1985-03-04,21.4,21.4,21.4,21.4,0,0.0,,,,,,,,,,,
1985-03-05,21.43,21.43,21.43,21.43,0,0.0,,,,,,,,,,,
1985-03-06,21.24,21.24,21.24,21.24,0,0.0,,,,,,,,,,,
1985-03-07,21.11,21.11,21.11,21.11,0,0.0,,,,,,,,,,,
1985-03-08,21.07,21.07,21.07,21.07,0,0.0,,,,,,,,,,,
1985-03-11,21.04,21.04,21.04,21.04,0,0.0,,,,,,,,,,,
1985-03-12,21.15,21.15,21.15,21.15,0,0.0,,,,,,,,,,,
1985-03-13,20.98,20.98,20.98,20.98,0,0.0,,,,,,,,,,,
1985-03-14,20.94,20.94,20.94,20.94,0,0.0,,,,,,,,,,,
1985-03-15,20.78,20.78,20.78,20.78,0,0.0,,,,,,,,,,,
1985-03-18,20.83,20.83,20.83,20.83,0,0.0,,,,,,,,,,,
1985-03-19,21.14,21.14,21.14,21.14,0,0.0,,,,,,,,,,,
1985-03-20,21.09,21.09,21.09,21.09,0,0.0,,,,,,,,,,,
1985-03-21,21.12,21.12,21.12,21.12,0,0.0,,,,,,,,,,,
1985-03-22,21.08,21.08,21.08,21.08,0,0.0,,,,,,,,,,,
1985-03-25,20.97,20.97,20.97,20.97,0,0.0,,,,,,,,,,,
1985-03-26,21.03,21.03,21.03,21.03,0,0.0,,,,,,,,,,,
1985-03-27,21.16,21.16,21.16,21.16,0,0.0,,,,,,,,,,,
1985-03-28,20.98,20.98,20.98,20.98,0,0.18,,,,,,,,,,,
1985-03-29,21.11,21.11,21.11,21.11,0,0.0,0.99154532644434,,,1.0052380952380953,,,,,,,
1985-04-01,21.19,21.19,21.19,21.19,0,0.0,0.9842080817464004,1.0973588814085968,,1.0148467432950192,,,,,,,
1985-04-02,21.1,21.1,21.1,21.1,0,0.0,,,,,,,,,,,
1985-04-03,20.94,20.94,20.94,20.94,0,0.0,,,,,,,,,,,
1985-04-04,20.93,20.93,20.93,20.93,0,0.0,,,,,,,,,,,
1985-04-08,20.82,20.82,20.82,20.82,0,0.0,,,,,,,,,,,
1985-04-09,20.84,20.84,20.84,20.84,0,0.0,,,,,,,,,,,
1985-04-10,20.99,20.99,20.99,20.99,0,0.0,,,,,,,,,,,
1985-04-11,21.07,21.07,21.07,21.07,0,0.0,,,,,,,,,,,
1985-04-12,21.11,21.11,21.11,21.11,0,0.0,,,,,,,,,,,
1985-04-15,21.16,21.16,21.16,21.16,0,0.0,,,,,,,,,,,
1985-04-16,21.2,21.2,21.2,21.2,0,0.0,,,,,,,,,,,
1985-04-17,21.25,21.25,21.25,21.25,0,0.0,,,,,,,,,,,
1985-04-18,21.16,21.16,21.16,21.16,0,0.0,,,,,,,,,,,
1985-04-19,21.19,21.19,21.19,21.19,0,0.0,,,,,,,,,,,
1985-04-22,21.14,21.14,21.14,21.14,0,0.0,,,,,,,,,,,
1985-04-23,21.28,21.28,21.28,21.28,0,0.0,,,,,,,,,,,
1985-04-24,21.32,21.32,21.32,21.32,0,0.0,,,,,,,,,,,
1985-04-25,21.46,21.46,21.46,21.46,0,0.0,,,,,,,,,,,
1985-04-26,21.32,21.32,21.32,21.32,0,0.0,,,,,,,,,,,
1985-04-29,21.14,21.14,21.14,21.14,0,0.0,,,,,,,,,,,
1985-04-30,21.05,21.05,21.05,21.05,0,0.0,0.9971577451444812,1.0023809523809524,,0.9887271019257868,,,,,,,
1985-05-01,20.89,20.89,20.89,20.89,0,0.0,0.9858423784804152,1.0004789272030652,,0.9702740362285184,1.0818228896944588,,,,,,
1985-05-02,20.97,20.97,20.97,20.97,0,0.0,,,,,,,,,,,
1985-05-03,21.1,21.1,21.1,21.1,0,0.0,,,,,,,,,,,
1985-05-06,21.11,21.11,21.11,21.11,0,0.0,,,,,,,,,,,
1985-05-07,21.22,21.22,21.22,21.22,0,0.0,,,,,,,,,,,
1985-05-08,21.2,21.2,21.2,21.2,0,0.0,,,,,,,,,,,
1985-05-09,21.36,21.36,21.36,21.36,0,0.0,,,,,,,,,,,
1985-05-10,21.64,21.64,21.64,21.64,0,0.0,,,,,,,,,,,
1985-05-13,21.69,21.69,21.69,21.69,0,0.0,,,,,,,,,,,
1985-05-14,21.6,21.6,21.6,21.6,0,0.0,,,,,,,,,,,
1985-05-15,21.68,21.68,21.68,21.68,0,0.0,,,,,,,,,,,
1985-05-16,21.82,21.82,21.82,21.82,0,0.0,,,,,,,,,,,
1985-05-17,22.02,22.02,22.02,22.02,0,0.0,,,,,,,,,,,
1985-05-20,22.3,22.3,22.3,22.3,0,0.0,,,,,,,,,,,
1985-05-21,22.29,22.29,22.29,22.29,0,0.0,,,,,,,,,,,
1985-05-22,22.17,22.17,22.17,22.17,0,0.0,,,,,,,,,,,
1985-05-23,22.05,22.05,22.05,22.05,0,0.0,,,,,,,,,,,
1985-05-24,22.15,22.15,22.15,22.15,0,0.0,,,,,,,,,,,
1985-05-28,22.11,22.11,22.11,22.11,0,0.0,,,,,,,,,,,
1985-05-29,22.09,22.09,22.09,22.09,0,0.0,,,,,,,,,,,
1985-05-30,22.1,22.1,22.1,22.1,0,0.0,,,,,,,,,,,
1985-05-31,22.32,22.32,22.32,22.32,0,0.0,1.060332541567696,1.0483795209018318,,1.0573188062529608,1.062857142857143,,,,,,
1985-06-03,22.32,22.32,22.32,22.32,0,0.0,1.0684538056486357,1.0366929865304226,,1.0533270410571025,1.0689655172413794,,1.1558777835318488,,,,
1985-06-04,22.39,22.39,22.39,22.39,0,0.0,,,,,,,,,,,
1985-06-05,22.4,22.4,22.4,22.4,0,0.0,,,,,,,,,,,
1985-06-06,22.51,22.51,22.51,22.51,0,0.0,,,,,,,,,,,
1985-06-07,22.35,22.35,22.35,22.35,0,0.0,,,,,,,,,,,
1985-06-10,22.34,22.34,22.34,22.34,0,0.0,,,,,,,,,,,
1985-06-11,22.29,22.29,22.29,22.29,0,0.0,,,,,,,,,,,
1985-06-12,22.13,22.13,22.13,22.13,0,0.0,,,,,,,,,,,
1985-06-13,21.86,21.86,21.86,21.86,0,0.0,,,,,,,,,,,
1985-06-14,22.07,22.07,22.07,22.07,0,0.0,,,,,,,,,,,
1985-06-17,22.01,22.01,22.01,22.01,0,0.0,,,,,,,,,,,
1985-06-18,22.1,22.1,22.1,22.1,0,0.0,,,,,,,,,,,
1985-06-19,22.02,22.02,22.02,22.02,0,0.0,,,,,,,,,,,
1985-06-20,22.03,22.03,22.03,22.03,0,0.0,,,,,,,,,,,
1985-06-21,22.36,22.36,22.36,22.36,0,0.0,,,,,,,,,,,
1985-06-24,22.33,22.33,22.33,22.33,0,0.0,,,,,,,,,,,
1985-06-25,22.4,22.4,22.4,22.4,0,0.0,,,,,,,,,,,
1985-06-26,22.44,22.44,22.44,22.44,0,0.0,,,,,,,,,,,
1985-06-27,22.58,22.58,22.58,22.58,0,0.0,,,,,,,,,,,
1985-06-28,22.46,22.46,22.46,22.46,0,0.18,1.0062724014336917,1.063950734249171,,1.0669833729216152,1.0549553781117895,,1.0695238095238095,,,,
1985-07-01,22.54,22.54,22.54,22.54,0,0.0,1.0098566308243726,1.063709296838131,1.1672708441222166,1.0789851603638103,1.0469112865768695,,1.0795019157088124,,,,
1985-07-02,22.49,22.49,22.49,22.49,0,0.0,,,,,,,,,,,
1985-07-03,22.43,22.43,22.43,22.43,0,0.0,,,,,,,,,,,
1985-07-05,22.56,22.56,22.56,22.56,0,0.0,,,,,,,,,,,
1985-07-08,22.49,22.49,22.49,22.49,0,0.0,,,,,,,,,,,
1985-07-09,22.39,22.39,22.39,22.39,0,0.0,,,,,,,,,,,
1985-07-10,22.55,22.55,22.55,22.55,0,0.0,,,,,,,,,,,
1985-07-11,22.61,22.61,22.61,22.61,0,0.0,,,,,,,,,,,
1985-07-12,22.65,22.65,22.65,22.65,0,0.0,,,,,,,,,,,
1985-07-15,22.59,22.59,22.59,22.59,0,0.0,,,,,,,,,,,
1985-07-16,22.83,22.83,22.83,22.83,0,0.0,,,,,,,,,,,
1985-07-17,22.94,22.94,22.94,22.94,0,0.0,,,,,,,,,,,
1985-07-18,22.79,22.79,22.79,22.79,0,0.0,,,,,,,,,,,
1985-07-19,22.88,22.88,22.88,22.88,0,0.0,,,,,,,,,,,
1985-07-22,22.79,22.79,22.79,22.79,0,0.0,,,,,,,,,,,
1985-07-23,22.58,22.58,22.58,22.58,0,0.0,,,,,,,,,,,
1985-07-24,22.47,22.47,22.47,22.47,0,0.0,,,,,,,,,,,
1985-07-25,22.53,22.53,22.53,22.53,0,0.0,,,,,,,,,,,
1985-07-26,22.57,22.57,22.57,22.57,0,0.0,,,,,,,,,,,
1985-07-29,22.25,22.25,22.25,22.25,0,0.0,,,,,,,,,,,
1985-07-30,22.29,22.29,22.29,22.29,0,0.0,,,,,,,,,,,
1985-07-31,22.41,22.41,22.41,22.41,0,0.0,0.997773820124666,1.0646080760095011,1.0671428571428572,1.004032258064516,1.0615821885362389,,1.052606857679662,,,,
1985-08-01,22.55,22.55,22.55,22.55,0,0.0,1.0004436557231589,1.0794638583054093,1.0799808429118776,1.010304659498208,1.0641812175554506,1.1677887105126878,1.0473757547607991,,,,
1985-08-02,22.48,22.48,22.48,22.48,0,0.0,,,,,,,,,,,
1985-08-05,22.4,22.4,22.4,22.4,0,0.0,,,,,,,,,,,
1985-08-06,22.08,22.08,22.08,22.08,0,0.0,,,,,,,,,,,
1985-08-07,22.07,22.07,22.07,22.07,0,0.0,,,,,,,,,,,
1985-08-08,22.23,22.23,22.23,22.23,0,0.0,,,,,,,,,,,
1985-08-09,22.16,22.16,22.16,22.16,0,0.0,,,,,,,,,,,
1985-08-12,22.09,22.09,22.09,22.09,0,0.0,,,,,,,,,,,
1985-08-13,22.06,22.06,22.06,22.06,0,0.0,,,,,,,,,,,
1985-08-14,22.08,22.08,22.08,22.08,0,0.0,,,,,,,,,,,
1985-08-15,22.06,22.06,22.06,22.06,0,0.0,,,,,,,,,,,
1985-08-16,21.91,21.91,21.91,21.91,0,0.0,,,,,,,,,,,
1985-08-19,21.97,21.97,21.97,21.97,0,0.0,,,,,,,,,,,
1985-08-20,22.17,22.17,22.17,22.17,0,0.0,,,,,,,,,,,
1985-08-21,22.29,22.29,22.29,22.29,0,0.0,,,,,,,,,,,
1985-08-22,22.09,22.09,22.09,22.09,0,0.0,,,,,,,,,,,
1985-08-23,22.06,22.06,22.06,22.06,0,0.0,,,,,,,,,,,
1985-08-26,22.09,22.09,22.09,22.09,0,0.0,,,,,,,,,,,
1985-08-27,22.19,22.19,22.19,22.19,0,0.0,,,,,,,,,,,
1985-08-28,22.27,22.27,22.27,22.27,0,0.0,,,,,,,,,,,
1985-08-29,22.29,22.29,22.29,22.29,0,0.0,,,,,,,,,,,
1985-08-30,22.26,22.26,22.26,22.26,0,0.0,0.9933065595716198,0.9973118279569892,1.0455612963832783,0.9910952804986644,1.0574821852731593,1.06,1.0544765513974421,,,,
1985-09-03,22.18,22.18,22.18,22.18,0,0.0,0.9835920177383592,0.9937275985663082,1.030190431955411,0.9840283939662822,1.0617520344662517,1.0622605363984674,1.0467201510146296,1.1486276540652511,,,
1985-09-04,22.12,22.12,22.12,22.12,0,0.0,,,,,,,,,,,
1985-09-05,22.11,22.11,22.11,22.11,0,0.0,,,,,,,,,,,
1985-09-06,22.22,22.22,22.22,22.22,0,0.0,,,,,,,,,,,
1985-09-09,22.23,22.23,22.23,22.23,0,0.0,,,,,,,,,,,
1985-09-10,22.08,22.08,22.08,22.08,0,0.0,,,,,,,,,,,
1985-09-11,21.87,21.87,21.87,21.87,0,0.0,,,,,,,,,,,
1985-09-12,21.71,21.71,21.71,21.71,0,0.0,,,,,,,,,,,
1985-09-13,21.62,21.62,21.62,21.62,0,0.0,,,,,,,,,,,
1985-09-16,21.61,21.61,21.61,21.61,0,0.0,,,,,,,,,,,
1985-09-17,21.44,21.44,21.44,21.44,0,0.0,,,,,,,,,,,
1985-09-18,21.48,21.48,21.48,21.48,0,0.0,,,,,,,,,,,
1985-09-19,21.68,21.68,21.68,21.68,0,0.0,,,,,,,,,,,
1985-09-20,21.53,21.53,21.53,21.53,0,0.0,,,,,,,,,,,
1985-09-23,21.79,21.79,21.79,21.79,0,0.0,,,,,,,,,,,
1985-09-24,21.62,21.62,21.62,21.62,0,0.0,,,,,,,,,,,
1985-09-25,21.38,21.38,21.38,21.38,0,0.0,,,,,,,,,,,
1985-09-26,21.46,21.46,21.46,21.46,0,0.0,,,,,,,,,,,
1985-09-30,21.38,21.38,21.38,21.38,0,0.18,0.9604672057502244,0.9519145146927872,1.012790146849834,0.9540383757251226,0.9578853046594982,1.00422733677783,1.0156769596199524,1.018095238095238,,,
1985-10-01,21.74,21.74,21.74,21.74,0,0.0,0.9801623083859332,0.9645075421472936,1.0259556394525715,0.964079822616408,0.9740143369175628,1.0097538318625172,1.0406893250359022,1.0411877394636015,1.1258415328845155,,
1985-10-02,21.61,21.61,21.61,21.61,0,0.0,,,,,,,,,,,
1985-10-03,21.65,21.65,21.65,21.65,0,0.0,,,,,,,,,,,
1985-10-04,21.53,21.53,21.53,21.53,0,0.0,,,,,,,,,,,
1985-10-07,21.37,21.37,21.37,21.37,0,0.0,,,,,,,,,,,
1985-10-08,21.37,21.37,21.37,21.37,0,0.0,,,,,,,,,,,
1985-10-09,21.45,21.45,21.45,21.45,0,0.0,,,,,,,,,,,
1985-10-10,21.47,21.47,21.47,21.47,0,0.0,,,,,,,,,,,
1985-10-11,21.65,21.65,21.65,21.65,0,0.0,,,,,,,,,,,
1985-10-14,21.89,21.89,21.89,21.89,0,0.0,,,,,,,,,,,
1985-10-15,21.85,21.85,21.85,21.85,0,0.0,,,,,,,,,,,
1985-10-16,22.08,22.08,22.08,22.08,0,0.0,,,,,,,,,,,
1985-10-17,22.04,22.04,22.04,22.04,0,0.0,,,,,,,,,,,
1985-10-18,21.97,21.97,21.97,21.97,0,0.0,,,,,,,,,,,
1985-10-21,21.96,21.96,21.96,21.96,0,0.0,,,,,,,,,,,
1985-10-22,22.09,22.09,22.09,22.09,0,0.0,,,,,,,,,,,
1985-10-23,22.21,22.21,22.21,22.21,0,0.0,,,,,,,,,,,
1985-10-24,22.14,22.14,22.14,22.14,0,0.0,,,,,,,,,,,
1985-10-25,22.03,22.03,22.03,22.03,0,0.0,,,,,,,,,,,
1985-10-28,22.07,22.07,22.07,22.07,0,0.0,,,,,,,,,,,
1985-10-29,22.25,22.25,22.25,22.25,0,0.0,,,,,,,,,,,
1985-10-30,22.35,22.35,22.35,22.35,0,0.0,,,,,,,,,,,
1985-10-31,22.32,22.32,22.32,22.32,0,0.0,1.0439663236669785,0.9959839357429721,1.060332541567696,1.0026954177897571,0.993766696349065,1.0573188062529608,1.0,1.0483795209018318,1.062857142857143,,
1985-11-01,22.52,22.52,22.52,22.52,0,0.0,1.0358785648574058,0.9986696230598672,1.0780277644806129,1.0153291253381425,0.9991126885536824,1.0627654554034922,1.0089605734767024,1.0459823502090106,1.078544061302682,1.1662351113412743,
1985-11-04,22.5,22.5,22.5,22.5,0,0.0,,,,,,,,,,,
1985-11-05,22.65,22.65,22.65,22.65,0,0.0,,,,,,,,,,,
1985-11-06,22.71,22.71,22.71,22.71,0,0.0,,,,,,,,,,,
1985-11-07,22.7,22.7,22.7,22.7,0,0.0,,,,,,,,,,,
1985-11-08,22.84,22.84,22.84,22.84,0,0.0,,,,,,,,,,,
1985-11-11,23.26,23.26,23.26,23.26,0,0.0,,,,,,,,,,,
1985-11-12,23.35,23.35,23.35,23.35,0,0.0,,,,,,,,,,,
1985-11-13,23.24,23.24,23.24,23.24,0,0.0,,,,,,,,,,,
1985-11-14,23.47,23.47,23.47,23.47,0,0.0,,,,,,,,,,,
1985-11-15,23.36,23.36,23.36,23.36,0,0.0,,,,,,,,,,,
1985-11-18,23.44,23.44,23.44,23.44,0,0.0,,,,,,,,,,,
1985-11-19,23.44,23.44,23.44,23.44,0,0.0,,,,,,,,,,,
1985-11-20,23.47,23.47,23.47,23.47,0,0.0,,,,,,,,,,,
1985-11-21,23.76,23.76,23.76,23.76,0,0.0,,,,,,,,,,,
1985-11-22,23.78,23.78,23.78,23.78,0,0.0,,,,,,,,,,,
1985-11-25,23.65,23.65,23.65,23.65,0,0.0,,,,,,,,,,,
1985-11-26,23.69,23.69,23.69,23.69,0,0.0,,,,,,,,,,,
1985-11-27,23.91,23.91,23.91,23.91,0,0.0,,,,,,,,,,,
1985-11-29,23.87,23.87,23.87,23.87,0,0.0,1.0694444444444444,1.0723270440251569,1.0694444444444444,1.116463985032741,1.065149486836234,1.1339667458432303,1.0627782724844168,1.1307437233538609,1.1211836542977924,1.1366666666666667,
1985-12-02,23.68,23.68,23.68,23.68,0,0.0,1.0515097690941386,1.0676284941388638,1.060931899641577,1.0892364305427784,1.050110864745011,1.1335567257060797,1.0505767524401064,1.117508258612553,1.099860659544821,1.1340996168582376,
1985-12-03,23.72,23.72,23.72,23.72,0,0.0,,,,,,,,,,,
1985-12-04,24.12,24.12,24.12,24.12,0,0.0,,,,,,,,,,,
1985-12-05,24.08,24.08,24.08,24.08,0,0.0,,,,,,,,,,,
1985-12-06,23.97,23.97,23.97,23.97,0,0.0,,,,,,,,,,,
1985-12-09,24.12,24.12,24.12,24.12,0,0.0,,,,,,,,,,,
1985-12-10,24.14,24.14,24.14,24.14,0,0.0,,,,,,,,,,,
1985-12-11,24.36,24.36,24.36,24.36,0,0.0,,,,,,,,,,,
1985-12-12,24.41,24.41,24.41,24.41,0,0.0,,,,,,,,,,,
1985-12-13,24.79,24.79,24.79,24.79,0,0.0,,,,,,,,,,,
1985-12-16,25.04,25.04,25.04,25.04,0,0.0,,,,,,,,,,,
1985-12-17,24.88,24.88,24.88,24.88,0,0.0,,,,,,,,,,,
1985-12-18,24.78,24.78,24.78,24.78,0,0.0,,,,,,,,,,,
1985-12-19,24.81,24.81,24.81,24.81,0,0.0,,,,,,,,,,,
1985-12-20,24.91,24.91,24.91,24.91,0,0.0,,,,,,,,,,,
1985-12-23,24.64,24.64,24.64,24.64,0,0.0,,,,,,,,,,,
1985-12-24,24.49,24.49,24.49,24.49,0,0.0,,,,,,,,,,,
1985-12-26,24.55,24.55,24.55,24.55,0,0.0,,,,,,,,,,,
1985-12-27,22.81,22.81,22.81,22.81,0,0.37,,,,,,,,,,,
1985-12-30,22.93,22.93,22.93,22.93,0,0.0,,,,,,,,,,,
1985-12-31,22.99,22.99,22.99,22.99,0,0.0,0.9631336405529952,1.0753040224508887,1.0235975066785394,1.0300179211469531,1.0327942497753817,1.0300179211469531,1.0258813029897371,1.0921615201900237,1.089057318806253,1.0798496946923437,
1986-01-02,22.8,22.8,22.8,22.8,0,0.0,0.9628378378378378,1.048758049678013,1.0115350488021295,1.0124333925399644,1.0279531109107305,1.021505376344086,1.0110864745011086,1.0914313068453805,1.075979235488438,1.0589874593590338,1.1807353702744694
1986-01-03,22.95,22.95,22.95,22.95,0,0.0,,,,,,,,,,,
1986-01-06,22.94,22.94,22.94,22.94,0,0.0,,,,,,,,,,,
1986-01-07,23.28,23.28,23.28,23.28,0,0.0,,,,,,,,,,,
1986-01-08,22.64,22.64,22.64,22.64,0,0.0,,,,,,,,,,,
1986-01-09,22.44,22.44,22.44,22.44,0,0.0,,,,,,,,,,,
1986-01-10,22.43,22.43,22.43,22.43,0,0.0,,,,,,,,,,,
1986-01-13,22.51,22.51,22.51,22.51,0,0.0,,,,,,,,,,,
1986-01-14,22.51,22.51,22.51,22.51,0,0.0,,,,,,,,,,,
1986-01-15,22.69,22.69,22.69,22.69,0,0.0,,,,,,,,,,,
1986-01-16,22.79,22.79,22.79,22.79,0,0.0,,,,,,,,,,,
1986-01-17,22.71,22.71,22.71,22.71,0,0.0,,,,,,,,,,,
1986-01-20,22.61,22.61,22.61,22.61,0,0.0,,,,,,,,,,,
1986-01-21,22.42,22.42,22.42,22.42,0,0.0,,,,,,,,,,,
1986-01-22,22.17,22.17,22.17,22.17,0,0.0,,,,,,,,,,,
1986-01-23,22.25,22.25,22.25,22.25,0,0.0,,,,,,,,,,,
1986-01-24,22.49,22.49,22.49,22.49,0,0.0,,,,,,,,,,,
1986-01-27,22.6,22.6,22.6,22.6,0,0.0,,,,,,,,,,,
1986-01-28,22.86,22.86,22.86,22.86,0,0.0,,,,,,,,,,,
1986-01-29,22.92,22.92,22.92,22.92,0,0.0,,,,,,,,,,,
1986-01-30,22.82,22.82,22.82,22.82,0,0.0,,,,,,,,,,,
1986-01-31,23.09,23.09,23.09,23.09,0,0.0,1.0043497172683775,1.0344982078853049,1.030343596608657,0.9673229995810642,1.0799812909260993,1.0280498664292077,1.037286612758311,1.0344982078853049,1.0969121140142517,1.0937944102321175,1.0995238095238096
1986-02-03,23.33,23.33,23.33,23.33,0,0.0,1.0232456140350876,1.0359680284191828,1.0345898004434588,0.9852195945945944,1.0731370745170192,1.0350488021295474,1.051848512173129,1.0452508960573477,1.1168022977501195,1.1009910335063708,1.1173371647509578
1986-02-04,23.24,23.24,23.24,23.24,0,0.0,,,,,,,,,,,
1986-02-05,23.25,23.25,23.25,23.25,0,0.0,,,,,,,,,,,
1986-02-06,23.3,23.3,23.3,23.3,0,0.0,,,,,,,,,,,
1986-02-07,23.3,23.3,23.3,23.3,0,0.0,,,,,,,,,,,
1986-02-10,23.63,23.63,23.63,23.63,0,0.0,,,,,,,,,,,
1986-02-11,23.6,23.6,23.6,23.6,0,0.0,,,,,,,,,,,
1986-02-12,23.61,23.61,23.61,23.61,0,0.0,,,,,,,,,,,
1986-02-13,23.77,23.77,23.77,23.77,0,0.0,,,,,,,,,,,
1986-02-14,24.03,24.03,24.03,24.03,0,0.0,,,,,,,,,,,
1986-02-18,24.33,24.33,24.33,24.33,0,0.0,,,,,,,,,,,
1986-02-19,24.03,24.03,24.03,24.03,0,0.0,,,,,,,,,,,
1986-02-20,24.3,24.3,24.3,24.3,0,0.0,,,,,,,,,,,
1986-02-21,24.57,24.57,24.57,24.57,0,0.0,,,,,,,,,,,
1986-02-24,24.57,24.57,24.57,24.57,0,0.0,,,,,,,,,,,
1986-02-25,24.49,24.49,24.49,24.49,0,0.0,,,,,,,,,,,
1986-02-26,24.52,24.52,24.52,24.52,0,0.0,,,,,,,,,,,
1986-02-27,24.82,24.82,24.82,24.82,0,0.0,,,,,,,,,,,
1986-02-28,24.84,24.84,24.84,24.84,0,0.0,1.075790385448246,1.0406367825722664,1.1159029649595686,1.0804697694649847,1.1129032258064515,1.108433734939759,1.1618334892422826,1.1059661620658952,1.1129032258064515,1.1800475059382425,1.166744950681071
1986-03-03,24.68,24.68,24.68,24.68,0,0.0,1.0578654093441922,1.0422297297297298,1.1127141568981065,1.0824561403508772,1.0959147424511546,1.0944567627494457,1.1352345906163754,1.0949423247559893,1.1057347670250897,1.1814265198659646,1.1463074779377609
1986-03-04,24.57,24.57,24.57,24.57,0,0.0,,,,,,,,,,,
1986-03-05,24.57,24.57,24.57,24.57,0,0.0,,,,,,,,,,,
1986-03-06,24.57,24.57,24.57,24.57,0,0.0,,,,,,,,,,,
1986-03-07,24.7,24.7,24.7,24.7,0,0.0,,,,,,,,,,,
1986-03-10,24.82,24.82,24.82,24.82,0,0.0,,,,,,,,,,,
1986-03-11,25.38,25.38,25.38,25.38,0,0.0,,,,,,,,,,,
1986-03-12,25.47,25.47,25.47,25.47,0,0.0,,,,,,,,,,,
1986-03-13,25.54,25.54,25.54,25.54,0,0.0,,,,,,,,,,,
1986-03-14,25.91,25.91,25.91,25.91,0,0.0,,,,,,,,,,,
1986-03-17,25.71,25.71,25.71,25.71,0,0.0,,,,,,,,,,,
1986-03-18,25.83,25.83,25.83,25.83,0,0.0,,,,,,,,,,,
1986-03-19,25.81,25.81,25.81,25.81,0,0.0,,,,,,,,,,,
1986-03-20,25.91,25.91,25.91,25.91,0,0.0,,,,,,,,,,,
1986-03-21,25.57,25.57,25.57,25.57,0,0.0,,,,,,,,,,,
1986-03-24,25.8,25.8,25.8,25.8,0,0.0,,,,,,,,,,,
