Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_3,Momentum_6
2007-04-26,11.64,11.64,11.64,11.64,0,0.0,,,
2007-04-27,11.69,11.69,11.69,11.69,0,0.0,,,
2007-04-30,11.62,11.62,11.62,11.62,0,0.0,1.0859813084112149,,
2007-05-01,11.65,11.65,11.65,11.65,0,0.0,1.0827137546468402,1.1661661661661662,
2007-05-02,11.77,11.77,11.77,11.77,0,0.0,,,
2007-05-03,11.8,11.8,11.8,11.8,0,0.0,,,
2007-05-04,11.94,11.94,11.94,11.94,0,0.0,,,
2007-05-07,11.98,11.98,11.98,11.98,0,0.0,,,
2007-05-08,11.77,11.77,11.77,11.77,0,0.0,,,
2007-05-09,11.83,11.83,11.83,11.83,0,0.0,,,
2007-05-10,11.82,11.82,11.82,11.82,0,0.0,,,
2007-05-11,11.91,11.91,11.91,11.91,0,0.0,,,
2007-05-14,12.04,12.04,12.04,12.04,0,0.0,,,
2007-05-15,12.02,12.02,12.02,12.02,0,0.0,,,
2007-05-16,12.03,12.03,12.03,12.03,0,0.0,,,
2007-05-17,12.02,12.02,12.02,12.02,0,0.0,,,
2007-05-18,12.0,12.0,12.0,12.0,0,0.0,,,
2007-05-21,12.1,12.1,12.1,12.1,0,0.0,,,
2007-05-22,12.2,12.2,12.2,12.2,0,0.0,,,
2007-05-23,12.3,12.3,12.3,12.3,0,0.0,,,
2007-05-24,12.2,12.2,12.2,12.2,0,0.0,,,
2007-05-25,12.23,12.23,12.23,12.23,0,0.0,,,
2007-05-29,12.27,12.27,12.27,12.27,0,0.0,,,
2007-05-30,12.33,12.33,12.33,12.33,0,0.0,,,
2007-05-31,12.47,12.47,12.47,12.47,0,0.0,1.0731497418244407,1.2532663316582917,
2007-06-01,12.62,12.62,12.62,12.62,0,0.0,1.0832618025751073,1.2838250254323498,
2007-06-04,12.61,12.61,12.61,12.61,0,0.0,,,
2007-06-05,12.63,12.63,12.63,12.63,0,0.0,,,
2007-06-06,12.45,12.45,12.45,12.45,0,0.0,,,
2007-06-07,12.13,12.13,12.13,12.13,0,0.0,,,
2007-06-08,12.31,12.31,12.31,12.31,0,0.0,,,
2007-06-11,12.27,12.27,12.27,12.27,0,0.0,,,
2007-06-12,12.12,12.12,12.12,12.12,0,0.0,,,
2007-06-13,12.31,12.31,12.31,12.31,0,0.0,,,
2007-06-14,12.36,12.36,12.36,12.36,0,0.0,,,
2007-06-15,12.48,12.48,12.48,12.48,0,0.0,,,
2007-06-18,12.56,12.56,12.56,12.56,0,0.0,,,
2007-06-19,12.6,12.6,12.6,12.6,0,0.0,,,
2007-06-20,12.51,12.51,12.51,12.51,0,0.0,,,
2007-06-21,12.63,12.63,12.63,12.63,0,0.0,,,
2007-06-22,12.63,12.63,12.63,12.63,0,0.0,,,
2007-06-25,12.56,12.56,12.56,12.56,0,0.0,,,
2007-06-26,12.59,12.59,12.59,12.59,0,0.0,,,
2007-06-27,12.57,12.57,12.57,12.57,0,0.0,,,
2007-06-28,12.64,12.64,12.64,12.64,0,0.0,,,
2007-06-29,12.79,12.79,12.79,12.79,0,0.0,1.0256615878107456,1.1953271028037382,
2007-07-02,13.06,13.06,13.06,13.06,0,0.0,1.03486529318542,1.2137546468401488,
2007-07-03,13.25,13.25,13.25,13.25,0,0.0,,,
2007-07-05,13.38,13.38,13.38,13.38,0,0.0,,,
2007-07-06,13.43,13.43,13.43,13.43,0,0.0,,,
2007-07-09,13.61,13.61,13.61,13.61,0,0.0,,,
2007-07-10,13.51,13.51,13.51,13.51,0,0.0,,,
2007-07-11,13.58,13.58,13.58,13.58,0,0.0,,,
2007-07-12,13.96,13.96,13.96,13.96,0,0.0,,,
2007-07-13,13.9,13.9,13.9,13.9,0,0.0,,,
2007-07-16,13.88,13.88,13.88,13.88,0,0.0,,,
2007-07-17,13.93,13.93,13.93,13.93,0,0.0,,,
2007-07-18,13.83,13.83,13.83,13.83,0,0.0,,,
2007-07-19,13.9,13.9,13.9,13.9,0,0.0,,,
2007-07-20,13.94,13.94,13.94,13.94,0,0.0,,,
2007-07-23,13.96,13.96,13.96,13.96,0,0.0,,,
2007-07-24,13.69,13.69,13.69,13.69,0,0.0,,,
2007-07-25,13.65,13.65,13.65,13.65,0,0.0,,,
2007-07-26,13.3,13.3,13.3,13.3,0,0.0,,,
2007-07-27,12.81,12.81,12.81,12.81,0,0.0,,,
2007-07-30,13.2,13.2,13.2,13.2,0,0.0,,,
2007-07-31,13.31,13.31,13.31,13.31,0,0.0,1.040656763096169,1.1454388984509467,
2007-08-01,13.27,13.27,13.27,13.27,0,0.0,1.0160796324655437,1.1390557939914163,1.3283283283283283
2007-08-02,13.25,13.25,13.25,13.25,0,0.0,,,
2007-08-03,13.0,13.0,13.0,13.0,0,0.0,,,
2007-08-06,13.15,13.15,13.15,13.15,0,0.0,,,
2007-08-07,13.05,13.05,13.05,13.05,0,0.0,,,
2007-08-08,13.22,13.22,13.22,13.22,0,0.0,,,
2007-08-09,12.68,12.68,12.68,12.68,0,0.0,,,
2007-08-10,12.54,12.54,12.54,12.54,0,0.0,,,
2007-08-13,12.65,12.65,12.65,12.65,0,0.0,,,
2007-08-14,12.42,12.42,12.42,12.42,0,0.0,,,
2007-08-15,12.07,12.07,12.07,12.07,0,0.0,,,
2007-08-16,11.49,11.49,11.49,11.49,0,0.0,,,
2007-08-17,11.46,11.46,11.46,11.46,0,0.0,,,
2007-08-20,11.7,11.7,11.7,11.7,0,0.0,,,
2007-08-21,11.79,11.79,11.79,11.79,0,0.0,,,
2007-08-22,12.23,12.23,12.23,12.23,0,0.0,,,
2007-08-23,12.44,12.44,12.44,12.44,0,0.0,,,
2007-08-24,12.69,12.69,12.69,12.69,0,0.0,,,
2007-08-27,12.69,12.69,12.69,12.69,0,0.0,,,
2007-08-28,12.4,12.4,12.4,12.4,0,0.0,,,
2007-08-29,12.83,12.83,12.83,12.83,0,0.0,,,
2007-08-30,12.72,12.72,12.72,12.72,0,0.0,,,
2007-08-31,13.04,13.04,13.04,13.04,0,0.0,0.9797145003756573,1.0457097032878908,1.3105527638190955
2007-09-04,13.22,13.22,13.22,13.22,0,0.0,0.9962321024868125,1.047543581616482,1.3448626653102747
2007-09-05,13.11,13.11,13.11,13.11,0,0.0,,,
2007-09-06,13.22,13.22,13.22,13.22,0,0.0,,,
2007-09-07,13.11,13.11,13.11,13.11,0,0.0,,,
2007-09-10,12.92,12.92,12.92,12.92,0,0.0,,,
2007-09-11,13.09,13.09,13.09,13.09,0,0.0,,,
2007-09-12,13.12,13.12,13.12,13.12,0,0.0,,,
2007-09-13,13.14,13.14,13.14,13.14,0,0.0,,,
2007-09-14,13.12,13.12,13.12,13.12,0,0.0,,,
2007-09-17,12.89,12.89,12.89,12.89,0,0.0,,,
2007-09-18,13.37,13.37,13.37,13.37,0,0.0,,,
2007-09-19,13.55,13.55,13.55,13.55,0,0.0,,,
2007-09-20,13.52,13.52,13.52,13.52,0,0.0,,,
2007-09-21,13.77,13.77,13.77,13.77,0,0.0,,,
2007-09-24,13.82,13.82,13.82,13.82,0,0.0,,,
2007-09-25,13.8,13.8,13.8,13.8,0,0.0,,,
2007-09-26,13.86,13.86,13.86,13.86,0,0.0,,,
2007-09-27,14.14,14.14,14.14,14.14,0,0.0,,,
2007-09-28,14.3,14.3,14.3,14.3,0,0.0,1.0966257668711659,1.1180609851446444,1.3364485981308414
2007-10-01,14.61,14.61,14.61,14.61,0,0.0,1.105143721633888,1.1186830015313936,1.3578066914498141
2007-10-02,14.56,14.56,14.56,14.56,0,0.0,,,
2007-10-03,14.57,14.57,14.57,14.57,0,0.0,,,
2007-10-04,14.57,14.57,14.57,14.57,0,0.0,,,
2007-10-05,14.75,14.75,14.75,14.75,0,0.0,,,
2007-10-08,14.79,14.79,14.79,14.79,0,0.0,,,
2007-10-09,14.94,14.94,14.94,14.94,0,0.0,,,
2007-10-10,15.01,15.01,15.01,15.01,0,0.0,,,
2007-10-11,15.16,15.16,15.16,15.16,0,0.0,,,
2007-10-12,15.26,15.26,15.26,15.26,0,0.0,,,
2007-10-15,15.3,15.3,15.3,15.3,0,0.0,,,
2007-10-16,15.01,15.01,15.01,15.01,0,0.0,,,
2007-10-17,15.18,15.18,15.18,15.18,0,0.0,,,
2007-10-18,15.31,15.31,15.31,15.31,0,0.0,,,
2007-10-19,15.01,15.01,15.01,15.01,0,0.0,,,
2007-10-22,14.81,14.81,14.81,14.81,0,0.0,,,
2007-10-23,15.36,15.36,15.36,15.36,0,0.0,,,
2007-10-24,15.44,15.44,15.44,15.44,0,0.0,,,
2007-10-25,15.54,15.54,15.54,15.54,0,0.0,,,
2007-10-26,15.8,15.8,15.8,15.8,0,0.0,,,
2007-10-29,16.0,16.0,16.0,16.0,0,0.0,,,
2007-10-30,15.95,15.95,15.95,15.95,0,0.0,,,
2007-10-31,16.17,16.17,16.17,16.17,0,0.0,1.1307692307692307,1.2148760330578514,1.3915662650602412
2007-11-01,15.84,15.84,15.84,15.84,0,0.0,1.0841889117043122,1.1936699321778448,1.359656652360515
2007-11-02,16.14,16.14,16.14,16.14,0,0.0,,,
2007-11-05,15.89,15.89,15.89,15.89,0,0.0,,,
2007-11-06,16.27,16.27,16.27,16.27,0,0.0,,,
2007-11-07,15.85,15.85,15.85,15.85,0,0.0,,,
2007-11-08,15.87,15.87,15.87,15.87,0,0.0,,,
2007-11-09,15.65,15.65,15.65,15.65,0,0.0,,,
2007-11-12,14.92,14.92,14.92,14.92,0,0.0,,,
2007-11-13,15.21,15.21,15.21,15.21,0,0.0,,,
2007-11-14,15.07,15.07,15.07,15.07,0,0.0,,,
2007-11-15,14.68,14.68,14.68,14.68,0,0.0,,,
2007-11-16,14.75,14.75,14.75,14.75,0,0.0,,,
2007-11-19,14.21,14.21,14.21,14.21,0,0.0,,,
2007-11-20,14.19,14.19,14.19,14.19,0,0.0,,,
2007-11-21,13.71,13.71,13.71,13.71,0,0.0,,,
2007-11-23,13.73,13.73,13.73,13.73,0,0.0,,,
2007-11-26,13.69,13.69,13.69,13.69,0,0.0,,,
2007-11-27,13.78,13.78,13.78,13.78,0,0.0,,,
2007-11-28,14.24,14.24,14.24,14.24,0,0.0,,,
2007-11-29,14.15,14.15,14.15,14.15,0,0.0,,,
2007-11-30,14.48,14.48,14.48,14.48,0,0.0,0.8954854669140383,1.1104294478527608,1.1611868484362469
2007-12-03,14.34,14.34,14.34,14.34,0,0.0,0.9053030303030303,1.0847201210287443,1.1362916006339145
2007-12-04,14.06,14.06,14.06,14.06,0,0.0,,,
2007-12-05,14.21,14.21,14.21,14.21,0,0.0,,,
2007-12-06,14.44,14.44,14.44,14.44,0,0.0,,,
2007-12-07,14.4,14.4,14.4,14.4,0,0.0,,,
2007-12-10,14.45,14.45,14.45,14.45,0,0.0,,,
2007-12-11,14.19,14.19,14.19,14.19,0,0.0,,,
2007-12-12,14.48,14.48,14.48,14.48,0,0.0,,,
2007-12-13,14.09,14.09,14.09,14.09,0,0.0,,,
2007-12-14,13.69,13.69,13.69,13.69,0,0.0,,,
2007-12-17,13.22,13.22,13.22,13.22,0,0.0,,,
2007-12-18,13.54,13.54,13.54,13.54,0,0.0,,,
2007-12-19,13.46,13.46,13.46,13.46,0,0.0,,,
2007-12-20,13.52,13.52,13.52,13.52,0,0.0,,,
2007-12-21,13.63,13.63,13.63,13.63,0,0.0,,,
2007-12-24,13.79,13.79,13.79,13.79,0,0.0,,,
2007-12-26,13.87,13.87,13.87,13.87,0,0.0,,,
2007-12-27,13.83,13.83,13.83,13.83,0,0.0,,,
2007-12-28,14.08,14.08,14.08,14.08,0,0.0,,,
2007-12-31,14.1,14.1,14.1,14.1,0,0.0,0.973756906077348,0.9860139860139859,1.1024237685691947
2008-01-02,14.11,14.11,14.11,14.11,0,0.0,0.9839609483960948,0.9657768651608487,1.0803981623277181
2008-01-03,13.99,13.99,13.99,13.99,0,0.0,,,
2008-01-04,13.62,13.62,13.62,13.62,0,0.0,,,
2008-01-07,13.35,13.35,13.35,13.35,0,0.0,,,
2008-01-08,13.25,13.25,13.25,13.25,0,0.0,,,
2008-01-09,13.23,13.23,13.23,13.23,0,0.0,,,
2008-01-10,13.07,13.07,13.07,13.07,0,0.0,,,
2008-01-11,12.75,12.75,12.75,12.75,0,0.0,,,
2008-01-14,12.87,12.87,12.87,12.87,0,0.0,,,
2008-01-15,12.4,12.4,12.4,12.4,0,0.0,,,
2008-01-16,11.64,11.64,11.64,11.64,0,0.0,,,
2008-01-17,11.48,11.48,11.48,11.48,0,0.0,,,
2008-01-18,11.53,11.53,11.53,11.53,0,0.0,,,
2008-01-22,10.95,10.95,10.95,10.95,0,0.0,,,
2008-01-23,11.24,11.24,11.24,11.24,0,0.0,,,
2008-01-24,11.6,11.6,11.6,11.6,0,0.0,,,
2008-01-25,11.84,11.84,11.84,11.84,0,0.0,,,
2008-01-28,11.96,11.96,11.96,11.96,0,0.0,,,
2008-01-29,12.14,12.14,12.14,12.14,0,0.0,,,
2008-01-30,12.16,12.16,12.16,12.16,0,0.0,,,
2008-01-31,12.21,12.21,12.21,12.21,0,0.0,0.8659574468085107,0.7551020408163265,0.9173553719008265
2008-02-01,12.49,12.49,12.49,12.49,0,0.0,0.8851878100637846,0.788510101010101,0.9412207987942729
2008-02-04,12.66,12.66,12.66,12.66,0,0.0,,,
2008-02-05,12.15,12.15,12.15,12.15,0,0.0,,,
2008-02-06,12.01,12.01,12.01,12.01,0,0.0,,,
2008-02-07,12.0,12.0,12.0,12.0,0,0.0,,,
2008-02-08,12.01,12.01,12.01,12.01,0,0.0,,,
2008-02-11,12.02,12.02,12.02,12.02,0,0.0,,,
2008-02-12,12.3,12.3,12.3,12.3,0,0.0,,,
2008-02-13,12.39,12.39,12.39,12.39,0,0.0,,,
2008-02-14,12.42,12.42,12.42,12.42,0,0.0,,,
2008-02-15,12.34,12.34,12.34,12.34,0,0.0,,,
2008-02-19,12.48,12.48,12.48,12.48,0,0.0,,,
2008-02-20,12.45,12.45,12.45,12.45,0,0.0,,,
2008-02-21,12.48,12.48,12.48,12.48,0,0.0,,,
2008-02-22,12.58,12.58,12.58,12.58,0,0.0,,,
2008-02-25,12.64,12.64,12.64,12.64,0,0.0,,,
2008-02-26,12.66,12.66,12.66,12.66,0,0.0,,,
2008-02-27,12.62,12.62,12.62,12.62,0,0.0,,,
2008-02-28,12.46,12.46,12.46,12.46,0,0.0,,,
2008-02-29,12.1,12.1,12.1,12.1,0,0.0,0.9909909909909909,0.835635359116022,0.9279141104294479
2008-03-03,12.05,12.05,12.05,12.05,0,0.0,0.9647718174539632,0.8403068340306835,0.9114977307110439
2008-03-04,12.08,12.08,12.08,12.08,0,0.0,,,
2008-03-05,12.27,12.27,12.27,12.27,0,0.0,,,
2008-03-06,12.24,12.24,12.24,12.24,0,0.0,,,
2008-03-07,12.09,12.09,12.09,12.09,0,0.0,,,
2008-03-10,11.66,11.66,11.66,11.66,0,0.0,,,
2008-03-11,12.06,12.06,12.06,12.06,0,0.0,,,
2008-03-12,12.06,12.06,12.06,12.06,0,0.0,,,
2008-03-13,12.15,12.15,12.15,12.15,0,0.0,,,
2008-03-14,11.94,11.94,11.94,11.94,0,0.0,,,
2008-03-17,11.53,11.53,11.53,11.53,0,0.0,,,
2008-03-18,11.88,11.88,11.88,11.88,0,0.0,,,
2008-03-19,11.35,11.35,11.35,11.35,0,0.0,,,
2008-03-20,11.46,11.46,11.46,11.46,0,0.0,,,
2008-03-24,11.56,11.56,11.56,11.56,0,0.0,,,
2008-03-25,11.79,11.79,11.79,11.79,0,0.0,,,
2008-03-26,12.0,12.0,12.0,12.0,0,0.0,,,
2008-03-27,12.11,12.11,12.11,12.11,0,0.0,,,
2008-03-28,12.17,12.17,12.17,12.17,0,0.0,,,
2008-03-31,12.31,12.31,12.31,12.31,0,0.0,1.0173553719008266,0.873049645390071,0.8608391608391608
2008-04-01,12.6,12.6,12.6,12.6,0,0.0,1.0456431535269708,0.892983699503898,0.8624229979466119
2008-04-02,12.51,12.51,12.51,12.51,0,0.0,,,
2008-04-03,12.43,12.43,12.43,12.43,0,0.0,,,
2008-04-04,12.55,12.55,12.55,12.55,0,0.0,,,
2008-04-07,12.66,12.66,12.66,12.66,0,0.0,,,
2008-04-08,12.55,12.55,12.55,12.55,0,0.0,,,
2008-04-09,12.53,12.53,12.53,12.53,0,0.0,,,
2008-04-10,12.43,12.43,12.43,12.43,0,0.0,,,
2008-04-11,12.27,12.27,12.27,12.27,0,0.0,,,
2008-04-14,12.29,12.29,12.29,12.29,0,0.0,,,
2008-04-15,12.45,12.45,12.45,12.45,0,0.0,,,
2008-04-16,12.8,12.8,12.8,12.8,0,0.0,,,
2008-04-17,12.71,12.71,12.71,12.71,0,0.0,,,
2008-04-18,12.78,12.78,12.78,12.78,0,0.0,,,
2008-04-21,12.8,12.8,12.8,12.8,0,0.0,,,
2008-04-22,12.87,12.87,12.87,12.87,0,0.0,,,
2008-04-23,12.98,12.98,12.98,12.98,0,0.0,,,
2008-04-24,12.89,12.89,12.89,12.89,0,0.0,,,
2008-04-25,12.92,12.92,12.92,12.92,0,0.0,,,
2008-04-28,12.88,12.88,12.88,12.88,0,0.0,,,
2008-04-29,12.7,12.7,12.7,12.7,0,0.0,,,
2008-04-30,12.82,12.82,12.82,12.82,0,0.0,1.041429731925264,1.0499590499590499,0.7928262213976499
2008-05-01,12.96,12.96,12.96,12.96,0,0.0,1.0285714285714287,1.0376301040832667,0.8181818181818182
2008-05-02,13.06,13.06,13.06,13.06,0,0.0,,,
2008-05-05,13.05,13.05,13.05,13.05,0,0.0,,,
2008-05-06,13.22,13.22,13.22,13.22,0,0.0,,,
2008-05-07,13.07,13.07,13.07,13.07,0,0.0,,,
2008-05-08,13.29,13.29,13.29,13.29,0,0.0,,,
2008-05-09,13.28,13.28,13.28,13.28,0,0.0,,,
2008-05-12,13.43,13.43,13.43,13.43,0,0.0,,,
2008-05-13,13.35,13.35,13.35,13.35,0,0.0,,,
2008-05-14,13.43,13.43,13.43,13.43,0,0.0,,,
2008-05-15,13.6,13.6,13.6,13.6,0,0.0,,,
2008-05-16,13.79,13.79,13.79,13.79,0,0.0,,,
2008-05-19,13.75,13.75,13.75,13.75,0,0.0,,,
2008-05-20,13.7,13.7,13.7,13.7,0,0.0,,,
2008-05-21,13.58,13.58,13.58,13.58,0,0.0,,,
2008-05-22,13.75,13.75,13.75,13.75,0,0.0,,,
2008-05-23,13.63,13.63,13.63,13.63,0,0.0,,,
2008-05-27,13.48,13.48,13.48,13.48,0,0.0,,,
2008-05-28,13.61,13.61,13.61,13.61,0,0.0,,,
2008-05-29,13.55,13.55,13.55,13.55,0,0.0,,,
2008-05-30,13.65,13.65,13.65,13.65,0,0.0,1.064742589703588,1.1280991735537191,0.9426795580110497
2008-06-02,13.66,13.66,13.66,13.66,0,0.0,1.0540123456790123,1.133609958506224,0.9525801952580195
2008-06-03,13.64,13.64,13.64,13.64,0,0.0,,,
2008-06-04,13.56,13.56,13.56,13.56,0,0.0,,,
2008-06-05,13.72,13.72,13.72,13.72,0,0.0,,,
2008-06-06,13.41,13.41,13.41,13.41,0,0.0,,,
2008-06-09,13.39,13.39,13.39,13.39,0,0.0,,,
2008-06-10,13.09,13.09,13.09,13.09,0,0.0,,,
2008-06-11,13.04,13.04,13.04,13.04,0,0.0,,,
2008-06-12,12.9,12.9,12.9,12.9,0,0.0,,,
2008-06-13,12.94,12.94,12.94,12.94,0,0.0,,,
2008-06-16,13.13,13.13,13.13,13.13,0,0.0,,,
2008-06-17,13.31,13.31,13.31,13.31,0,0.0,,,
2008-06-18,13.22,13.22,13.22,13.22,0,0.0,,,
2008-06-19,13.26,13.26,13.26,13.26,0,0.0,,,
2008-06-20,13.03,13.03,13.03,13.03,0,0.0,,,
2008-06-23,13.09,13.09,13.09,13.09,0,0.0,,,
2008-06-24,13.11,13.11,13.11,13.11,0,0.0,,,
2008-06-25,13.31,13.31,13.31,13.31,0,0.0,,,
2008-06-26,13.01,13.01,13.01,13.01,0,0.0,,,
2008-06-27,13.18,13.18,13.18,13.18,0,0.0,,,
2008-06-30,13.07,13.07,13.07,13.07,0,0.0,0.9575091575091575,1.0617384240454915,0.9269503546099291
2008-07-01,12.96,12.96,12.96,12.96,0,0.0,0.9487554904831625,1.0285714285714287,0.9184975194897237
2008-07-02,12.61,12.61,12.61,12.61,0,0.0,,,
2008-07-03,12.39,12.39,12.39,12.39,0,0.0,,,
2008-07-07,12.36,12.36,12.36,12.36,0,0.0,,,
2008-07-08,12.3,12.3,12.3,12.3,0,0.0,,,
2008-07-09,12.07,12.07,12.07,12.07,0,0.0,,,
2008-07-10,12.2,12.2,12.2,12.2,0,0.0,,,
2008-07-11,12.1,12.1,12.1,12.1,0,0.0,,,
2008-07-14,12.17,12.17,12.17,12.17,0,0.0,,,
2008-07-15,12.02,12.02,12.02,12.02,0,0.0,,,
2008-07-16,12.21,12.21,12.21,12.21,0,0.0,,,
2008-07-17,12.36,12.36,12.36,12.36,0,0.0,,,
2008-07-18,12.09,12.09,12.09,12.09,0,0.0,,,
2008-07-21,12.3,12.3,12.3,12.3,0,0.0,,,
2008-07-22,12.4,12.4,12.4,12.4,0,0.0,,,
2008-07-23,12.43,12.43,12.43,12.43,0,0.0,,,
2008-07-24,12.13,12.13,12.13,12.13,0,0.0,,,
2008-07-25,12.13,12.13,12.13,12.13,0,0.0,,,
2008-07-28,12.15,12.15,12.15,12.15,0,0.0,,,
2008-07-29,12.33,12.33,12.33,12.33,0,0.0,,,
2008-07-30,12.49,12.49,12.49,12.49,0,0.0,,,
2008-07-31,12.38,12.38,12.38,12.38,0,0.0,0.9472073450650345,0.9656786271450858,1.013923013923014
2008-08-01,12.35,12.35,12.35,12.35,0,0.0,0.9529320987654321,0.9529320987654321,0.988791032826261
2008-08-04,12.06,12.06,12.06,12.06,0,0.0,,,
2008-08-05,11.96,11.96,11.96,11.96,0,0.0,,,
2008-08-06,11.97,11.97,11.97,11.97,0,0.0,,,
2008-08-07,11.74,11.74,11.74,11.74,0,0.0,,,
2008-08-08,11.79,11.79,11.79,11.79,0,0.0,,,
2008-08-11,11.61,11.61,11.61,11.61,0,0.0,,,
2008-08-12,11.29,11.29,11.29,11.29,0,0.0,,,
2008-08-13,11.2,11.2,11.2,11.2,0,0.0,,,
2008-08-14,11.25,11.25,11.25,11.25,0,0.0,,,
2008-08-15,11.2,11.2,11.2,11.2,0,0.0,,,
2008-08-18,11.17,11.17,11.17,11.17,0,0.0,,,
2008-08-19,11.17,11.17,11.17,11.17,0,0.0,,,
2008-08-20,11.28,11.28,11.28,11.28,0,0.0,,,
2008-08-21,11.39,11.39,11.39,11.39,0,0.0,,,
2008-08-22,11.38,11.38,11.38,11.38,0,0.0,,,
2008-08-25,11.25,11.25,11.25,11.25,0,0.0,,,
2008-08-26,11.27,11.27,11.27,11.27,0,0.0,,,
2008-08-27,11.38,11.38,11.38,11.38,0,0.0,,,
2008-08-28,11.44,11.44,11.44,11.44,0,0.0,,,
2008-08-29,11.52,11.52,11.52,11.52,0,0.0,0.9305331179321485,0.843956043956044,0.9520661157024793
2008-09-02,11.18,11.18,11.18,11.18,0,0.0,0.9052631578947369,0.8184480234260615,0.9278008298755186
2008-09-03,11.12,11.12,11.12,11.12,0,0.0,,,
2008-09-04,10.67,10.67,10.67,10.67,0,0.0,,,
2008-09-05,10.57,10.57,10.57,10.57,0,0.0,,,
2008-09-08,10.75,10.75,10.75,10.75,0,0.0,,,
2008-09-09,10.12,10.12,10.12,10.12,0,0.0,,,
2008-09-10,10.06,10.06,10.06,10.06,0,0.0,,,
2008-09-11,10.05,10.05,10.05,10.05,0,0.0,,,
2008-09-12,10.28,10.28,10.28,10.28,0,0.0,,,
2008-09-15,9.84,9.84,9.84,9.84,0,0.0,,,
2008-09-16,9.73,9.73,9.73,9.73,0,0.0,,,
2008-09-17,9.46,9.46,9.46,9.46,0,0.0,,,
2008-09-18,9.72,9.72,9.72,9.72,0,0.0,,,
2008-09-19,10.06,10.06,10.06,10.06,0,0.0,,,
