Date,Open,High,Low,Close,Volume,Dividend,Momentum_1,Momentum_2,Momentum_3,Momentum_4,Momentum_5,Momentum_6,Momentum_7,Momentum_8,Momentum_9,Momentum_10
1997-07-07,29.28,29.28,29.28,29.28,0,0.0,,,,,,,,,,
1997-07-08,29.45,29.45,29.45,29.45,0,0.0,,,,,,,,,,
1997-07-09,29.35,29.35,29.35,29.35,0,0.0,,,,,,,,,,
1997-07-10,29.49,29.49,29.49,29.49,0,0.0,,,,,,,,,,
1997-07-11,29.74,29.74,29.74,29.74,0,0.0,,,,,,,,,,
1997-07-14,29.86,29.86,29.86,29.86,0,0.0,,,,,,,,,,
1997-07-15,30.0,30.0,30.0,30.0,0,0.0,,,,,,,,,,
1997-07-16,30.35,30.35,30.35,30.35,0,0.0,,,,,,,,,,
1997-07-17,30.22,30.22,30.22,30.22,0,0.0,,,,,,,,,,
1997-07-18,30.01,30.01,30.01,30.01,0,0.0,,,,,,,,,,
1997-07-21,29.85,29.85,29.85,29.85,0,0.0,,,,,,,,,,
1997-07-22,30.16,30.16,30.16,30.16,0,0.0,,,,,,,,,,
1997-07-23,30.3,30.3,30.3,30.3,0,0.0,,,,,,,,,,
1997-07-24,30.32,30.32,30.32,30.32,0,0.0,,,,,,,,,,
1997-07-25,30.35,30.35,30.35,30.35,0,0.0,,,,,,,,,,
1997-07-28,30.34,30.34,30.34,30.34,0,0.0,,,,,,,,,,
1997-07-29,30.43,30.43,30.43,30.43,0,0.0,,,,,,,,,,
1997-07-30,30.79,30.79,30.79,30.79,0,0.0,,,,,,,,,,
1997-07-31,30.88,30.88,30.88,30.88,0,0.0,,,,,,,,,,
1997-08-01,30.86,30.86,30.86,30.86,0,0.0,1.0539617486338797,,,,,,,,,
1997-08-04,30.97,30.97,30.97,30.97,0,0.0,,,,,,,,,,
1997-08-05,31.17,31.17,31.17,31.17,0,0.0,,,,,,,,,,
1997-08-06,31.36,31.36,31.36,31.36,0,0.0,,,,,,,,,,
1997-08-07,31.22,31.22,31.22,31.22,0,0.0,,,,,,,,,,
1997-08-08,30.74,30.74,30.74,30.74,0,0.0,,,,,,,,,,
1997-08-11,30.63,30.63,30.63,30.63,0,0.0,,,,,,,,,,
1997-08-12,30.56,30.56,30.56,30.56,0,0.0,,,,,,,,,,
1997-08-13,30.58,30.58,30.58,30.58,0,0.0,,,,,,,,,,
1997-08-14,30.62,30.62,30.62,30.62,0,0.0,,,,,,,,,,
1997-08-15,30.37,30.37,30.37,30.37,0,0.0,,,,,,,,,,
1997-08-18,30.35,30.35,30.35,30.35,0,0.0,,,,,,,,,,
1997-08-19,30.73,30.73,30.73,30.73,0,0.0,,,,,,,,,,
